date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,adjDividend,paymentDate,dividend,declarationDate,recordDate
2021-02-08,104.66,107,104.31,106.13,103.63,1263800,1263800,1.47,1.4,105.525,"February 08, 21",0.014,,,,,
2021-02-05,103.68,105.98,102.8,104.73,102.26,1558218,1558218,1.04,1.01,104.2975,"February 05, 21",0.0101,,,,,
2021-02-04,99.5,103,98.47,102.18,99.77,2493020,2493020,2.68,2.69,100.7875,"February 04, 21",0.0269,,,,,
2021-02-03,102.41,103,98.81,98.88,96.55,1470774,1470774,-3.53,-3.45,100.775,"February 03, 21",-0.0345,,,,,
2021-02-02,100.37,103.11,100.17,102.29,99.88,1000602,1000602,1.92,1.91,101.485,"February 02, 21",0.0191,,,,,
2021-02-01,98.51,99.92,97.23,99.55,97.2,1525840,1525840,1.05,1.06,98.8025,"February 01, 21",0.0106,,,,,
2021-01-29,98.86,99.34,96.86,97,94.71,1480414,1480414,-1.86,-1.88,98.015,"January 29, 21",-0.0188,,,,,
2021-01-28,97.65,100.24,97.06,99.51,97.17,1414516,1414516,1.86,1.9,98.615,"January 28, 21",0.019,,,,,
2021-01-27,102.31,102.31,96.38,97.17,94.88,1511822,1511822,-5.14,-5.02,99.5425,"January 27, 21",-0.0502,,,,,
2021-01-26,106.03,106.28,103.29,103.77,101.33,1244200,1244200,-2.26,-2.13,104.8425,"January 26, 21",-0.0213,,,,,
2021-01-25,101.97,105.77,101.95,105.56,103.07,1216854,1216854,3.59,3.52,103.8125,"January 25, 21",0.0352,,,,,
2021-01-22,103.73,103.73,101.61,102.31,99.9,996576,996576,-1.42,-1.37,102.845,"January 22, 21",-0.0137,,,,,
2021-01-21,105,106,103.82,103.86,101.41,1196684,1196684,-1.14,-1.09,104.67,"January 21, 21",-0.0109,,,,,
2021-01-20,103.76,104.9,102.06,104.48,102.02,1578638,1578638,0.725,0.69391,103.8,"January 20, 21",0.0069391,,,,,
2021-01-19,104.12,106.7,103.71,103.76,101.32,1075000,1075000,-0.36,-0.34575,104.5725,"January 19, 21",-0.0034575,,,,,
2021-01-15,102.74,104.29,101.23,103.7,101.26,1554600,1554600,0.955,0.9344,102.99,"January 15, 21",0.009344,,,,,
2021-01-14,102.54,104.89,101.45,103.76,101.32,1350200,1350200,1.22,1.19,103.16,"January 14, 21",0.0119,,,,,
2021-01-13,101.6,101.65,100.07,100.48,98.11,1079480,1079480,-1.12,-1.1,100.95,"January 13, 21",-0.011,,,,,
2021-01-12,101.58,102.91,100.41,101.68,99.28,752042,752042,0.1,0.09844458,101.645,"January 12, 21",0.0009844458,,,,,
2021-01-11,102.09,103.01,100.99,101.17,98.79,1205026,1205026,-0.92,-0.90117,101.815,"January 11, 21",-0.0090117,,,,,
2021-01-08,101.09,103.5,101.09,102.78,100.36,1281800,1281800,1.69,1.67,102.115,"January 08, 21",0.0167,,,,,
2021-01-07,97.99,101.57,97.48,100.98,98.6,2042082,2042082,3,3.05,99.505,"January 07, 21",0.0305,,,,,
2021-01-06,95.35,97.87,95.35,96.65,94.37,2098200,2098200,1.3,1.36,96.305,"January 06, 21",0.0136,,,,,
2020-12-01,,,,,,,,,,,"December 01, 20",,0.075,2020-12-16,0.15,2020-10-23,2020-12-02
2020-09-01,,,,,,,,,,,"September 01, 20",,0.075,2020-09-16,0.15,2020-07-23,2020-09-02
2020-06-02,,,,,,,,,,,"June 02, 20",,0.075,2020-06-17,0.15,2020-05-21,2020-06-03
2020-03-03,,,,,,,,,,,"March 03, 20",,0.0766667,2020-03-18,0.23,2020-02-06,2020-03-04
2019-12-03,,,,,,,,,,,"December 03, 19",,0.05666669,2019-12-18,0.17,2019-10-17,2019-12-04
2019-09-03,,,,,,,,,,,"September 03, 19",,0.05666669,2019-09-18,0.17,2019-07-17,2019-09-04
2019-06-04,,,,,,,,,,,"June 04, 19",,0.05666669,2019-06-19,0.17,2019-05-15,2019-06-05
2019-03-05,,,,,,,,,,,"March 05, 19",,0.05666669,2019-03-20,0.17,2019-01-30,2019-03-06
2018-12-06,,,,,,,,,,,"December 06, 18",,0.04333335,2018-12-20,0.13,2018-11-01,2018-12-06
2018-09-05,,,,,,,,,,,"September 05, 18",,0.04333335,2018-09-20,0.13,2018-07-18,2018-09-06
2018-06-05,,,,,,,,,,,"June 05, 18",,0.04333335,2018-06-20,0.13,2018-05-16,2018-06-06
2018-03-05,,,,,,,,,,,"March 05, 18",,0.04333335,2018-03-20,0.13,2018-01-31,2018-03-06
2017-12-05,,,,,,,,,,,"December 05, 17",,0.03333335,2017-12-20,0.1,2017-10-18,2017-12-06
2017-09-01,,,,,,,,,,,"September 01, 17",,0.03333333,2017-09-20,0.1,2017-08-01,2017-09-06
2017-06-02,,,,,,,,,,,"June 02, 17",,0.03333333,2017-06-20,0.1,2017-05-18,2017-06-06
2017-03-02,,,,,,,,,,,"March 02, 17",,0.033333,2017-03-20,0.1,2017-02-06,2017-03-06
