date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,recordDate,declarationDate,dividend,adjDividend,paymentDate
2022-09-13,97.99,98.29,95.66,95.89,90.97,756929,756929,-2.1,-2.14,96.9575,"September 13, 22",-0.0214,,,,,
2022-09-12,100.38,102.17,99.94,101.21,96.02,889600,889600,0.83,0.82686,100.925,"September 12, 22",0.0082686,,,,,
2022-09-09,98.58,99.94,98.58,99.63,94.52,553105,553105,1.05,1.07,99.1825,"September 09, 22",0.0107,,,,,
2022-09-08,96.94,98.84,96.23,98.15,93.12,535600,535600,1.21,1.25,97.54,"September 08, 22",0.0125,,,,,
2022-09-07,95,98.02,94.53,98,92.97,706500,706500,3,3.16,96.3875,"September 07, 22",0.0316,,,,,
2022-09-06,94.92,95.44,93.66,94.64,89.79,569900,569900,-0.28,-0.29499,94.665,"September 06, 22",-0.0029499,,,,,
2022-09-02,97.6,97.6,94.4,94.89,90.02,402303,402303,-2.71,-2.78,96.1225,"September 02, 22",-0.0278,,,,,
2022-09-01,94.9,95.94,93.72,95.73,90.82,664407,664407,0.83,0.8746,95.0725,"September 01, 22",0.008746,,,,,
2022-08-31,97.44,97.8,94.85,95.1,90.22,979100,979100,-2.34,-2.4,96.2975,"August 31, 22",-0.024,,,,,
2022-08-30,97.41,97.7,95.43,96.69,91.73,503248,503248,-0.72,-0.73914,96.8075,"August 30, 22",-0.0073914,,,,,
2022-08-29,96.92,97.45,96.25,96.72,91.76,532000,532000,-0.2,-0.20636,96.835,"August 29, 22",-0.0020636,,,,,
2022-08-26,103.28,103.79,97.66,97.66,92.65,742006,742006,-5.62,-5.44,100.5975,"August 26, 22",-0.0544,,,,,
2022-08-25,101.81,103.48,101.81,103.32,98.02,528147,528147,1.51,1.48,102.605,"August 25, 22",0.0148,,,,,
2022-08-24,101.59,102.21,100.96,101.87,96.65,460314,460314,0.28,0.27562,101.6575,"August 24, 22",0.0027562,,,,,
2022-08-23,102.79,103.37,101.86,101.92,96.69,369622,369622,-0.87,-0.84639,102.485,"August 23, 22",-0.0084639,,,,,
2022-08-22,104.99,104.99,103.01,103.14,97.85,316900,316900,-1.85,-1.76,104.0325,"August 22, 22",-0.0176,,,,,
2022-08-19,108.3,108.3,106.07,106.45,100.99,565700,565700,-1.85,-1.71,107.28,"August 19, 22",-0.0171,,,,,
2022-08-18,108.6,109.17,108.43,109.11,103.51,466110,466110,0.51,0.46961,108.8275,"August 18, 22",0.0046961,,,,,
2022-08-17,107.23,109.19,106.42,108.57,103,972827,972827,1.34,1.25,107.8525,"August 17, 22",0.0125,,,,,
2022-08-16,106.46,109.3,106.36,108.46,102.9,673800,673800,2,1.88,107.645,"August 16, 22",0.0188,,,,,
2022-08-15,105.91,107.44,105.4,107.2,101.7,612134,612134,1.29,1.22,106.4875,"August 15, 22",0.0122,,,,,
2022-08-12,103.94,106.49,102.92,106.41,100.95,619834,619834,2.47,2.38,104.94,"August 12, 22",0.0238,,,,,
2022-08-11,102.72,103.85,102.26,102.83,97.56,632314,632314,0.11,0.10709,102.915,"August 11, 22",0.0010709,,,,,
2022-08-10,101.09,102.43,100.72,101.87,96.65,791100,791100,0.78,0.77159,101.5275,"August 10, 22",0.0077159,,,,,
2022-08-09,102.44,102.44,98.9,99.14,94.06,808400,808400,-3.3,-3.22,100.73,"August 09, 22",-0.0322,,,,,
2022-08-08,102.83,104.07,102.43,102.87,97.59,506216,506216,0.04,0.03889915,103.05,"August 08, 22",0.0003889915,,,,,
2022-08-05,102.07,102.68,101,102.22,96.98,557900,557900,0.15,0.14696,101.9925,"August 05, 22",0.0014696,,,,,
2022-08-04,103.13,104.12,102.98,103.24,97.94,592300,592300,0.11,0.10666,103.3675,"August 04, 22",0.0010666,,,,,
2022-08-03,102.93,104.22,102.55,103.53,98.22,504726,504726,0.6,0.58292,103.3075,"August 03, 22",0.0058292,,,,,
2022-08-02,104.91,105.42,102.73,102.74,97.47,529933,529933,-2.17,-2.07,103.95,"August 02, 22",-0.0207,,,,,
2022-08-01,104.68,107.55,103.85,105.37,99.97,1046800,1046800,0.69,0.65915,105.3625,"August 01, 22",0.0065915,,,,,
2022-07-29,104.67,106.43,102.46,105.7,100.28,999936,999936,1.03,0.98405,104.815,"July 29, 22",0.0098405,,,,,
2022-07-28,103.55,104.9,99.95,104.31,98.96,1093124,1093124,0.76,0.73394,103.1775,"July 28, 22",0.0073394,,,,,
2022-07-27,103.39,104.74,102.39,104.19,98.85,743100,743100,0.8,0.77377,103.6775,"July 27, 22",0.0077377,,,,,
2022-07-26,102.58,102.87,101.13,102.69,97.42,532310,532310,0.11,0.10723,102.3175,"July 26, 22",0.0010723,,,,,
2022-07-25,103.21,103.63,102.27,103.01,97.73,398600,398600,-0.2,-0.19378,103.03,"July 25, 22",-0.0019378,,,,,
2022-07-22,103.99,104.82,102.71,103.39,98.09,448804,448804,-0.6,-0.57698,103.7275,"July 22, 22",-0.0057698,,,,,
2022-07-21,101.58,103.55,100.89,103.46,98.15,692327,692327,1.88,1.85,102.37,"July 21, 22",0.0185,,,,,
2022-07-20,100.78,101.93,100.01,101.61,96.4,458933,458933,0.83,0.82358,101.0825,"July 20, 22",0.0082358,,,,,
2022-07-19,97.17,100.77,96.95,100.49,95.34,536000,536000,3.32,3.42,98.845,"July 19, 22",0.0342,,,,,
2022-07-18,97.19,97.41,95.14,95.65,90.74,654322,654322,-1.54,-1.58,96.3475,"July 18, 22",-0.0158,,,,,
2022-07-15,97.33,97.64,96.07,97.01,92.03,388320,388320,-0.32,-0.32878,97.0125,"July 15, 22",-0.0032878,,,,,
2022-07-14,93.83,95.7,93.62,95.6,90.7,516833,516833,1.77,1.89,94.6875,"July 14, 22",0.0189,,,,,
2022-07-13,94.92,96.36,93.4,95.46,90.56,731346,731346,0.54,0.5689,95.035,"July 13, 22",0.005689,,,,,
2022-07-12,97.53,99.28,95.96,96.91,91.94,774300,774300,-0.62,-0.6357,97.42,"July 12, 22",-0.006357,,,,,
2022-07-11,97.09,98.7,96.88,97.89,92.87,455300,455300,0.8,0.82398,97.64,"July 11, 22",0.0082398,,,,,
2022-07-08,100.15,100.68,97.91,98.54,93.49,617800,617800,-1.61,-1.61,99.32,"July 08, 22",-0.0161,,,,,
2022-07-07,100.95,101.34,99.45,101.01,95.83,378733,378733,0.06,0.05943536,100.6875,"July 07, 22",0.0005943536,,,,,
2022-07-06,101.01,101.45,99.19,100.7,95.54,538900,538900,-0.31,-0.3069,100.5875,"July 06, 22",-0.003069,,,,,
2022-07-05,98.55,100.52,97.57,100.41,95.26,578619,578619,1.86,1.89,99.2625,"July 05, 22",0.0189,,,,,
2022-07-01,98.08,100.04,97.23,99.61,94.5,591000,591000,1.53,1.56,98.74,"July 01, 22",0.0156,,,,,
2022-06-30,97.53,98.8,96.9,97.9,92.88,845600,845600,0.37,0.37937,97.7825,"June 30, 22",0.0037937,,,,,
2022-06-29,98.43,98.87,96.71,98.39,93.34,538200,538200,-0.04,-0.04063802,98.1,"June 29, 22",-0.0004063802,,,,,
2022-06-28,99.31,100.35,98.11,98.4,93.35,529400,529400,-0.91,-0.91632,99.0425,"June 28, 22",-0.0091632,,,,,
2022-06-27,100.21,100.46,99.04,99.24,94.15,833900,833900,-0.97,-0.96797,99.7375,"June 27, 22",-0.0096797,,,,,
2022-06-24,97.65,99.88,97.01,99.6,94.49,967300,967300,1.95,2,98.535,"June 24, 22",0.02,,,,,
2022-06-23,95.29,97.08,94.9,96.81,91.84,655600,655600,1.52,1.6,96.02,"June 23, 22",0.016,,,,,
2022-06-22,93.68,95.91,93.05,95.45,90.55,816500,816500,1.77,1.89,94.5225,"June 22, 22",0.0189,,,,,
2022-06-21,96.57,97.17,93.33,95.08,90.2,1136725,1136725,-1.49,-1.54,95.5375,"June 21, 22",-0.0154,,,,,
2022-06-17,96.58,96.98,94.28,95.67,90.76,1507600,1507600,-0.91,-0.94222,95.8775,"June 17, 22",-0.0094222,,,,,
2022-06-16,98.89,99.16,95.71,96.37,91.43,725800,725800,-2.52,-2.55,97.5325,"June 16, 22",-0.0255,,,,,
2022-06-15,101.33,102.24,99.45,100.69,95.53,726210,726210,-0.64,-0.6316,100.9275,"June 15, 22",-0.006316,2022-06-16,2022-04-07,0.41,0.41,2022-06-30
2022-06-14,103.06,103.89,99.72,101.27,95.69,819833,819833,-1.79,-1.74,101.985,"June 14, 22",-0.0174,,,,,
2022-06-13,104.89,104.94,102.4,103.12,97.44,845037,845037,-1.77,-1.69,103.8375,"June 13, 22",-0.0169,,,,,
2022-06-10,106.78,108.4,105.55,107.12,101.22,876126,876126,0.34,0.31841,106.9625,"June 10, 22",0.0031841,,,,,
2022-06-09,110.12,111.12,108.51,108.53,102.55,383049,383049,-1.59,-1.44,109.57,"June 09, 22",-0.0144,,,,,
2022-06-08,112.61,112.62,110.23,110.46,104.37,624300,624300,-2.15,-1.91,111.48,"June 08, 22",-0.0191,,,,,
2022-06-07,111.13,113.48,110.22,113.36,107.11,638100,638100,2.23,2.01,112.0475,"June 07, 22",0.0201,,,,,
2022-06-06,112,112.86,111.11,112.08,105.9,1274742,1274742,0.08,0.07142857,112.0125,"June 06, 22",0.0007142857,,,,,
2022-06-03,112.77,113.73,110.99,111.44,105.3,1287048,1287048,-1.33,-1.18,112.2325,"June 03, 22",-0.0118,,,,,
2022-06-02,112.62,114.37,112.01,114.11,107.82,574700,574700,1.49,1.32,113.2775,"June 02, 22",0.0132,,,,,
2022-06-01,112.47,112.69,110.48,111.84,105.68,513927,513927,-0.63,-0.56015,111.87,"June 01, 22",-0.0056015,,,,,
2022-05-31,111.97,112.77,110.43,111.65,105.5,1230500,1230500,-0.32,-0.28579,111.705,"May 31, 22",-0.0028579,,,,,
2022-05-27,111.89,114.02,111.42,113.54,107.28,453219,453219,1.65,1.47,112.7175,"May 27, 22",0.0147,,,,,
2022-05-26,109.32,111.56,109.17,110.78,104.68,583840,583840,1.46,1.34,110.2075,"May 26, 22",0.0134,,,,,
2022-05-25,107.19,108.72,106.65,108.1,102.14,538700,538700,0.91,0.84896,107.665,"May 25, 22",0.0084896,,,,,
2022-05-24,108.09,108.74,105.06,108.01,102.06,622808,622808,-0.08,-0.0740124,107.475,"May 24, 22",-0.000740124,,,,,
2022-05-23,110.5,110.77,107.45,108.51,102.53,497600,497600,-1.99,-1.8,109.3075,"May 23, 22",-0.018,,,,,
2022-05-20,109.78,109.78,106.78,109.08,103.07,696043,696043,-0.7,-0.63764,108.855,"May 20, 22",-0.0063764,,,,,
2022-05-19,108.46,110.01,107.37,108.81,102.81,560100,560100,0.35,0.3227,108.6625,"May 19, 22",0.003227,,,,,
2022-05-18,112.1,112.1,108.78,109.16,103.15,511225,511225,-2.94,-2.62,110.535,"May 18, 22",-0.0262,,,,,
2022-05-17,113.15,113.67,111.23,113.66,107.4,716900,716900,0.51,0.45073,112.9275,"May 17, 22",0.0045073,,,,,
2022-05-16,112.07,112.75,109.7,111.75,105.59,458600,458600,-0.32,-0.28554,111.5675,"May 16, 22",-0.0028554,,,,,
2022-05-13,112,112.99,111.05,112.78,106.57,627300,627300,0.78,0.69643,112.205,"May 13, 22",0.0069643,,,,,
2022-05-12,108.01,111.26,107.51,111.18,105.05,800929,800929,3.17,2.93,109.49,"May 12, 22",0.0293,,,,,
2022-05-11,110.13,112.68,108.37,108.6,102.62,707532,707532,-1.53,-1.39,109.945,"May 11, 22",-0.0139,,,,,
2022-05-10,114.93,115.63,110.5,110.71,104.61,763832,763832,-4.22,-3.67,112.9425,"May 10, 22",-0.0367,,,,,
2022-05-09,111.48,115.59,110.7,113.85,107.58,923600,923600,2.37,2.13,112.905,"May 09, 22",0.0213,,,,,
2022-05-06,113,113,110.11,112.57,106.37,795569,795569,-0.43,-0.38053,112.17,"May 06, 22",-0.0038053,,,,,
2022-05-05,117.27,117.84,112.87,113.76,107.49,630849,630849,-3.51,-2.99,115.435,"May 05, 22",-0.0299,,,,,
2022-05-04,115.82,118.57,112.69,118.46,111.93,1096100,1096100,2.64,2.28,116.385,"May 04, 22",0.0228,,,,,
2022-05-03,114.71,116.36,114.2,115.4,109.04,739639,739639,0.69,0.60152,115.1675,"May 03, 22",0.0060152,,,,,
2022-05-02,114.39,117.11,112.27,114.78,108.46,1064100,1064100,0.39,0.34094,114.6375,"May 02, 22",0.0034094,,,,,
2022-04-29,118.21,118.89,114.01,114.24,107.95,891428,891428,-3.97,-3.36,116.3375,"April 29, 22",-0.0336,,,,,
2022-04-28,116.89,120.4,115.24,119.2,112.63,1222500,1222500,2.31,1.98,117.9325,"April 28, 22",0.0198,,,,,
2022-04-27,114.13,116.59,113.03,116.02,109.63,1863400,1863400,1.89,1.66,114.9425,"April 27, 22",0.0166,,,,,
2022-04-26,114.32,116.93,112.31,114.23,107.94,1169000,1169000,-0.09,-0.07872638,114.4475,"April 26, 22",-0.0007872638,,,,,
2022-04-25,114.04,114.75,111.38,114.72,108.4,1058445,1058445,0.68,0.59628,113.7225,"April 25, 22",0.0059628,,,,,
2022-04-22,114.32,116.31,113.06,114.51,108.2,1760200,1760200,0.19,0.1662,114.55,"April 22, 22",0.001662,,,,,
2022-04-21,113.84,114.69,111.44,112.09,105.91,513900,513900,-1.75,-1.54,113.015,"April 21, 22",-0.0154,,,,,
2022-04-20,110.4,113.17,110.4,112.59,106.39,626931,626931,2.19,1.98,111.64,"April 20, 22",0.0198,,,,,
2022-04-19,107.1,109.41,107.1,109.29,103.27,398100,398100,2.19,2.04,108.225,"April 19, 22",0.0204,,,,,
2022-04-18,106.89,108.19,106.15,106.6,100.73,343600,343600,-0.29,-0.27131,106.9575,"April 18, 22",-0.0027131,,,,,
2022-04-14,108.83,109.85,107.18,107.43,101.51,739800,739800,-1.4,-1.29,108.3225,"April 14, 22",-0.0129,,,,,
2022-04-13,105.8,108.57,105.8,108.19,102.23,826717,826717,2.39,2.26,107.09,"April 13, 22",0.0226,,,,,
2022-04-12,107.13,108.47,105.06,105.8,99.97,643600,643600,-1.33,-1.24,106.615,"April 12, 22",-0.0124,,,,,
2022-04-11,106.31,107.79,106.21,106.52,100.65,570300,570300,0.21,0.19754,106.7075,"April 11, 22",0.0019754,,,,,
2022-04-08,108.32,108.38,106.01,106.7,100.82,673000,673000,-1.62,-1.5,107.3525,"April 08, 22",-0.015,,,,,
2022-04-07,106.11,109.06,106,108.45,102.47,1006900,1006900,2.34,2.21,107.405,"April 07, 22",0.0221,,,,,
2022-04-06,108.47,109.14,106.47,106.97,101.08,1026631,1026631,-1.5,-1.38,107.7625,"April 06, 22",-0.0138,,,,,
2022-04-05,110.71,111.77,109.68,110.13,104.06,468038,468038,-0.58,-0.52389,110.5725,"April 05, 22",-0.0052389,,,,,
2022-04-04,111.28,111.72,109.72,111.3,105.17,389941,389941,0.02,0.01797268,111.005,"April 04, 22",0.0001797268,,,,,
2022-04-01,110.79,111.69,109.05,111.52,105.38,602745,602745,0.73,0.6589,110.7625,"April 01, 22",0.006589,,,,,
2022-03-31,112.95,113.15,109.76,109.78,103.73,814299,814299,-3.17,-2.81,111.41,"March 31, 22",-0.0281,,,,,
2022-03-30,114.58,115.87,112.85,113.35,107.1,742835,742835,-1.23,-1.07,114.1625,"March 30, 22",-0.0107,,,,,
2022-03-29,115.01,115.72,113.29,115.05,108.71,704423,704423,0.04,0.03477958,114.7675,"March 29, 22",0.0003477958,,,,,
2022-03-28,112,113.76,111.51,113.48,107.23,432900,432900,1.48,1.32,112.6875,"March 28, 22",0.0132,,,,,
2022-03-25,112.63,112.78,111.19,112.3,106.11,521400,521400,-0.33,-0.29299,112.225,"March 25, 22",-0.0029299,,,,,
2022-03-24,113.62,113.62,111.68,112.59,106.39,607612,607612,-1.03,-0.90653,112.8775,"March 24, 22",-0.0090653,,,,,
2022-03-23,116.9,116.9,112.94,113.19,106.95,501920,501920,-3.71,-3.17,114.9825,"March 23, 22",-0.0317,,,,,
2022-03-22,117.44,118.19,116.9,117.47,111,490200,490200,0.03,0.02554496,117.5,"March 22, 22",0.0002554496,,,,,
2022-03-21,117.63,118.93,116.09,117.25,110.79,599315,599315,-0.38,-0.32305,117.475,"March 21, 22",-0.0032305,,,,,
2022-03-18,117.83,118.38,116.15,118.14,111.63,936301,936301,0.31,0.26309,117.625,"March 18, 22",0.0026309,,,,,
2022-03-17,115.51,118.67,114.79,117.79,111.3,575300,575300,2.28,1.97,116.69,"March 17, 22",0.0197,,,,,
2022-03-16,115.27,117.71,114.15,116.44,110.02,633400,633400,1.17,1.02,115.8925,"March 16, 22",0.0102,,,,,
2022-03-15,112.35,114.93,111.94,114.47,108.16,611500,611500,2.12,1.89,113.4225,"March 15, 22",0.0189,2022-03-16,2022-02-04,0.41,0.41,2022-03-31
2022-03-14,112.15,113.63,110.01,111.95,105.39,629900,629900,-0.2,-0.17833,111.935,"March 14, 22",-0.0017833,,,,,
2022-03-11,113.77,113.99,111.28,111.31,104.79,432817,432817,-2.46,-2.16,112.5875,"March 11, 22",-0.0216,,,,,
2022-03-10,113.08,114.29,111.81,112.9,106.28,526400,526400,-0.18,-0.15918,113.02,"March 10, 22",-0.0015918,,,,,
2022-03-09,113.37,116.17,113.37,114.54,107.83,652728,652728,1.17,1.03,114.3625,"March 09, 22",0.0103,,,,,
2022-03-08,115.25,116.73,111.33,111.43,104.9,1080121,1080121,-3.82,-3.31,113.685,"March 08, 22",-0.0331,,,,,
2022-03-07,117.47,118.59,114.72,114.73,108.01,853700,853700,-2.74,-2.33,116.3775,"March 07, 22",-0.0233,,,,,
2022-03-04,116.49,117.96,116.15,117.29,110.42,1045555,1045555,0.8,0.68675,116.9725,"March 04, 22",0.0068675,,,,,
2022-03-03,118.53,119.26,117.54,117.71,110.81,1074800,1074800,-0.82,-0.69181,118.26,"March 03, 22",-0.0069181,,,,,
2022-03-02,115.86,118.4,115.23,117.37,110.49,772800,772800,1.51,1.3,116.715,"March 02, 22",0.013,,,,,
2022-03-01,113.98,115.87,112.13,114.63,107.91,926500,926500,0.65,0.57028,114.1525,"March 01, 22",0.0057028,,,,,
2022-02-28,114.35,115.12,112.87,114.52,107.81,995100,995100,0.17,0.14867,114.215,"February 28, 22",0.0014867,,,,,
2022-02-25,111.78,115.35,111.32,115.1,108.36,754719,754719,3.32,2.97,113.3875,"February 25, 22",0.0297,,,,,
2022-02-24,107.41,111.93,106.83,111.7,105.15,1108000,1108000,4.29,3.99,109.4675,"February 24, 22",0.0399,,,,,
2022-02-23,113.91,114.42,109,109.56,103.14,997100,997100,-4.35,-3.82,111.7225,"February 23, 22",-0.0382,,,,,
2022-02-22,113.74,115.22,112.51,113.51,106.86,592044,592044,-0.23,-0.20222,113.745,"February 22, 22",-0.0020222,,,,,
2022-02-18,114.42,115.7,113.31,114.13,107.44,539739,539739,-0.29,-0.25345,114.39,"February 18, 22",-0.0025345,,,,,
2022-02-17,114.37,116.84,113.83,114.59,107.88,956239,956239,0.22,0.19236,114.9075,"February 17, 22",0.0019236,,,,,
2022-02-16,116.03,117.36,113.22,115.24,108.49,1991400,1991400,-0.79,-0.68086,115.4625,"February 16, 22",-0.0068086,,,,,
2022-02-15,113.6,120.13,113.6,117.09,110.23,1449038,1449038,3.49,3.07,116.105,"February 15, 22",0.0307,,,,,
2022-02-14,119.19,120,116.67,118.33,111.4,727500,727500,-0.86,-0.72154,118.5475,"February 14, 22",-0.0072154,,,,,
2022-02-11,120.87,122.19,117.98,118.87,111.9,570208,570208,-2,-1.65,119.9775,"February 11, 22",-0.0165,,,,,
2022-02-10,122.66,123.68,120.03,120.69,113.62,854800,854800,-1.97,-1.61,121.765,"February 10, 22",-0.0161,,,,,
2022-02-09,123.65,125.39,122.51,125.18,117.84,970400,970400,1.53,1.24,124.1825,"February 09, 22",0.0124,,,,,
2022-02-08,120.72,122.55,119.99,121.72,114.59,497217,497217,1,0.82836,121.245,"February 08, 22",0.0082836,,,,,
2022-02-07,120.24,122.31,119.25,120.46,113.4,1114600,1114600,0.22,0.18297,120.565,"February 07, 22",0.0018297,,,,,
2022-02-04,116.14,120,115.59,119.25,112.26,1293900,1293900,3.11,2.68,117.745,"February 04, 22",0.0268,,,,,
2022-02-03,119.31,120.16,115.89,116.11,109.31,1116248,1116248,-3.2,-2.68,117.8675,"February 03, 22",-0.0268,,,,,
2022-02-02,120.31,122,119.08,120.18,113.14,729900,729900,-0.13,-0.10805,120.3925,"February 02, 22",-0.0010805,,,,,
2022-02-01,122.63,123.57,118.97,120,112.97,720600,720600,-2.63,-2.14,121.2925,"February 01, 22",-0.0214,,,,,
2022-01-31,120.36,122.86,119.77,122.73,115.54,649100,649100,2.37,1.97,121.43,"January 31, 22",0.0197,,,,,
2022-01-28,119.78,121.26,117.68,121.21,114.11,765107,765107,1.43,1.19,119.9825,"January 28, 22",0.0119,,,,,
2022-01-27,121.7,123.37,119.34,120.51,113.45,700300,700300,-1.19,-0.97781,121.23,"January 27, 22",-0.0097781,,,,,
2022-01-26,121.49,124.28,119.67,120.39,113.34,955700,955700,-1.1,-0.90542,121.4575,"January 26, 22",-0.0090542,,,,,
2022-01-25,121.19,121.93,118.75,120.68,113.61,688200,688200,-0.51,-0.42083,120.6375,"January 25, 22",-0.0042083,,,,,
2022-01-24,119.23,124.04,118.3,123.55,116.31,1124100,1124100,4.32,3.62,121.28,"January 24, 22",0.0362,,,,,
2022-01-21,120.9,122.62,119.65,121.28,114.17,629500,629500,0.38,0.31431,121.1125,"January 21, 22",0.0031431,,,,,
2022-01-20,123.26,124.66,120.58,120.75,113.67,591900,591900,-2.51,-2.04,122.3125,"January 20, 22",-0.0204,,,,,
2022-01-19,124.35,125.21,122.74,122.93,115.73,577700,577700,-1.42,-1.14,123.8075,"January 19, 22",-0.0114,,,,,
2022-01-18,123.25,124.52,122.12,123.89,116.63,635500,635500,0.64,0.51927,123.445,"January 18, 22",0.0051927,,,,,
2022-01-14,124.56,125.61,121.78,124.46,117.17,658313,658313,-0.1,-0.08028259,124.1025,"January 14, 22",-0.0008028259,,,,,
2022-01-13,128.13,129.93,125.86,126.12,118.73,449800,449800,-2.01,-1.57,127.51,"January 13, 22",-0.0157,,,,,
2022-01-12,128.41,129.37,127.12,127.58,120.1,531024,531024,-0.83,-0.64637,128.12,"January 12, 22",-0.0064637,,,,,
2022-01-11,125.62,127.81,124.26,127.61,120.13,548500,548500,1.99,1.58,126.325,"January 11, 22",0.0158,,,,,
2022-01-10,125.58,126.05,122.32,125.09,117.76,898132,898132,-0.49,-0.39019,124.76,"January 10, 22",-0.0039019,,,,,
2022-01-07,127.73,128.81,126.42,126.63,119.21,838211,838211,-1.1,-0.86119,127.3975,"January 07, 22",-0.0086119,,,,,
2022-01-06,129.34,129.73,127.84,128.07,120.57,476800,476800,-1.27,-0.98191,128.745,"January 06, 22",-0.0098191,,,,,
2022-01-05,132.74,133.52,129.22,129.31,121.73,624600,624600,-3.43,-2.58,131.1975,"January 05, 22",-0.0258,,,,,
2022-01-04,130.36,132.84,130.31,132.4,124.64,457023,457023,2.04,1.56,131.4775,"January 04, 22",0.0156,,,,,
2022-01-03,132.18,132.3,127.78,129.36,121.78,608900,608900,-2.82,-2.13,130.405,"January 03, 22",-0.0213,,,,,
2021-12-31,131.03,133.04,131.03,132.44,124.68,280400,280400,1.41,1.08,131.885,"December 31, 21",0.0108,,,,,
2021-12-30,132.9,133.05,131.37,131.56,123.85,360149,360149,-1.34,-1.01,132.22,"December 30, 21",-0.0101,,,,,
2021-12-29,131.04,132.58,131.04,132.37,124.61,319740,319740,1.33,1.01,131.7575,"December 29, 21",0.0101,,,,,
2021-12-28,129.45,131.25,129.45,131.06,123.38,284300,284300,1.61,1.24,130.3025,"December 28, 21",0.0124,,,,,
2021-12-27,127.98,129.64,127.29,129.58,121.99,532600,532600,1.6,1.25,128.6225,"December 27, 21",0.0125,,,,,
2021-12-23,126.63,127.98,126.63,127.28,119.82,364100,364100,0.65,0.51331,127.13,"December 23, 21",0.0051331,,,,,
2021-12-22,126.24,127.48,125.99,126.25,118.85,327200,327200,0.01,0.00792142,126.49,"December 22, 21",7.92142e-05,,,,,
2021-12-21,125.38,126.89,124.82,126.36,118.96,428946,428946,0.98,0.78162,125.8625,"December 21, 21",0.0078162,,,,,
2021-12-20,126.07,126.51,122.99,124.25,116.97,568900,568900,-1.82,-1.44,124.955,"December 20, 21",-0.0144,,,,,
2021-12-17,132.03,132.03,127.71,127.89,120.4,1063129,1063129,-4.14,-3.14,129.915,"December 17, 21",-0.0314,2021-12-20,2021-12-10,0.36,0.36,2021-12-30
2021-12-16,131.14,132.38,130.25,131.62,123.57,597344,597344,0.48,0.36602,131.3475,"December 16, 21",0.0036602,,,,,
2021-12-15,129.87,130.53,128.04,130.36,122.39,665800,665800,0.49,0.3773,129.7,"December 15, 21",0.003773,,,,,
2021-12-14,129.81,131.31,128.75,129.63,121.7,440323,440323,-0.18,-0.13866,129.875,"December 14, 21",-0.0013866,,,,,
2021-12-13,131.4,131.4,129.52,130.46,122.48,411700,411700,-0.94,-0.71537,130.695,"December 13, 21",-0.0071537,,,,,
2021-12-10,131.28,132.11,130.1,131.06,123.04,392800,392800,-0.22,-0.16758,131.1375,"December 10, 21",-0.0016758,,,,,
2021-12-09,132.04,132.42,130.86,130.89,122.88,397000,397000,-1.15,-0.87095,131.5525,"December 09, 21",-0.0087095,,,,,
2021-12-08,127.54,132.62,127.54,132.48,124.38,765848,765848,4.94,3.87,130.045,"December 08, 21",0.0387,,,,,
2021-12-07,132.31,133.74,130.92,131.74,123.68,528200,528200,-0.57,-0.43081,132.1775,"December 07, 21",-0.0043081,,,,,
2021-12-06,130.64,133.13,129.13,131.6,123.55,854800,854800,0.96,0.73484,131.125,"December 06, 21",0.0073484,,,,,
2021-12-03,128.98,129.98,127.6,129.22,121.32,699450,699450,0.24,0.18608,128.945,"December 03, 21",0.0018608,,,,,
2021-12-02,123.52,128.75,123.52,128.43,120.58,900423,900423,4.91,3.98,126.055,"December 02, 21",0.0398,,,,,
2021-12-01,125.5,128.43,122.77,122.79,115.28,756400,756400,-2.71,-2.16,124.8725,"December 01, 21",-0.0216,,,,,
2021-11-30,127.73,127.73,123.23,123.64,116.08,1415300,1415300,-4.09,-3.2,125.5825,"November 30, 21",-0.032,,,,,
2021-11-29,131.17,131.82,128.62,128.68,120.81,550336,550336,-2.49,-1.9,130.0725,"November 29, 21",-0.019,,,,,
2021-11-26,129.86,131.61,128.18,129.37,121.46,351500,351500,-0.49,-0.37733,129.755,"November 26, 21",-0.0037733,,,,,
2021-11-24,131.26,132.72,130.31,132.02,123.95,311723,311723,0.76,0.579,131.5775,"November 24, 21",0.00579,,,,,
2021-11-23,132.24,132.93,130.54,132.04,123.96,473500,473500,-0.2,-0.15124,131.9375,"November 23, 21",-0.0015124,,,,,
2021-11-22,133.99,134.34,132.5,132.58,124.47,393431,393431,-1.41,-1.05,133.3525,"November 22, 21",-0.0105,,,,,
2021-11-19,135.21,136.67,133.74,133.8,125.62,466445,466445,-1.41,-1.04,134.855,"November 19, 21",-0.0104,,,,,
2021-11-18,136.95,137.02,134.54,134.93,126.68,438400,438400,-2.02,-1.47,135.86,"November 18, 21",-0.0147,,,,,
2021-11-17,135.26,136.75,134.67,136.47,128.12,510620,510620,1.21,0.89457,135.7875,"November 17, 21",0.0089457,,,,,
2021-11-16,133.87,136.55,133.79,135.66,127.36,461033,461033,1.79,1.34,134.9675,"November 16, 21",0.0134,,,,,
2021-11-15,135.58,135.69,133.62,134.04,125.84,388000,388000,-1.54,-1.14,134.7325,"November 15, 21",-0.0114,,,,,
2021-11-12,133.25,135.71,133.03,135.18,126.91,544540,544540,1.93,1.45,134.2925,"November 12, 21",0.0145,,,,,
