date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,paymentDate,dividend,recordDate,adjDividend,declarationDate
2022-09-27,79.07,79.7,77.2,78.37,77.29,1570744,1570744,-0.7,-0.88529,78.585,"September 27, 22",-0.0088529,,,,,
2022-09-26,79.2,80.44,77.15,77.21,76.14,1427239,1427239,-1.99,-2.51,78.5,"September 26, 22",-0.0251,,,,,
2022-09-23,79.1,79.74,77.31,79.19,78.09,1909820,1909820,0.09,0.11378,78.835,"September 23, 22",0.0011378,,,,,
2022-09-22,80.59,81.11,78.82,79.79,78.69,1955847,1955847,-0.8,-0.99268,80.0775,"September 22, 22",-0.0099268,,,,,
2022-09-21,81.04,84.59,80.92,80.97,79.85,1782604,1782604,-0.07,-0.0863771,81.88,"September 21, 22",-0.000863771,,,,,
2022-09-20,81.41,81.77,79.75,80.84,79.72,1674800,1674800,-0.57,-0.70016,80.9425,"September 20, 22",-0.0070016,,,,,
2022-09-19,81.24,83.05,80.91,82.49,81.35,1534843,1534843,1.25,1.54,81.9225,"September 19, 22",0.0154,,,,,
2022-09-16,81.52,82.46,80.42,82.1,80.96,3571050,3571050,0.58,0.71148,81.625,"September 16, 22",0.0071148,,,,,
2022-09-15,83.13,84.22,81.4,82.35,81.21,1810425,1810425,-0.78,-0.93829,82.775,"September 15, 22",-0.0093829,,,,,
2022-09-14,83.89,84.12,82.26,83.64,82.48,1372900,1372900,-0.25,-0.29801,83.4775,"September 14, 22",-0.0029801,,,,,
2022-09-13,83.94,84.92,82.94,83.16,82.01,2477400,2477400,-0.78,-0.92924,83.74,"September 13, 22",-0.0092924,,,,,
2022-09-12,88.84,88.89,86.72,87.38,86.17,1902968,1902968,-1.46,-1.64,87.9575,"September 12, 22",-0.0164,,,,,
2022-09-09,87.5,90.01,87.36,88.84,87.61,1805432,1805432,1.34,1.53,88.4275,"September 09, 22",0.0153,,,,,
2022-09-08,83.88,86.44,83.07,86.14,84.95,1400027,1400027,2.26,2.69,84.8825,"September 08, 22",0.0269,,,,,
2022-09-07,82.75,85.56,82.55,85.02,83.84,1715329,1715329,2.27,2.74,83.97,"September 07, 22",0.0274,,,,,
2022-09-06,82.71,84.12,81.86,82.92,81.77,1349700,1349700,0.215,0.2539,82.9025,"September 06, 22",0.002539,,,,,
2022-09-02,84.43,85.27,82.25,83.04,81.89,1353720,1353720,-1.39,-1.65,83.7475,"September 02, 22",-0.0165,,,,,
2022-09-01,82.93,83.07,80.41,82.78,81.64,2502232,2502232,-0.15,-0.18088,82.2975,"September 01, 22",-0.0018088,,,,,
2022-08-31,86.65,86.65,83.82,84.64,83.47,2072328,2072328,-2.01,-2.32,85.44,"August 31, 22",-0.0232,,,,,
2022-08-30,88.31,88.6,84.95,85.72,84.53,2527814,2527814,-2.59,-2.93,86.895,"August 30, 22",-0.0293,2022-09-23,0.11,2022-08-31,0.11,2022-08-15
2022-08-29,89.44,90.67,87.52,87.63,86.31,1251401,1251401,-1.81,-2.02,88.815,"August 29, 22",-0.0202,,,,,
2022-08-26,96.38,96.45,89.89,90.16,88.8,2249961,2249961,-6.22,-6.45,93.22,"August 26, 22",-0.0645,,,,,
2022-08-25,92.76,96.4,92.7,96.33,94.88,1347143,1347143,3.57,3.85,94.5475,"August 25, 22",0.0385,,,,,
2022-08-24,93.23,93.56,91.86,92.57,91.18,1209900,1209900,-0.66,-0.70793,92.805,"August 24, 22",-0.0070793,,,,,
2022-08-23,92.66,94.57,92.5,92.98,91.58,885200,885200,0.32,0.34535,93.1775,"August 23, 22",0.0034535,,,,,
2022-08-22,94.6,94.92,91.71,92.42,91.03,1899300,1899300,-2.18,-2.3,93.4125,"August 22, 22",-0.023,,,,,
2022-08-19,99.31,100.37,96.62,96.85,95.39,1741300,1741300,-2.46,-2.48,98.2875,"August 19, 22",-0.0248,,,,,
2022-08-18,100.4,101.59,100,100.93,99.41,1608800,1608800,0.53,0.52789,100.73,"August 18, 22",0.0052789,,,,,
2022-08-17,100.29,101.11,98.61,100.46,98.95,1329538,1329538,0.17,0.16951,100.1175,"August 17, 22",0.0016951,,,,,
2022-08-16,102.47,102.93,100.93,101.58,100.05,834300,834300,-0.89,-0.86855,101.9775,"August 16, 22",-0.0086855,,,,,
2022-08-15,103.99,104.6,101.91,102.9,101.35,815529,815529,-1.09,-1.05,103.35,"August 15, 22",-0.0105,,,,,
2022-08-12,100.29,105.25,100.13,104.34,102.77,1987810,1987810,4.05,4.04,102.5025,"August 12, 22",0.0404,,,,,
2022-08-11,100.02,102.86,99.57,99.9,98.4,1150700,1150700,-0.12,-0.11998,100.5875,"August 11, 22",-0.0011998,,,,,
2022-08-10,95.72,99.3,94.76,99.12,97.63,2157022,2157022,3.4,3.55,97.225,"August 10, 22",0.0355,,,,,
2022-08-09,97.58,98.16,91.1,92.83,91.43,3039209,3039209,-4.75,-4.87,94.9175,"August 09, 22",-0.0487,,,,,
2022-08-08,100.17,101.5,97.84,99.74,98.24,1775600,1775600,-0.43,-0.42927,99.8125,"August 08, 22",-0.0042927,,,,,
2022-08-05,100.29,102.13,98.69,100.75,99.23,1668546,1668546,0.46,0.45867,100.465,"August 05, 22",0.0045867,,,,,
2022-08-04,101.64,102.72,100.98,101.71,100.18,1327148,1327148,0.07,0.06887052,101.7625,"August 04, 22",0.0006887052,,,,,
2022-08-03,99.36,102.31,98.99,101.42,99.89,1481242,1481242,2.06,2.07,100.52,"August 03, 22",0.0207,,,,,
2022-08-02,99.84,101.2,98.77,98.94,97.45,1265037,1265037,-0.9,-0.90144,99.6875,"August 02, 22",-0.0090144,,,,,
2022-08-01,99.9,101.52,99,100.3,98.79,1431791,1431791,0.4,0.4004,100.18,"August 01, 22",0.004004,,,,,
2022-07-29,98.9,101.18,97.73,100.89,99.37,1680800,1680800,1.99,2.01,99.675,"July 29, 22",0.0201,,,,,
2022-07-28,96.9,99.09,93.48,98.95,97.46,2688619,2688619,2.05,2.12,97.105,"July 28, 22",0.0212,,,,,
2022-07-27,91.19,98.84,89.29,97.94,96.47,5071300,5071300,6.75,7.4,94.315,"July 27, 22",0.074,,,,,
2022-07-26,99.33,100.59,97.55,98.15,96.67,2045406,2045406,-1.18,-1.19,98.905,"July 26, 22",-0.0119,,,,,
2022-07-25,99.76,100.3,98.41,100.1,98.59,1639400,1639400,0.34,0.34082,99.6425,"July 25, 22",0.0034082,,,,,
2022-07-22,102.17,102.51,98.77,100.46,98.95,1610415,1610415,-1.71,-1.67,100.9775,"July 22, 22",-0.0167,,,,,
2022-07-21,102.7,102.83,100.47,102.77,101.22,1072638,1072638,0.07,0.06815969,102.1925,"July 21, 22",0.0006815969,,,,,
2022-07-20,99.13,102.79,98.83,101.79,100.26,2154945,2154945,2.66,2.68,100.635,"July 20, 22",0.0268,,,,,
2022-07-19,94.78,99.44,94.68,99.23,97.74,1815436,1815436,4.45,4.7,97.0325,"July 19, 22",0.047,,,,,
2022-07-18,94.85,96.44,92.55,93.29,91.89,1489008,1489008,-1.56,-1.64,94.2825,"July 18, 22",-0.0164,,,,,
2022-07-15,92.8,93.77,91.02,93.75,92.34,1100900,1100900,0.95,1.02,92.835,"July 15, 22",0.0102,,,,,
2022-07-14,90,92.41,88.02,91.91,90.53,1196737,1196737,1.91,2.12,90.585,"July 14, 22",0.0212,,,,,
2022-07-13,88.06,91.65,87.45,90.03,88.67,1282600,1282600,1.97,2.24,89.2975,"July 13, 22",0.0224,,,,,
2022-07-12,90.96,91.27,89.12,89.67,88.32,1023410,1023410,-1.29,-1.42,90.255,"July 12, 22",-0.0142,,,,,
2022-07-11,90.69,91.18,89.06,89.94,88.59,1334747,1334747,-0.75,-0.82699,90.2175,"July 11, 22",-0.0082699,,,,,
2022-07-08,90.3,92.43,89.85,92.08,90.69,1056800,1056800,1.78,1.97,91.165,"July 08, 22",0.0197,,,,,
2022-07-07,90,91.86,89.84,91.52,90.14,1766900,1766900,1.52,1.69,90.805,"July 07, 22",0.0169,,,,,
2022-07-06,87.19,89.4,86.69,87.99,86.66,1434751,1434751,0.8,0.91754,87.8175,"July 06, 22",0.0091754,,,,,
2022-07-05,82.97,87.03,82.97,86.81,85.5,1686248,1686248,3.84,4.63,84.945,"July 05, 22",0.0463,,,,,
2022-07-01,88.68,89.1,84.22,85.8,84.51,1965418,1965418,-2.88,-3.25,86.95,"July 01, 22",-0.0325,,,,,
2022-06-30,89.49,91.7,88.26,89.55,88.2,2458000,2458000,0.06,0.0670466,89.75,"June 30, 22",0.000670466,,,,,
2022-06-29,93.25,93.47,88.52,90.25,88.89,2642700,2642700,-3,-3.22,91.3725,"June 29, 22",-0.0322,,,,,
2022-06-28,98.01,99.25,94.9,95.23,93.8,2352418,2352418,-2.78,-2.84,96.8475,"June 28, 22",-0.0284,,,,,
2022-06-27,98.1,98.99,96.4,97.96,96.48,1542347,1542347,-0.14,-0.14271,97.8625,"June 27, 22",-0.0014271,,,,,
2022-06-24,93.65,97.25,93.06,97.12,95.66,2756800,2756800,3.47,3.71,95.27,"June 24, 22",0.0371,,,,,
2022-06-23,91.73,92.68,90.82,91.94,90.56,1268221,1268221,0.21,0.22893,91.7925,"June 23, 22",0.0022893,,,,,
2022-06-22,89.55,92.4,89.29,91.34,89.96,1541026,1541026,1.79,2,90.645,"June 22, 22",0.02,,,,,
2022-06-21,90.93,93.24,90.77,91.38,90,1699000,1699000,0.45,0.49489,91.58,"June 21, 22",0.0049489,,,,,
2022-06-17,87.33,89.7,86.61,89.06,87.72,4165321,4165321,1.73,1.98,88.175,"June 17, 22",0.0198,,,,,
2022-06-16,89.97,90.06,85.66,86.95,85.64,2837137,2837137,-3.02,-3.36,88.16,"June 16, 22",-0.0336,,,,,
2022-06-15,92.38,94.39,90.46,92.44,91.05,1756000,1756000,0.06,0.06494912,92.4175,"June 15, 22",0.0006494912,,,,,
2022-06-14,92.06,92.69,89.68,90.91,89.54,1742294,1742294,-1.15,-1.25,91.335,"June 14, 22",-0.0125,,,,,
2022-06-13,93.6,94.59,90.46,91.24,89.87,2939417,2939417,-2.36,-2.52,92.4725,"June 13, 22",-0.0252,,,,,
2022-06-10,99.56,100.29,96.83,96.97,95.51,2153077,2153077,-2.59,-2.6,98.4125,"June 10, 22",-0.026,,,,,
2022-06-09,103.75,105.32,101.1,101.19,99.67,1436444,1436444,-2.56,-2.47,102.84,"June 09, 22",-0.0247,,,,,
2022-06-08,107.92,108.17,104.74,105.11,103.53,1610600,1610600,-2.81,-2.6,106.485,"June 08, 22",-0.026,,,,,
2022-06-07,105.27,108.73,104.52,108.52,106.89,1046800,1046800,3.25,3.09,106.76,"June 07, 22",0.0309,,,,,
2022-06-06,109.08,109.72,106.58,106.81,105.2,808100,808100,-2.27,-2.08,108.0475,"June 06, 22",-0.0208,,,,,
2022-06-03,108.42,108.67,106.88,107.43,105.81,1099007,1099007,-0.99,-0.91312,107.85,"June 03, 22",-0.0091312,,,,,
2022-06-02,106.43,110.62,105.73,110.58,108.91,1091409,1091409,4.15,3.9,108.34,"June 02, 22",0.039,,,,,
2022-06-01,109.42,110.38,105.34,106.64,105.03,1453900,1453900,-2.78,-2.54,107.945,"June 01, 22",-0.0254,,,,,
2022-05-31,109,110.07,107.12,109.26,107.61,1948400,1948400,0.26,0.23853,108.8625,"May 31, 22",0.0023853,,,,,
2022-05-27,106.27,109.43,106.27,109.4,107.75,1688700,1688700,3.13,2.95,107.8425,"May 27, 22",0.0295,,,,,
2022-05-26,100.17,105.46,99.16,104.94,103.36,1539049,1539049,4.77,4.76,102.4325,"May 26, 22",0.0476,,,,,
2022-05-25,98.13,101.51,97.96,100.23,98.72,1560520,1560520,2.1,2.14,99.4575,"May 25, 22",0.0214,,,,,
2022-05-24,101.51,102.01,97.98,99.19,97.7,1736400,1736400,-2.32,-2.29,100.1725,"May 24, 22",-0.0229,2022-06-17,0.11,2022-05-25,0.11,2022-05-12
2022-05-23,102.47,104.36,101.61,102.89,101.23,1290275,1290275,0.42,0.40988,102.8325,"May 23, 22",0.0040988,,,,,
2022-05-20,104.61,105.07,97.63,102.37,100.72,2132142,2132142,-2.24,-2.14,102.42,"May 20, 22",-0.0214,,,,,
2022-05-19,102.4,105.54,102.01,102.18,100.53,1482625,1482625,-0.22,-0.21484,103.0325,"May 19, 22",-0.0021484,,,,,
2022-05-18,106.43,108.34,102.5,102.8,101.14,1555554,1555554,-3.63,-3.41,105.0175,"May 18, 22",-0.0341,,,,,
2022-05-17,106.22,108.86,104.94,108.51,106.76,1492905,1492905,2.29,2.16,107.1325,"May 17, 22",0.0216,,,,,
2022-05-16,105.97,106.5,103.37,103.52,101.85,1212304,1212304,-2.45,-2.31,104.84,"May 16, 22",-0.0231,,,,,
2022-05-13,103.87,108.42,103.19,107.35,105.62,1570149,1570149,3.48,3.35,105.7075,"May 13, 22",0.0335,,,,,
2022-05-12,99.19,102.24,98.64,101.86,100.22,1823300,1823300,2.67,2.69,100.4825,"May 12, 22",0.0269,,,,,
2022-05-11,101.12,104.62,100.3,100.42,98.8,1661380,1661380,-0.7,-0.69225,101.615,"May 11, 22",-0.0069225,,,,,
2022-05-10,103.47,104.44,99.86,102.46,100.81,1718533,1718533,-1.01,-0.97613,102.5575,"May 10, 22",-0.0097613,,,,,
2022-05-09,104.29,105.22,99.82,100.22,98.6,2099000,2099000,-4.07,-3.9,102.3875,"May 09, 22",-0.039,,,,,
2022-05-06,107.16,108.6,104.53,105.92,104.21,1325741,1325741,-1.24,-1.16,106.5525,"May 06, 22",-0.0116,,,,,
2022-05-05,111.8,113.72,106.86,108.51,106.76,2141942,2141942,-3.29,-2.94,110.2225,"May 05, 22",-0.0294,,,,,
2022-05-04,109.5,114.19,107.14,114.17,112.33,1992700,1992700,4.67,4.26,111.25,"May 04, 22",0.0426,,,,,
2022-05-03,108.07,110.87,106.85,109.34,107.58,1192800,1192800,1.27,1.18,108.7825,"May 03, 22",0.0118,,,,,
2022-05-02,105.62,109.11,104.13,108.57,106.82,1731200,1731200,2.95,2.79,106.8575,"May 02, 22",0.0279,,,,,
2022-04-29,109.65,112.06,105.24,105.46,103.76,1907100,1907100,-4.19,-3.82,108.1025,"April 29, 22",-0.0382,,,,,
2022-04-28,108.69,113.64,105.94,111.68,109.88,2679330,2679330,2.99,2.75,109.9875,"April 28, 22",0.0275,,,,,
2022-04-27,110.47,115.48,105.58,106.32,104.61,3966200,3966200,-4.15,-3.76,109.4625,"April 27, 22",-0.0376,,,,,
2022-04-26,111.03,111.12,107.64,107.69,105.95,2395632,2395632,-3.34,-3.01,109.37,"April 26, 22",-0.0301,,,,,
2022-04-25,108.6,112.7,108,112.57,110.75,1989944,1989944,3.97,3.66,110.4675,"April 25, 22",0.0366,,,,,
2022-04-22,110.85,112.46,108.99,109.2,107.44,1613607,1613607,-1.65,-1.49,110.375,"April 22, 22",-0.0149,,,,,
2022-04-21,114.83,116.57,110.92,111.2,109.41,1275746,1275746,-3.63,-3.16,113.38,"April 21, 22",-0.0316,,,,,
2022-04-20,114.6,117.42,112.86,112.9,111.08,1727934,1727934,-1.7,-1.48,114.445,"April 20, 22",-0.0148,,,,,
2022-04-19,108.62,112.97,107.31,112.61,110.79,1620832,1620832,3.99,3.67,110.3775,"April 19, 22",0.0367,,,,,
2022-04-18,105.84,108.8,105.39,108.14,106.4,1426217,1426217,2.3,2.17,107.0425,"April 18, 22",0.0217,,,,,
2022-04-14,110.17,110.45,106,106.02,104.31,1193120,1193120,-4.15,-3.77,108.16,"April 14, 22",-0.0377,,,,,
2022-04-13,109.17,111.28,107.57,109.61,107.84,2537200,2537200,0.44,0.40304,109.4075,"April 13, 22",0.0040304,,,,,
2022-04-12,109.29,111.34,107.16,108.18,106.44,1457161,1457161,-1.11,-1.02,108.9925,"April 12, 22",-0.0102,,,,,
2022-04-11,107.34,108.83,106.71,107.24,105.51,1428423,1428423,-0.1,-0.09316192,107.53,"April 11, 22",-0.0009316192,,,,,
2022-04-08,110.71,110.97,108.51,108.66,106.91,1238005,1238005,-2.05,-1.85,109.7125,"April 08, 22",-0.0185,,,,,
2022-04-07,110.77,113.63,109.5,111.42,109.62,1284900,1284900,0.65,0.5868,111.33,"April 07, 22",0.005868,,,,,
2022-04-06,110,112.97,109.07,111.2,109.41,1665600,1665600,1.2,1.09,110.81,"April 06, 22",0.0109,,,,,
2022-04-05,117.99,118.17,111.4,111.91,110.1,1951418,1951418,-6.08,-5.15,114.8675,"April 05, 22",-0.0515,,,,,
2022-04-04,116.93,120.2,116.93,118.94,117.02,1077448,1077448,2.01,1.72,118.25,"April 04, 22",0.0172,,,,,
2022-04-01,119.57,119.83,114.76,116.37,114.49,1402900,1402900,-3.2,-2.68,117.6325,"April 01, 22",-0.0268,,,,,
2022-03-31,121.29,122.64,118.19,118.23,116.32,1659292,1659292,-3.06,-2.52,120.0875,"March 31, 22",-0.0252,,,,,
2022-03-30,124.47,124.86,120.5,121.03,119.08,1536631,1536631,-3.44,-2.76,122.715,"March 30, 22",-0.0276,,,,,
2022-03-29,125.25,127.29,122.54,125.37,123.35,1427254,1427254,0.1235,0.09580838,125.1125,"March 29, 22",0.0009580838,,,,,
2022-03-28,120.93,123.28,120.05,122.96,120.98,2021769,2021769,2.03,1.68,121.805,"March 28, 22",0.0168,,,,,
2022-03-25,122.88,124.19,120.69,124.04,122.04,1260416,1260416,1.16,0.94401,122.95,"March 25, 22",0.0094401,,,,,
2022-03-24,118.03,122.7,117.17,122.69,120.71,1533100,1533100,4.66,3.95,120.1475,"March 24, 22",0.0395,,,,,
2022-03-23,119.8,120.8,116.18,116.51,114.63,1289620,1289620,-3.29,-2.75,118.3225,"March 23, 22",-0.0275,,,,,
2022-03-22,121.37,122.65,120.16,121,119.05,1070905,1070905,-0.37,-0.30485,121.295,"March 22, 22",-0.0030485,,,,,
2022-03-21,121.78,123.44,119.18,120.94,118.99,1256400,1256400,-0.84,-0.68977,121.335,"March 21, 22",-0.0068977,,,,,
2022-03-18,118.98,123.81,118.62,122.95,120.97,4074600,4074600,3.97,3.34,121.09,"March 18, 22",0.0334,,,,,
2022-03-17,115.41,120.66,114.68,120.6,118.65,2140862,2140862,5.19,4.5,117.8375,"March 17, 22",0.045,,,,,
2022-03-16,112.21,116.98,111.97,116.75,114.87,2341314,2341314,4.54,4.05,114.4775,"March 16, 22",0.0405,,,,,
2022-03-15,106.54,111.01,106.27,110.51,108.73,1523200,1523200,3.97,3.73,108.5825,"March 15, 22",0.0373,,,,,
2022-03-14,107.68,111.94,104.32,105.57,103.87,2014330,2014330,-2.11,-1.96,107.3775,"March 14, 22",-0.0196,,,,,
2022-03-11,112.01,112.24,106.78,106.88,105.16,2030840,2030840,-5.13,-4.58,109.4775,"March 11, 22",-0.0458,,,,,
2022-03-10,109.6,110.71,107.57,109.96,108.19,1356775,1356775,0.36,0.32847,109.46,"March 10, 22",0.0032847,,,,,
2022-03-09,111.12,113.03,109.42,111.75,109.95,2146628,2146628,0.63,0.56695,111.33,"March 09, 22",0.0056695,,,,,
2022-03-08,107.41,111.73,105.36,107.55,105.82,1877274,1877274,0.14,0.13034,108.0125,"March 08, 22",0.0013034,,,,,
2022-03-07,112.86,113.89,106.33,106.42,104.7,2315200,2315200,-6.44,-5.71,109.875,"March 07, 22",-0.0571,,,,,
2022-03-04,112.78,113.76,110.04,111.75,109.95,1320330,1320330,-1.03,-0.91328,112.0825,"March 04, 22",-0.0091328,,,,,
2022-03-03,116.48,117.28,112.25,114.17,112.33,1333500,1333500,-2.31,-1.98,115.045,"March 03, 22",-0.0198,,,,,
2022-03-02,115.22,118.14,114.82,117.3,115.41,1323700,1323700,2.08,1.81,116.37,"March 02, 22",0.0181,,,,,
2022-03-01,117.74,118.29,113.29,114.56,112.71,1715623,1715623,-3.18,-2.7,115.97,"March 01, 22",-0.027,,,,,
2022-02-28,119.42,119.55,115.29,117.92,116.02,1887023,1887023,-1.5,-1.26,118.045,"February 28, 22",-0.0126,,,,,
2022-02-25,117.09,120.14,114.88,120.04,118.1,1738414,1738414,2.95,2.52,118.0375,"February 25, 22",0.0252,,,,,
2022-02-24,107.11,117.52,107.11,117.39,115.5,2008059,2008059,10.28,9.6,112.2825,"February 24, 22",0.096,,,,,
2022-02-23,114.5,116,111.24,111.52,109.72,1528200,1528200,-2.98,-2.6,113.315,"February 23, 22",-0.026,,,,,
2022-02-22,113.63,117.22,112.52,113.81,111.97,1496700,1496700,0.18,0.15841,114.295,"February 22, 22",0.0015841,,,,,
2022-02-18,116.18,116.4,112.83,114.83,112.98,1517421,1517421,-1.35,-1.16,115.06,"February 18, 22",-0.0116,,,,,
2022-02-17,117.17,118.34,115.82,116,114.13,1614400,1614400,-1.17,-0.99855,116.8325,"February 17, 22",-0.0099855,2022-03-18,0.11,2022-02-18,0.11,2022-01-26
2022-02-16,116.82,119.99,115.8,119.11,117.08,1151434,1151434,2.29,1.96,117.93,"February 16, 22",0.0196,,,,,
2022-02-15,114.16,118.51,114.06,118.1,116.09,2002841,2002841,3.94,3.45,116.2075,"February 15, 22",0.0345,,,,,
2022-02-14,113,116.89,111.09,112.31,110.4,1496306,1496306,-0.69,-0.61062,113.3225,"February 14, 22",-0.0061062,,,,,
2022-02-11,117.34,118.67,111.83,113.09,111.16,1703153,1703153,-4.25,-3.62,115.2325,"February 11, 22",-0.0362,,,,,
2022-02-10,118.09,122.2,116.84,117.33,115.33,2215519,2215519,-0.76,-0.64358,118.615,"February 10, 22",-0.0064358,,,,,
2022-02-09,117.87,121.89,117.03,121.37,119.3,1709803,1709803,3.5,2.97,119.54,"February 09, 22",0.0297,,,,,
2022-02-08,113.25,116.91,112.86,116.39,114.41,1669839,1669839,3.14,2.77,114.8525,"February 08, 22",0.0277,,,,,
2022-02-07,114.15,116.3,113.59,114.23,112.28,1878500,1878500,0.08,0.07008322,114.5675,"February 07, 22",0.0007008322,,,,,
2022-02-04,111.46,115.24,110.17,114.01,112.07,1720900,1720900,2.55,2.29,112.72,"February 04, 22",0.0229,,,,,
2022-02-03,113.97,116.67,111.72,111.86,109.95,2293518,2293518,-2.11,-1.85,113.555,"February 03, 22",-0.0185,,,,,
2022-02-02,117.42,120.58,114.66,117.22,115.22,2580017,2580017,-0.2,-0.17033,117.47,"February 02, 22",-0.0017033,,,,,
2022-02-01,118.34,119.17,114.12,116.88,114.89,2107200,2107200,-1.46,-1.23,117.1275,"February 01, 22",-0.0123,,,,,
2022-01-31,111.97,117.94,111.61,117.43,115.43,3923917,3923917,5.46,4.88,114.7375,"January 31, 22",0.0488,,,,,
2022-01-28,107.9,112.2,105.5,112.12,110.21,6017200,6017200,4.22,3.91,109.43,"January 28, 22",0.0391,,,,,
2022-01-27,110.52,112.4,102.51,111.24,109.34,17006024,17006024,0.72,0.65147,109.1675,"January 27, 22",0.0065147,,,,,
2022-01-26,143.56,147.94,139.91,143.37,140.93,2512400,2512400,-0.19,-0.13235,143.695,"January 26, 22",-0.0013235,,,,,
2022-01-25,142.68,143.81,138.04,138.29,135.93,2198435,2198435,-4.39,-3.08,140.705,"January 25, 22",-0.0308,,,,,
2022-01-24,138.73,147.62,137.58,147.44,144.93,2218240,2218240,8.71,6.28,142.8425,"January 24, 22",0.0628,,,,,
2022-01-21,145,148.66,142.48,143.39,140.95,1785604,1785604,-1.61,-1.11,144.8825,"January 21, 22",-0.0111,,,,,
2022-01-20,150.36,152.84,145.29,145.48,143,1377700,1377700,-4.88,-3.25,148.4925,"January 20, 22",-0.0325,,,,,
2022-01-19,156.25,158.47,148.15,148.32,145.79,1696000,1696000,-7.93,-5.08,152.7975,"January 19, 22",-0.0508,,,,,
2022-01-18,160.94,161.59,155.24,155.56,152.91,1878249,1878249,-5.38,-3.34,158.3325,"January 18, 22",-0.0334,,,,,
2022-01-14,157.2,164.71,156.71,164.57,161.77,1367212,1367212,7.37,4.69,160.7975,"January 14, 22",0.0469,,,,,
2022-01-13,165.61,167.69,157.43,158.25,155.55,1172300,1172300,-7.36,-4.44,162.245,"January 13, 22",-0.0444,,,,,
2022-01-12,162.24,164.5,161.22,162.9,160.12,817663,817663,0.66,0.4068,162.715,"January 12, 22",0.004068,,,,,
2022-01-11,155.66,160.86,153.87,160.54,157.8,1329800,1329800,4.88,3.14,157.7325,"January 11, 22",0.0314,,,,,
2022-01-10,155.8,156.76,150.48,156.61,153.94,1635400,1635400,0.81,0.5199,154.9125,"January 10, 22",0.005199,,,,,
2022-01-07,162.57,163.94,156.86,158.27,155.57,1473500,1473500,-4.3,-2.65,160.41,"January 07, 22",-0.0265,,,,,
2022-01-06,159.79,164.71,158.71,163.48,160.69,1540962,1540962,3.69,2.31,161.6725,"January 06, 22",0.0231,,,,,
2022-01-05,164.21,166.75,160.24,160.25,157.52,1904500,1904500,-3.96,-2.41,162.8625,"January 05, 22",-0.0241,,,,,
2022-01-04,166.15,167.29,160.43,166.38,163.54,1357402,1357402,0.23,0.13843,165.0625,"January 04, 22",0.0013843,,,,,
2022-01-03,164.86,167.14,162.81,166.11,163.28,1724844,1724844,1.25,0.75822,165.23,"January 03, 22",0.0075822,,,,,
2021-12-31,164.54,165.85,163.3,163.53,160.74,1062756,1062756,-1.01,-0.61383,164.305,"December 31, 21",-0.0061383,,,,,
2021-12-30,166.77,166.77,163.34,163.72,160.93,932313,932313,-3.05,-1.83,165.15,"December 30, 21",-0.0183,,,,,
2021-12-29,164.78,167.44,164.78,166.77,163.93,569700,569700,1.99,1.21,165.9425,"December 29, 21",0.0121,,,,,
2021-12-28,168.5,168.91,164.45,164.61,161.81,1107109,1107109,-3.89,-2.31,166.6175,"December 28, 21",-0.0231,,,,,
2021-12-27,164,168.91,163.5,168.56,165.69,1019384,1019384,4.56,2.78,166.2425,"December 27, 21",0.0278,,,,,
2021-12-23,161.12,164.11,161.12,162.74,159.97,2040041,2040041,1.62,1.01,162.2725,"December 23, 21",0.0101,,,,,
2021-12-22,159.26,160.99,158.82,160.9,158.16,1013915,1013915,1.64,1.03,159.9925,"December 22, 21",0.0103,,,,,
2021-12-21,157.59,160.55,156.02,160.36,157.63,1338866,1338866,2.77,1.76,158.63,"December 21, 21",0.0176,,,,,
2021-12-20,155.09,158.12,154.9,155.71,153.06,2367239,2367239,0.62,0.39977,155.955,"December 20, 21",0.0039977,,,,,
2021-12-17,157.32,160.75,154.42,156.26,153.6,3284146,3284146,-1.06,-0.67379,157.1875,"December 17, 21",-0.0067379,,,,,
2021-12-16,162.62,163.03,156.15,158.3,155.6,2106900,2106900,-4.32,-2.66,160.025,"December 16, 21",-0.0266,,,,,
2021-12-15,158,162.26,154.3,161.96,159.2,1483135,1483135,3.96,2.51,159.13,"December 15, 21",0.0251,,,,,
2021-12-14,153.89,156.31,152.02,155.94,153.28,1076304,1076304,2.05,1.33,154.54,"December 14, 21",0.0133,,,,,
2021-12-13,160.53,160.55,155.14,155.36,152.71,1520100,1520100,-5.17,-3.22,157.895,"December 13, 21",-0.0322,,,,,
2021-12-10,159.5,159.94,154.78,159.76,157.04,1116100,1116100,0.26,0.16301,158.495,"December 10, 21",0.0016301,,,,,
2021-12-09,159.1,161.54,156.49,156.57,153.9,1059506,1059506,-2.53,-1.59,158.425,"December 09, 21",-0.0159,,,,,
2021-12-08,159.11,160.65,157.11,160.41,157.68,933149,933149,1.3,0.81704,159.32,"December 08, 21",0.0081704,,,,,
2021-12-07,154.28,159.88,154.28,159.11,156.4,1700200,1700200,4.83,3.13,156.8875,"December 07, 21",0.0313,,,,,
2021-12-06,151.31,153.93,144.91,152.61,150.01,1926409,1926409,1.3,0.85916,150.69,"December 06, 21",0.0085916,,,,,
2021-12-03,153.05,155,149.07,150.56,147.99,1565339,1565339,-2.49,-1.63,151.92,"December 03, 21",-0.0163,,,,,
