date,label,adjDividend,dividend,recordDate,paymentDate,declarationDate,close,change,vwap,low,open,high,unadjustedVolume,changePercent,changeOverTime,adjClose,volume
2022-09-08,"September 08, 22",,,,,,208.59,2.08,207.2125,204.92,206.51,208.83,346800,1.01,0.0101,199.9,346800
2022-09-07,"September 07, 22",,,,,,207.24,5.94,204.2875,201.3,201.3,207.31,474300,2.95,0.0295,198.6,474300
2022-09-06,"September 06, 22",,,,,,200.93,0.27,200.815,199.51,200.66,202.16,294200,0.13456,0.0013456,192.56,294200
2022-09-02,"September 02, 22",,,,,,200.02,-4.77,202.3975,199.4,204.79,205.38,189600,-2.33,-0.0233,191.69,189600
2022-09-01,"September 01, 22",,,,,,202.61,2.03,201.1375,198.62,200.58,202.74,298100,1.01,0.0101,194.17,298100
2022-08-31,"August 31, 22",,,,,,201.21,-1.95,202.315,200.52,203.16,204.37,455305,-0.95983,-0.0095983,192.83,455305
2022-08-30,"August 30, 22",,,,,,202.59,-2.11,203.5725,201.7,204.7,205.3,189600,-1.03,-0.0103,194.15,189600
2022-08-29,"August 29, 22",,,,,,204.8,0.56,204.6575,203.6,204.24,205.99,204500,0.27419,0.0027419,196.27,204500
2022-08-26,"August 26, 22",,,,,,205.46,-8.18,209.4225,204.95,213.64,213.64,202348,-3.83,-0.0383,196.9,202348
2022-08-25,"August 25, 22",,,,,,213.46,1.1,212.52,210.8,212.36,213.46,174900,0.51799,0.0051799,204.57,174900
2022-08-24,"August 24, 22",,,,,,211.43,-0.18,211.51,210.1,211.61,212.9,272429,-0.08506214,-0.0008506214,202.62,272429
2022-08-23,"August 23, 22",,,,,,211.43,1.18,211.0075,210.06,210.25,212.29,258100,0.56124,0.0056124,202.62,258100
2022-08-22,"August 22, 22",,,,,,211.01,-1.75,212.005,210.5,212.76,213.75,378500,-0.82252,-0.0082252,202.22,378500
2022-08-19,"August 19, 22",,,,,,215.54,-0.91,215.825,214.45,216.45,216.86,966429,-0.42042,-0.0042042,206.56,966429
2022-08-18,"August 18, 22",,,,,,217.63,1.06,216.99,215.72,216.57,218.04,278800,0.48945,0.0048945,208.56,278800
2022-08-17,"August 17, 22",,,,,,215.9,0.93,215.6475,214.63,214.97,217.09,230111,0.43262,0.0043262,206.9,230111
2022-08-16,"August 16, 22",,,,,,217.41,2.4,216.4325,214.65,215.01,218.66,358100,1.12,0.0112,208.35,358100
2022-08-15,"August 15, 22",,,,,,216.12,2.5,214.875,213.47,213.62,216.29,452538,1.17,0.0117,207.11,452538
2022-08-12,"August 12, 22",,,,,,215.2,0.09,215.005,213.52,215.11,216.19,381100,0.04183906,0.0004183906,206.23,381100
2022-08-11,"August 11, 22",,,,,,214.02,-1.27,214.905,213.58,215.29,216.73,251100,-0.5899,-0.005899,205.1,251100
2022-08-10,"August 10, 22",,,,,,213.72,0.36,213.4025,212.12,213.36,214.41,366200,0.16873,0.0016873,204.81,366200
2022-08-09,"August 09, 22",,,,,,209.46,-1.2,210.1325,208.98,210.66,211.43,271129,-0.56964,-0.0056964,200.73,271129
2022-08-08,"August 08, 22",,,,,,211.13,-1.99,211.9,210.23,213.12,213.12,281446,-0.93375,-0.0093375,202.33,281446
2022-08-05,"August 05, 22",,,,,,211.93,2.86,210.5725,208.61,209.07,212.68,438300,1.37,0.0137,203.1,438300
2022-08-04,"August 04, 22",,,,,,210.93,1.09,210.3975,209.3,209.84,211.52,282200,0.51944,0.0051944,202.14,282200
2022-08-03,"August 03, 22",,,,,,209.85,2.54,208.45,205.89,207.31,210.75,325300,1.23,0.0123,201.11,325300
2022-08-02,"August 02, 22",,,,,,206.62,-0.16,207,206.15,206.78,208.45,462900,-0.07737692,-0.0007737692,198.01,462900
2022-08-01,"August 01, 22",,,,,,208.3,0.88,207.835,206.23,207.42,209.39,362447,0.42426,0.0042426,199.62,362447
2022-07-29,"July 29, 22",,,,,,208.75,2.66,207.14,204.3,206.09,209.42,470932,1.29,0.0129,200.05,470932
2022-07-28,"July 28, 22",,,,,,206.08,3.94,204.16,201.38,202.14,207.04,421200,1.95,0.0195,197.49,421200
2022-07-27,"July 27, 22",,,,,,199.72,2.72,197.7925,193.64,197,200.81,573513,1.38,0.0138,191.4,573513
2022-07-26,"July 26, 22",,,,,,194.61,2.18,193.29,191.3,192.43,194.82,538425,1.13,0.0113,186.5,538425
2022-07-25,"July 25, 22",,,,,,192.87,-0.02,192.6175,191.52,192.89,193.19,373207,-0.0103686,-0.000103686,184.83,373207
2022-07-22,"July 22, 22",,,,,,192.77,-0.04,193.1225,191.76,192.81,195.15,343800,-0.02074581,-0.0002074581,184.74,343800
2022-07-21,"July 21, 22",,,,,,192.64,2.79,190.9525,188.65,189.85,192.67,458500,1.47,0.0147,184.61,458500
2022-07-20,"July 20, 22",,,,,,189.3,0.41,189.5125,188.51,188.89,191.35,493040,0.21706,0.0021706,181.41,493040
2022-07-19,"July 19, 22",,,,,,189.39,4.75,187.08,184.53,184.64,189.76,385315,2.57,0.0257,181.5,385315
2022-07-18,"July 18, 22",,,,,,182.76,-1.95,183.8825,182.02,184.71,186.04,317439,-1.06,-0.0106,175.14,317439
2022-07-15,"July 15, 22",,,,,,186.26,1.62,185.3625,183.23,184.64,187.32,412143,0.87738,0.0087738,178.5,412143
2022-07-14,"July 14, 22",0.6,0.6,2022-07-15,2022-07-29,2022-06-15,181.36,1.55,180.0925,177.26,179.81,181.94,326600,0.86202,0.0086202,173.8,326600
2022-07-13,"July 13, 22",,,,,,181.42,1.45,180.8325,178.84,179.97,183.1,337309,0.80569,0.0080569,173.29,337309
2022-07-12,"July 12, 22",,,,,,182.27,-3.99,184.605,181.74,186.26,188.15,327900,-2.14,-0.0214,174.1,327900
2022-07-11,"July 11, 22",,,,,,186.28,1.4,185.945,184.66,184.88,187.96,294508,0.75725,0.0075725,177.93,294508
2022-07-08,"July 08, 22",,,,,,185.69,-1.12,186.26,185.2,186.81,187.34,389720,-0.59954,-0.0059954,177.37,389720
2022-07-07,"July 07, 22",,,,,,187.36,1.86,186.2925,184.63,185.5,187.68,517600,1,0.01,178.96,517600
2022-07-06,"July 06, 22",,,,,,185.28,1.36,184.6,182.15,183.92,187.05,498800,0.73945,0.0073945,176.98,498800
2022-07-05,"July 05, 22",,,,,,184.44,2.25,182.6975,179.54,182.19,184.62,410547,1.23,0.0123,176.18,410547
2022-07-01,"July 01, 22",,,,,,183.66,1.84,182.7675,181.15,181.82,184.44,398606,1.01,0.0101,175.43,398606
2022-06-30,"June 30, 22",,,,,,181.63,2.32,180.4425,178.15,179.31,182.68,349600,1.29,0.0129,173.49,349600
2022-06-29,"June 29, 22",,,,,,181.08,-0.95,180.8325,178.19,182.03,182.03,264000,-0.52189,-0.0052189,172.97,264000
2022-06-28,"June 28, 22",,,,,,180.84,-3.43,183.0125,180.72,184.27,186.22,332408,-1.86,-0.0186,172.74,332408
2022-06-27,"June 27, 22",,,,,,184.19,-2.26,185.1425,182.84,186.45,187.09,462800,-1.21,-0.0121,175.94,462800
2022-06-24,"June 24, 22",,,,,,185.56,4.75,183.23,180.81,180.81,185.74,681500,2.63,0.0263,177.25,681500
2022-06-23,"June 23, 22",,,,,,179.6,2.68,178.065,175.98,176.92,179.76,397600,1.51,0.0151,171.55,397600
2022-06-22,"June 22, 22",,,,,,176.99,2.32,176.17,174.39,174.67,178.63,298116,1.33,0.0133,169.06,298116
2022-06-21,"June 21, 22",,,,,,176.25,1.83,175.435,173.89,174.42,177.18,260601,1.05,0.0105,168.35,260601
2022-06-17,"June 17, 22",,,,,,173.06,0.24,173.44,172.19,172.82,175.69,645600,0.13887,0.0013887,165.31,645600
2022-06-16,"June 16, 22",,,,,,173.41,-1.91,174.21,172.49,175.32,175.62,399900,-1.09,-0.0109,165.64,399900
2022-06-15,"June 15, 22",,,,,,179.66,-1.44,179.9475,177.24,181.1,181.79,370000,-0.79514,-0.0079514,171.61,370000
2022-06-14,"June 14, 22",,,,,,179.41,-0.78,179.81,178,180.19,181.64,343528,-0.43288,-0.0043288,171.37,343528
2022-06-13,"June 13, 22",,,,,,180.12,-1.1,180.775,179.14,181.22,182.62,242300,-0.607,-0.00607,172.05,242300
2022-06-10,"June 10, 22",,,,,,185.28,-2.46,186.5175,184.45,187.74,188.6,337400,-1.31,-0.0131,176.98,337400
2022-06-09,"June 09, 22",,,,,,191.15,-2.51,192.8075,191.06,193.66,195.36,190600,-1.3,-0.013,182.58,190600
2022-06-08,"June 08, 22",,,,,,194.43,-1.12,195.2775,194.26,195.55,196.87,172800,-0.57274,-0.0057274,185.72,172800
2022-06-07,"June 07, 22",,,,,,196.82,3.33,195.04,192.85,193.49,197,249146,1.72,0.0172,188,249146
2022-06-06,"June 06, 22",,,,,,195.01,-1.14,195.7625,194.66,196.15,197.23,170135,-0.58119,-0.0058119,186.27,170135
2022-06-03,"June 03, 22",,,,,,195.16,0.44,194.71,193.64,194.72,195.32,200509,0.22597,0.0022597,186.41,200509
2022-06-02,"June 02, 22",,,,,,196.18,4.33,194.0575,191.54,191.85,196.66,219123,2.26,0.0226,187.39,219123
2022-06-01,"June 01, 22",,,,,,191.4,-1.15,191.245,188.39,192.55,192.64,301024,-0.59725,-0.0059725,182.82,301024
2022-05-31,"May 31, 22",,,,,,191.55,1.57,190.5025,187.88,189.98,192.6,584326,0.8264,0.008264,182.97,584326
2022-05-27,"May 27, 22",,,,,,192.14,1.03,191.305,189.68,191.11,192.29,397231,0.53896,0.0053896,183.53,397231
2022-05-26,"May 26, 22",,,,,,189.11,1.61,188.5025,187.12,187.5,190.28,246500,0.85867,0.0085867,180.64,246500
2022-05-25,"May 25, 22",,,,,,185.24,-1.53,185.715,184.06,186.77,186.79,428330,-0.81919,-0.0081919,176.94,428330
2022-05-24,"May 24, 22",,,,,,187.47,2.26,185.9225,182.83,185.21,188.18,316618,1.22,0.0122,179.07,316618
2022-05-23,"May 23, 22",,,,,,185.5,-0.5,186.04,184.6,186,188.06,409728,-0.26882,-0.0026882,177.19,409728
2022-05-20,"May 20, 22",,,,,,185.49,1.12,184.045,180.53,184.37,185.79,1351400,0.60747,0.0060747,177.18,1351400
2022-05-19,"May 19, 22",,,,,,183.19,3.21,182.0375,179.3,179.98,185.68,417806,1.78,0.0178,174.98,417806
2022-05-18,"May 18, 22",,,,,,181.53,-5.39,184.105,181.04,186.92,186.93,463411,-2.88,-0.0288,173.4,463411
2022-05-17,"May 17, 22",,,,,,189.13,0.57,188.27,186.11,188.56,189.28,299300,0.30229,0.0030229,180.66,299300
2022-05-16,"May 16, 22",0.6,0.6,2022-05-17,2022-05-27,2022-05-06,185.47,1.37,184.2775,180.69,184.1,186.85,339300,0.74416,0.0074416,177.16,339300
2022-05-13,"May 13, 22",,,,,,186.17,0.43,185.98,183.8,185.74,188.21,295443,0.23151,0.0023151,177.25,295443
2022-05-12,"May 12, 22",,,,,,184.48,2.51,183.2875,181.13,181.97,185.57,458800,1.38,0.0138,175.64,458800
2022-05-11,"May 11, 22",,,,,,182.54,-1.17,184.1525,182.41,183.71,187.95,618420,-0.63687,-0.0063687,173.79,618420
2022-05-10,"May 10, 22",,,,,,184.79,-5.72,187.02,182.27,190.51,190.51,639515,-3,-0.03,175.94,639515
2022-05-09,"May 09, 22",,,,,,189,2.93,188.025,185.22,186.07,191.81,600000,1.57,0.0157,179.95,600000
2022-05-06,"May 06, 22",,,,,,188.06,-0.58,187.2775,183.46,188.64,188.95,428320,-0.30746,-0.0030746,179.05,428320
2022-05-05,"May 05, 22",,,,,,189.76,-5.99,192.725,188.3,195.75,197.09,374200,-3.06,-0.0306,180.67,374200
2022-05-04,"May 04, 22",,,,,,197.49,6.96,193.875,189.27,190.53,198.21,420742,3.65,0.0365,188.03,420742
2022-05-03,"May 03, 22",,,,,,191.14,1.21,190.8625,189.25,189.93,193.13,382000,0.63708,0.0063708,181.98,382000
2022-05-02,"May 02, 22",,,,,,190.08,-0.05,189.7725,186.5,190.13,192.38,564404,-0.0262978,-0.000262978,180.97,564404
2022-04-29,"April 29, 22",,,,,,189.82,-6.2,192.9475,189.46,196.02,196.49,517237,-3.16,-0.0316,180.73,517237
2022-04-28,"April 28, 22",,,,,,195.94,3.42,193.77,190.36,192.52,196.26,584800,1.78,0.0178,186.55,584800
2022-04-27,"April 27, 22",,,,,,192.15,-0.05,191.7525,187.63,192.2,195.03,820344,-0.02601457,-0.0002601457,182.94,820344
2022-04-26,"April 26, 22",,,,,,186.85,-3.01,188.72,186.85,189.86,191.32,410335,-1.59,-0.0159,177.9,410335
2022-04-25,"April 25, 22",,,,,,191.71,0.34,190.4525,186.97,191.37,191.76,504329,0.17767,0.0017767,182.53,504329
2022-04-22,"April 22, 22",,,,,,191.42,-2.9,192.8325,191.27,194.32,194.32,290000,-1.49,-0.0149,182.25,290000
2022-04-21,"April 21, 22",,,,,,196.03,-2.92,197.365,194.32,198.95,200.16,290320,-1.47,-0.0147,186.64,290320
2022-04-20,"April 20, 22",,,,,,197.17,1.53,196.43,194.19,195.64,198.72,320700,0.78205,0.0078205,187.72,320700
2022-04-19,"April 19, 22",,,,,,193.61,3.8,191.7325,189.81,189.81,193.7,315048,2,0.02,184.33,315048
2022-04-18,"April 18, 22",,,,,,189.05,-0.56,189.6675,188.25,189.61,191.76,215800,-0.29534,-0.0029534,179.99,215800
2022-04-14,"April 14, 22",,,,,,190.56,-5.11,193.465,190.42,195.67,197.21,313900,-2.61,-0.0261,181.43,313900
2022-04-13,"April 13, 22",,,,,,195.1,2.15,194.1725,192.95,192.95,195.69,297800,1.11,0.0111,185.75,297800
2022-04-12,"April 12, 22",,,,,,193.76,-1.94,195.1475,192.98,195.7,198.15,326831,-0.99131,-0.0099131,184.48,326831
2022-04-11,"April 11, 22",,,,,,195.13,-1.87,196.2425,194.94,197,197.9,630807,-0.94924,-0.0094924,185.78,630807
2022-04-08,"April 08, 22",,,,,,196.84,-2.13,198.3725,196.56,198.97,201.12,436647,-1.07,-0.0107,187.41,436647
2022-04-07,"April 07, 22",,,,,,198.72,5.22,196.345,193.5,193.5,199.66,1071400,2.7,0.027,189.2,1071400
2022-04-06,"April 06, 22",,,,,,194.59,4.44,192.2475,189.47,190.15,194.78,549600,2.33,0.0233,185.27,549600
2022-04-05,"April 05, 22",,,,,,192.13,-1.26,192.86,191.25,193.39,194.67,389100,-0.65153,-0.0065153,182.93,389100
2022-04-04,"April 04, 22",,,,,,193.48,1.61,191.9875,188.84,191.87,193.76,673714,0.83911,0.0083911,184.21,673714
2022-04-01,"April 01, 22",,,,,,192.16,-0.56,192.2,190.59,192.72,193.33,488100,-0.29058,-0.0029058,182.95,488100
2022-03-31,"March 31, 22",,,,,,191.73,-3.81,193.425,190.89,195.54,195.54,619000,-1.95,-0.0195,182.54,619000
2022-03-30,"March 30, 22",,,,,,195.37,-2.33,196.44,194.35,197.7,198.34,606800,-1.18,-0.0118,186.01,606800
2022-03-29,"March 29, 22",,,,,,198.45,2.15,197.265,195.53,196.3,198.78,543718,1.1,0.011,188.94,543718
2022-03-28,"March 28, 22",,,,,,194.71,-0.71,194.84,192.97,195.42,196.26,366900,-0.36332,-0.0036332,185.38,366900
2022-03-25,"March 25, 22",,,,,,195.17,0.36,194.6575,192.86,194.81,195.79,522003,0.1848,0.001848,185.82,522003
2022-03-24,"March 24, 22",,,,,,194.21,0.04,194.0175,192.78,194.17,194.91,371228,0.0206005,0.000206005,184.91,371228
2022-03-23,"March 23, 22",,,,,,193.4,-1.83,194.6675,192.76,195.23,197.28,322412,-0.93736,-0.0093736,184.13,322412
2022-03-22,"March 22, 22",,,,,,197.25,-2.44,198.3625,196.82,199.69,199.69,306900,-1.22,-0.0122,187.8,306900
2022-03-21,"March 21, 22",,,,,,198.47,0.09,198.1825,196.46,198.38,199.42,453300,0.04536748,0.0004536748,188.96,453300
2022-03-18,"March 18, 22",,,,,,198.99,-2.86,199.61,195.75,201.85,201.85,778616,-1.42,-0.0142,189.46,778616
2022-03-17,"March 17, 22",,,,,,197.97,3.41,196.5025,194.56,194.56,198.92,358200,1.75,0.0175,188.49,358200
2022-03-16,"March 16, 22",,,,,,196.13,2.49,194.95,192.61,193.64,197.42,306800,1.29,0.0129,186.73,306800
2022-03-15,"March 15, 22",,,,,,192.68,2.46,191.3875,189.61,190.22,193.04,313700,1.29,0.0129,183.45,313700
2022-03-14,"March 14, 22",,,,,,189.09,-3.18,190.645,188.13,192.27,193.09,313100,-1.65,-0.0165,180.03,313100
2022-03-11,"March 11, 22",,,,,,189.64,-1.28,190.4575,189.54,190.92,191.73,495425,-0.67044,-0.0067044,180.55,495425
2022-03-10,"March 10, 22",,,,,,188.84,-0.12,189.03,187.11,188.96,191.21,322200,-0.0635055,-0.000635055,179.79,322200
2022-03-09,"March 09, 22",,,,,,191.94,4.07,190.15,187.57,187.87,193.22,608247,2.17,0.0217,182.74,608247
2022-03-08,"March 08, 22",,,,,,183.29,-5.76,186.6625,182.99,189.05,191.32,700300,-3.05,-0.0305,174.51,700300
2022-03-07,"March 07, 22",,,,,,188.38,-3.93,190.3625,188.14,192.31,192.62,281800,-2.04,-0.0204,179.35,281800
2022-03-04,"March 04, 22",,,,,,192.16,-0.46,192.8175,191.29,192.62,195.2,492838,-0.23881,-0.0023881,182.95,492838
2022-03-03,"March 03, 22",,,,,,194.54,0.61,194.005,191.61,193.93,195.94,399620,0.31455,0.0031455,185.22,399620
2022-03-02,"March 02, 22",,,,,,193.09,3.24,191.305,188.42,189.85,193.86,366522,1.71,0.0171,183.84,366522
2022-03-01,"March 01, 22",,,,,,188.72,-3.13,189.745,186.21,191.85,192.2,583500,-1.63,-0.0163,179.68,583500
2022-02-28,"February 28, 22",,,,,,191.9,1.95,190.8825,188.9,189.95,192.78,781400,1.03,0.0103,182.71,781400
2022-02-25,"February 25, 22",,,,,,192.49,3.57,190.705,187.98,188.92,193.43,351630,1.89,0.0189,183.27,351630
2022-02-24,"February 24, 22",,,,,,188.99,6.16,185.7225,181.66,182.83,189.41,523800,3.37,0.0337,179.94,523800
2022-02-23,"February 23, 22",,,,,,185.48,-3.82,187.58,185.3,189.3,190.24,445000,-2.02,-0.0202,176.59,445000
2022-02-22,"February 22, 22",,,,,,188.68,-1.17,189.28,187.56,189.85,191.03,471700,-0.61628,-0.0061628,179.64,471700
2022-02-18,"February 18, 22",,,,,,189.34,0.85,189.285,188.45,188.49,190.86,648800,0.45095,0.0045095,180.27,648800
2022-02-17,"February 17, 22",,,,,,188.71,0.64,188.96,187.94,188.07,191.12,618900,0.3403,0.003403,179.67,618900
2022-02-16,"February 16, 22",,,,,,189.98,-1.4,190.73,189.36,191.38,192.2,430000,-0.73153,-0.0073153,180.88,430000
2022-02-15,"February 15, 22",,,,,,191.27,-2.82,192.555,189.99,194.09,194.87,644300,-1.45,-0.0145,182.11,644300
2022-02-14,"February 14, 22",,,,,,191.68,1.47,191.1375,189.64,190.21,193.02,733900,0.77283,0.0077283,182.5,733900
2022-02-11,"February 11, 22",,,,,,189.84,-5.27,192.1475,188.16,195.11,195.48,712600,-2.7,-0.027,180.74,712600
2022-02-10,"February 10, 22",,,,,,194.65,-0.92,195.765,193.42,195.57,199.42,492812,-0.47042,-0.0047042,185.32,492812
2022-02-09,"February 09, 22",,,,,,198.85,-1.15,199.5775,198.47,200,200.99,485100,-0.575,-0.00575,189.32,485100
2022-02-08,"February 08, 22",,,,,,197.74,-1.15,198.1275,196.51,198.89,199.37,509900,-0.57821,-0.0057821,188.27,509900
2022-02-07,"February 07, 22",,,,,,197.98,-0.02,198.175,196.85,198,199.87,641900,-0.01010101,-0.0001010101,188.49,641900
2022-02-04,"February 04, 22",,,,,,197.48,-3.52,199.27,196.63,201,201.97,588739,-1.75,-0.0175,188.02,588739
2022-02-03,"February 03, 22",,,,,,202.62,-3.75,204.215,201.42,206.37,206.45,597417,-1.82,-0.0182,192.91,597417
2022-02-02,"February 02, 22",,,,,,206.5,-9.26,211.1125,205.96,215.76,216.23,1126200,-4.29,-0.0429,196.61,1126200
2022-02-01,"February 01, 22",,,,,,216.23,1.14,215.44,213.41,215.09,217.03,400100,0.53001,0.0053001,205.87,400100
2022-01-31,"January 31, 22",,,,,,215.44,4.61,212.835,209.41,210.83,215.66,389500,2.19,0.0219,205.12,389500
2022-01-28,"January 28, 22",,,,,,211.29,3.77,208.79,204.95,207.52,211.4,286500,1.82,0.0182,201.17,286500
2022-01-27,"January 27, 22",,,,,,208.67,-4.57,211.1025,207.16,213.24,215.34,357100,-2.14,-0.0214,198.67,357100
2022-01-26,"January 26, 22",,,,,,211.68,-5.05,214.5275,209.58,216.73,220.12,459400,-2.33,-0.0233,201.54,459400
2022-01-25,"January 25, 22",,,,,,215.48,-1.3,215.565,211.41,216.78,218.59,412900,-0.59969,-0.0059969,205.16,412900
2022-01-24,"January 24, 22",,,,,,220.6,3.91,217.97,213.18,216.69,221.41,584200,1.8,0.018,210.03,584200
2022-01-21,"January 21, 22",,,,,,219.15,3.58,217.49,214.37,215.57,220.87,635311,1.66,0.0166,208.65,635311
2022-01-20,"January 20, 22",,,,,,216.1,-0.96,216.8725,214.79,217.06,219.54,394100,-0.44227,-0.0044227,205.75,394100
2022-01-19,"January 19, 22",,,,,,216.1,-2.55,217.4425,215.52,218.65,219.5,339500,-1.17,-0.0117,205.75,339500
2022-01-18,"January 18, 22",,,,,,217.61,0.03,216.6125,212.89,217.58,218.37,475700,0.01378803,0.0001378803,207.18,475700
2022-01-14,"January 14, 22",,,,,,220.31,-3.72,221.7725,218.19,224.03,224.56,436935,-1.66,-0.0166,209.75,436935
2022-01-13,"January 13, 22",0.54,0.54,2022-01-14,2022-01-28,2021-11-10,226.21,-0.24,226.5125,225.34,226.45,228.05,210900,-0.10598,-0.0010598,215.37,210900
2022-01-12,"January 12, 22",,,,,,226.93,-0.04,227.175,226.18,226.97,228.62,240900,-0.01762347,-0.0001762347,215.54,240900
2022-01-11,"January 11, 22",,,,,,226.16,0.69,224.6725,220.76,225.47,226.3,226643,0.30603,0.0030603,214.81,226643
2022-01-10,"January 10, 22",,,,,,224.84,-0.5,224.6775,222.3,225.34,226.23,285223,-0.22189,-0.0022189,213.56,285223
2022-01-07,"January 07, 22",,,,,,227.57,-3.08,229.0425,226.82,230.65,231.13,272507,-1.34,-0.0134,216.15,272507
2022-01-06,"January 06, 22",,,,,,230.67,-0.75,231.405,230.16,231.42,233.37,208637,-0.32409,-0.0032409,219.09,208637
2022-01-05,"January 05, 22",,,,,,231.35,-4.94,234.1225,231.24,236.29,237.61,275814,-2.09,-0.0209,219.74,275814
2022-01-04,"January 04, 22",,,,,,235.52,4.12,233.6175,231.38,231.4,236.17,298720,1.78,0.0178,223.7,298720
2022-01-03,"January 03, 22",,,,,,230.69,-5.63,233.0875,228.69,236.32,236.65,289730,-2.38,-0.0238,219.11,289730
2021-12-31,"December 31, 21",,,,,,236.32,0.9,235.95,234.94,235.42,237.12,471007,0.3823,0.003823,224.46,471007
2021-12-30,"December 30, 21",,,,,,235.43,-1.17,236.0325,235.06,236.6,237.04,293044,-0.49451,-0.0049451,223.61,293044
2021-12-29,"December 29, 21",,,,,,235.83,0.24,235.55,234.08,235.59,236.7,379300,0.10187,0.0010187,223.99,379300
2021-12-28,"December 28, 21",,,,,,234.97,2.01,234.05,232.94,232.96,235.33,171700,0.86281,0.0086281,223.18,171700
2021-12-27,"December 27, 21",,,,,,233.62,1.91,232.4675,230.73,231.71,233.81,274000,0.82431,0.0082431,221.89,274000
2021-12-23,"December 23, 21",,,,,,230.64,0.8,230.755,229.84,229.84,232.7,356000,0.34807,0.0034807,219.06,356000
2021-12-22,"December 22, 21",,,,,,229.05,0.29,229.23,227.83,228.76,231.28,278117,0.12677,0.0012677,217.55,278117
2021-12-21,"December 21, 21",,,,,,228.46,3.12,226.8625,224.91,225.34,228.74,288647,1.38,0.0138,216.99,288647
2021-12-20,"December 20, 21",,,,,,223.49,-3.03,224.845,222.06,226.52,227.31,553500,-1.34,-0.0134,212.27,553500
2021-12-17,"December 17, 21",,,,,,228.73,-9.68,233.6075,227.89,238.41,239.4,796730,-4.06,-0.0406,217.25,796730
2021-12-16,"December 16, 21",,,,,,239.5,0.72,238.98,237.31,238.78,240.33,336200,0.30153,0.0030153,227.48,336200
2021-12-15,"December 15, 21",,,,,,237.81,3.12,235.9875,233.23,234.69,238.22,284400,1.33,0.0133,225.87,284400
2021-12-14,"December 14, 21",,,,,,234.14,-1.84,234.9075,232.86,235.98,236.65,200300,-0.77973,-0.0077973,222.39,200300
2021-12-13,"December 13, 21",,,,,,236.53,0.24,236.1525,234.4,236.29,237.39,221400,0.10157,0.0010157,224.66,221400
2021-12-10,"December 10, 21",,,,,,236.29,0.37,235.9675,234.85,235.92,236.81,193600,0.15683,0.0015683,224.43,193600
2021-12-09,"December 09, 21",,,,,,235.35,-1.07,236.0325,235.35,236.42,237.01,181423,-0.45258,-0.0045258,223.54,181423
2021-12-08,"December 08, 21",,,,,,237.09,1.87,235.8425,233.8,235.22,237.26,173538,0.795,0.00795,225.19,173538
2021-12-07,"December 07, 21",,,,,,235.14,-1.46,236.2125,234.61,236.6,238.5,286711,-0.61708,-0.0061708,223.34,286711
2021-12-06,"December 06, 21",,,,,,234.69,2.58,233.4825,230.28,232.11,236.85,359300,1.11,0.0111,222.91,359300
2021-12-03,"December 03, 21",,,,,,228.29,-0.73,228.135,225.76,229.02,229.47,256122,-0.31875,-0.0031875,216.83,256122
2021-12-02,"December 02, 21",,,,,,228.21,6.39,225.33,221.47,221.82,229.82,381000,2.88,0.0288,216.76,381000
2021-12-01,"December 01, 21",,,,,,221.15,-5.93,224.775,220.93,227.08,229.94,326683,-2.61,-0.0261,210.05,326683
2021-11-30,"November 30, 21",,,,,,224.59,-8.09,228.595,223.51,232.68,233.6,939700,-3.48,-0.0348,213.32,939700
2021-11-29,"November 29, 21",,,,,,234.42,1.39,233.2275,230.55,233.03,234.91,279300,0.59649,0.0059649,222.65,279300
2021-11-26,"November 26, 21",,,,,,230.94,-2.27,232.9675,230.56,233.21,237.16,283523,-0.97337,-0.0097337,219.35,283523
2021-11-24,"November 24, 21",,,,,,236.07,0.26,236,234.79,235.81,237.33,205900,0.11026,0.0011026,224.22,205900
2021-11-23,"November 23, 21",,,,,,236.37,0.36,235.59,233.3,236.01,236.68,212608,0.15254,0.0015254,224.51,212608
2021-11-22,"November 22, 21",,,,,,235.32,0.41,235.775,234.81,234.91,238.06,318940,0.17453,0.0017453,223.51,318940
2021-11-19,"November 19, 21",,,,,,234.42,-2.09,235.785,234.42,236.51,237.79,246500,-0.88368,-0.0088368,222.65,246500
2021-11-18,"November 18, 21",,,,,,235.84,-0.5,235.91,234.75,236.34,236.71,137000,-0.21156,-0.0021156,224,137000
2021-11-17,"November 17, 21",,,,,,236.16,0.17,235.6525,233.99,235.99,236.47,148927,0.07203695,0.0007203695,224.31,148927
2021-11-16,"November 16, 21",,,,,,236.5,1.75,236.14,234.75,234.75,238.56,199500,0.74547,0.0074547,224.63,199500
2021-11-15,"November 15, 21",,,,,,234.61,-1.13,235.1075,233.69,235.74,236.39,205926,-0.47934,-0.0047934,222.83,205926
2021-11-12,"November 12, 21",,,,,,235.05,0.49,234.7225,233.47,234.56,235.81,186542,0.2089,0.002089,223.25,186542
2021-11-11,"November 11, 21",,,,,,233.58,-1.78,234.2875,232.73,235.36,235.48,147400,-0.75629,-0.0075629,221.86,147400
2021-11-10,"November 10, 21",,,,,,235.54,-0.52,235.6075,234.53,236.06,236.3,144700,-0.22028,-0.0022028,223.72,144700
2021-11-09,"November 09, 21",,,,,,235.86,0.62,235.6575,234.94,235.24,236.59,205500,0.26356,0.0026356,224.02,205500
2021-11-08,"November 08, 21",,,,,,235.46,-1.03,235.4175,233.23,236.49,236.49,223900,-0.43554,-0.0043554,223.64,223900
