date,label,adjDividend,dividend,recordDate,paymentDate,declarationDate,close,volume,high,unadjustedVolume,changePercent,vwap,low,adjClose,change,open,changeOverTime
2021-01-12,"January 12, 21",,,,,,124.69,594400,124.97,594400,0.95539,124.0425,123,104.82,1.18,123.51,0.0095539
2021-01-11,"January 11, 21",,,,,,124.21,557703,125.33,557703,-0.63995,124.43,123.17,104.41,-0.8,125.01,-0.0063995
2021-01-08,"January 08, 21",,,,,,125.27,767920,125.37,767920,0.57808,124.7975,124,105.3,0.72,124.55,0.0057808
2021-01-07,"January 07, 21",,,,,,124.55,661805,125.33,661805,0.09643977,124.44,123.45,104.7,0.12,124.43,0.0009643977
2021-01-06,"January 06, 21",,,,,,124.7,696619,124.86,696619,1.37,123.8375,122.77,104.82,1.68,123.02,0.0137
2020-10-14,"October 14, 20",1,1,2020-10-15,2020-10-30,2020-09-24,,,,,,,,,,,
2020-07-14,"July 14, 20",1,1,2020-07-15,2020-07-31,2020-05-19,,,,,,,,,,,
2020-04-14,"April 14, 20",1,1,2020-04-15,2020-04-30,2020-03-19,,,,,,,,,,,
2020-01-14,"January 14, 20",1,1,2020-01-15,2020-01-31,2019-12-10,,,,,,,,,,,
2019-10-11,"October 11, 19",0.96,0.96,2019-10-15,2019-10-31,2019-09-26,,,,,,,,,,,
2019-07-12,"July 12, 19",0.96,0.96,2019-07-15,2019-07-31,2019-05-21,,,,,,,,,,,
2019-04-12,"April 12, 19",0.96,0.96,2019-04-15,2019-04-30,2019-03-21,,,,,,,,,,,
2019-01-14,"January 14, 19",0.96,0.96,2019-01-15,2019-01-31,2018-12-04,,,,,,,,,,,
2018-10-12,"October 12, 18",0.9225,0.9225,2018-10-15,2018-10-31,2018-09-25,,,,,,,,,,,
2018-07-12,"July 12, 18",0.9225,0.9225,2018-07-13,2018-07-31,2018-05-22,,,,,,,,,,,
2018-04-12,"April 12, 18",0.9225,0.9225,2018-04-13,2018-04-30,2018-03-13,,,,,,,,,,,
2018-01-11,"January 11, 18",0.9225,0.9225,2018-01-12,2018-01-31,2017-12-05,,,,,,,,,,,
2017-10-12,"October 12, 17",0.87,0.87,2017-10-13,2017-10-31,2017-09-26,,,,,,,,,,,
2017-07-12,"July 12, 17",0.87,0.87,2017-07-14,2017-07-31,2017-05-24,,,,,,,,,,,
2017-04-11,"April 11, 17",0.87,0.87,2017-04-13,2017-04-28,2017-03-24,,,,,,,,,,,
2017-01-11,"January 11, 17",0.87,0.87,2017-01-13,2017-01-31,2016-12-09,,,,,,,,,,,
2016-10-12,"October 12, 16",0.82,0.82,2016-10-14,2016-10-31,2016-09-28,,,,,,,,,,,
2016-07-13,"July 13, 16",0.82,0.82,2016-07-15,2016-07-29,2016-05-18,,,,,,,,,,,
2016-04-13,"April 13, 16",0.82,0.82,2016-04-15,2016-04-29,2016-03-23,,,,,,,,,,,
2016-01-13,"January 13, 16",0.82,0.82,2016-01-15,2016-01-29,2015-12-09,,,,,,,,,,,
2015-10-13,"October 13, 15",0.77,0.77,2015-10-15,2015-10-30,2015-09-25,,,,,,,,,,,
2015-07-13,"July 13, 15",0.77,0.77,2015-07-15,2015-07-31,2015-05-20,,,,,,,,,,,
2015-04-13,"April 13, 15",0.77,0.77,2015-04-15,2015-04-30,2015-03-12,,,,,,,,,,,
2015-01-13,"January 13, 15",0.77,0.77,2015-01-15,2015-01-30,2014-12-03,,,,,,,,,,,
2014-10-10,"October 10, 14",0.73,0.73,2014-10-15,2014-10-31,2014-09-11,,,,,,,,,,,
2014-07-11,"July 11, 14",0.73,0.73,2014-07-15,2014-07-31,2014-05-22,,,,,,,,,,,
2014-04-11,"April 11, 14",0.73,0.73,2014-04-15,2014-04-30,2014-03-21,,,,,,,,,,,
2014-01-13,"January 13, 14",0.73,0.73,2014-01-15,2014-01-31,2013-12-04,,,,,,,,,,,
2013-10-10,"October 10, 13",0.695,0.695,2013-10-15,2013-10-31,2013-09-30,,,,,,,,,,,
2013-07-11,"July 11, 13",0.695,0.695,2013-07-15,2013-07-31,2013-05-21,,,,,,,,,,,
2013-04-11,"April 11, 13",0.695,0.695,2013-04-15,2013-04-30,2013-03-12,,,,,,,,,,,
2013-01-11,"January 11, 13",0.695,0.695,2013-01-15,2013-01-31,2012-12-04,,,,,,,,,,,
2012-10-11,"October 11, 12",0.66,0.66,2012-10-15,2012-10-31,2012-09-18,,,,,,,,,,,
2012-07-11,"July 11, 12",0.66,0.66,2012-07-13,2012-07-31,2012-05-24,,,,,,,,,,,
2012-04-11,"April 11, 12",0.66,0.66,2012-04-13,2012-04-30,2012-03-20,,,,,,,,,,,
2012-01-11,"January 11, 12",0.66,0.66,2012-01-13,2012-01-31,2011-12-02,,,,,,,,,,,
2011-10-12,"October 12, 11",0.6275,0.6275,2011-10-14,2011-10-31,2011-09-13,,,,,,,,,,,
2011-07-13,"July 13, 11",0.6275,0.6275,2011-07-15,2011-07-29,2011-05-26,,,,,,,,,,,
2011-04-13,"April 13, 11",0.6275,0.6275,2011-04-15,2011-04-29,2011-03-22,,,,,,,,,,,
2011-01-12,"January 12, 11",0.6275,0.6275,2011-01-14,2011-01-31,2010-12-02,,,,,,,,,,,
2010-10-13,"October 13, 10",0.615,0.615,2010-10-15,2010-10-29,2010-09-15,,,,,,,,,,,
2010-07-13,"July 13, 10",0.615,0.615,2010-07-15,2010-07-30,2010-05-28,,,,,,,,,,,
2010-04-13,"April 13, 10",0.615,0.615,2010-04-15,2010-04-30,2010-03-24,,,,,,,,,,,
2010-01-13,"January 13, 10",0.615,0.615,2010-01-15,2010-01-29,2009-12-03,,,,,,,,,,,
2009-10-13,"October 13, 09",0.615,0.615,2009-10-15,2009-10-30,2009-08-28,,,,,,,,,,,
2009-07-13,"July 13, 09",0.615,0.615,2009-07-15,2009-07-31,2009-05-29,,,,,,,,,,,
2009-04-13,"April 13, 09",0.615,0.615,2009-04-15,2009-04-30,2009-03-24,,,,,,,,,,,
2009-01-13,"January 13, 09",0.615,0.615,2009-01-15,2009-01-30,2008-12-03,,,,,,,,,,,
2008-10-10,"October 10, 08",0.615,0.615,2008-10-15,2008-10-31,2008-08-21,,,,,,,,,,,
2008-07-11,"July 11, 08",0.615,0.615,2008-07-15,2008-07-31,2008-05-20,,,,,,,,,,,
2008-04-11,"April 11, 08",0.615,0.615,2008-04-15,2008-04-30,2008-03-18,,,,,,,,,,,
2008-01-11,"January 11, 08",0.615,0.615,2008-01-15,2008-01-31,2007-11-29,,,,,,,,,,,
2007-10-11,"October 11, 07",0.605,0.605,2007-10-15,2007-10-31,2007-08-24,,,,,,,,,,,
2007-07-12,"July 12, 07",0.605,0.605,2007-07-16,2007-07-31,2007-05-22,,,,,,,,,,,
2007-04-11,"April 11, 07",0.605,0.605,2007-04-13,2007-04-30,2007-03-26,,,,,,,,,,,
2007-01-10,"January 10, 07",0.605,0.605,2007-01-15,2007-01-31,2006-11-30,,,,,,,,,,,
2006-10-18,"October 18, 06",0.595,0.595,2006-10-20,2006-10-31,2006-08-22,,,,,,,,,,,
2006-07-18,"July 18, 06",0.595,0.595,2006-07-20,2006-07-31,2006-05-17,,,,,,,,,,,
2006-04-18,"April 18, 06",0.595,0.595,2006-04-20,2006-04-29,2006-03-14,,,,,,,,,,,
2006-01-18,"January 18, 06",0.595,0.595,2006-01-20,2006-01-31,2006-01-05,,,,,,,,,,,
2005-10-17,"October 17, 05",0.595,0.595,2005-10-19,2005-10-31,2005-09-08,,,,,,,,,,,
2005-07-15,"July 15, 05",0.585,0.585,2005-07-19,2005-07-29,2005-07-05,,,,,,,,,,,
2005-04-15,"April 15, 05",0.585,0.585,2005-04-19,2005-04-29,2005-04-05,,,,,,,,,,,
2005-01-20,"January 20, 05",0.585,0.585,2005-01-24,2005-01-31,2005-01-10,,,,,,,,,,,
2004-10-20,"October 20, 04",0.585,0.585,2004-10-22,2004-10-30,2004-10-08,,,,,,,,,,,
2004-07-21,"July 21, 04",0.585,0.585,2004-07-23,2004-07-31,2004-07-09,,,,,,,,,,,
2004-04-21,"April 21, 04",0.585,0.585,2004-04-24,2004-04-30,2004-04-14,,,,,,,,,,,
2004-01-21,"January 21, 04",0.585,0.585,2004-01-24,2004-01-31,2004-01-09,,,,,,,,,,,
2003-10-22,"October 22, 03",0.585,0.585,2003-10-24,2003-10-31,2003-10-09,,,,,,,,,,,
2003-07-22,"July 22, 03",0.585,0.585,2003-07-24,2003-07-31,2003-07-10,,,,,,,,,,,
2003-04-22,"April 22, 03",0.585,0.585,2003-04-24,2003-04-30,2003-04-10,,,,,,,,,,,
2003-01-22,"January 22, 03",0.585,0.585,2003-01-24,2003-01-31,2003-01-10,,,,,,,,,,,
2002-10-22,"October 22, 02",0.585,0.585,2002-10-24,2002-10-31,2002-10-11,,,,,,,,,,,
2002-07-22,"July 22, 02",0.585,0.585,2002-07-24,2002-07-31,2002-07-12,,,,,,,,,,,
2002-04-19,"April 19, 02",0.585,0.585,2002-04-23,2002-04-30,2002-04-10,,,,,,,,,,,
2002-01-22,"January 22, 02",0.585,0.585,2002-01-24,2002-01-31,2002-01-08,,,,,,,,,,,
2001-10-22,"October 22, 01",0.585,0.585,2001-10-24,2001-10-31,2001-10-11,,,,,,,,,,,
2001-07-20,"July 20, 01",0.585,0.585,2001-07-24,2001-07-31,2001-07-11,,,,,,,,,,,
2001-04-19,"April 19, 01",0.585,0.585,2001-04-23,2001-04-30,2001-04-12,,,,,,,,,,,
2001-01-22,"January 22, 01",0.585,0.585,2001-01-24,2001-01-31,2001-01-10,,,,,,,,,,,
2000-10-20,"October 20, 00",0.58,0.58,2000-10-24,2000-10-31,2000-10-12,,,,,,,,,,,
2000-07-20,"July 20, 00",0.58,0.58,2000-07-24,2000-07-31,2000-07-13,,,,,,,,,,,
2000-04-18,"April 18, 00",0.58,0.58,2000-04-21,2000-04-28,2000-04-13,,,,,,,,,,,
2000-01-20,"January 20, 00",0.58,0.58,2000-01-24,2000-01-31,2000-01-13,,,,,,,,,,,
1999-10-20,"October 20, 99",0.575,0.575,1999-10-22,1999-10-29,1999-10-14,,,,,,,,,,,
1999-07-21,"July 21, 99",0.575,0.575,1999-07-23,1999-07-30,1999-07-13,,,,,,,,,,,
1999-04-21,"April 21, 99",0.575,0.575,1999-04-23,1999-04-30,1999-04-12,,,,,,,,,,,
1999-01-20,"January 20, 99",0.575,0.575,1999-01-22,1999-01-29,1999-01-11,,,,,,,,,,,
1998-10-21,"October 21, 98",0.55,0.55,1998-10-23,1998-10-30,1998-10-09,,,,,,,,,,,
1998-07-22,"July 22, 98",0.55,0.55,1998-07-24,1998-07-31,1998-07-13,,,,,,,,,,,
1998-04-21,"April 21, 98",0.55,0.55,1998-04-23,1998-04-30,1998-04-14,,,,,,,,,,,
1998-01-21,"January 21, 98",0.55,0.55,1998-01-23,1998-01-30,1998-01-12,,,,,,,,,,,
1997-10-22,"October 22, 97",0.535,0.535,1997-10-24,1997-10-31,1997-10-13,,,,,,,,,,,
1997-07-22,"July 22, 97",0.535,0.535,1997-07-24,1997-07-31,1997-07-11,,,,,,,,,,,
1997-04-21,"April 21, 97",0.535,0.535,1997-04-23,1997-04-30,1997-04-21,,,,,,,,,,,
1997-01-22,"January 22, 97",0.535,0.535,1997-01-24,1997-01-31,1997-01-13,,,,,,,,,,,
1996-10-22,"October 22, 96",0.51,0.51,1996-10-24,1996-10-31,1996-10-11,,,,,,,,,,,
1996-07-22,"July 22, 96",0.51,0.51,1996-07-24,1996-07-31,1996-07-12,,,,,,,,,,,
1996-04-19,"April 19, 96",0.51,0.51,1996-04-23,1996-04-30,1996-04-11,,,,,,,,,,,
1996-01-22,"January 22, 96",0.51,0.51,1996-01-24,1996-01-31,1996-01-12,,,,,,,,,,,
1995-10-20,"October 20, 95",0.5,0.5,1995-10-24,1995-10-31,1995-10-12,,,,,,,,,,,
1995-06-27,"June 27, 95",0.5,0.5,1995-06-29,1995-07-31,1995-06-16,,,,,,,,,,,
1995-04-17,"April 17, 95",0.5,0.5,1995-04-21,1995-04-28,1995-04-12,,,,,,,,,,,
1995-01-17,"January 17, 95",0.5,0.5,1995-01-23,1995-01-31,,,,,,,,,,,,
1994-10-18,"October 18, 94",0.45,0.5,1994-10-24,1994-10-31,,,,,,,,,,,,
1994-07-18,"July 18, 94",0.45,0.45,1994-07-22,1994-07-29,,,,,,,,,,,,
1994-04-26,"April 26, 94",0.26,0.26,1994-05-02,1994-05-10,,,,,,,,,,,,
