date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,dividend,declarationDate,recordDate,adjDividend,paymentDate
2023-06-27,509.66,533.11,509.38,532.81,521.82,466422,466422,23.15,4.54,521.24,"June 27, 23",0.0454,,,,,
2023-06-26,509.15,520.11,509.15,510.91,500.37,364648,364648,1.76,0.34567,512.33,"June 26, 23",0.0034567,,,,,
2023-06-23,500.8,508,500.5,506,495.56,568600,568600,5.2,1.04,503.825,"June 23, 23",0.0104,,,,,
2023-06-22,500.55,516.38,499.92,512.24,501.67,289303,289303,11.69,2.34,507.2725,"June 22, 23",0.0234,,,,,
2023-06-21,506.18,514.57,503.55,505.08,494.66,381800,381800,-1.1,-0.21731,507.345,"June 21, 23",-0.0021731,,,,,
2023-06-20,510.77,518.89,506.61,510.23,499.7,494907,494907,-0.54,-0.10572,511.625,"June 20, 23",-0.0010572,,,,,
2023-06-16,529.9,529.9,516.18,517.61,506.93,1110500,1110500,-12.29,-2.32,523.3975,"June 16, 23",-0.0232,,,,,
2023-06-15,529,533.51,518.57,519.28,508.57,729100,729100,-9.72,-1.84,525.09,"June 15, 23",-0.0184,,,,,
2023-06-14,528.44,538.39,520.12,537.21,526.13,493045,493045,8.77,1.66,531.04,"June 14, 23",0.0166,,,,,
2023-06-13,540.78,548.59,531.01,535.69,524.64,669610,669610,-5.09,-0.94123,539.0175,"June 13, 23",-0.0094123,,,,,
2023-06-12,506.75,528.61,506.69,526.22,515.36,612197,612197,19.47,3.84,517.0675,"June 12, 23",0.0384,,,,,
2023-06-09,506.51,512.54,495.91,501.87,491.52,536428,536428,-4.64,-0.91607,504.2075,"June 09, 23",-0.0091607,,,,,
2023-06-08,498.4,501.26,489.62,497.7,487.43,389060,389060,-0.7,-0.14045,496.745,"June 08, 23",-0.0014045,,,,,
2023-06-07,501.6,511.38,490.38,494.58,484.38,456000,456000,-7.02,-1.4,499.485,"June 07, 23",-0.014,,,,,
2023-06-06,486.39,507.64,483.48,497.41,487.15,486927,486927,11.02,2.27,493.73,"June 06, 23",0.0227,,,,,
2023-06-05,495.25,496.27,477.36,487.15,477.1,637973,637973,-8.1,-1.64,489.0075,"June 05, 23",-0.0164,,,,,
2023-06-02,505.59,505.59,478.13,497.25,486.99,778259,778259,-8.34,-1.65,496.64,"June 02, 23",-0.0165,,,,,
2023-06-01,495,504.38,487.66,499.29,488.99,734200,734200,4.29,0.86667,496.5825,"June 01, 23",0.0086667,,,,,
2023-05-31,504.86,513.93,488.39,489.91,479.8,900864,900864,-14.95,-2.96,499.2725,"May 31, 23",-0.0296,,,,,
2023-05-30,540.32,553.64,512.33,514.97,504.35,1179700,1179700,-25.35,-4.69,530.315,"May 30, 23",-0.0469,,,,,
2023-05-26,495.58,532,490.24,520.92,510.17,2053776,2053776,25.34,5.11,509.685,"May 26, 23",0.0511,,,,,
2023-05-25,454.12,495,447,488.32,478.25,2121616,2121616,34.2,7.53,471.11,"May 25, 23",0.0753,,,,,
2023-05-24,411.79,417.37,406.66,415.73,407.15,571400,571400,3.94,0.9568,412.8875,"May 24, 23",0.009568,,,,,
2023-05-23,441.94,443.69,422.05,423.7,414.96,566449,566449,-18.24,-4.13,432.845,"May 23, 23",-0.0413,,,,,
2023-05-22,428.48,450.45,428.48,448.4,439.15,554086,554086,19.92,4.65,438.9525,"May 22, 23",0.0465,,,,,
2023-05-19,431.4,435.08,427.25,432.02,423.11,532352,532352,0.62,0.14372,431.4375,"May 19, 23",0.0014372,,,,,
2023-05-18,420.1,431.99,415.73,431.47,422.57,1017642,1017642,11.37,2.71,424.8225,"May 18, 23",0.0271,,,,,
2023-05-17,405.79,420.82,399.48,415.71,407.13,638000,638000,9.92,2.44,410.45,"May 17, 23",0.0244,,,,,
2023-05-16,409.65,414.44,402.06,402.54,394.24,350600,350600,-7.11,-1.74,407.1725,"May 16, 23",-0.0174,,,,,
2023-05-15,399.56,413.34,396.9,412.56,404.05,416518,416518,13,3.25,405.59,"May 15, 23",0.0325,,,,,
2023-05-12,400.74,403.61,393.1,399.19,390.95,373605,373605,-1.55,-0.38678,399.16,"May 12, 23",-0.0038678,,,,,
2023-05-11,414.47,416,396.33,398.61,390.39,597529,597529,-15.86,-3.83,406.3525,"May 11, 23",-0.0383,,,,,
2023-05-10,407.29,418.95,407.29,415.98,407.4,782422,782422,8.69,2.13,412.3775,"May 10, 23",0.0213,,,,,
2023-05-09,409.78,413.23,398.01,401.38,393.1,744000,744000,-8.4,-2.05,405.6,"May 09, 23",-0.0205,,,,,
2023-05-08,406.08,423.53,406.08,418.62,409.98,744981,744981,12.54,3.09,413.5775,"May 08, 23",0.0309,,,,,
2023-05-05,405.05,418.96,383.19,411.27,402.79,2187522,2187522,6.22,1.54,404.6175,"May 05, 23",0.0154,,,,,
2023-05-04,459.59,464.86,454.75,458.93,449.46,741400,741400,-0.66,-0.14361,459.5325,"May 04, 23",-0.0014361,,,,,
2023-05-03,467.39,476.55,457.83,466.11,456.49,489222,489222,-1.28,-0.27386,466.97,"May 03, 23",-0.0027386,,,,,
2023-05-02,472.45,482.17,462.57,468.13,458.47,501900,501900,-4.32,-0.91438,471.33,"May 02, 23",-0.0091438,,,,,
2023-05-01,461.62,473.82,461.62,471.74,462.01,432900,432900,10.12,2.19,467.2,"May 01, 23",0.0219,,,,,
2023-04-28,449.94,463.94,448.17,461.97,452.44,425000,425000,12.03,2.67,456.005,"April 28, 23",0.0267,,,,,
2023-04-27,452.4,452.4,433.42,448.61,439.36,568000,568000,-3.79,-0.83775,446.7075,"April 27, 23",-0.0083775,,,,,
2023-04-26,456.49,462.36,448.97,454.04,444.67,510200,510200,-2.45,-0.5367,455.465,"April 26, 23",-0.005367,,,,,
2023-04-25,466.13,470.45,450.28,450.82,441.52,430751,430751,-15.31,-3.28,459.42,"April 25, 23",-0.0328,,,,,
2023-04-24,465.76,474.99,464.29,472.93,463.17,389400,389400,7.17,1.54,469.4925,"April 24, 23",0.0154,,,,,
2023-04-21,463.3,465.08,457.32,463,453.45,221807,221807,-0.3,-0.06475286,462.175,"April 21, 23",-0.0006475286,,,,,
2023-04-20,455.03,473.67,454.39,466.42,456.8,294766,294766,11.39,2.5,462.3775,"April 20, 23",0.025,,,,,
2023-04-19,470.91,470.91,461.82,463.5,453.94,290884,290884,-7.41,-1.57,466.785,"April 19, 23",-0.0157,,,,,
2023-04-18,488.27,490,471.91,475.62,465.81,349800,349800,-12.65,-2.59,481.45,"April 18, 23",-0.0259,,,,,
2023-04-17,470.84,482.64,470.84,482.36,472.41,302600,302600,11.52,2.45,476.67,"April 17, 23",0.0245,,,,,
2023-04-14,476.33,485.98,471.04,477.27,467.42,190600,190600,0.94,0.19734,477.655,"April 14, 23",0.0019734,,,,,
2023-04-13,466.16,477.88,463.14,476.84,467,338200,338200,10.68,2.29,471.005,"April 13, 23",0.0229,,,,,
2023-04-12,492.7,493.35,465.36,465.89,456.28,373300,373300,-26.81,-5.44,479.325,"April 12, 23",-0.0544,,,,,
2023-04-11,492,494.63,482.41,484.64,474.64,315800,315800,-7.36,-1.5,488.42,"April 11, 23",-0.015,,,,,
2023-04-10,467.64,489.08,466.31,488.76,478.68,404445,404445,21.12,4.52,477.9475,"April 10, 23",0.0452,,,,,
2023-04-06,466.53,477.75,460.54,473.61,463.84,299029,299029,7.08,1.52,469.6075,"April 06, 23",0.0152,,,,,
2023-04-05,478.74,479.24,466.6,473.32,463.56,547537,547537,-5.42,-1.13,474.475,"April 05, 23",-0.0113,,,,,
2023-04-04,493.58,496.73,478.71,483.01,473.05,296201,296201,-10.57,-2.14,488.0075,"April 04, 23",-0.0214,,,,,
2023-04-03,496.47,500.81,482.51,492.97,482.8,342838,342838,-3.5,-0.70498,493.19,"April 03, 23",-0.0070498,,,,,
2023-03-31,494.49,502.82,492.2,500.54,490.21,464131,464131,6.05,1.22,497.5125,"March 31, 23",0.0122,,,,,
2023-03-30,499.05,504.57,490.94,497.79,487.52,393807,393807,-1.26,-0.25248,498.0875,"March 30, 23",-0.0025248,1,2023-02-08,2023-03-31,1,2023-04-14
2023-03-29,485.59,495.63,479.51,490.91,479.8,386493,386493,5.32,1.1,487.91,"March 29, 23",0.011,,,,,
2023-03-28,482.1,485.26,462.62,475.04,464.29,562834,562834,-7.06,-1.46,476.255,"March 28, 23",-0.0146,,,,,
2023-03-27,490.59,491.8,475.32,482.83,471.9,369700,369700,-7.76,-1.58,485.135,"March 27, 23",-0.0158,,,,,
2023-03-24,505.53,506.25,479.1,485.4,474.42,661506,661506,-20.13,-3.98,494.07,"March 24, 23",-0.0398,,,,,
2023-03-23,500.51,517.83,496.98,510.5,498.95,466267,466267,9.99,2,506.455,"March 23, 23",0.02,,,,,
2023-03-22,499.72,510.71,488.72,489.81,478.73,647144,647144,-9.91,-1.98,497.24,"March 22, 23",-0.0198,,,,,
2023-03-21,501.23,505.63,492.44,498.44,487.16,495928,495928,-2.79,-0.55663,499.435,"March 21, 23",-0.0055663,,,,,
2023-03-20,489.85,498.07,482.27,494.34,483.15,379300,379300,4.49,0.91661,491.1325,"March 20, 23",0.0091661,,,,,
2023-03-17,500.74,503.82,484.12,488.31,477.26,688900,688900,-12.43,-2.48,494.2475,"March 17, 23",-0.0248,,,,,
2023-03-16,477.95,500.99,471.31,497.97,486.7,706479,706479,20.02,4.19,487.055,"March 16, 23",0.0419,,,,,
2023-03-15,485.98,490.18,465.92,476.61,465.82,620300,620300,-9.37,-1.93,479.6725,"March 15, 23",-0.0193,,,,,
2023-03-14,497.94,503.5,484.08,493.72,482.55,624900,624900,-4.22,-0.84749,494.81,"March 14, 23",-0.0084749,,,,,
2023-03-13,469.52,494.34,463.89,486.3,475.3,588355,588355,16.78,3.57,478.5125,"March 13, 23",0.0357,,,,,
2023-03-10,497.52,497.52,475.72,478.95,468.11,360600,360600,-18.57,-3.73,487.4275,"March 10, 23",-0.0373,,,,,
2023-03-09,505.2,516.69,491.93,492.67,481.52,472300,472300,-12.53,-2.48,501.6225,"March 09, 23",-0.0248,,,,,
2023-03-08,495.39,507.23,493.81,504.77,493.35,303748,303748,9.38,1.89,500.3,"March 08, 23",0.0189,,,,,
2023-03-07,495.98,503.3,490.39,492.8,481.65,205238,205238,-3.18,-0.64115,495.6175,"March 07, 23",-0.0064115,,,,,
2023-03-06,507.91,515.89,495.59,497.21,485.96,347613,347613,-10.7,-2.11,504.15,"March 06, 23",-0.0211,,,,,
2023-03-03,494.59,508.35,492.8,506.03,494.58,326800,326800,11.44,2.31,500.4425,"March 03, 23",0.0231,,,,,
2023-03-02,479.03,495.59,472.49,493.74,482.57,262432,262432,14.71,3.07,485.2125,"March 02, 23",0.0307,,,,,
2023-03-01,486.43,493.89,482.68,486.53,475.52,281531,281531,0.1,0.02055794,487.3825,"March 01, 23",0.0002055794,,,,,
2023-02-28,483.25,493.92,481.33,484.29,473.33,379315,379315,1.04,0.21521,485.6975,"February 28, 23",0.0021521,,,,,
2023-02-27,489.57,492.04,484.99,486.26,475.26,342821,342821,-3.31,-0.6761,488.215,"February 27, 23",-0.006761,,,,,
2023-02-24,485.97,488.94,479.88,483.06,472.13,372500,372500,-2.91,-0.5988,484.4625,"February 24, 23",-0.005988,,,,,
2023-02-23,502.89,506.16,477.8,494.9,483.7,661158,661158,-7.99,-1.59,495.4375,"February 23, 23",-0.0159,,,,,
2023-02-22,485,489.37,474.74,482.71,471.79,383802,383802,-2.29,-0.47216,482.955,"February 22, 23",-0.0047216,,,,,
2023-02-21,492.44,501.03,480.06,481.92,471.01,645700,645700,-10.52,-2.14,488.8625,"February 21, 23",-0.0214,,,,,
2023-02-17,512.13,514.05,498.51,502.09,490.73,488928,488928,-10.04,-1.96,506.695,"February 17, 23",-0.0196,,,,,
2023-02-16,518.31,524.87,510.5,513.37,501.75,484226,484226,-4.94,-0.9531,516.7625,"February 16, 23",-0.009531,,,,,
2023-02-15,516.12,530.65,514.07,530.09,518.09,453912,453912,13.97,2.71,522.7325,"February 15, 23",0.0271,,,,,
2023-02-14,493.49,522.86,491.15,520.56,508.78,661053,661053,27.07,5.49,507.015,"February 14, 23",0.0549,,,,,
2023-02-13,492.76,503.38,486.06,501.42,490.07,621032,621032,8.66,1.76,495.905,"February 13, 23",0.0176,,,,,
2023-02-10,508.6,508.78,488.93,492.02,480.89,580316,580316,-16.58,-3.26,499.5825,"February 10, 23",-0.0326,,,,,
2023-02-09,489.68,529.95,489.68,510.43,498.88,1785000,1785000,20.75,4.24,504.935,"February 09, 23",0.0424,,,,,
2023-02-08,460,471.44,457.4,463,452.52,727105,727105,3,0.65217,462.96,"February 08, 23",0.0065217,,,,,
2023-02-07,451.65,471.04,449.47,467.62,457.04,598600,598600,15.97,3.54,459.945,"February 07, 23",0.0354,,,,,
2023-02-06,446.84,463.2,445.01,449.68,439.5,473200,473200,2.84,0.63557,451.1825,"February 06, 23",0.0063557,,,,,
2023-02-03,460.39,473.31,453.61,456.3,445.97,693500,693500,-4.09,-0.88838,460.9025,"February 03, 23",-0.0088838,,,,,
2023-02-02,461.39,479.59,461.39,473.96,463.23,608464,608464,12.57,2.72,469.0825,"February 02, 23",0.0272,,,,,
2023-02-01,426.55,464.72,426.44,457.77,447.41,1083162,1083162,31.22,7.32,443.87,"February 01, 23",0.0732,,,,,
2023-01-31,407.79,426.79,405.7,426.56,416.91,466563,466563,18.77,4.6,416.71,"January 31, 23",0.046,,,,,
2023-01-30,416.45,418.29,406.15,407.62,398.4,635018,635018,-8.83,-2.12,412.1275,"January 30, 23",-0.0212,,,,,
2023-01-27,428.64,432.78,422.13,425.07,415.45,484221,484221,-3.57,-0.83287,427.155,"January 27, 23",-0.0083287,,,,,
2023-01-26,431.46,436.42,420.77,432.76,422.97,295811,295811,1.3,0.3013,430.3525,"January 26, 23",0.003013,,,,,
2023-01-25,407.79,426.2,402.14,424.69,415.08,350830,350830,16.9,4.14,415.205,"January 25, 23",0.0414,,,,,
2023-01-24,425.92,434.8,415.52,419.13,409.65,445814,445814,-6.79,-1.59,423.8425,"January 24, 23",-0.0159,,,,,
2023-01-23,403.99,429.6,399.06,428.51,418.81,792509,792509,24.52,6.07,415.29,"January 23, 23",0.0607,,,,,
2023-01-20,390.38,397.94,383.28,397.78,388.78,358900,358900,7.4,1.9,392.345,"January 20, 23",0.019,,,,,
2023-01-19,391.59,393.24,379.1,383.29,374.62,650543,650543,-8.3,-2.12,386.805,"January 19, 23",-0.0212,,,,,
2023-01-18,405.79,409.58,397.22,397.85,388.85,307491,307491,-7.94,-1.96,402.61,"January 18, 23",-0.0196,,,,,
2023-01-17,395.92,403.78,395.92,401.68,392.59,478500,478500,5.76,1.45,399.325,"January 17, 23",0.0145,,,,,
2023-01-13,392.75,398.74,391.34,398.46,389.44,208956,208956,5.71,1.45,395.3225,"January 13, 23",0.0145,,,,,
2023-01-12,398,404.53,387.11,399.64,390.6,457600,457600,1.64,0.41206,397.32,"January 12, 23",0.0041206,,,,,
2023-01-11,390.37,397.9,388.52,397.37,388.38,486309,486309,7,1.79,393.54,"January 11, 23",0.0179,,,,,
2023-01-10,383.42,391.42,381.34,388.17,379.39,391783,391783,4.75,1.24,386.0875,"January 10, 23",0.0124,,,,,
2023-01-09,377,391.5,372.48,383.46,374.78,615047,615047,6.46,1.71,381.11,"January 09, 23",0.0171,,,,,
2023-01-06,350.96,370.62,345.7,367.45,359.13,549913,549913,16.49,4.7,358.6825,"January 06, 23",0.047,,,,,
2023-01-05,352.18,357.43,346.33,347.06,339.21,627100,627100,-5.12,-1.45,350.75,"January 05, 23",-0.0145,,,,,
2023-01-04,348.68,361.1,348.52,357.83,349.73,591837,591837,9.15,2.62,354.0325,"January 04, 23",0.0262,,,,,
2023-01-03,359.65,361.03,339.28,342.95,335.19,588700,588700,-16.7,-4.64,350.7275,"January 03, 23",-0.0464,,,,,
2022-12-30,346.01,354.08,343.85,353.61,345.61,346220,346220,7.6,2.2,349.3875,"December 30, 22",0.022,,,,,
2022-12-29,347.62,355.86,345.96,353.42,345.42,506605,506605,5.8,1.67,350.715,"December 29, 22",0.0167,0.75,2022-12-15,2022-12-30,0.75,2023-01-13
2022-12-28,339.67,348.47,336.63,340.28,331.85,343625,343625,0.61,0.17959,341.2625,"December 28, 22",0.0017959,,,,,
2022-12-27,348.21,352.97,338.09,342.28,333.8,441436,441436,-5.93,-1.7,345.3875,"December 27, 22",-0.017,,,,,
2022-12-23,343.72,350.89,337.21,350.61,341.93,421314,421314,6.89,2,345.6075,"December 23, 22",0.02,,,,,
2022-12-22,357.34,360.24,339.45,347.6,338.99,982800,982800,-9.74,-2.73,351.1575,"December 22, 22",-0.0273,,,,,
2022-12-21,361.49,369.54,359.61,367,357.91,454900,454900,5.51,1.52,364.41,"December 21, 22",0.0152,,,,,
2022-12-20,352.32,363.48,352.32,357.87,349.01,370227,370227,5.55,1.58,356.4975,"December 20, 22",0.0158,,,,,
2022-12-19,367.49,367.49,348.47,359.01,350.12,730201,730201,-8.48,-2.31,360.615,"December 19, 22",-0.0231,,,,,
2022-12-16,371.96,375.72,360.71,367.03,357.94,1631300,1631300,-4.93,-1.33,368.855,"December 16, 22",-0.0133,,,,,
2022-12-15,383.76,384.49,373.01,373.3,364.05,662811,662811,-10.46,-2.73,378.64,"December 15, 22",-0.0273,,,,,
2022-12-14,401.51,406.49,390.43,395.39,385.6,596200,596200,-6.12,-1.52,398.455,"December 14, 22",-0.0152,,,,,
2022-12-13,412.88,416.14,389.97,401.52,391.57,736386,736386,-11.36,-2.75,405.1275,"December 13, 22",-0.0275,,,,,
2022-12-12,385.85,393.23,382.78,393.03,383.29,534800,534800,7.18,1.86,388.7225,"December 12, 22",0.0186,,,,,
2022-12-09,380,391.51,378.09,386.1,376.54,673628,673628,6.1,1.61,383.925,"December 09, 22",0.0161,,,,,
2022-12-08,370.29,388.91,365.15,385.35,375.8,622416,622416,15.06,4.07,377.425,"December 08, 22",0.0407,,,,,
2022-12-07,360.04,369.01,358.64,367.77,358.66,369692,369692,7.73,2.15,363.865,"December 07, 22",0.0215,,,,,
2022-12-06,374.2,374.91,360,363.86,354.85,546520,546520,-10.34,-2.76,368.2425,"December 06, 22",-0.0276,,,,,
2022-12-05,378.56,383.6,371.64,375.06,365.77,471387,471387,-3.5,-0.92456,377.215,"December 05, 22",-0.0092456,,,,,
2022-12-02,371.44,386.17,368.92,383.21,373.72,585800,585800,11.77,3.17,377.435,"December 02, 22",0.0317,,,,,
2022-12-01,381.01,384.97,369.95,382.07,372.61,669100,669100,1.06,0.27821,379.5,"December 01, 22",0.0027821,,,,,
2022-11-30,356.74,382.97,350.88,381.96,372.5,781021,781021,25.22,7.07,368.1375,"November 30, 22",0.0707,,,,,
2022-11-29,358.29,359.79,351.83,354.95,346.16,396209,396209,-3.34,-0.93221,356.215,"November 29, 22",-0.0093221,,,,,
2022-11-28,362.36,367.63,353.11,355.49,346.68,574428,574428,-6.87,-1.9,359.6475,"November 28, 22",-0.019,,,,,
2022-11-25,370.43,372.54,369.15,369.28,360.13,213418,213418,-1.15,-0.31045,370.35,"November 25, 22",-0.0031045,,,,,
2022-11-23,371.12,382.45,370.81,375.69,366.38,359501,359501,4.57,1.23,375.0175,"November 23, 22",0.0123,,,,,
2022-11-22,372.08,374.28,366.12,374.02,364.76,460700,460700,1.94,0.52139,371.625,"November 22, 22",0.0052139,,,,,
2022-11-21,370.06,376.33,368.14,368.28,359.16,413316,413316,-1.78,-0.481,370.7025,"November 21, 22",-0.00481,,,,,
2022-11-18,384.16,384.31,372.14,377.31,367.96,364932,364932,-6.85,-1.78,379.48,"November 18, 22",-0.0178,,,,,
2022-11-17,363.8,379.59,361.2,376.04,366.73,500869,500869,12.24,3.36,370.1575,"November 17, 22",0.0336,,,,,
2022-11-16,396.63,399.34,373.73,375.38,366.08,734100,734100,-21.25,-5.36,386.27,"November 16, 22",-0.0536,,,,,
2022-11-15,405.44,409.73,400.46,405.03,395,611200,611200,-0.41,-0.10112,405.165,"November 15, 22",-0.0010112,,,,,
2022-11-14,388.98,396.21,386.18,387.97,378.36,619200,619200,-1.01,-0.25965,389.835,"November 14, 22",-0.0025965,,,,,
2022-11-11,386.88,402.54,382.01,393.37,383.63,751729,751729,6.49,1.68,391.2,"November 11, 22",0.0168,,,,,
2022-11-10,364.01,388.85,363.82,386.87,377.29,900600,900600,22.86,6.28,375.8875,"November 10, 22",0.0628,,,,,
2022-11-09,348.82,352.78,342.35,343.84,335.32,675537,675537,-4.98,-1.43,346.9475,"November 09, 22",-0.0143,,,,,
2022-11-08,359.91,363.77,349.67,356.15,347.33,587600,587600,-3.76,-1.04,357.375,"November 08, 22",-0.0104,,,,,
2022-11-07,355.36,356.28,345.45,352.96,344.22,690325,690325,-2.4,-0.67537,352.5125,"November 07, 22",-0.0067537,,,,,
2022-11-04,343.98,353.17,339.26,351.74,343.03,896500,896500,7.76,2.26,347.0375,"November 04, 22",0.0226,,,,,
2022-11-03,328.94,341.67,328.2,334.2,325.92,780405,780405,5.26,1.6,333.2525,"November 03, 22",0.016,,,,,
2022-11-02,347.44,355.52,334.35,334.54,326.25,996148,996148,-12.9,-3.71,342.9625,"November 02, 22",-0.0371,,,,,
2022-11-01,349.66,353.81,343.47,348.88,340.24,1177466,1177466,-0.78,-0.22307,348.955,"November 01, 22",-0.0022307,,,,,
2022-10-31,341.13,344.63,333.12,339.45,331.04,1048630,1048630,-1.68,-0.49248,339.5825,"October 31, 22",-0.0049248,,,,,
2022-10-28,325.27,348.71,320.01,346.8,338.21,2143900,2143900,21.53,6.62,335.1975,"October 28, 22",0.0662,,,,,
2022-10-27,339.79,344.15,323.74,329.48,321.32,1160300,1160300,-10.31,-3.03,334.29,"October 27, 22",-0.0303,,,,,
2022-10-26,333.47,347.18,329.01,333.33,325.07,851465,851465,-0.14,-0.04198279,335.7475,"October 26, 22",-0.0004198279,,,,,
2022-10-25,333.38,344.72,333.03,342.16,333.68,798224,798224,8.78,2.63,338.3225,"October 25, 22",0.0263,,,,,
2022-10-24,332.2,335.49,321.15,330.99,322.79,649600,649600,-1.21,-0.36424,329.9575,"October 24, 22",-0.0036424,,,,,
2022-10-21,315.18,334.08,313.78,332.83,324.59,798071,798071,17.65,5.6,323.9675,"October 21, 22",0.056,,,,,
2022-10-20,314.91,325.75,313.43,317.44,309.58,536200,536200,2.53,0.8034,317.8825,"October 20, 22",0.008034,,,,,
2022-10-19,311.03,322.74,307.87,314.83,307.03,576200,576200,3.8,1.22,314.1175,"October 19, 22",0.0122,,,,,
2022-10-18,329.34,334.33,310.92,315.6,307.78,638300,638300,-13.74,-4.17,322.5475,"October 18, 22",-0.0417,,,,,
2022-10-17,317.96,322,313.92,316.17,308.34,763803,763803,-1.79,-0.56296,317.5125,"October 17, 22",-0.0056296,,,,,
2022-10-14,338.24,338.24,308.6,309.2,301.54,901900,901900,-29.04,-8.59,323.57,"October 14, 22",-0.0859,,,,,
2022-10-13,308.74,343.29,301.69,331.96,323.74,1406537,1406537,23.22,7.52,321.42,"October 13, 22",0.0752,,,,,
2022-10-12,327.82,329.65,320.56,322.98,314.98,756300,756300,-4.84,-1.48,325.2525,"October 12, 22",-0.0148,,,,,
2022-10-11,337.56,339.95,323.37,328.01,319.89,1588585,1588585,-9.55,-2.83,332.2225,"October 11, 22",-0.0283,,,,,
2022-10-10,360.13,361.97,339.21,344.34,335.81,1190129,1190129,-15.79,-4.38,351.4125,"October 10, 22",-0.0438,,,,,
2022-10-07,383.89,383.89,357.71,362.6,353.62,1384700,1384700,-21.29,-5.55,372.0225,"October 07, 22",-0.0555,,,,,
2022-10-06,397.48,410.79,393.1,395.35,385.56,530919,530919,-2.13,-0.53588,399.18,"October 06, 22",-0.0053588,,,,,
2022-10-05,385.71,404.21,380.96,399.84,389.94,680313,680313,14.13,3.66,392.68,"October 05, 22",0.0366,,,,,
2022-10-04,388.99,397.59,388.82,394.01,384.25,640438,640438,5.02,1.29,392.3525,"October 04, 22",0.0129,,,,,
2022-10-03,366.55,380.63,362.68,377,367.66,1026300,1026300,10.45,2.85,371.715,"October 03, 22",0.0285,,,,,
2022-09-30,362.18,376.78,360.11,363.4,354.4,1288000,1288000,1.22,0.33685,365.6175,"September 30, 22",0.0033685,,,,,
2022-09-29,372.97,372.97,360.27,365.4,356.35,882502,882502,-7.57,-2.03,367.9025,"September 29, 22",-0.0203,0.75,2022-09-15,2022-09-30,0.75,2022-10-14
2022-09-28,368.62,381.88,366.57,379.33,369.2,527900,527900,10.71,2.91,374.1,"September 28, 22",0.0291,,,,,
2022-09-27,381.22,381.22,364.29,372.66,362.71,831538,831538,-8.56,-2.25,374.8475,"September 27, 22",-0.0225,,,,,
2022-09-26,370.77,378.8,364.23,367.35,357.54,887723,887723,-3.42,-0.9224,370.2875,"September 26, 22",-0.009224,,,,,
2022-09-23,376.56,378.62,360.55,371.24,361.33,1465552,1465552,-5.32,-1.41,371.7425,"September 23, 22",-0.0141,,,,,
2022-09-22,401.24,403.16,380.4,381.71,371.52,872800,872800,-19.53,-4.87,391.6275,"September 22, 22",-0.0487,,,,,
2022-09-21,412.65,422.15,403.64,403.86,393.08,541400,541400,-8.79,-2.13,410.575,"September 21, 22",-0.0213,,,,,
2022-09-20,413.27,416.31,409.03,410.84,399.87,360900,360900,-2.43,-0.58799,412.3625,"September 20, 22",-0.0058799,,,,,
2022-09-19,410.39,422.31,410,417.66,406.51,515025,515025,7.27,1.77,415.09,"September 19, 22",0.0177,,,,,
2022-09-16,416.81,419.39,407.09,417.96,406.8,804400,804400,1.15,0.27591,415.3125,"September 16, 22",0.0027591,,,,,
2022-09-15,426.66,431.4,416.45,418.88,407.7,504400,504400,-7.78,-1.82,423.3475,"September 15, 22",-0.0182,,,,,
2022-09-14,430.83,431.81,418.9,429.71,418.24,502140,502140,-1.12,-0.25996,427.8125,"September 14, 22",-0.0025996,,,,,
2022-09-13,426.9,433.82,420.91,422.33,411.05,616304,616304,-4.57,-1.07,425.99,"September 13, 22",-0.0107,,,,,
2022-09-12,449,451.84,439.36,446.92,434.99,322700,322700,-2.08,-0.46325,446.78,"September 12, 22",-0.0046325,,,,,
2022-09-09,444.48,454.3,444.48,447.2,435.26,473700,473700,2.72,0.61195,447.615,"September 09, 22",0.0061195,,,,,
2022-09-08,420.96,438.78,417.64,438.78,427.06,433700,433700,17.82,4.23,429.04,"September 08, 22",0.0423,,,,,
2022-09-07,422.75,431.49,415.55,427.19,415.78,386900,386900,4.44,1.05,424.245,"September 07, 22",0.0105,,,,,
2022-09-06,424.72,426.91,415.9,418.89,407.71,408912,408912,-5.83,-1.37,421.605,"September 06, 22",-0.0137,,,,,
2022-09-02,432.19,436.09,419.25,424.42,413.09,705600,705600,-7.77,-1.8,427.9875,"September 02, 22",-0.018,,,,,
2022-09-01,440,441.77,403.41,425.47,414.11,1403160,1403160,-14.53,-3.3,427.6625,"September 01, 22",-0.033,,,,,
2022-08-31,463.61,468.19,446.8,453.18,441.08,545102,545102,-10.43,-2.25,457.945,"August 31, 22",-0.0225,,,,,
2022-08-30,467.98,470.07,453.62,463.17,450.8,547931,547931,-4.81,-1.03,463.71,"August 30, 22",-0.0103,,,,,
2022-08-29,471.89,476.84,460.33,461.76,449.43,523341,523341,-10.13,-2.15,467.705,"August 29, 22",-0.0215,,,,,
2022-08-26,509.43,513,475.7,476.62,463.89,709200,709200,-32.81,-6.44,493.6875,"August 26, 22",-0.0644,,,,,
2022-08-25,498,514.64,498,514.43,500.69,552600,552600,16.43,3.3,506.2675,"August 25, 22",0.033,,,,,
2022-08-24,500.54,500.54,492.37,497.11,483.84,262222,262222,-3.43,-0.68526,497.64,"August 24, 22",-0.0068526,,,,,
