date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,dividend,adjDividend,paymentDate,recordDate,declarationDate
2023-07-12,138.8,138.8,135.72,136.46,132.39,589321,589321,-2.34,-1.69,137.445,"July 12, 23",-0.0169,,,,,
2023-07-11,136.63,138.71,135.83,137.6,133.5,482908,482908,0.97,0.70995,137.1925,"July 11, 23",0.0070995,,,,,
2023-07-10,135.02,136.83,135.02,136,131.95,291500,291500,0.98,0.72582,135.7175,"July 10, 23",0.0072582,,,,,
2023-07-07,136.15,137.94,135.78,135.84,131.79,343119,343119,-0.31,-0.22769,136.4275,"July 07, 23",-0.0022769,,,,,
2023-07-06,138.27,138.99,136.33,136.9,132.82,407730,407730,-1.37,-0.99082,137.6225,"July 06, 23",-0.0099082,,,,,
2023-07-05,138.27,138.27,136.11,138.07,133.95,468900,468900,-0.2,-0.14464,137.68,"July 05, 23",-0.0014464,,,,,
2023-07-03,138.7,138.7,137.2,137.4,133.3,213400,213400,-1.3,-0.93727,138,"July 03, 23",-0.0093727,,,,,
2023-06-30,137.14,138.42,136.54,138.01,133.9,526800,526800,0.87,0.63439,137.5275,"June 30, 23",0.0063439,,,,,
2023-06-29,135.35,136.26,134.41,135.76,131.71,353300,353300,0.41,0.30292,135.445,"June 29, 23",0.0030292,,,,,
2023-06-28,133.15,135.2,133.14,134.52,130.51,398441,398441,1.37,1.03,134.0025,"June 28, 23",0.0103,,,,,
2023-06-27,133.02,134.66,133.02,134.09,130.09,385700,385700,1.07,0.80439,133.6975,"June 27, 23",0.0080439,,,,,
2023-06-26,134.88,135.5,133.36,133.75,129.76,391533,391533,-1.13,-0.83778,134.3725,"June 26, 23",-0.0083778,,,,,
2023-06-23,136.2,137.45,135.17,135.33,131.3,776800,776800,-0.87,-0.63877,136.0375,"June 23, 23",-0.0063877,,,,,
2023-06-22,137.43,137.43,135.87,137.41,133.31,373100,373100,-0.02,-0.01455286,137.035,"June 22, 23",-0.0001455286,,,,,
2023-06-21,137.69,137.69,136.27,136.51,132.44,716200,716200,-1.18,-0.857,137.04,"June 21, 23",-0.00857,,,,,
2023-06-20,137.4,138.07,135.82,136.88,132.8,571900,571900,-0.52,-0.37846,137.0425,"June 20, 23",-0.0037846,,,,,
2023-06-16,139.25,139.25,136,137.36,133.27,1109500,1109500,-1.89,-1.36,137.965,"June 16, 23",-0.0136,,,,,
2023-06-15,138.11,139.14,137.31,138.08,133.96,641100,641100,-0.03,-0.02172182,138.16,"June 15, 23",-0.0002172182,,,,,
2023-06-14,135.05,138.81,134.98,138.81,134.67,622449,622449,3.76,2.78,136.9125,"June 14, 23",0.0278,,,,,
2023-06-13,136.38,136.99,135.16,135.77,131.72,697700,697700,-0.61,-0.44728,136.075,"June 13, 23",-0.0044728,,,,,
2023-06-12,138.9,139,134.69,135.47,131.43,860700,860700,-3.43,-2.47,137.015,"June 12, 23",-0.0247,,,,,
2023-06-09,135.53,138.66,135.07,138.43,134.3,886000,886000,2.9,2.14,136.9225,"June 09, 23",0.0214,,,,,
2023-06-08,134.2,135.64,132.95,135.64,131.6,686116,686116,1.44,1.07,134.6075,"June 08, 23",0.0107,,,,,
2023-06-07,131.25,133.79,130.92,133.03,129.06,896600,896600,1.78,1.36,132.2475,"June 07, 23",0.0136,,,,,
2023-06-06,135.5,135.85,131.33,131.72,127.79,847300,847300,-3.78,-2.79,133.6,"June 06, 23",-0.0279,,,,,
2023-06-05,133.98,135.84,133.98,135.06,131.03,642125,642125,1.08,0.80609,134.715,"June 05, 23",0.0080609,,,,,
2023-06-02,133.98,136.39,133.74,135.18,131.15,753500,753500,1.2,0.89566,134.8225,"June 02, 23",0.0089566,,,,,
2023-06-01,133,133.6,131.94,133.6,129.62,803600,803600,0.6,0.45113,133.035,"June 01, 23",0.0045113,,,,,
2023-05-31,131.36,133.5,131.36,132.42,128.47,1241524,1241524,1.06,0.80694,132.16,"May 31, 23",0.0080694,,,,,
2023-05-30,132.27,133.68,131.23,132.31,128.37,653000,653000,0.04,0.03024117,132.3725,"May 30, 23",0.0003024117,0.5,0.5,2023-06-15,2023-05-31,2023-05-11
2023-05-26,133.47,134.755,133.4,133.77,129.3,398122,398100,0.3,0.22477,134.07,"May 26, 23",0.0022477,,,,,
2023-05-25,135.06,135.06,133.39,133.85,129.38,574685,574700,-1.21,-0.8959,134.01,"May 25, 23",-0.008959,,,,,
2023-05-24,134.36,136.6,134.32,135.53,131,379342,379300,1.17,0.87079,135.75,"May 24, 23",0.0087079,,,,,
2023-05-23,138.29,138.76,135.45,135.55,131.02,625898,625900,-2.74,-1.98,136.27,"May 23, 23",-0.0198,,,,,
2023-05-22,138.42,139.9085,138.26,139.28,134.63,366553,366600,0.86,0.6213,139.22,"May 22, 23",0.006213,,,,,
2023-05-19,137.04,138.97,136.87,138.97,134.33,700345,700300,1.93,1.41,138.41,"May 19, 23",0.0141,,,,,
2023-05-18,138.19,138.19,136.22,137.25,132.66,425866,425900,-0.94,-0.68022,136.97,"May 18, 23",-0.0068022,,,,,
2023-05-17,138.14,138.89,136.46,136.57,132.01,619486,619500,-1.57,-1.14,137.1,"May 17, 23",-0.0114,,,,,
2023-05-16,139.54,139.54,137.98,138.03,133.42,526944,526900,-1.51,-1.08,138.36,"May 16, 23",-0.0108,,,,,
2023-05-15,139.84,139.84,138.175,139.02,134.37,536394,536400,-0.82,-0.58638,139.09,"May 15, 23",-0.0058638,,,,,
2023-05-12,139.51,140.82,138.26,138.78,134.14,771960,771900,-0.73,-0.52326,139.11,"May 12, 23",-0.0052326,,,,,
2023-05-11,138.45,139.95,138.45,139.04,134.39,836732,836700,0.59,0.42615,139.15,"May 11, 23",0.0042615,,,,,
2023-05-10,136.81,138.83,136.29,138.45,133.82,803788,803800,1.64,1.2,138.05,"May 10, 23",0.012,,,,,
2023-05-09,136.56,136.925,135.205,136.06,131.51,734051,734100,-0.5,-0.36614,136.11,"May 09, 23",-0.0036614,,,,,
2023-05-08,136.9,137.19,135.2,136.47,131.91,673640,673600,-0.43,-0.3141,136.24,"May 08, 23",-0.003141,,,,,
2023-05-05,137.29,138.97,133.4001,136.58,132.02,962858,962900,-0.71,-0.51715,136.57,"May 05, 23",-0.0051715,,,,,
2023-05-04,138.11,139.53,136.98,137.07,132.49,836396,836400,-1.04,-0.75302,137.82,"May 04, 23",-0.0075302,,,,,
2023-05-03,138.73,139.3299,137.55,138.31,133.69,557714,557700,-0.42,-0.30275,138.3,"May 03, 23",-0.0030275,,,,,
2023-05-02,138.61,138.87,137.09,138.73,134.09,778884,778800,0.12,0.08657384,138.21,"May 02, 23",0.0008657384,,,,,
2023-05-01,139.98,140.07,138.01,138.32,133.7,670499,670500,-1.66,-1.19,138.56,"May 01, 23",-0.0119,,,,,
2023-04-28,138.27,140.15,138.115,139.7,135.03,553349,553300,1.43,1.03,139.33,"April 28, 23",0.0103,,,,,
2023-04-27,137.26,138.27,136.78,138.2,133.58,388443,388400,0.94,0.68483,137.69,"April 27, 23",0.0068483,,,,,
2023-04-26,138.55,139.58,137.06,137.66,133.06,679171,679200,-0.89,-0.64237,137.8,"April 26, 23",-0.0064237,,,,,
2023-04-25,140.15,140.56,138.455,139.1,134.45,582924,582900,-1.05,-0.7492,139.48,"April 25, 23",-0.007492,,,,,
2023-04-24,138.46,140.1,138.46,139.72,135.05,595308,595300,1.26,0.91001,139.55,"April 24, 23",0.0091001,,,,,
2023-04-21,138.9,139.51,137.71,139.51,134.85,355087,355100,0.61,0.43916,138.9,"April 21, 23",0.0043916,,,,,
2023-04-20,138.25,139.08,136.9501,138.72,134.08,570513,570500,0.47,0.33996,138.15,"April 20, 23",0.0033996,,,,,
2023-04-19,135.47,138.47,135.47,137.98,133.37,489655,489600,2.51,1.85,138.02,"April 19, 23",0.0185,,,,,
2023-04-18,136.51,138.525,136.4289,137.2,132.61,465711,465700,0.69,0.50546,137.55,"April 18, 23",0.0050546,,,,,
2023-04-17,135.48,137.65,135.14,137.55,132.95,398923,398900,2.07,1.53,136.86,"April 17, 23",0.0153,,,,,
2023-04-14,134.32,137.13,133.325,136.76,132.19,594459,594500,2.44,1.82,135.84,"April 14, 23",0.0182,,,,,
2023-04-13,134.92,135.585,134.05,135.17,130.65,680264,680200,0.25,0.18529,135.12,"April 13, 23",0.0018529,,,,,
2023-04-12,134.76,135.32,134.07,134.52,130.02,554443,554400,-0.24,-0.17809,134.69,"April 12, 23",-0.0017809,,,,,
2023-04-11,133.2,134.09,132.945,133.96,129.48,630321,630300,0.76,0.57057,133.64,"April 11, 23",0.0057057,,,,,
2023-04-10,134.67,135.4434,132.78,133.19,128.74,875967,875900,-1.48,-1.1,133.7,"April 10, 23",-0.011,,,,,
2023-04-06,134.75,137.2,134.75,136.02,131.47,538310,538300,1.27,0.94249,136.26,"April 06, 23",0.0094249,,,,,
2023-04-05,135,136.59,134.8359,135.62,131.09,493720,493700,0.62,0.45926,135.85,"April 05, 23",0.0045926,,,,,
2023-04-04,134.18,135.82,134.18,135.24,130.72,559724,559700,1.06,0.78998,135.17,"April 04, 23",0.0078998,,,,,
2023-04-03,133.35,134.67,133.19,134.56,130.06,436293,436300,1.21,0.90739,134.26,"April 03, 23",0.0090739,,,,,
2023-03-31,131.59,134.24,131.59,134.24,129.75,572715,572700,2.65,2.01,133.77,"March 31, 23",0.0201,,,,,
2023-03-30,132.61,133.8,131.45,132.31,127.89,468773,468800,-0.3,-0.22623,132.14,"March 30, 23",-0.0022623,,,,,
2023-03-29,131.78,133.44,131.535,132.69,128.26,579468,579500,0.91,0.69054,132.43,"March 29, 23",0.0069054,,,,,
2023-03-28,131.77,132.7,130.46,131.77,127.37,905228,905200,0,0,131.62,"March 28, 23",0,,,,,
2023-03-27,129.9,131.74,129.505,131.46,127.07,711977,712000,1.56,1.2,131.08,"March 27, 23",0.012,,,,,
2023-03-24,126.91,129.5,126.84,129.28,124.96,596119,596100,2.37,1.87,128.79,"March 24, 23",0.0187,,,,,
2023-03-23,126.97,128.02,125.66,127.18,122.93,700273,700300,0.21,0.16539,127.21,"March 23, 23",0.0016539,,,,,
2023-03-22,128.78,129.55,126.83,127.06,122.81,645565,645600,-1.72,-1.34,128.05,"March 22, 23",-0.0134,,,,,
2023-03-21,126.2,128.38,124.735,128.38,124.09,879790,879800,2.18,1.73,127.09,"March 21, 23",0.0173,,,,,
2023-03-20,126.55,126.55,124.6,125.65,121.45,732399,732400,-0.9,-0.71118,125.71,"March 20, 23",-0.0071118,,,,,
2023-03-17,123.99,126.71,123.67,125.55,121.35,1658364,1658400,1.56,1.26,125.45,"March 17, 23",0.0126,,,,,
2023-03-16,120.28,125.54,120.28,123.98,119.84,864213,818400,3.7,3.08,124.21,"March 16, 23",0.0308,,,,,
2023-03-15,122.59,125.025,121.3,122.25,118.16,797418,797400,-0.34,-0.27735,122.51,"March 15, 23",-0.0027735,,,,,
2023-03-14,124.67,124.68,122.12,124.61,120.45,1102682,1102700,-0.06,-0.04812706,123.77,"March 14, 23",-0.0004812706,,,,,
2023-03-13,118.165,123.74,117.31,122.26,118.17,1203954,1204000,4.095,3.47,121.8,"March 13, 23",0.0347,,,,,
2023-03-10,122.5,122.5,118.246,118.65,114.68,747998,748000,-3.85,-3.14,119.21,"March 10, 23",-0.0314,,,,,
2023-03-09,124.23,124.23,121.09,121.17,117.12,628412,628100,-3.06,-2.46,122.21,"March 09, 23",-0.0246,,,,,
2023-03-08,122.91,123.8,122.78,123.23,119.11,397075,397000,0.32,0.26035,123.31,"March 08, 23",0.0026035,,,,,
2023-03-07,124.97,125.5,123.27,123.49,119.36,701225,701200,-1.48,-1.18,123.95,"March 07, 23",-0.0118,,,,,
2023-03-06,127.04,127.355,125.15,125.32,121.13,664706,664700,-1.72,-1.35,125.73,"March 06, 23",-0.0135,,,,,
2023-03-03,126.39,127.61,125.83,126.41,122.19,397964,398000,0.02,0.01582404,126.36,"March 03, 23",0.0001582404,,,,,
2023-03-02,126.76,126.88,125.58,126.18,121.96,442173,442100,-0.58,-0.45756,126.24,"March 02, 23",-0.0045756,,,,,
2023-03-01,126.48,127.26,125.52,126.71,122.48,567706,567700,0.23,0.18185,126.63,"March 01, 23",0.0018185,,,,,
2023-02-28,127.03,127.29,125.61,126.17,121.95,648236,648200,-0.86,-0.67701,126.43,"February 28, 23",-0.0067701,,,,,
2023-02-27,129.64,129.9661,126.85,127.58,123.32,577552,577500,-2.06,-1.59,127.85,"February 27, 23",-0.0159,0.5,0.5,2023-03-15,2023-02-28,2023-02-09
2023-02-24,129.39,129.79,128.1168,129.69,124.87,662813,662800,0.3,0.23186,129.2,"February 24, 23",0.0023186,,,,,
2023-02-23,132.01,132.01,127.36,128.73,123.95,1547884,1547900,-3.28,-2.48,128.45,"February 23, 23",-0.0248,,,,,
2023-02-22,129.18,131.47,128.17,128.27,123.5,1087107,1087100,-0.91,-0.70444,129.55,"February 22, 23",-0.0070444,,,,,
2023-02-21,129,129.87,128.43,128.46,123.69,952854,952900,-0.54,-0.4186,128.98,"February 21, 23",-0.004186,,,,,
2023-02-17,125.96,129.97,125.96,129.09,124.29,625564,625600,3.13,2.48,128.91,"February 17, 23",0.0248,,,,,
2023-02-16,127.53,128.26,126.73,126.73,122.02,372978,373000,-0.8,-0.6273,127.21,"February 16, 23",-0.006273,,,,,
2023-02-15,125.17,128.77,125.17,128.54,123.76,457132,457100,3.37,2.69,128,"February 15, 23",0.0269,,,,,
2023-02-14,127.11,128.53,126.4,126.55,121.85,385875,385900,-0.56,-0.44056,127.04,"February 14, 23",-0.0044056,,,,,
2023-02-13,126.51,128.72,126.435,128.58,123.8,725335,725300,2.07,1.64,127.91,"February 13, 23",0.0164,,,,,
2023-02-10,125.06,126.98,125.06,126.2,121.51,294151,294200,1.14,0.91156,126.09,"February 10, 23",0.0091156,,,,,
2023-02-09,128.12,128.3622,125.45,125.64,120.97,490893,490900,-2.48,-1.94,126.14,"February 09, 23",-0.0194,,,,,
2023-02-08,126.23,128.09,126.23,126.88,122.16,393125,393100,0.65,0.51493,127.32,"February 08, 23",0.0051493,,,,,
2023-02-07,125.66,127.39,125.455,127.39,122.65,660272,660300,1.73,1.38,126.8,"February 07, 23",0.0138,,,,,
2023-02-06,124.38,129.29,123.46,126.25,121.56,954024,954000,1.87,1.5,126.77,"February 06, 23",0.015,,,,,
2023-02-03,116.11,124.96,116.11,124.26,119.64,1357055,1357100,8.15,7.02,123.14,"February 03, 23",0.0702,,,,,
2023-02-02,123.5,123.5,120.51,120.82,116.33,930531,930500,-2.68,-2.17,121.48,"February 02, 23",-0.0217,,,,,
2023-02-01,121.96,124.07,121.96,123.05,118.48,589319,589300,1.09,0.89374,123.34,"February 01, 23",0.0089374,,,,,
2023-01-31,123.44,123.44,122,122.88,118.31,601874,601900,-0.56,-0.45366,122.65,"January 31, 23",-0.0045366,,,,,
2023-01-30,122.6,123.285,121.6,122.65,118.09,581936,581900,0.05,0.04078303,122.71,"January 30, 23",0.0004078303,,,,,
2023-01-27,122.7,122.9712,121.64,122.1,117.56,331635,331600,-0.6,-0.489,122.24,"January 27, 23",-0.00489,,,,,
2023-01-26,122.15,124.04,122,123.33,118.75,560872,560900,1.18,0.96603,123.38,"January 26, 23",0.0096603,,,,,
2023-01-25,122.1,122.92,120.8,122.39,117.84,1423788,1423800,0.29,0.23751,122.1,"January 25, 23",0.0023751,,,,,
2023-01-24,123.97,124.5,121.135,121.57,117.05,625767,625800,-2.4,-1.94,122.12,"January 24, 23",-0.0194,,,,,
2023-01-23,121.82,123.0462,121.56,123.03,118.46,470666,470700,1.21,0.99327,122.57,"January 23, 23",0.0099327,,,,,
2023-01-20,123.21,123.64,121.9601,122.3,117.75,687496,687500,-0.91,-0.73858,122.71,"January 20, 23",-0.0073858,,,,,
2023-01-19,122.89,123.85,121.65,122.29,117.74,696050,696100,-0.6,-0.48824,122.72,"January 19, 23",-0.0048824,,,,,
2023-01-18,125.03,125.24,122.27,122.58,118.02,782722,782700,-2.45,-1.96,123.28,"January 18, 23",-0.0196,,,,,
2023-01-17,124.71,126.31,123.55,123.62,119.03,570835,570800,-1.09,-0.87403,124.34,"January 17, 23",-0.0087403,,,,,
2023-01-13,124.01,124.83,122.46,124.49,119.86,589584,589600,0.48,0.38707,123.63,"January 13, 23",0.0038707,,,,,
2023-01-12,122.6,124.38,122.26,123.77,119.17,825078,825100,1.17,0.95432,123.31,"January 12, 23",0.0095432,,,,,
2023-01-11,122.86,124.18,122.51,123.43,118.84,545808,545800,0.57,0.46394,123.32,"January 11, 23",0.0046394,,,,,
2023-01-10,122.41,123.095,121.21,122.49,117.94,760198,760200,0.08,0.06535414,122.51,"January 10, 23",0.0006535414,,,,,
2023-01-09,123.3,125.6275,122.12,122.18,117.64,771285,771300,-1.12,-0.90835,123.1,"January 09, 23",-0.0090835,,,,,
2023-01-06,124.14,125.53,121.93,123.49,118.9,470350,470400,-0.65,-0.5236,123.27,"January 06, 23",-0.005236,,,,,
2023-01-05,123.61,125.82,123.1,123.77,119.17,488773,488800,0.16,0.12944,124.35,"January 05, 23",0.0012944,,,,,
2023-01-04,127.79,127.79,123.52,124.47,119.84,689094,689100,-3.32,-2.6,125.03,"January 04, 23",-0.026,,,,,
2023-01-03,126.43,126.87,125.02,126.33,121.63,517823,517800,-0.1,-0.07909515,126.19,"January 03, 23",-0.0007909515,,,,,
2022-12-30,127.19,127.72,124.76,125.47,120.81,351597,351600,-1.72,-1.35,125.6,"December 30, 22",-0.0135,,,,,
2022-12-29,127.59,127.68,125.4,127.18,122.45,1322846,1322800,-0.41,-0.32134,126.81,"December 29, 22",-0.0032134,,,,,
2022-12-28,124.86,127.22,124.86,126.12,121.43,396712,396700,1.26,1.01,126.3,"December 28, 22",0.0101,,,,,
2022-12-27,127.17,127.63,125.49,126.37,121.67,384048,384000,-0.8,-0.62908,126.4,"December 27, 22",-0.0062908,,,,,
2022-12-23,125.76,126.2,124.46,126.18,121.49,295698,295700,0.42,0.33397,125.72,"December 23, 22",0.0033397,,,,,
2022-12-22,124.89,125.5,122.64,124.26,119.64,568666,568600,-0.63,-0.50444,124.14,"December 22, 22",-0.0050444,,,,,
2022-12-21,123.19,126.32,121.98,126.19,121.5,751052,751100,3,2.44,125.01,"December 21, 22",0.0244,,,,,
2022-12-20,123.76,124.5,122.2,123.18,118.6,433565,433600,-0.58,-0.46865,123.15,"December 20, 22",-0.0046865,,,,,
2022-12-19,124.72,125.63,122.7,123.26,118.68,463447,463400,-1.46,-1.17,123.78,"December 19, 22",-0.0117,,,,,
2022-12-16,124.36,125.03,122.12,124.02,119.41,1003935,1003900,-0.34,-0.2734,124.12,"December 16, 22",-0.002734,,,,,
2022-12-15,121.22,124.16,119.9301,124.14,119.53,1236662,1236700,2.92,2.41,122.43,"December 15, 22",0.0241,,,,,
2022-12-14,123.03,123.92,121.46,121.68,117.16,599988,600000,-1.35,-1.1,122.25,"December 14, 22",-0.011,,,,,
2022-12-13,128.37,128.53,122.7,122.97,118.4,834952,835000,-5.4,-4.21,123.81,"December 13, 22",-0.0421,,,,,
2022-12-12,124.65,125.79,123.37,125.69,121.02,574896,574900,1.04,0.83434,124.99,"December 12, 22",0.0083434,,,,,
2022-12-09,127.61,128.31,124.29,124.39,119.77,792434,792400,-3.22,-2.52,125.7,"December 09, 22",-0.0252,,,,,
2022-12-08,129.42,130.29,126.48,126.82,122.11,573529,573500,-2.6,-2.01,127.52,"December 08, 22",-0.0201,,,,,
2022-12-07,129,130.52,126.9,128.5,123.72,819197,819200,-0.5,-0.3876,128.27,"December 07, 22",-0.003876,,,,,
2022-12-06,127.62,129.8397,127.62,128.39,123.62,715173,715200,0.77,0.60335,128.88,"December 06, 22",0.0060335,,,,,
2022-12-05,128.36,128.54,125.96,127.24,122.51,532632,532600,-1.12,-0.87255,127.31,"December 05, 22",-0.0087255,,,,,
2022-12-02,127.08,128.95,126.22,128.33,123.56,546216,546200,1.25,0.98363,128.28,"December 02, 22",0.0098363,,,,,
2022-12-01,127.29,128.15,125.26,126.82,122.11,474877,484000,-0.47,-0.36924,126.42,"December 01, 22",-0.0036924,,,,,
2022-11-30,123.28,127.09,123.28,126.84,122.13,2291672,2291700,3.56,2.89,126.31,"November 30, 22",0.0289,,,,,
2022-11-29,124.44,124.8,122.86,123.25,118.67,555365,555400,-1.19,-0.95628,123.49,"November 29, 22",-0.0095628,0.5,0.5,2022-12-15,2022-11-30,2022-11-16
2022-11-28,127,127,124.39,124.67,119.55,490574,490600,-2.33,-1.83,124.98,"November 28, 22",-0.0183,,,,,
2022-11-25,125.25,127,124.6875,125.85,120.68,214088,214100,0.6,0.47904,126.19,"November 25, 22",0.0047904,,,,,
2022-11-23,125.33,126.84,124.16,124.84,119.71,670090,670100,-0.49,-0.39097,125.1,"November 23, 22",-0.0039097,,,,,
2022-11-22,124.49,125.465,124.21,125.36,120.21,588710,588700,0.87,0.69885,124.99,"November 22, 22",0.0069885,,,,,
2022-11-21,120.85,124.57,120.85,124.03,118.94,603229,602900,3.18,2.63,122.91,"November 21, 22",0.0263,,,,,
2022-11-18,124.34,125.15,121.42,121.51,116.52,829309,829300,-2.83,-2.28,122.34,"November 18, 22",-0.0228,,,,,
2022-11-17,122.92,125.7,121,123.71,118.63,685161,685100,0.79,0.64269,123.35,"November 17, 22",0.0064269,,,,,
2022-11-16,121.5,125.23,121.5,122.51,117.48,711490,711500,1.01,0.83128,123.65,"November 16, 22",0.0083128,,,,,
2022-11-15,119.48,123.245,119.48,122.63,117.59,1091610,1091500,3.15,2.64,122.12,"November 15, 22",0.0264,,,,,
2022-11-14,116.62,120.05,115.01,118.62,113.75,1209670,1209700,2,1.71,118.17,"November 14, 22",0.0171,,,,,
2022-11-11,120.97,121.45,114.17,115.1,110.37,2227445,2227400,-5.87,-4.85,115.71,"November 11, 22",-0.0485,,,,,
2022-11-10,124.97,125.95,116.37,120.96,115.99,1606998,1606900,-4.01,-3.21,119.38,"November 10, 22",-0.0321,,,,,
2022-11-09,125.25,125.25,122.42,123.26,118.2,835182,835200,-1.99,-1.59,123.26,"November 09, 22",-0.0159,,,,,
2022-11-08,126.84,127.9,124.14,125.76,120.6,1098471,1098400,-1.08,-0.85147,125.92,"November 08, 22",-0.0085147,,,,,
2022-11-07,130.16,130.16,125.69,127.32,122.09,881300,881300,-2.84,-2.18,127.72,"November 07, 22",-0.0218,,,,,
2022-11-04,128.6,130.54,126.01,128.3,123.03,1123400,1123400,-0.3,-0.23328,128.28,"November 04, 22",-0.0023328,,,,,
2022-11-03,124.22,126.67,124.22,124.9,119.77,765400,765400,0.68,0.54742,125.26,"November 03, 22",0.0054742,,,,,
2022-11-02,127.67,128.74,125.65,126.1,120.92,896319,896300,-1.57,-1.23,126.63,"November 02, 22",-0.0123,,,,,
2022-11-01,124.52,127.53,124.52,127.36,122.13,897600,897600,2.84,2.28,126.47,"November 01, 22",0.0228,,,,,
2022-10-31,125.4,125.89,124.29,124.5,119.39,1084475,1084500,-0.9,-0.7177,125.04,"October 31, 22",-0.007177,,,,,
2022-10-28,123.77,125.6794,123.65,125.45,120.3,675534,675500,1.68,1.36,124.92,"October 28, 22",0.0136,,,,,
2022-10-27,125.31,125.3733,123.76,123.95,118.86,599112,599100,-1.36,-1.09,124.36,"October 27, 22",-0.0109,,,,,
2022-10-26,125.11,125.51,123.12,123.96,118.87,654024,654000,-1.15,-0.91919,124.13,"October 26, 22",-0.0091919,,,,,
2022-10-25,122.73,124.44,121.7,124.41,119.3,744895,744900,1.68,1.37,123.54,"October 25, 22",0.0137,,,,,
2022-10-24,120.14,122.36,120.14,122.09,117.08,480338,480300,1.95,1.62,121.7,"October 24, 22",0.0162,,,,,
2022-10-21,120.21,120.35,118.54,119.87,114.95,482259,482300,-0.34,-0.28284,119.83,"October 21, 22",-0.0028284,,,,,
2022-10-20,120.15,121.2,118.38,118.98,114.09,422491,422500,-1.17,-0.97378,119.28,"October 20, 22",-0.0097378,,,,,
2022-10-19,121.5,122.37,119.41,119.75,114.83,535611,535600,-1.75,-1.44,120.28,"October 19, 22",-0.0144,,,,,
2022-10-18,122.05,122.87,120.71,121.99,116.98,779638,779600,-0.06,-0.04916018,121.63,"October 18, 22",-0.0004916018,,,,,
2022-10-17,116.65,120.39,116.65,120.15,115.22,760238,760100,3.5,3,119.77,"October 17, 22",0.03,,,,,
2022-10-14,121.16,121.16,115.76,116.11,111.34,710649,710600,-5.05,-4.17,116.89,"October 14, 22",-0.0417,,,,,
2022-10-13,117.39,120.6982,115.3635,120.07,115.14,657126,657100,2.68,2.28,119.27,"October 13, 22",0.0228,,,,,
2022-10-12,118.06,118.98,116.79,118.14,113.29,549353,549300,0.08,0.06776215,117.76,"October 12, 22",0.0006776215,,,,,
2022-10-11,118.7,119.91,116.54,118.06,113.21,540040,540000,-0.64,-0.53917,118.2,"October 11, 22",-0.0053917,,,,,
2022-10-10,119.07,120.1,118.63,118.71,113.83,417628,417600,-0.36,-0.30234,119.09,"October 10, 22",-0.0030234,,,,,
2022-10-07,121.75,121.94,118.21,118.94,114.06,661902,661800,-2.81,-2.31,119.2,"October 07, 22",-0.0231,,,,,
2022-10-06,119.46,121.77,118.58,121.68,116.68,707190,707200,2.22,1.86,121.28,"October 06, 22",0.0186,,,,,
2022-10-05,120.03,120.64,118.49,119.77,114.85,595669,595700,-0.26,-0.21661,119.73,"October 05, 22",-0.0021661,,,,,
2022-10-04,118.76,120.24,118.37,119.97,115.04,742572,742600,1.21,1.02,119.38,"October 04, 22",0.0102,,,,,
2022-10-03,117.11,118.98,116.39,118.13,113.28,711105,711100,1.02,0.87098,117.89,"October 03, 22",0.0087098,,,,,
2022-09-30,118.66,119.5413,117.18,117.37,112.55,817260,834300,-1.29,-1.09,118.02,"September 30, 22",-0.0109,,,,,
2022-09-29,118.39,118.59,116.81,117.73,112.89,532468,532500,-0.66,-0.55748,117.8,"September 29, 22",-0.0055748,,,,,
2022-09-28,117.25,119,116.77,118.36,113.5,540938,540900,1.11,0.9467,117.99,"September 28, 22",0.009467,,,,,
2022-09-27,117.48,119.668,115.555,116.97,112.17,517458,517500,-0.51,-0.43412,116.75,"September 27, 22",-0.0043412,,,,,
2022-09-26,115.85,117.66,115.39,116.41,111.63,489906,489900,0.56,0.48338,116.41,"September 26, 22",0.0048338,,,,,
2022-09-23,117.81,118.05,115.15,116.13,111.36,504916,504900,-1.68,-1.43,116.28,"September 23, 22",-0.0143,,,,,
2022-09-22,118,118.56,116.49,117.62,112.79,340144,340100,-0.38,-0.32203,117.69,"September 22, 22",-0.0032203,,,,,
2022-09-21,119.16,121.545,118.03,118.07,113.22,412610,412600,-1.09,-0.91474,119.31,"September 21, 22",-0.0091474,,,,,
2022-09-20,120.24,120.29,118.13,119.44,114.53,388410,388400,-0.8,-0.66534,119.15,"September 20, 22",-0.0066534,,,,,
2022-09-19,120.22,121.13,118.75,120.64,115.69,448669,448700,0.42,0.34936,120.29,"September 19, 22",0.0034936,,,,,
2022-09-16,119.01,121.14,117.79,120.55,115.6,1135982,1136000,1.54,1.29,120.25,"September 16, 22",0.0129,,,,,
2022-09-15,124.71,124.71,118.87,119.14,114.25,727548,727500,-5.57,-4.47,120.61,"September 15, 22",-0.0447,,,,,
2022-09-14,121.25,121.74,120.45,121.42,116.43,719916,719700,0.17,0.14021,121.21,"September 14, 22",0.0014021,,,,,
2022-09-13,123.065,123.55,120.79,120.93,115.96,650398,650400,-2.135,-1.73,121.88,"September 13, 22",-0.0173,,,,,
2022-09-12,123.84,124.98,123.58,123.73,118.65,376870,376900,-0.11,-0.08882429,124.1,"September 12, 22",-0.0008882429,,,,,
2022-09-09,123.91,124.27,123.3,123.97,118.88,352637,352600,0.06,0.04842224,123.84,"September 09, 22",0.0004842224,,,,,
