date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,paymentDate,adjDividend,recordDate,dividend,declarationDate
2021-01-08,156.02,158.1,154.69,156.21,143.72,578500,578500,0.19,0.12178,156.255,"January 08, 21",0.0012178,,,,,
2021-01-07,155.88,158.36,155.11,155.62,143.18,978345,978345,-0.26,-0.16679,156.2425,"January 07, 21",-0.0016679,,,,,
2021-01-06,153,156.09,151.41,155.78,143.33,762400,762400,2.78,1.82,154.07,"January 06, 21",0.0182,,,,,
2020-12-14,,,,,,,,,,,"December 14, 20",,2021-01-05,0.575,2020-12-15,0.575,2020-11-19
2020-09-14,,,,,,,,,,,"September 14, 20",,2020-10-05,0.575,2020-09-15,0.575,2020-08-10
2020-06-11,,,,,,,,,,,"June 11, 20",,2020-07-02,0.54,2020-06-12,0.54,2020-05-05
2020-03-12,,,,,,,,,,,"March 12, 20",,2020-04-03,0.54,2020-03-13,0.54,2020-02-04
2019-12-12,,,,,,,,,,,"December 12, 19",,2020-01-03,0.54,2019-12-13,0.54,2019-11-15
2019-09-12,,,,,,,,,,,"September 12, 19",,2019-10-03,0.54,2019-09-13,0.54,2019-07-31
2019-06-13,,,,,,,,,,,"June 13, 19",,2019-07-03,0.485,2019-06-14,0.485,2019-04-30
2019-03-14,,,,,,,,,,,"March 14, 19",,2019-04-03,0.485,2019-03-15,0.485,2019-02-06
2018-12-13,,,,,,,,,,,"December 13, 18",,2019-01-03,0.485,2018-12-14,0.485,2018-11-08
2018-09-17,,,,,,,,,,,"September 17, 18",,2018-10-03,0.485,2018-09-18,0.485,2018-08-06
2018-06-14,,,,,,,,,,,"June 14, 18",,2018-07-03,0.365,2018-06-15,0.365,2018-05-03
2018-03-14,,,,,,,,,,,"March 14, 18",,2018-04-03,0.365,2018-03-15,0.365,2018-02-06
2017-12-14,,,,,,,,,,,"December 14, 17",,2018-01-03,0.365,2017-12-15,0.365,2017-11-16
2017-09-14,,,,,,,,,,,"September 14, 17",,2017-10-03,0.365,2017-09-15,0.365,2017-08-10
2017-06-13,,,,,,,,,,,"June 13, 17",,2017-07-03,0.33,2017-06-15,0.33,2017-05-08
2017-03-10,,,,,,,,,,,"March 10, 17",,2017-04-03,0.33,2017-03-14,0.33,2017-02-07
2016-12-12,,,,,,,,,,,"December 12, 16",,2017-01-04,0.33,2016-12-14,0.33,2016-11-22
2016-09-13,,,,,,,,,,,"September 13, 16",,2016-10-01,0.33,2016-09-15,0.33,2016-08-19
2016-06-15,,,,,,,,,,,"June 15, 16",,2016-07-01,0.3,2016-06-17,0.3,2016-05-20
2016-03-10,,,,,,,,,,,"March 10, 16",,2016-04-01,0.3,2016-03-14,0.3,2016-02-04
2015-12-10,,,,,,,,,,,"December 10, 15",,2016-01-04,0.3,2015-12-14,0.3,2015-11-17
2015-09-11,,,,,,,,,,,"September 11, 15",,2015-10-01,0.3,2015-09-15,0.3,2015-08-07
2015-06-15,,,,,,,,,,,"June 15, 15",,2015-07-01,0.27,2015-06-17,0.27,2015-05-05
2015-03-11,,,,,,,,,,,"March 11, 15",,2015-04-01,0.27,2015-03-13,0.27,2015-02-03
2014-12-10,,,,,,,,,,,"December 10, 14",,2015-01-02,0.27,2014-12-12,0.27,2014-11-14
2014-09-11,,,,,,,,,,,"September 11, 14",,2014-10-01,0.27,2014-09-15,0.27,2014-08-07
2014-06-12,,,,,,,,,,,"June 12, 14",,2014-07-01,0.21,2014-06-16,0.21,2014-05-06
2014-03-12,,,,,,,,,,,"March 12, 14",,2014-04-01,0.21,2014-03-14,0.21,2014-02-05
2013-12-10,,,,,,,,,,,"December 10, 13",,2014-01-02,0.21,2013-12-12,0.21,2013-11-14
2013-09-12,,,,,,,,,,,"September 12, 13",,2013-10-01,0.21,2013-09-16,0.21,2013-08-08
2013-06-13,,,,,,,,,,,"June 13, 13",,2013-07-01,0.18,2013-06-17,0.18,2013-04-30
2013-03-13,,,,,,,,,,,"March 13, 13",,2013-04-01,0.18,2013-03-15,0.18,2013-02-04
2012-12-10,,,,,,,,,,,"December 10, 12",,2013-01-02,0.18,2012-12-12,0.18,2012-11-15
2012-09-12,,,,,,,,,,,"September 12, 12",,2012-10-01,0.18,2012-09-14,0.18,2012-08-09
2012-06-14,,,,,,,,,,,"June 14, 12",,2012-07-02,0.16,2012-06-18,0.16,2012-05-03
2012-03-12,,,,,,,,,,,"March 12, 12",,2012-04-02,0.16,2012-03-14,0.16,2012-02-07
2011-12-08,,,,,,,,,,,"December 08, 11",,2012-01-02,0.16,2011-12-12,0.16,2011-11-18
2011-09-13,,,,,,,,,,,"September 13, 11",,2011-10-03,0.16,2011-09-15,0.16,2011-08-15
2011-06-13,,,,,,,,,,,"June 13, 11",,2011-07-01,0.15,2011-06-15,0.15,2011-05-04
2011-03-11,,,,,,,,,,,"March 11, 11",,2011-04-01,0.15,2011-03-15,0.15,2011-02-02
2010-12-15,,,,,,,,,,,"December 15, 10",,2011-01-03,0.15,2010-12-17,0.15,2010-11-18
2010-09-13,,,,,,,,,,,"September 13, 10",,2010-10-01,0.15,2010-09-15,0.15,2010-08-05
2010-06-11,,,,,,,,,,,"June 11, 10",,2010-07-01,0.14,2010-06-15,0.14,2010-05-05
2010-03-15,,,,,,,,,,,"March 15, 10",,2010-04-01,0.14,2010-03-17,0.14,2010-02-04
2009-12-11,,,,,,,,,,,"December 11, 09",,2010-01-04,0.14,2009-12-15,0.14,2009-11-19
2009-09-10,,,,,,,,,,,"September 10, 09",,2009-10-01,0.14,2009-09-14,0.14,2009-08-14
2009-06-11,,,,,,,,,,,"June 11, 09",,2009-07-01,0.07,2009-06-15,0.07,2009-04-30
2009-03-13,,,,,,,,,,,"March 13, 09",,2009-04-01,0.07,2009-03-17,0.07,2009-01-26
2008-12-11,,,,,,,,,,,"December 11, 08",,2009-01-02,0.07,2008-12-15,0.07,2008-11-13
2008-09-10,,,,,,,,,,,"September 10, 08",,2008-10-01,0.07,2008-09-12,0.07,2008-08-04
2008-06-12,,,,,,,,,,,"June 12, 08",,2008-07-01,0.06,2008-06-16,0.06,2008-04-29
2008-03-13,,,,,,,,,,,"March 13, 08",,2008-04-01,0.06,2008-03-17,0.06,2008-02-06
2007-12-13,,,,,,,,,,,"December 13, 07",,2008-01-02,0.06,2007-12-17,0.06,2007-11-27
2007-09-12,,,,,,,,,,,"September 12, 07",,2007-10-01,0.06,2007-09-14,0.06,2007-08-02
2007-06-13,,,,,,,,,,,"June 13, 07",,2007-07-02,0.06,2007-06-15,0.06,2007-06-05
