date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,declarationDate,dividend,adjDividend,recordDate,paymentDate
2021-01-25,115.25,116.81,114.19,115.95,95.76,659239,659239,0.7,0.60738,115.55,"January 25, 21",0.0060738,,,,,
2021-01-22,114.7,115.94,113.99,115.41,95.32,960509,960509,0.71,0.61901,115.01,"January 22, 21",0.0061901,,,,,
2021-01-21,113.8,115.22,113.44,114.69,94.72,631300,631300,0.89,0.78207,114.2875,"January 21, 21",0.0078207,,,,,
2021-01-20,111.25,115.19,110.57,114.81,94.82,820100,820100,3.56,3.2,112.955,"January 20, 21",0.032,,,,,
2021-01-19,112.46,112.57,110.93,111.66,92.22,560400,560400,-0.8,-0.71136,111.905,"January 19, 21",-0.0071136,,,,,
2021-01-15,110.57,112.34,109.86,112.18,92.65,1147900,1147900,1.61,1.46,111.2375,"January 15, 21",0.0146,,,,,
2021-01-14,112.16,112.18,109.42,110.28,91.08,1021700,1021700,-1.88,-1.68,111.01,"January 14, 21",-0.0168,,,,,
2021-01-13,111.25,112.96,111.01,111.86,92.39,946114,946114,0.61,0.54831,111.77,"January 13, 21",0.0054831,,,,,
2021-01-12,110.97,112.63,110.36,111.9,92.42,601300,601300,0.93,0.83806,111.465,"January 12, 21",0.0083806,,,,,
2021-01-11,111.64,112.01,110.13,111.35,91.96,504319,504319,-0.29,-0.25976,111.2825,"January 11, 21",-0.0025976,,,,,
2021-01-08,109.35,112.22,109.27,112.05,92.54,731039,731039,2.7,2.47,110.7225,"January 08, 21",0.0247,,,,,
2021-01-07,108.42,109.19,107.78,108.97,90,885017,885017,0.55,0.50729,108.59,"January 07, 21",0.0050729,,,,,
2021-01-06,108.54,109.48,106.56,108.71,89.78,948926,948926,0.17,0.15662,108.3225,"January 06, 21",0.0015662,,,,,
2020-12-14,,,,,,,,,,,"December 14, 20",,2020-11-12,0.9,0.9,2020-12-15,2020-12-31
2020-09-14,,,,,,,,,,,"September 14, 20",,2020-08-21,0.9,0.9,2020-09-15,2020-09-30
2020-06-12,,,,,,,,,,,"June 12, 20",,2020-05-15,0.9,0.9,2020-06-15,2020-06-30
2020-03-13,,,,,,,,,,,"March 13, 20",,2020-02-13,0.9,0.9,2020-03-16,2020-03-31
2019-12-13,,,,,,,,,,,"December 13, 19",,2019-11-11,0.9,0.9,2019-12-16,2019-12-31
2019-09-13,,,,,,,,,,,"September 13, 19",,2019-08-26,0.9,0.9,2019-09-16,2019-09-30
2019-06-13,,,,,,,,,,,"June 13, 19",,2019-05-23,0.9,0.9,2019-06-14,2019-06-28
2019-03-14,,,,,,,,,,,"March 14, 19",,2019-02-14,0.86,0.86,2019-03-15,2019-03-29
2018-12-13,,,,,,,,,,,"December 13, 18",,2018-11-13,0.86,0.86,2018-12-14,2018-12-31
2018-09-13,,,,,,,,,,,"September 13, 18",,2018-08-24,0.86,0.86,2018-09-14,2018-09-28
2018-06-14,,,,,,,,,,,"June 14, 18",,2018-05-24,0.86,0.86,2018-06-15,2018-06-29
2018-03-14,,,,,,,,,,,"March 14, 18",,2018-02-15,0.78,0.78,2018-03-15,2018-03-29
2017-12-14,,,,,,,,,,,"December 14, 17",,2017-11-10,0.78,0.78,2017-12-15,2017-12-29
2017-09-14,,,,,,,,,,,"September 14, 17",,2017-08-25,0.78,0.78,2017-09-15,2017-09-29
2017-06-13,,,,,,,,,,,"June 13, 17",,2017-05-23,0.78,0.78,2017-06-15,2017-06-30
2017-03-13,,,,,,,,,,,"March 13, 17",,2017-02-16,0.78,0.78,2017-03-15,2017-03-31
2016-12-15,,,,,,,,,,,"December 15, 16",,2016-12-08,0.78,0.78,2016-12-19,2016-12-30
2016-09-13,,,,,,,,,,,"September 13, 16",,2016-08-29,0.78,0.78,2016-09-15,2016-09-30
2016-06-13,,,,,,,,,,,"June 13, 16",,2016-05-25,0.78,0.78,2016-06-15,2016-06-30
2016-03-11,,,,,,,,,,,"March 11, 16",,2016-02-24,0.59,0.59,2016-03-15,2016-03-31
2015-12-11,,,,,,,,,,,"December 11, 15",,2015-11-13,0.59,0.59,2015-12-15,2015-12-31
2015-09-11,,,,,,,,,,,"September 11, 15",,2015-08-28,0.59,0.59,2015-09-15,2015-09-30
2015-06-11,,,,,,,,,,,"June 11, 15",,2015-05-27,0.59,0.59,2015-06-15,2015-06-30
2015-03-12,,,,,,,,,,,"March 12, 15",,2015-02-20,0.47,0.47,2015-03-16,2015-03-31
2014-12-11,,,,,,,,,,,"December 11, 14",,2014-11-24,0.47,0.47,2014-12-15,2014-12-31
2014-09-11,,,,,,,,,,,"September 11, 14",,2014-09-02,0.47,0.47,2014-09-15,2014-09-30
2014-06-11,,,,,,,,,,,"June 11, 14",,2014-05-23,0.47,0.47,2014-06-13,2014-06-30
2014-03-12,,,,,,,,,,,"March 12, 14",,2014-02-24,0.4,0.4,2014-03-14,2014-03-28
2013-12-11,,,,,,,,,,,"December 11, 13",,2013-11-18,0.4,0.4,2013-12-13,2013-12-31
2013-09-12,,,,,,,,,,,"September 12, 13",,2013-09-04,0.4,0.4,2013-09-16,2013-09-30
2013-06-12,,,,,,,,,,,"June 12, 13",,2013-05-22,0.4,0.4,2013-06-14,2013-06-28
2013-03-13,,,,,,,,,,,"March 13, 13",,2013-02-21,0.25,0.25,2013-03-15,2013-03-29
2012-12-06,,,,,,,,,,,"December 06, 12",,2012-11-08,0.25,0.25,2012-12-10,2012-12-31
2012-09-13,,,,,,,,,,,"September 13, 12",,2012-09-10,0.2,0.2,2012-09-17,2012-09-28
2012-06-13,,,,,,,,,,,"June 13, 12",,2012-06-05,0.2,0.2,2012-06-15,2012-06-29
2012-03-13,,,,,,,,,,,"March 13, 12",,2012-02-24,0.2,0.2,2012-03-15,2012-03-30
2011-12-07,,,,,,,,,,,"December 07, 11",,2011-11-29,0.14,0.14,2011-12-09,2011-12-30
2011-09-13,,,,,,,,,,,"September 13, 11",,2011-08-29,0.14,0.14,2011-09-15,2011-09-30
2011-06-13,,,,,,,,,,,"June 13, 11",,2011-05-24,0.14,0.14,2011-06-15,2011-06-30
2011-03-11,,,,,,,,,,,"March 11, 11",,2011-02-24,0.14,0.14,2011-03-15,2011-03-31
2010-12-08,,,,,,,,,,,"December 08, 10",,2010-08-30,0.1,0.1,2010-12-10,2010-12-31
2010-09-13,,,,,,,,,,,"September 13, 10",,2010-08-27,0.1,0.1,2010-09-15,2010-09-30
2010-06-11,,,,,,,,,,,"June 11, 10",,2010-05-26,0.1,0.1,2010-06-15,2010-06-30
2010-03-11,,,,,,,,,,,"March 11, 10",,2010-02-24,0.1,0.1,2010-03-15,2010-03-31
2009-12-08,,,,,,,,,,,"December 08, 09",,2009-11-13,0.13,0.13,2009-12-10,2009-12-31
2009-03-11,,,,,,,,,,,"March 11, 09",,2009-02-17,0.25,0.25,2009-03-13,2009-03-31
2008-12-11,,,,,,,,,,,"December 11, 08",,2008-11-25,0.25,0.25,2008-12-15,2008-12-31
2008-09-11,,,,,,,,,,,"September 11, 08",,2008-08-29,0.25,0.25,2008-09-15,2008-09-30
2008-06-11,,,,,,,,,,,"June 11, 08",,2008-05-30,0.25,0.25,2008-06-13,2008-06-30
2008-03-12,,,,,,,,,,,"March 12, 08",,2008-02-28,0.25,0.25,2008-03-14,2008-03-31
2007-12-12,,,,,,,,,,,"December 12, 07",,2007-10-30,0.25,0.25,2007-12-14,2007-12-31
2007-09-12,,,,,,,,,,,"September 12, 07",,2007-08-29,0.2275,0.2275,2007-09-14,2007-09-28
2007-06-13,,,,,,,,,,,"June 13, 07",,2007-06-01,0.2275,0.2275,2007-06-15,2007-06-29
2007-03-13,,,,,,,,,,,"March 13, 07",,2007-03-01,0.2275,0.2275,2007-03-15,2007-03-30
2006-12-13,,,,,,,,,,,"December 13, 06",,2006-11-22,0.2275,0.2275,2006-12-15,2006-12-29
2006-09-13,,,,,,,,,,,"September 13, 06",,2006-09-01,0.2275,0.2275,2006-09-15,2006-09-29
2006-06-13,,,,,,,,,,,"June 13, 06",,2006-05-31,0.2275,0.2275,2006-06-15,2006-06-30
2006-03-13,,,,,,,,,,,"March 13, 06",,2006-02-22,0.2275,0.2275,2006-03-15,2006-03-31
2005-12-13,,,,,,,,,,,"December 13, 05",,2005-11-23,0.2275,0.2275,2005-12-15,2005-12-30
2005-09-13,,,,,,,,,,,"September 13, 05",,2005-08-29,0.2275,0.2275,2005-09-15,2005-09-30
2005-06-13,,,,,,,,,,,"June 13, 05",,2005-06-01,0.2275,0.2275,2005-06-15,2005-06-30
2005-03-11,,,,,,,,,,,"March 11, 05",,2005-02-22,0.2275,0.2275,2005-03-15,2005-03-31
2004-12-09,,,,,,,,,,,"December 09, 04",,2004-11-23,0.2275,0.2275,2004-12-13,2004-12-31
2004-09-13,,,,,,,,,,,"September 13, 04",,2004-09-07,0.1113,0.1113,2004-09-15,2004-09-30
