date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,recordDate,adjDividend,declarationDate,paymentDate,dividend
2026-01-05,84.84,87.48,84.6,86.9108,86.9108,760191,760191,2.07,2.44083,86.33,"January 05, 26",0.0244083,,,,,
2026-01-02,83.71,84.67,83.28,84.65,84.65,1407287,1407287,0.94,1.12,84.0775,"January 02, 26",0.0112,,,,,
2025-12-31,84.44,84.45,83.39,83.43,83.43,1794762,1794762,-1.01,-1.2,83.9275,"December 31, 25",-0.012,,,,,
2025-12-30,84.75,84.83,84.12,84.31,84.31,1158800,1158800,-0.44,-0.51917,84.5025,"December 30, 25",-0.0051917,,,,,
2025-12-29,85.75,85.99,84.58,84.74,84.74,1733700,1733700,-1.01,-1.18,85.265,"December 29, 25",-0.0118,,,,,
2025-12-26,85.84,86.12,85.58,86.01,86.01,819294,819294,0.17,0.19804,85.8875,"December 26, 25",0.0019804,,,,,
2025-12-24,85.83,86.48,85.73,86.06,86.06,772400,772400,0.23,0.26797,86.025,"December 24, 25",0.0026797,,,,,
2025-12-23,85.76,86.14,85.13,85.57,85.57,1837167,1837167,-0.19,-0.22155,85.65,"December 23, 25",-0.0022155,,,,,
2025-12-22,85.47,86.22,85.12,85.85,85.85,1836500,1836500,0.38,0.4446,85.665,"December 22, 25",0.004446,,,,,
2025-12-19,83.23,84.82,83,84.68,84.68,10591212,10591212,1.45,1.74,83.9325,"December 19, 25",0.0174,,,,,
2025-12-18,83.79,84.89,83.32,83.68,83.68,2292327,2292327,-0.11,-0.13128,83.92,"December 18, 25",-0.0013128,,,,,
2025-12-17,83.93,84.19,82.89,83.23,83.23,2420100,2420100,-0.7,-0.83403,83.56,"December 17, 25",-0.0083403,,,,,
2025-12-16,83.56,84.06,82.95,83.39,83.39,3835243,3835243,-0.17,-0.20345,83.49,"December 16, 25",-0.0020345,,,,,
2025-12-15,84.42,84.62,82.95,83.21,83.21,3088500,3088500,-1.21,-1.43,83.8,"December 15, 25",-0.0143,,,,,
2025-12-12,85.72,86.13,83.15,84.22,84.22,3797100,3797100,-1.5,-1.75,84.805,"December 12, 25",-0.0175,,,,,
2025-12-11,84.74,86.22,84.14,85.66,85.66,2812478,2812478,0.92,1.09,85.19,"December 11, 25",0.0109,,,,,
2025-12-10,80.78,84.91,80.77,84.55,84.55,4143768,4143768,3.77,4.67,82.7525,"December 10, 25",0.0467,,,,,
2025-12-09,79.79,81.43,79.39,81.01,81.01,3172563,3172563,1.22,1.53,80.405,"December 09, 25",0.0153,,,,,
2025-12-08,80.68,80.98,79.69,79.78,79.78,3920700,3920700,-0.9,-1.12,80.2825,"December 08, 25",-0.0112,,,,,
2025-12-05,79.38,80.65,79.22,80.36,80.36,2620735,2620735,0.98,1.23,79.9025,"December 05, 25",0.0123,,,,,
2025-12-04,79.18,80.65,79.15,80.4,80.4,2121400,2121400,1.22,1.54,79.845,"December 04, 25",0.0154,,,,,
2025-12-03,78.77,80.4,78.71,79.15,79.15,3705220,3705220,0.38,0.48242,79.2575,"December 03, 25",0.0048242,,,,,
2025-12-02,78.55,79.18,77.64,78.88,78.88,2381179,2381179,0.33,0.42011,78.5625,"December 02, 25",0.0042011,,,,,
2025-12-01,76.96,78.4,76.15,78.05,78.05,3366164,3366164,1.09,1.42,77.39,"December 01, 25",0.0142,,,,,
2025-11-28,77.34,77.91,76.9,77.36,77.36,923600,923600,0.02,0.02585984,77.3775,"November 28, 25",0.0002585984,,,,,
2025-11-26,76.44,77.55,76.27,76.95,76.95,1938827,1938827,0.51,0.66719,76.8025,"November 26, 25",0.0066719,,,,,
2025-11-25,74.98,76.91,74.74,76.51,76.51,2648600,2648600,1.53,2.04,75.785,"November 25, 25",0.0204,,,,,
2025-11-24,74.59,75.21,73.93,74.52,74.52,7559200,7559200,-0.07,-0.09384636,74.5625,"November 24, 25",-0.0009384636,,,,,
2025-11-21,72.78,75.46,72.51,74.62,74.62,4040325,4040325,1.84,2.53,73.8425,"November 21, 25",0.0253,,,,,
2025-11-20,73.97,75.28,72.17,72.25,72.25,5452350,5452350,-1.72,-2.33,73.4175,"November 20, 25",-0.0233,,,,,
2025-11-19,71.61,72.74,71.48,72.55,72.55,5567700,5567700,0.94,1.31,72.095,"November 19, 25",0.0131,,,,,
2025-11-18,69.63,72.13,69.52,71.22,71.22,4652424,4652424,1.59,2.28,70.625,"November 18, 25",0.0228,,,,,
2025-11-17,72.8,73.07,69.89,70.47,70.47,3708580,3708580,-2.33,-3.2,71.5575,"November 17, 25",-0.032,,,,,
2025-11-14,73,73.94,72.1,73.09,73.09,3144900,3144900,0.09,0.12329,73.0325,"November 14, 25",0.0012329,,,,,
2025-11-13,74.73,75.52,73.71,73.79,73.79,3980833,3980833,-0.94,-1.26,74.4375,"November 13, 25",-0.0126,,,,,
2025-11-12,74.3,76.11,74.3,75.49,75.49,2756440,2756440,1.19,1.6,75.05,"November 12, 25",0.016,,,,,
2025-11-11,74.58,75.03,73.89,74.42,74.42,2231100,2231100,-0.16,-0.21453,74.48,"November 11, 25",-0.0021453,,,,,
2025-11-10,73.7,74.79,73.31,74.7,74.7,3135000,3135000,1,1.36,74.125,"November 10, 25",0.0136,,,,,
2025-11-07,73.06,73.61,72.05,73.19,73.19,3710600,3710600,0.13,0.17794,72.9775,"November 07, 25",0.0017794,,,,,
2025-11-06,74.47,75.24,73.08,73.55,73.55,3940640,3940640,-0.92,-1.24,74.085,"November 06, 25",-0.0124,,,,,
2025-11-05,72.91,75.09,71.85,74.37,74.37,3501461,3501461,1.46,2,73.555,"November 05, 25",0.02,2025-11-05,0.3,2025-10-23,2025-11-17,0.3
2025-11-04,73.2,74.39,73.1,73.3,73,3353922,3353922,0.1,0.13661,73.4975,"November 04, 25",0.0013661,,,,,
2025-11-03,74.02,74.77,73.52,74.01,73.71,3684800,3684800,-0.01,-0.01350986,74.08,"November 03, 25",-0.0001350986,,,,,
2025-10-31,73.53,74.99,73.25,74.38,74.08,2986800,2986800,0.85,1.16,74.0375,"October 31, 25",0.0116,,,,,
2025-10-30,73.07,74.81,73,73.59,73.29,2571724,2571724,0.52,0.71165,73.6175,"October 30, 25",0.0071165,,,,,
2025-10-29,74.11,74.84,72.91,73.21,72.91,3200509,3200509,-0.9,-1.21,73.7675,"October 29, 25",-0.0121,,,,,
2025-10-28,75,75.08,74.25,74.72,74.41,2322100,2322100,-0.28,-0.37333,74.7625,"October 28, 25",-0.0037333,,,,,
2025-10-27,75.6,75.72,74.69,74.96,74.65,5008839,5008839,-0.64,-0.84656,75.2425,"October 27, 25",-0.0084656,,,,,
2025-10-24,74.16,75.7,74.14,74.84,74.53,2342196,2342196,0.68,0.91694,74.71,"October 24, 25",0.0091694,,,,,
2025-10-23,73.32,73.98,72.72,73.24,72.94,2363008,2363008,-0.08,-0.10911,73.315,"October 23, 25",-0.0010911,,,,,
2025-10-22,74,74.81,72.53,73.01,72.71,2696346,2696346,-0.99,-1.34,73.5875,"October 22, 25",-0.0134,,,,,
2025-10-21,72.15,74.21,72.05,74,73.7,2403828,2403828,1.85,2.56,73.1025,"October 21, 25",0.0256,,,,,
2025-10-20,72,72.51,71.46,72.26,71.96,3207910,3207910,0.26,0.36111,72.0575,"October 20, 25",0.0036111,,,,,
2025-10-17,70.61,72.88,70.46,71.51,71.22,4670712,4670712,0.9,1.27,71.365,"October 17, 25",0.0127,,,,,
2025-10-16,72.23,72.59,69.74,70.25,69.96,5551937,5551937,-1.98,-2.74,71.2025,"October 16, 25",-0.0274,,,,,
2025-10-15,73.45,75.04,70.69,72.32,72.02,6225445,6225445,-1.13,-1.54,72.875,"October 15, 25",-0.0154,,,,,
2025-10-14,69.29,73.64,69.15,72.84,72.54,5619900,5619900,3.55,5.12,71.23,"October 14, 25",0.0512,,,,,
2025-10-13,69.1,70.29,69.02,70.14,69.85,2905863,2905863,1.04,1.51,69.6375,"October 13, 25",0.0151,,,,,
2025-10-10,72.12,72.12,68,68.02,67.74,4454900,4454900,-4.1,-5.68,70.065,"October 10, 25",-0.0568,,,,,
2025-10-09,71.41,72.12,70.79,70.99,70.7,2828100,2828100,-0.42,-0.58815,71.3275,"October 09, 25",-0.0058815,,,,,
2025-10-08,71.4,72.16,70.16,70.97,70.68,4060707,4060707,-0.43,-0.60224,71.1725,"October 08, 25",-0.0060224,,,,,
2025-10-07,70.69,71.47,69.83,70.9,70.61,3030200,3030200,0.21,0.29707,70.7225,"October 07, 25",0.0029707,,,,,
2025-10-06,71.85,72.35,70,71.38,71.09,3271453,3271453,-0.47,-0.65414,71.395,"October 06, 25",-0.0065414,,,,,
2025-10-03,70.65,71.92,70.37,71.23,70.94,3305900,3305900,0.58,0.82095,71.0425,"October 03, 25",0.0082095,,,,,
2025-10-02,69.96,70.77,69.08,70.28,69.99,3753600,3753600,0.32,0.4574,70.0225,"October 02, 25",0.004574,,,,,
2025-10-01,71.09,71.55,69.75,69.84,69.55,3233821,3233821,-1.25,-1.76,70.5575,"October 01, 25",-0.0176,,,,,
2025-09-30,73.68,73.82,69.28,71.05,70.76,5214800,5214800,-2.63,-3.57,71.9575,"September 30, 25",-0.0357,,,,,
2025-09-29,75.22,75.27,72.5,73.32,73.02,3016717,3016717,-1.9,-2.53,74.0775,"September 29, 25",-0.0253,,,,,
2025-09-26,74.71,75.09,73.94,74.54,74.24,1744745,1744745,-0.17,-0.22755,74.57,"September 26, 25",-0.0022755,,,,,
2025-09-25,73.54,74.4,72.98,74.28,73.98,1910868,1910868,0.74,1.01,73.8,"September 25, 25",0.0101,,,,,
2025-09-24,75.25,75.51,73.87,74.63,74.32,2587737,2587737,-0.62,-0.82392,74.815,"September 24, 25",-0.0082392,,,,,
2025-09-23,75.75,76.7,74.51,74.74,74.43,2459945,2459945,-1.01,-1.33,75.425,"September 23, 25",-0.0133,,,,,
2025-09-22,75.62,76.06,75.1,75.58,75.27,3205200,3205200,-0.04,-0.05289606,75.59,"September 22, 25",-0.0005289606,,,,,
2025-09-19,76.73,77.19,76.21,76.59,76.28,8186427,8186427,-0.14,-0.18246,76.68,"September 19, 25",-0.0018246,,,,,
2025-09-18,75.48,76.81,75.08,76.53,76.22,2560815,2560815,1.05,1.39,75.975,"September 18, 25",0.0139,,,,,
2025-09-17,74.77,76.6,73.86,74.82,74.51,4332799,4332799,0.05,0.06687174,75.0125,"September 17, 25",0.0006687174,,,,,
2025-09-16,76.07,76.16,73.71,74.53,74.23,4072920,4072920,-1.54,-2.02,75.1175,"September 16, 25",-0.0202,,,,,
2025-09-15,75.56,77.06,75.37,76.28,75.97,2661477,2661477,0.72,0.95289,76.0675,"September 15, 25",0.0095289,,,,,
2025-09-12,75.89,76.01,75.25,75.37,75.06,1954400,1954400,-0.52,-0.6852,75.63,"September 12, 25",-0.006852,,,,,
2025-09-11,74.81,76.22,74.39,76.01,75.7,3165000,3165000,1.2,1.6,75.3575,"September 11, 25",0.016,,,,,
2025-09-10,76,76.63,73.9,74.74,74.43,5275400,5275400,-1.26,-1.66,75.3175,"September 10, 25",-0.0166,,,,,
2025-09-09,75.01,76.28,74.84,76.07,75.76,2150043,2150043,1.06,1.41,75.55,"September 09, 25",0.0141,,,,,
2025-09-08,75.78,76,74.53,75.14,74.83,2289400,2289400,-0.64,-0.84455,75.3625,"September 08, 25",-0.0084455,,,,,
2025-09-05,77.01,77.41,74.96,75.61,75.3,2149080,2149080,-1.4,-1.82,76.2475,"September 05, 25",-0.0182,,,,,
2025-09-04,75.9,77.08,75.5,76.86,76.55,2521020,2521020,0.96,1.26,76.335,"September 04, 25",0.0126,,,,,
2025-09-03,75.25,76,74.74,75.49,75.18,1966823,1966823,0.24,0.31894,75.37,"September 03, 25",0.0031894,,,,,
2025-09-02,74.98,75.64,73.86,75.62,75.31,3265007,3265007,0.64,0.85356,75.025,"September 02, 25",0.0085356,,,,,
2025-08-29,76.83,77.15,75.81,76.34,76.03,2404317,2404317,-0.49,-0.63777,76.5325,"August 29, 25",-0.0063777,,,,,
2025-08-28,76.04,76.74,75.86,76.58,76.27,2369500,2369500,0.54,0.71015,76.305,"August 28, 25",0.0071015,,,,,
2025-08-27,75.14,76.15,75.14,75.76,75.45,2967263,2967263,0.62,0.82513,75.5475,"August 27, 25",0.0082513,,,,,
2025-08-26,73.8,75.57,73.59,75.34,75.03,4220900,4220900,1.54,2.09,74.575,"August 26, 25",0.0209,,,,,
2025-08-25,73,74.19,72.86,74,73.7,2960003,2960003,1,1.37,73.5125,"August 25, 25",0.0137,,,,,
2025-08-22,71.79,74.11,71.61,73.2,72.9,3104524,3104524,1.41,1.96,72.6775,"August 22, 25",0.0196,,,,,
2025-08-21,71.18,71.49,70.53,71.23,70.94,2161400,2161400,0.05,0.07024445,71.1075,"August 21, 25",0.0007024445,,,,,
2025-08-20,71.27,71.89,69.93,71.58,71.29,2843900,2843900,0.31,0.43497,71.1675,"August 20, 25",0.0043497,,,,,
2025-08-19,71.57,72.54,71.34,71.59,71.3,1919558,1919558,0.02,0.02794467,71.76,"August 19, 25",0.0002794467,,,,,
2025-08-18,71.26,71.88,70.91,71.79,71.5,2021645,2021645,0.53,0.74376,71.46,"August 18, 25",0.0074376,,,,,
2025-08-15,72.97,73,71.22,71.49,71.2,2841800,2841800,-1.48,-2.03,72.17,"August 15, 25",-0.0203,,,,,
2025-08-14,72.15,72.92,71.57,72.83,72.53,2589838,2589838,0.68,0.94248,72.3675,"August 14, 25",0.0094248,,,,,
2025-08-13,72.56,72.83,71.72,72.59,72.29,2760246,2760246,0.03,0.04134509,72.425,"August 13, 25",0.0004134509,,,,,
2025-08-12,70,72.41,69.87,72.36,72.06,4516576,4516576,2.36,3.37,71.16,"August 12, 25",0.0337,,,,,
2025-08-11,69.51,69.89,68.96,69.6,69.32,3765249,3765249,0.09,0.12948,69.49,"August 11, 25",0.0012948,,,,,
2025-08-08,69.16,69.82,68.57,69.43,69.15,2890415,2890415,0.27,0.3904,69.245,"August 08, 25",0.003904,,,,,
2025-08-07,70.16,70.27,68.29,68.45,68.17,3466986,3466986,-1.71,-2.44,69.2925,"August 07, 25",-0.0244,,,,,
2025-08-06,70.07,70.12,69.22,69.45,69.17,3603648,3603648,-0.62,-0.88483,69.715,"August 06, 25",-0.0088483,,,,,
2025-08-05,69.36,70.21,68.52,69.99,69.7,3712334,3712334,0.63,0.9083,69.52,"August 05, 25",0.009083,2025-08-05,0.3,2025-07-22,2025-08-15,0.3
2025-08-04,67.95,69.4,67.73,69.25,68.67,3862718,3862718,1.3,1.91,68.5825,"August 04, 25",0.0191,,,,,
2025-08-01,67.58,67.9,66.28,67.53,66.96,5023700,5023700,-0.05,-0.07398639,67.3225,"August 01, 25",-0.0007398639,,,,,
2025-07-31,70.19,71.07,69.45,69.67,69.09,3483026,3483026,-0.52,-0.74085,70.095,"July 31, 25",-0.0074085,,,,,
2025-07-30,71.56,71.74,69.71,70.26,69.67,3586100,3586100,-1.3,-1.82,70.8175,"July 30, 25",-0.0182,,,,,
2025-07-29,73.59,73.76,71,71.3,70.7,3947234,3947234,-2.29,-3.11,72.4125,"July 29, 25",-0.0311,,,,,
2025-07-28,73.04,73.3,72.54,72.87,72.26,2801000,2801000,-0.17,-0.23275,72.9375,"July 28, 25",-0.0023275,,,,,
2025-07-25,72.16,73.42,71.56,72.9,72.29,3270932,3270932,0.74,1.03,72.51,"July 25, 25",0.0103,,,,,
2025-07-24,72,72.69,71.46,71.81,71.21,4843728,4843728,-0.19,-0.26389,71.99,"July 24, 25",-0.0026389,,,,,
2025-07-23,71.78,72.73,70.57,72.08,71.48,4878639,4878639,0.3,0.41794,71.79,"July 23, 25",0.0041794,,,,,
2025-07-22,68.78,71.28,68.19,70.66,70.07,5725472,5725472,1.88,2.73,69.7275,"July 22, 25",0.0273,,,,,
2025-07-21,70.35,70.68,69.19,69.44,68.86,4300222,4300222,-0.91,-1.29,69.915,"July 21, 25",-0.0129,,,,,
2025-07-18,70.49,70.7,69.22,70.04,69.45,3230906,3230906,-0.45,-0.63839,70.1125,"July 18, 25",-0.0063839,,,,,
2025-07-17,69.15,70.4,69.15,70.19,69.6,2353600,2353600,1.04,1.5,69.7225,"July 17, 25",0.015,,,,,
2025-07-16,69.02,69.52,67.84,69.3,68.72,2503200,2503200,0.28,0.40568,68.92,"July 16, 25",0.0040568,,,,,
2025-07-15,70.61,70.8,68.52,68.56,67.99,2569163,2569163,-2.05,-2.9,69.6225,"July 15, 25",-0.029,,,,,
2025-07-14,70.82,71.06,70.28,70.88,70.29,2559800,2559800,0.06,0.08472183,70.76,"July 14, 25",0.0008472183,,,,,
2025-07-11,70.59,70.98,70.1,70.61,70.02,2911600,2911600,0.02,0.02833263,70.57,"July 11, 25",0.0002833263,,,,,
2025-07-10,70.19,71.88,70.08,71.14,70.54,3244114,3244114,0.95,1.35,70.8225,"July 10, 25",0.0135,,,,,
2025-07-09,70.01,70.4,69.51,70.16,69.57,3347937,3347937,0.15,0.21426,70.02,"July 09, 25",0.0021426,,,,,
2025-07-08,70.67,70.67,69.29,69.29,68.71,3515300,3515300,-1.38,-1.95,69.98,"July 08, 25",-0.0195,,,,,
2025-07-07,69.89,70.38,68.83,69.7,69.12,2935515,2935515,-0.19,-0.27186,69.7,"July 07, 25",-0.0027186,,,,,
2025-07-03,69.73,70.56,69.23,70.16,69.57,2265900,2265900,0.43,0.61666,69.92,"July 03, 25",0.0061666,,,,,
2025-07-02,68.48,69.6,68.23,69.47,68.89,3699700,3699700,0.99,1.45,68.945,"July 02, 25",0.0145,,,,,
2025-07-01,66.8,68.67,66.43,68.17,67.6,3797332,3797332,1.37,2.05,67.5175,"July 01, 25",0.0205,,,,,
2025-06-30,66.72,67.04,66.28,66.74,66.18,3572701,3572701,0.02,0.02997602,66.695,"June 30, 25",0.0002997602,,,,,
2025-06-27,66,66.68,65.56,66.19,65.64,3960706,3960706,0.19,0.28788,66.1075,"June 27, 25",0.0028788,,,,,
2025-06-26,65.1,65.96,65.1,65.83,65.28,2210800,2210800,0.73,1.12,65.4975,"June 26, 25",0.0112,,,,,
2025-06-25,64.96,65.43,64.7,64.93,64.39,2667981,2667981,-0.03,-0.04618227,65.005,"June 25, 25",-0.0004618227,,,,,
2025-06-24,64.22,65.12,63.94,64.74,64.2,2723903,2723903,0.52,0.80972,64.505,"June 24, 25",0.0080972,,,,,
2025-06-23,61.82,63.32,61.48,63.25,62.72,3560039,3560039,1.43,2.31,62.4675,"June 23, 25",0.0231,,,,,
2025-06-20,61.98,62.6,61.55,62.34,61.82,8719245,8719245,0.36,0.58083,62.1175,"June 20, 25",0.0058083,,,,,
2025-06-18,60.18,61.99,60.18,61.45,60.94,2491137,2491137,1.27,2.11,60.95,"June 18, 25",0.0211,,,,,
2025-06-17,60.53,61.02,60.01,60.28,59.77,2862800,2862800,-0.25,-0.41302,60.46,"June 17, 25",-0.0041302,,,,,
2025-06-16,60.67,61.65,60.26,61.27,60.76,2628000,2628000,0.6,0.98896,60.9625,"June 16, 25",0.0098896,,,,,
2025-06-13,60.09,60.84,59.46,59.84,59.34,2960065,2960065,-0.25,-0.41604,60.0575,"June 13, 25",-0.0041604,,,,,
2025-06-12,61.07,61.86,60.65,61.44,60.93,3480274,3480274,0.37,0.60586,61.255,"June 12, 25",0.0060586,,,,,
2025-06-11,61.12,62.47,61.01,61.79,61.27,5658750,5658750,0.67,1.1,61.5975,"June 11, 25",0.011,,,,,
2025-06-10,60.7,60.89,59.83,60.76,60.25,2772554,2772554,0.06,0.09884679,60.545,"June 10, 25",0.0009884679,,,,,
2025-06-09,60.55,61.6,59.23,60.83,60.32,6220506,6220506,0.28,0.46243,60.5525,"June 09, 25",0.0046243,,,,,
2025-06-06,58.65,59.35,58.32,59.22,58.72,1642300,1642300,0.57,0.97187,58.885,"June 06, 25",0.0097187,,,,,
2025-06-05,57.85,58.42,56.98,57.45,56.97,2520332,2520332,-0.4,-0.69144,57.675,"June 05, 25",-0.0069144,,,,,
2025-06-04,59.15,59.5,57.83,57.87,57.39,2690136,2690136,-1.28,-2.16,58.5875,"June 04, 25",-0.0216,,,,,
2025-06-03,58.06,59.12,57.55,59.02,58.53,2962005,2962005,0.96,1.65,58.4375,"June 03, 25",0.0165,,,,,
2025-06-02,57.49,58.23,56.51,58.13,57.64,2418421,2418421,0.64,1.11,57.59,"June 02, 25",0.0111,,,,,
2025-05-30,57.81,58.13,56.93,57.65,57.17,5392644,5392644,-0.16,-0.27677,57.63,"May 30, 25",-0.0027677,,,,,
2025-05-29,59.15,59.2,57.77,58.25,57.76,2002875,2002875,-0.9,-1.52,58.5925,"May 29, 25",-0.0152,,,,,
2025-05-28,59.15,59.18,58.17,58.31,57.82,2399700,2399700,-0.84,-1.42,58.7025,"May 28, 25",-0.0142,,,,,
2025-05-27,57.67,59.1,56.98,59.02,58.53,3087555,3087555,1.35,2.34,58.1925,"May 27, 25",0.0234,,,,,
2025-05-23,55.67,57.01,55.67,56.74,56.26,2219148,2219148,1.07,1.92,56.2725,"May 23, 25",0.0192,,,,,
2025-05-22,57.19,57.93,56.79,57.46,56.98,3137200,3137200,0.27,0.47211,57.3425,"May 22, 25",0.0047211,,,,,
2025-05-21,59.08,59.37,57.21,57.24,56.76,3739400,3739400,-1.84,-3.11,58.225,"May 21, 25",-0.0311,,,,,
2025-05-20,59.74,60.31,59.39,59.84,59.34,2803738,2803738,0.1,0.16739,59.82,"May 20, 25",0.0016739,,,,,
2025-05-19,60.07,60.47,59.58,60.05,59.55,3001438,3001438,-0.02,-0.03329449,60.0425,"May 19, 25",-0.0003329449,,,,,
2025-05-16,60.58,61.35,60.28,60.8,60.29,4103200,4103200,0.22,0.36316,60.7525,"May 16, 25",0.0036316,,,,,
2025-05-15,60.61,60.84,59.85,60.49,59.98,3959500,3959500,-0.12,-0.19799,60.4475,"May 15, 25",-0.0019799,,,,,
2025-05-14,61.14,61.51,60.66,61.1,60.59,5570042,5570042,-0.04,-0.06542362,61.1025,"May 14, 25",-0.0006542362,,,,,
2025-05-13,60.69,61.65,60.47,61.36,60.85,4146972,4146972,0.67,1.1,61.0425,"May 13, 25",0.011,,,,,
2025-05-12,59.49,60.82,58.78,60.36,59.85,5947586,5947586,0.87,1.46,59.8625,"May 12, 25",0.0146,,,,,
2025-05-09,55.69,55.93,55.1,55.63,55.16,3295165,3295165,-0.06,-0.10774,55.5875,"May 09, 25",-0.0010774,,,,,
2025-05-08,54.6,56.01,54.36,55.46,55,4403132,4403132,0.86,1.58,55.1075,"May 08, 25",0.0158,,,,,
2025-05-07,53.77,54.39,53.23,53.77,53.32,3297563,3297563,0,0,53.79,"May 07, 25",0,,,,,
2025-05-06,53.15,54.11,52.99,53.4,52.95,3581113,3581113,0.25,0.47037,53.4125,"May 06, 25",0.0047037,,,,,
2025-05-05,53.17,54.81,53.04,54.2,53.75,3761000,3761000,1.03,1.94,53.805,"May 05, 25",0.0194,2025-05-05,0.3,2025-04-22,2025-05-15,0.3
2025-05-02,53.48,54.49,53.13,54.18,53.43,3263044,3263044,0.7,1.31,53.82,"May 02, 25",0.0131,,,,,
2025-05-01,52.28,53.02,51.72,52.31,51.59,3303837,3303837,0.03,0.05738332,52.3325,"May 01, 25",0.0005738332,,,,,
2025-04-30,50.92,52.17,50,51.95,51.23,4113400,4113400,1.03,2.02,51.26,"April 30, 25",0.0202,,,,,
2025-04-29,51.75,52.6,51.52,52.43,51.7,2814243,2814243,0.68,1.31,52.075,"April 29, 25",0.0131,,,,,
2025-04-28,51.4,52.49,51.29,52.17,51.45,4060951,4060951,0.77,1.5,51.8375,"April 28, 25",0.015,,,,,
2025-04-25,51.55,52.25,51.38,51.42,50.71,5001939,5001939,-0.13,-0.25218,51.65,"April 25, 25",-0.0025218,,,,,
2025-04-24,49.67,52.14,49.5,51.92,51.2,4406686,4406686,2.25,4.53,50.8075,"April 24, 25",0.0453,,,,,
2025-04-23,50.41,52.97,49.8,49.88,49.19,5965612,5965612,-0.53,-1.05,50.765,"April 23, 25",-0.0105,,,,,
2025-04-22,47.43,48.6,46.13,48.56,47.89,7499643,7499643,1.13,2.38,47.68,"April 22, 25",0.0238,,,,,
2025-04-21,47.85,48.53,46.38,47.23,46.58,6238804,6238804,-0.62,-1.3,47.4975,"April 21, 25",-0.013,,,,,
2025-04-17,46.86,48.06,46.37,47.87,47.21,3507333,3507333,1.01,2.16,47.29,"April 17, 25",0.0216,,,,,
2025-04-16,46.85,47.89,46.19,46.76,46.11,3491942,3491942,-0.09,-0.1921,46.9225,"April 16, 25",-0.001921,,,,,
2025-04-15,47.29,48.46,46.89,47.51,46.85,3860044,3860044,0.22,0.46521,47.5375,"April 15, 25",0.0046521,,,,,
2025-04-14,47.66,47.7,46.08,46.96,46.31,4094500,4094500,-0.7,-1.47,47.1,"April 14, 25",-0.0147,,,,,
2025-04-11,46.04,46.45,44.43,46.13,45.49,6550700,6550700,0.09,0.19548,45.7625,"April 11, 25",0.0019548,,,,,
2025-04-10,48.75,49.54,45.05,46.63,45.98,5568635,5568635,-2.12,-4.35,47.4925,"April 10, 25",-0.0435,,,,,
2025-04-09,42.62,51.71,42.1,50.48,49.78,11825346,11825346,7.86,18.44,46.7275,"April 09, 25",0.1844,,,,,
2025-04-08,46.76,47.15,43.06,43.83,43.22,6307925,6307925,-2.93,-6.27,45.2,"April 08, 25",-0.0627,,,,,
2025-04-07,40.99,46.47,40.55,44.81,44.19,9165012,9165012,3.82,9.32,43.205,"April 07, 25",0.0932,,,,,
2025-04-04,44.35,44.67,41.31,43.81,43.2,9504249,9504249,-0.54,-1.22,43.535,"April 04, 25",-0.0122,,,,,
2025-04-03,50.78,51.35,46.34,46.56,45.92,11259329,11259329,-4.22,-8.31,48.7575,"April 03, 25",-0.0831,,,,,
2025-04-02,52.23,55.43,52.23,55.05,54.29,3212497,3212497,2.82,5.4,53.735,"April 02, 25",0.054,,,,,
2025-04-01,52.48,53.62,51.76,53.26,52.52,3305300,3305300,0.78,1.49,52.78,"April 01, 25",0.0149,,,,,
2025-03-31,51.51,53.13,50.85,52.94,52.21,6142620,6142620,1.43,2.78,52.1075,"March 31, 25",0.0278,,,,,
2025-03-28,53.74,54.2,51.9,52.43,51.7,3469023,3469023,-1.31,-2.44,53.0675,"March 28, 25",-0.0244,,,,,
2025-03-27,54.79,54.8,53.78,54.16,53.41,3097939,3097939,-0.63,-1.15,54.3825,"March 27, 25",-0.0115,,,,,
2025-03-26,55.97,56.56,54.88,55.2,54.44,3961738,3961738,-0.77,-1.38,55.6525,"March 26, 25",-0.0138,,,,,
2025-03-25,56.23,56.56,55.51,55.85,55.08,2521997,2521997,-0.38,-0.6758,56.0375,"March 25, 25",-0.006758,,,,,
2025-03-24,55.17,56.08,54.86,55.82,55.05,2960434,2960434,0.65,1.18,55.4825,"March 24, 25",0.0118,,,,,
2025-03-21,53.27,54.18,52.5,54.02,53.27,6429710,6429710,0.75,1.41,53.4925,"March 21, 25",0.0141,,,,,
2025-03-20,53.85,55.25,53.58,53.87,53.12,4228000,4228000,0.02,0.0371402,54.1375,"March 20, 25",0.000371402,,,,,
2025-03-19,53.01,54.79,52.44,54.52,53.77,4927719,4927719,1.51,2.85,53.69,"March 19, 25",0.0285,,,,,
2025-03-18,53.42,53.72,52.76,53.05,52.32,4412900,4412900,-0.37,-0.69262,53.2375,"March 18, 25",-0.0069262,,,,,
2025-03-17,53.34,53.69,52.06,53.44,52.7,6383000,6383000,0.1,0.18748,53.1325,"March 17, 25",0.0018748,,,,,
2025-03-14,52.5,53.43,51.85,53.34,52.6,5452292,5452292,0.84,1.6,52.78,"March 14, 25",0.016,,,,,
2025-03-13,53.72,53.89,51.32,51.9,51.18,7294221,7294221,-1.82,-3.39,52.7075,"March 13, 25",-0.0339,,,,,
