date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,adjDividend,paymentDate,recordDate,dividend,declarationDate
2021-01-25,89.73,90.29,87.72,88.11,86.27,521604,521604,-1.61,-1.81,88.9625,"January 25, 21",-0.0181,,,,,
2021-01-22,89.03,89.55,88.32,89.15,87.29,456400,456400,0.115,0.13479,89.0125,"January 22, 21",0.0013479,,,,,
2021-01-21,89.6,89.6,87.66,88.92,87.06,592516,592516,-0.6825,-0.75893,88.945,"January 21, 21",-0.0075893,,,,,
2021-01-20,88.58,90.37,88.11,89.17,87.31,802000,802000,0.5875,0.66606,89.0575,"January 20, 21",0.0066606,,,,,
2021-01-19,87.69,88.58,86.21,87.95,86.11,871764,871764,0.2575,0.2965,87.6075,"January 19, 21",0.002965,,,,,
2021-01-15,85.23,87.37,84.3,86.93,85.11,1228800,1228800,1.7,1.99,85.9575,"January 15, 21",0.0199,,,,,
2021-01-14,83.07,85.93,83.07,84.3,82.54,744800,744800,1.23,1.48,84.0925,"January 14, 21",0.0148,,,,,
2021-01-13,83.98,84.84,82.19,82.65,80.92,609304,609304,-1.34,-1.58,83.415,"January 13, 21",-0.0158,,,,,
2021-01-12,83.62,84.86,83.08,83.5,81.75,325600,325600,-0.1125,-0.14351,83.765,"January 12, 21",-0.0014351,,,,,
2021-01-11,81.82,83.92,81.31,83.71,81.96,380800,380800,1.89,2.31,82.69,"January 11, 21",0.0231,,,,,
2021-01-08,84.35,85.75,81.69,82.38,80.66,744028,744028,-1.97,-2.34,83.5425,"January 08, 21",-0.0234,,,,,
2021-01-07,82.83,84.78,82.83,83.96,82.2,453660,453660,1.14,1.36,83.6,"January 07, 21",0.0136,,,,,
2021-01-06,78.92,83.19,78.92,82.73,81,1153368,1153368,3.81,4.83,80.94,"January 06, 21",0.0483,,,,,
2020-11-13,,,,,,,,,,,"November 13, 20",,0.08,2020-11-27,2020-11-16,0.32,2020-11-05
2020-08-17,,,,,,,,,,,"August 17, 20",,0.08,2020-08-28,2020-08-18,0.32,2020-08-04
2020-05-08,,,,,,,,,,,"May 08, 20",,0.08,2020-05-22,2020-05-11,0.32,2020-04-30
2020-02-13,,,,,,,,,,,"February 13, 20",,0.08,2020-02-28,2020-02-14,0.32,2020-02-04
2019-11-07,,,,,,,,,,,"November 07, 19",,0.08,2019-11-22,2019-11-08,0.32,2019-10-29
2019-08-15,,,,,,,,,,,"August 15, 19",,0.08,2019-08-30,2019-08-16,0.32,2019-08-06
2019-05-09,,,,,,,,,,,"May 09, 19",,0.08,2019-05-24,2019-05-10,0.32,2019-04-30
2019-02-14,,,,,,,,,,,"February 14, 19",,0.08,2019-03-01,2019-02-15,0.32,2019-02-05
2018-11-08,,,,,,,,,,,"November 08, 18",,0.08,2018-11-23,2018-11-09,0.32,2018-10-30
2018-08-16,,,,,,,,,,,"August 16, 18",,0.08,2018-08-31,2018-08-17,0.32,2018-08-07
2018-05-11,,,,,,,,,,,"May 11, 18",,0.08,2018-05-25,2018-05-14,0.32,2018-05-02
2018-02-15,,,,,,,,,,,"February 15, 18",,0.08,2018-03-02,2018-02-16,0.32,2018-02-06
2017-11-09,,,,,,,,,,,"November 09, 17",,0.08,2017-11-24,2017-11-10,0.32,2017-10-31
2017-08-16,,,,,,,,,,,"August 16, 17",,0.08,2017-09-01,2017-08-18,0.32,2017-08-09
2017-05-17,,,,,,,,,,,"May 17, 17",,0.08,2017-06-02,2017-05-19,0.32,2017-05-02
2017-02-15,,,,,,,,,,,"February 15, 17",,0.08,2017-03-03,2017-02-17,0.32,2017-02-07
2016-11-09,,,,,,,,,,,"November 09, 16",,0.08,2016-11-28,2016-11-14,0.32,2016-11-01
2016-08-25,,,,,,,,,,,"August 25, 16",,0.08,2016-09-12,2016-08-29,0.32,2016-08-17
2016-05-11,,,,,,,,,,,"May 11, 16",,0.08,2016-05-27,2016-05-13,0.32,2016-05-03
2016-02-10,,,,,,,,,,,"February 10, 16",,0.08,2016-02-26,2016-02-12,0.32,2016-02-02
2015-11-10,,,,,,,,,,,"November 10, 15",,0.08,2015-11-27,2015-11-13,0.32,2015-10-30
2015-08-13,,,,,,,,,,,"August 13, 15",,0.08,2015-08-28,2015-08-17,0.32,2015-08-10
2015-05-13,,,,,,,,,,,"May 13, 15",,0.08,2015-05-29,2015-05-15,0.32,2015-05-05
2015-02-11,,,,,,,,,,,"February 11, 15",,0.08,2015-02-27,2015-02-13,0.32,2015-02-03
2014-11-06,,,,,,,,,,,"November 06, 14",,0.08,2014-11-24,2014-11-10,0.32,2014-10-30
2014-08-19,,,,,,,,,,,"August 19, 14",,0.0775,2014-08-29,2014-08-21,0.31,2014-08-11
2014-05-07,,,,,,,,,,,"May 07, 14",,0.0775,2014-05-23,2014-05-09,0.31,2014-04-28
2014-02-12,,,,,,,,,,,"February 12, 14",,0.0775,2014-02-28,2014-02-14,0.31,2014-02-04
2013-11-07,,,,,,,,,,,"November 07, 13",,0.0775,2013-11-25,2013-11-12,0.31,2013-10-31
2013-08-14,,,,,,,,,,,"August 14, 13",,0.075,2013-08-30,2013-08-16,0.3,2013-08-07
2013-05-08,,,,,,,,,,,"May 08, 13",,0.075,2013-05-24,2013-05-10,0.3,2013-04-30
2013-02-13,,,,,,,,,,,"February 13, 13",,0.075,2013-03-01,2013-02-15,0.3,2013-02-05
2012-11-01,,,,,,,,,,,"November 01, 12",,0.075,2012-11-19,2012-11-05,0.3,2012-10-25
2012-08-08,,,,,,,,,,,"August 08, 12",,0.07,2012-08-24,2012-08-10,0.28,2012-07-31
2012-05-09,,,,,,,,,,,"May 09, 12",,0.07,2012-05-25,2012-05-11,0.28,2012-05-01
2012-02-08,,,,,,,,,,,"February 08, 12",,0.07,2012-02-24,2012-02-10,0.28,2012-01-31
2011-11-03,,,,,,,,,,,"November 03, 11",,0.07,2011-11-21,2011-11-07,0.28,2011-10-27
2011-08-10,,,,,,,,,,,"August 10, 11",,0.0675,2011-08-26,2011-08-12,0.27,2011-08-02
2011-05-11,,,,,,,,,,,"May 11, 11",,0.0675,2011-05-27,2011-05-13,0.27,2011-05-03
2011-02-09,,,,,,,,,,,"February 09, 11",,0.0675,2011-02-28,2011-02-11,0.27,2011-02-01
2010-11-04,,,,,,,,,,,"November 04, 10",,0.0675,2010-11-22,2010-11-08,0.27,2010-10-28
2010-08-12,,,,,,,,,,,"August 12, 10",,0.065,2010-08-31,2010-08-16,0.26,2010-08-03
2010-05-12,,,,,,,,,,,"May 12, 10",,0.065,2010-05-28,2010-05-14,0.26,2010-05-04
2010-02-10,,,,,,,,,,,"February 10, 10",,0.065,2010-02-26,2010-02-12,0.26,2010-02-02
2009-11-05,,,,,,,,,,,"November 05, 09",,0.065,2009-11-23,2009-11-09,0.26,2009-10-29
2009-08-13,,,,,,,,,,,"August 13, 09",,0.0625,2009-08-31,2009-08-17,0.25,2009-08-04
2009-05-06,,,,,,,,,,,"May 06, 09",,0.0625,2009-05-22,2009-05-08,0.25,2009-04-28
2009-02-11,,,,,,,,,,,"February 11, 09",,0.0625,2009-02-27,2009-02-13,0.25,2009-02-03
2008-10-30,,,,,,,,,,,"October 30, 08",,0.0625,2008-11-17,2008-11-03,0.25,2008-10-23
