date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,declarationDate,adjDividend,paymentDate,recordDate,dividend
2019-03-05,,,,,,,,,,,"March 05, 19",,,1.4,2019-03-20,2019-03-06,1.4
2018-11-27,,,,,,,,,,,"November 27, 18",,,1.4,2018-12-12,2018-11-28,1.4
2018-09-04,,,,,,,,,,,"September 04, 18",,,1.3,2018-09-19,2018-09-05,1.3
2018-05-29,,,,,,,,,,,"May 29, 18",,,1.3,2018-06-13,2018-05-30,1.3
2018-03-06,,,,,,,,,,,"March 06, 18",,,1.3,2018-03-21,2018-03-07,1.3
2017-11-28,,,,,,,,,,,"November 28, 17",,,1.3,2017-12-13,2017-11-29,1.3
2017-09-01,,,,,,,,,,,"September 01, 17",,,1.25,2017-09-20,2017-09-06,1.25
2017-05-26,,,,,,,,,,,"May 26, 17",,,1.25,2017-06-14,2017-05-31,1.25
2017-03-06,,,,,,,,,,,"March 06, 17",,,1.25,2017-03-22,2017-03-08,1.25
2016-11-28,,,,,,,,,,,"November 28, 16",,,1.25,,,1.25
2016-09-02,,,,,,,,,,,"September 02, 16",,,1.15,,,1.15
2016-05-27,,,,,,,,,,,"May 27, 16",,,1.15,,,1.15
2016-03-07,,,,,,,,,,,"March 07, 16",,,1.15,,,1.15
2015-11-30,,,,,,,,,,,"November 30, 15",,,1.15,,,1.15
2015-08-24,,,,,,,,,,,"August 24, 15",,,0.95,,,0.95
2015-06-01,,,,,,,,,,,"June 01, 15",,,0.95,,,0.95
2015-03-09,,,,,,,,,,,"March 09, 15",,,0.95,,,0.95
2014-12-01,,,,,,,,,,,"December 01, 14",,,0.95,,,0.95
2014-08-25,,,,,,,,,,,"August 25, 14",,,0.75,,,0.75
2014-06-02,,,,,,,,,,,"June 02, 14",,,0.75,,,0.75
2014-03-10,,,,,,,,,,,"March 10, 14",,,0.75,,,0.75
2013-12-02,,,,,,,,,,,"December 02, 13",,,0.75,,,0.75
2013-08-26,,,,,,,,,,,"August 26, 13",,,0.48,,,0.48
2013-06-03,,,,,,,,,,,"June 03, 13",,,0.48,,,0.48
2013-03-04,,,,,,,,,,,"March 04, 13",,,0.48,,,0.48
2012-11-26,,,,,,,,,,,"November 26, 12",,,0.48,,,0.48
2012-08-27,,,,,,,,,,,"August 27, 12",,,0.48,,,0.48
2012-05-25,,,,,,,,,,,"May 25, 12",,,0.48,,,0.48
2012-03-05,,,,,,,,,,,"March 05, 12",,,0.48,,,0.48
2011-11-28,,,,,,,,,,,"November 28, 11",,,0.48,,,0.48
2011-08-29,,,,,,,,,,,"August 29, 11",,,0.48,,,0.48
2011-05-27,,,,,,,,,,,"May 27, 11",,,0.48,,,0.48
2011-03-07,,,,,,,,,,,"March 07, 11",,,0.48,,,0.48
2010-11-29,,,,,,,,,,,"November 29, 10",,,0.48,,,0.48
2010-08-30,,,,,,,,,,,"August 30, 10",,,0.48,,,0.48
2010-05-28,,,,,,,,,,,"May 28, 10",,,0.48,,,0.48
2010-03-08,,,,,,,,,,,"March 08, 10",,,0.48,,,0.48
2009-11-30,,,,,,,,,,,"November 30, 09",,,0.48,,,0.48
2009-08-31,,,,,,,,,,,"August 31, 09",,,0.48,,,0.48
2009-05-22,,,,,,,,,,,"May 22, 09",,,0.48,,,0.48
2009-03-02,,,,,,,,,,,"March 02, 09",,,0.48,,,0.48
2008-11-20,,,,,,,,,,,"November 20, 08",,,0.48,,,0.48
2008-08-21,,,,,,,,,,,"August 21, 08",,,0.48,,,0.48
2008-05-21,,,,,,,,,,,"May 21, 08",,,0.48,,,0.48
2008-02-28,,,,,,,,,,,"February 28, 08",,,0.48,,,0.48
2007-11-28,,,,,,,,,,,"November 28, 07",,,0.48,,,0.48
2007-09-04,,,,,,,,,,,"September 04, 07",,,0.48,,,0.48
2007-06-01,,,,,,,,,,,"June 01, 07",,,0.48,,,0.48
2007-03-01,,,,,,,,,,,"March 01, 07",,,0.48,,,0.48
2006-11-22,,,,,,,,,,,"November 22, 06",,,0.24,,,0.24
2006-08-24,,,,,,,,,,,"August 24, 06",,,0.12,,,0.12
2006-05-24,,,,,,,,,,,"May 24, 06",,,0.12,,,0.12
2006-03-02,,,,,,,,,,,"March 02, 06",,,0.12,,,0.12
2005-11-23,,,,,,,,,,,"November 23, 05",,,0.11,,,0.11
2005-08-25,,,,,,,,,,,"August 25, 05",,,0.11,,,0.11
2005-05-25,,,,,,,,,,,"May 25, 05",,,0.11,,,0.11
2005-03-03,,,,,,,,,,,"March 03, 05",,,0.11,,,0.11
2004-11-24,,,,,,,,,,,"November 24, 04",,,0.1,,,0.1
2004-08-26,,,,,,,,,,,"August 26, 04",,,0.1,,,0.1
2004-05-26,,,,,,,,,,,"May 26, 04",,,0.1,,,0.1
2004-02-26,,,,,,,,,,,"February 26, 04",,,0.1,,,0.1
2003-11-24,,,,,,,,,,,"November 24, 03",,,0.09,,,0.09
2003-08-27,,,,,,,,,,,"August 27, 03",,,0.09,,,0.09
2003-05-29,,,,,,,,,,,"May 29, 03",,,0.09,,,0.09
2003-02-27,,,,,,,,,,,"February 27, 03",,,0.09,,,0.09
2002-11-27,,,,,,,,,,,"November 27, 02",,,0.08,,,0.08
2002-08-28,,,,,,,,,,,"August 28, 02",,,0.08,,,0.08
2002-05-30,,,,,,,,,,,"May 30, 02",,,0.08,,,0.08
2002-02-28,,,,,,,,,,,"February 28, 02",,,0.08,,,0.08
2001-11-19,,,,,,,,,,,"November 19, 01",,,0.07,,,0.07
2001-08-29,,,,,,,,,,,"August 29, 01",,,0.07,,,0.07
2001-05-31,,,,,,,,,,,"May 31, 01",,,0.07,,,0.07
2001-03-02,,,,,,,,,,,"March 02, 01",,,0.07,,,0.07
2000-11-28,,,,,,,,,,,"November 28, 00",,,0.06,,,0.06
2000-08-30,,,,,,,,,,,"August 30, 00",,,0.06,,,0.06
2000-06-02,,,,,,,,,,,"June 02, 00",,,0.06,,,0.06
2000-03-06,,,,,,,,,,,"March 06, 00",,,0.06,,,0.06
1999-11-29,,,,,,,,,,,"November 29, 99",,,0.06,,,0.06
1999-09-01,,,,,,,,,,,"September 01, 99",,,0.06,,,0.06
1999-06-03,,,,,,,,,,,"June 03, 99",,,0.06,,,0.06
1999-03-04,,,,,,,,,,,"March 04, 99",,,0.06,,,0.06
1998-11-27,,,,,,,,,,,"November 27, 98",,,0.05,,,0.05
1998-09-01,,,,,,,,,,,"September 01, 98",,,0.05,,,0.05
1998-06-03,,,,,,,,,,,"June 03, 98",,,0.05,,,0.05
1998-03-05,,,,,,,,,,,"March 05, 98",,,0.05,,,0.05
1997-11-28,,,,,,,,,,,"November 28, 97",,,0.04,,,0.04
1997-09-08,,,,,,,,,,,"September 08, 97",,,0.04,,,0.04
1997-06-06,,,,,,,,,,,"June 06, 97",,,0.04,,,0.04
1997-03-05,,,,,,,,,,,"March 05, 97",,,0.04,,,0.04
1996-12-02,,,,,,,,,,,"December 02, 96",,,0.03,,,0.03
1996-08-30,,,,,,,,,,,"August 30, 96",,,0.03,,,0.03
1996-06-03,,,,,,,,,,,"June 03, 96",,,0.03,,,0.03
1996-02-14,,,,,,,,,,,"February 14, 96",,,0.03,,,0.03
1995-11-16,,,,,,,,,,,"November 16, 95",,,0.03,,,0.03
