date,label,adjDividend,dividend,recordDate,paymentDate,declarationDate,unadjustedVolume,changeOverTime,open,high,close,vwap,adjClose,low,change,volume,changePercent
2022-09-28,"September 28, 22",,,,,,4894732,0.0249,47.38,49.12,48.56,48.065,48.01,47.2,1.18,4894732,2.49
2022-09-27,"September 27, 22",,,,,,2848540,-0.0065428,47.38,48.01,47.07,47.115,46.54,46,-0.31,2848540,-0.65428
2022-09-26,"September 26, 22",,,,,,3306827,-0.0263,47.59,48.62,46.34,47.185,45.82,46.19,-1.25,3306827,-2.63
2022-09-23,"September 23, 22",,,,,,4053800,-0.0162,48.08,48.29,47.3,47.555,46.76,46.55,-0.78,4053800,-1.62
2022-09-22,"September 22, 22",,,,,,4355894,-0.0162,49.36,50,48.56,49.095,48.01,48.46,-0.8,4355894,-1.62
2022-09-21,"September 21, 22",,,,,,4318938,-0.0432,52.06,52.74,49.81,51.095,49.25,49.77,-2.25,4318938,-4.32
2022-09-20,"September 20, 22",,,,,,3366713,-0.042,54.08,54.15,51.81,52.95,51.22,51.76,-2.27,3366713,-4.2
2022-09-19,"September 19, 22",,,,,,3025142,-0.0027503,54.54,55.41,54.39,54.465,53.77,53.52,-0.15,3025142,-0.27503
2022-09-16,"September 16, 22",,,,,,4407515,-0.0195,56.47,56.64,55.37,55.93,54.74,55.24,-1.1,4407515,-1.95
2022-09-15,"September 15, 22",,,,,,3938400,-0.0080576,58.33,61.85,57.86,58.915,57.21,57.62,-0.47,3938400,-0.80576
2022-09-14,"September 14, 22",,,,,,2886401,-0.0089557,59.18,59.74,58.65,58.895,57.99,58.01,-0.53,2886401,-0.89557
2022-09-13,"September 13, 22",,,,,,2723549,-0.0013362,59.87,61.47,59.79,60.1575,59.11,59.5,-0.08,2723549,-0.13362
2022-09-12,"September 12, 22",,,,,,2113205,0.0127,62.25,63.47,63.04,62.7425,62.33,62.21,0.79,2113205,1.27
2022-09-09,"September 09, 22",,,,,,3655828,0.0322,60.31,62.5,62.25,61.3425,61.55,60.31,1.94,3655828,3.22
2022-09-08,"September 08, 22",,,,,,3352100,0.0532,56.16,59.51,59.15,57.7425,58.48,56.15,2.99,3352100,5.32
2022-09-07,"September 07, 22",,,,,,4296200,0.0636,54.08,57.62,57.52,55.725,56.87,53.68,3.44,4296200,6.36
2022-09-06,"September 06, 22",,,,,,2632700,-0.0227,55.08,55.18,53.83,54.32,53.22,53.19,-1.25,2632700,-2.27
2022-09-02,"September 02, 22",,,,,,2354537,-0.0209,56.36,56.89,55.18,55.7775,54.56,54.68,-1.18,2354537,-2.09
2022-09-01,"September 01, 22",,,,,,3040300,-0.0121,56.13,56.61,55.45,55.415,54.82,53.47,-0.68,3040300,-1.21
2022-08-31,"August 31, 22",,,,,,2764617,-0.0238,57.91,58.4,56.53,57.2525,55.89,56.17,-1.38,2764617,-2.38
2022-08-30,"August 30, 22",,,,,,2927800,-0.032,58.35,58.99,56.48,57.475,55.84,56.08,-1.87,2927800,-3.2
2022-08-29,"August 29, 22",,,,,,3026100,0.0062707,57.41,58.77,57.77,57.8175,57.12,57.32,0.36,3026100,0.62707
2022-08-26,"August 26, 22",,,,,,2877809,-0.0395,60.25,61.91,57.87,59.3,57.21,57.17,-2.38,2877809,-3.95
2022-08-25,"August 25, 22",,,,,,2355233,0.0266,58.61,60.22,60.17,59.38,59.49,58.52,1.56,2355233,2.66
2022-08-24,"August 24, 22",,,,,,2278354,-0.0044835,57.99,59.31,57.73,58.1675,57.08,57.64,-0.26,2278354,-0.44835
2022-08-23,"August 23, 22",,,,,,2589382,-0.0099434,58.33,59.11,57.75,58.185,57.1,57.55,-0.58,2589382,-0.99434
2022-08-22,"August 22, 22",,,,,,3455200,-0.0311,60.5,61,58.62,59.645,57.96,58.46,-1.88,3455200,-3.11
2022-08-19,"August 19, 22",,,,,,3556403,-0.0346,64.09,64.49,61.87,62.87,61.17,61.03,-2.22,3556403,-3.46
2022-08-18,"August 18, 22",,,,,,1634500,0.0083721,64.5,65.47,65.04,64.7175,64.3,63.86,0.54,1634500,0.83721
2022-08-17,"August 17, 22",,,,,,2048800,-0.0232,66.44,67.27,64.9,65.795,64.17,64.57,-1.54,2048800,-2.32
2022-08-16,"August 16, 22",,,,,,2268119,-0.0148,68.79,69.11,67.77,68.0925,67,66.7,-1.02,2268119,-1.48
2022-08-15,"August 15, 22",,,,,,3355549,0.0312,67.27,69.99,69.37,68.475,68.58,67.27,2.1,3355549,3.12
2022-08-12,"August 12, 22",,,,,,2066878,0.0087563,67.38,68.32,67.97,67.67,67.2,67.01,0.59,2066878,0.87563
2022-08-11,"August 11, 22",,,,,,3086107,-0.0097131,66.92,69.47,66.27,67.1725,65.52,66.03,-0.65,3086107,-0.97131
2022-08-10,"August 10, 22",,,,,,4088819,-0.01,66.72,68.54,66.05,66.8225,65.3,65.98,-0.67,4088819,-1
2022-08-09,"August 09, 22",,,,,,3987512,-0.036,66.93,67.21,64.52,65.7475,63.79,64.33,-2.41,3987512,-3.6
2022-08-08,"August 08, 22",,,,,,3360075,-0.0067085,68.57,71.71,68.11,69.02,67.34,67.69,-0.46,3360075,-0.67085
2022-08-05,"August 05, 22",,,,,,3531111,0.0375,65.33,67.92,67.78,66.435,67.01,64.71,2.45,3531111,3.75
2022-08-04,"August 04, 22",,,,,,5700300,0.0464,63.58,67.2,66.53,65.1375,65.78,63.24,2.95,5700300,4.64
2022-08-03,"August 03, 22",,,,,,19427942,0.0529,60.06,64.88,63.24,61.8325,62.52,59.15,3.18,19427942,5.29
2022-08-02,"August 02, 22",,,,,,4191431,0.0487,73.15,77.77,76.71,75.065,75.84,72.63,3.56,4191431,4.87
2022-08-01,"August 01, 22",,,,,,2749400,0.0232,71.86,74.02,73.53,72.3,72.7,69.79,1.67,2749400,2.32
2022-07-29,"July 29, 22",,,,,,2296600,0.0227,71.68,73.47,73.31,72.265,72.48,70.6,1.63,2296600,2.27
2022-07-28,"July 28, 22",,,,,,1743200,0.0161,71.37,72.77,72.52,71.57,71.7,69.62,1.15,1743200,1.61
2022-07-27,"July 27, 22",,,,,,2823007,0.0194,70.59,72.33,71.96,71.1675,71.15,69.79,1.37,2823007,1.94
2022-07-26,"July 26, 22",,,,,,1769801,-0.0365,71.04,71.04,68.45,69.63,67.68,67.99,-2.59,1769801,-3.65
2022-07-25,"July 25, 22",,,,,,1581745,-0.0126,72.26,72.26,71.35,71.45,70.54,69.93,-0.91,1581745,-1.26
2022-07-22,"July 22, 22",,,,,,1696550,-0.019,73.61,75.36,72.21,73.1925,71.39,71.59,-1.4,1696550,-1.9
2022-07-21,"July 21, 22",,,,,,1934947,0.0253,72.84,74.73,74.68,73.71,73.83,72.59,1.84,1934947,2.53
2022-07-20,"July 20, 22",,,,,,2129118,0.0275,71.38,74.14,73.34,72.3825,72.51,70.67,1.96,2129118,2.75
2022-07-19,"July 19, 22",,,,,,3114800,0.0546,66.8,70.59,70.45,68.5225,69.65,66.25,3.65,3114800,5.46
2022-07-18,"July 18, 22",,,,,,2647200,-0.0253,66.82,67.91,65.13,66.155,64.39,64.76,-1.69,2647200,-2.53
2022-07-15,"July 15, 22",,,,,,3362700,0.0015352,65.14,65.88,65.24,64.8975,64.5,63.33,0.1,3362700,0.15352
2022-07-14,"July 14, 22",,,,,,2735007,-0.0376,66.5,66.68,64,65.27,63.28,63.9,-2.5,2735007,-3.76
2022-07-13,"July 13, 22",,,,,,2398148,-0.0035682,67.26,68.72,67.02,67.3025,66.26,66.21,-0.24,2398148,-0.35682
2022-07-12,"July 12, 22",,,,,,2462600,-0.0194,70.56,72.49,69.19,70.205,68.41,68.58,-1.37,2462600,-1.94
2022-07-11,"July 11, 22",,,,,,3066088,-0.0493,73.84,74.46,70.2,72.065,69.41,69.76,-3.64,3066088,-4.93
2022-07-08,"July 08, 22",,,,,,2369524,0.0116,74.38,76.08,75.24,74.6025,74.39,72.71,0.86,2369524,1.16
2022-07-07,"July 07, 22",,,,,,2122005,0.0144,74.8,76.92,75.88,75.46,75.02,74.24,1.08,2122005,1.44
2022-07-06,"July 06, 22",,,,,,2183613,-0.0022964,74.03,74.78,73.86,73.85,73.02,72.73,-0.17,2183613,-0.22964
2022-07-05,"July 05, 22",,,,,,2665416,0.0503,70.61,74.3,74.16,72.0225,73.32,69.02,3.55,2665416,5.03
2022-07-01,"July 01, 22",,,,,,1881000,0.0285,69.51,71.63,71.49,70.3525,70.68,68.78,1.98,1881000,2.85
2022-06-30,"June 30, 22",,,,,,3104500,-0.0101,70.4,70.98,69.69,69.7275,68.9,67.84,-0.71,3104500,-1.01
2022-06-29,"June 29, 22",,,,,,2139800,-0.0141,72.11,73.35,71.09,71.7,70.29,70.25,-1.02,2139800,-1.41
2022-06-28,"June 28, 22",,,,,,2480220,-0.0674,77,77.01,71.81,74.365,71,71.64,-5.19,2480220,-6.74
2022-06-27,"June 27, 22",,,,,,3464114,-0.0207,78.32,79.37,76.7,77.1625,75.83,74.26,-1.62,3464114,-2.07
2022-06-24,"June 24, 22",,,,,,3433325,0.0583,74.13,78.5,78.45,76.1825,77.56,73.65,4.32,3433325,5.83
2022-06-23,"June 23, 22",,,,,,2745400,0.0328,71.12,73.68,73.45,71.9,72.62,69.35,2.33,2745400,3.28
2022-06-22,"June 22, 22",,,,,,3389350,0.0023035,69.46,71.22,69.62,69.795,68.83,68.88,0.16,3389350,0.23035
2022-06-21,"June 21, 22",,,,,,3353450,0.0079148,69.49,71.74,70.04,70.1425,69.25,69.3,0.55,3353450,0.79148
2022-06-17,"June 17, 22",,,,,,8100640,-0.059,72.86,73.64,68.56,70.5775,67.78,67.25,-4.3,8100640,-5.9
2022-06-16,"June 16, 22",,,,,,2788300,-0.0203,74.41,75.47,72.9,73.705,72.07,72.04,-1.51,2788300,-2.03
2022-06-15,"June 15, 22",,,,,,3043600,0.0294,74.86,78.41,77.06,76.11,76.19,74.11,2.2,3043600,2.94
2022-06-14,"June 14, 22",,,,,,2892070,-0.0050381,73.44,75.36,73.07,73.5775,72.24,72.44,-0.37,2892070,-0.50381
2022-06-13,"June 13, 22",,,,,,3052236,-0.0227,74,75.73,72.32,73.4275,71.5,71.66,-1.68,3052236,-2.27
2022-06-10,"June 10, 22",,,,,,2463793,-0.0136,77.74,80,76.68,77.64,75.81,76.14,-1.06,2463793,-1.36
2022-06-09,"June 09, 22",,,,,,1601236,-0.0401,83.78,84.05,80.42,82.1525,79.51,80.36,-3.36,1601236,-4.01
2022-06-08,"June 08, 22",,,,,,1542983,0.0046291,84.25,87.46,84.64,85.0175,83.68,83.72,0.39,1542983,0.46291
2022-06-07,"June 07, 22",,,,,,3046539,0.0344,81.5,84.61,84.3,82.91,83.35,81.23,2.8,3046539,3.44
2022-06-06,"June 06, 22",,,,,,1673209,-0.0181,84.45,85.96,82.92,84.0175,81.98,82.74,-1.53,1673209,-1.81
2022-06-03,"June 03, 22",,,,,,1905500,-0.0090405,82.96,83.99,82.21,82.5675,81.28,81.11,-0.75,1905500,-0.90405
2022-06-02,"June 02, 22",,,,,,2745670,0.0624,79.19,85.42,84.13,81.9825,83.18,79.19,4.94,2745670,6.24
2022-06-01,"June 01, 22",,,,,,2508517,-0.0067686,79.78,81.16,79.24,79.62,78.34,78.3,-0.54,2508517,-0.67686
2022-05-31,"May 31, 22",,,,,,2903337,-0.015,79.98,80.41,78.78,79.255,77.89,77.85,-1.2,2903337,-1.5
2022-05-27,"May 27, 22",,,,,,2225639,0.0149,78.67,80.44,79.84,79.22,78.94,77.93,1.17,2225639,1.49
2022-05-26,"May 26, 22",,,,,,2205100,0.0512,74.09,78.5,77.88,75.9525,77,73.34,3.79,2205100,5.12
2022-05-25,"May 25, 22",,,,,,2125722,0.026,71.62,74.23,73.48,72.6325,72.65,71.2,1.86,2125722,2.6
2022-05-24,"May 24, 22",,,,,,2743045,-0.0219,73.4,73.78,71.79,72.4875,70.98,70.98,-1.61,2743045,-2.19
2022-05-23,"May 23, 22",,,,,,2637900,-0.0206,76.7,77.05,75.12,75.5075,74.27,73.16,-1.58,2637900,-2.06
2022-05-20,"May 20, 22",,,,,,2893400,-0.0174,78.06,78.99,76.7,77.0875,75.83,74.6,-1.36,2893400,-1.74
2022-05-19,"May 19, 22",,,,,,2727900,0.0366,72.4,76.72,75.05,74.1025,74.2,72.24,2.65,2727900,3.66
2022-05-18,"May 18, 22",,,,,,4442600,-0.0315,74.21,75.75,71.87,73.315,71.06,71.43,-2.34,4442600,-3.15
2022-05-17,"May 17, 22",,,,,,3815205,-0.0284,77.75,79.17,75.54,76.685,74.68,74.28,-2.21,3815205,-2.84
2022-05-16,"May 16, 22",,,,,,2381142,-0.0032895,76,78.47,75.75,76.4175,74.89,75.45,-0.25,2381142,-0.32895
2022-05-13,"May 13, 22",,,,,,2884636,0.0403,74.51,78.29,77.51,76.205,76.63,74.51,3,2884636,4.03
2022-05-12,"May 12, 22",,,,,,5437210,0.0544,69.69,75.6,73.48,71.835,72.65,68.57,3.79,5437210,5.44
2022-05-11,"May 11, 22",,,,,,7697400,0.0022992,69.59,72.05,69.75,69.8675,68.96,68.08,0.16,7697400,0.22992
2022-05-10,"May 10, 22",,,,,,6591088,-0.0424,73.36,74.65,70.25,71.5325,69.45,67.87,-3.11,6591088,-4.24
2022-05-09,"May 09, 22",,,,,,4682943,-0.0442,73.98,74.9,70.71,72.57,69.91,70.69,-3.27,4682943,-4.42
2022-05-06,"May 06, 22",,,,,,5249038,-0.0132,75.06,76.31,74.07,74.0975,73.23,70.95,-0.99,5249038,-1.32
2022-05-05,"May 05, 22",,,,,,4660011,-0.0565,81.48,81.54,76.88,78.535,76.01,74.24,-4.6,4660011,-5.65
2022-05-04,"May 04, 22",,,,,,9475500,0.2064,69.53,85.44,83.88,77.0325,82.93,69.28,14.35,9475500,20.64
2022-05-03,"May 03, 22",,,,,,5687721,-0.0183,80.49,80.9,79.02,79.2375,78.13,76.54,-1.47,5687721,-1.83
2022-05-02,"May 02, 22",,,,,,2750304,0.0259,78.65,80.93,80.69,79.49,79.78,77.69,2.05,2750304,2.59
2022-04-29,"April 29, 22",,,,,,2346969,-0.0275,81.39,83.96,79.15,80.8725,78.25,78.99,-2.24,2346969,-2.75
2022-04-28,"April 28, 22",,,,,,2792134,0.0371,78.68,82.58,81.6,80.2275,80.68,78.05,2.92,2792134,3.71
2022-04-27,"April 27, 22",,,,,,3252500,-0.012,78.03,81.36,77.09,78.33,76.22,76.84,-0.94,3252500,-1.2
2022-04-26,"April 26, 22",,,,,,3845900,-0.0229,81.32,82.86,79.46,80.6925,78.56,79.13,-1.86,3845900,-2.29
2022-04-25,"April 25, 22",,,,,,5917190,0.0705,77.05,82.94,82.48,79.6825,81.55,76.26,5.43,5917190,7.05
2022-04-22,"April 22, 22",,,,,,5422335,-0.0118,78.22,81.29,77.3,78.36,76.42,76.63,-0.92,5422335,-1.18
2022-04-21,"April 21, 22",,,,,,5834164,-0.094,85.72,85.98,77.66,81.51,76.78,76.68,-8.06,5834164,-9.4
2022-04-20,"April 20, 22",,,,,,5157430,-0.0975,93.76,93.9,84.62,89.175,83.66,84.42,-9.14,5157430,-9.75
2022-04-19,"April 19, 22",,,,,,3579678,0.0479,89.62,95.13,93.91,91.5825,92.85,87.67,4.29,3579678,4.79
2022-04-18,"April 18, 22",,,,,,2023000,-0.0090909,91.3,91.7,90.47,90.71,89.45,89.37,-0.83,2023000,-0.90909
2022-04-14,"April 14, 22",,,,,,1918600,-0.0495,96.9,97.28,92.1,94.575,91.06,92.02,-4.8,1918600,-4.95
2022-04-13,"April 13, 22",,,,,,2925503,0.0185,94.57,96.55,96.32,95.195,95.23,93.34,1.75,2925503,1.85
2022-04-12,"April 12, 22",,,,,,3753600,-0.0445,98.51,99.59,94.13,96.1175,93.06,92.24,-4.38,3753600,-4.45
2022-04-11,"April 11, 22",,,,,,3789978,-0.0334,99.83,100.75,96.5,98.1125,95.41,95.37,-3.33,3789978,-3.34
2022-04-08,"April 08, 22",,,,,,1582300,-0.0111,101.61,103.04,100.48,101.2775,99.34,99.98,-1.13,1582300,-1.11
2022-04-07,"April 07, 22",,,,,,1712138,-0.0104,103.48,104.69,102.4,102.7025,101.24,100.24,-1.08,1712138,-1.04
2022-04-06,"April 06, 22",,,,,,1612205,-0.0128,105.75,106.66,104.4,104.85,103.22,102.59,-1.35,1612205,-1.28
2022-04-05,"April 05, 22",,,,,,1752312,-0.0484,113.45,114.36,107.96,110.815,106.74,107.49,-5.49,1752312,-4.84
2022-04-04,"April 04, 22",,,,,,1781313,0.0291,110.14,114.06,113.34,111.7225,112.06,109.35,3.2,1781313,2.91
2022-04-01,"April 01, 22",,,,,,1894800,-0.0055642,109.63,112.64,109.02,109.8475,107.79,108.1,-0.61,1894800,-0.55642
2022-03-31,"March 31, 22",,,,,,2422044,-0.0151,110.41,111.85,108.74,109.9125,107.51,108.65,-1.67,2422044,-1.51
2022-03-30,"March 30, 22",,,,,,2420300,0.008287,109.81,111.13,110.72,110.1675,109.47,109.01,0.91,2420300,0.8287
2022-03-29,"March 29, 22",,,,,,1714100,0.0157,109.44,111.55,111.16,109.9175,109.9,107.52,1.72,1714100,1.57
2022-03-28,"March 28, 22",,,,,,1509400,0.0056903,107.2,109.66,107.81,107.285,106.59,104.47,0.61,1509400,0.56903
2022-03-25,"March 25, 22",,,,,,2419735,0.0042341,106.28,107.13,106.73,106.16,105.52,104.5,0.45,2419735,0.42341
2022-03-24,"March 24, 22",,,,,,2222000,0.0111,105.88,107.24,107.06,105.6375,105.85,102.37,1.18,2222000,1.11
2022-03-23,"March 23, 22",,,,,,2205500,-0.0054343,103.05,106.69,102.49,103.5775,101.33,102.08,-0.56,2205500,-0.54343
2022-03-22,"March 22, 22",,,,,,2764766,0.0428,100.03,105.86,104.31,102.5,103.13,99.8,4.28,2764766,4.28
2022-03-21,"March 21, 22",,,,,,2911039,-0.0152,101.57,102.68,100.03,100.7175,98.9,98.59,-1.54,2911039,-1.52
2022-03-18,"March 18, 22",,,,,,7116031,0.0814,94.96,102.98,102.69,98.77,101.53,94.45,7.73,7116031,8.14
2022-03-17,"March 17, 22",,,,,,2794049,0.0439,91.25,95.71,95.26,93.015,94.18,89.84,4.01,2794049,4.39
2022-03-16,"March 16, 22",,,,,,5700587,0.0225,90.33,93.12,92.36,91.1075,91.31,88.62,2.03,5700587,2.25
2022-03-15,"March 15, 22",,,,,,3642300,0.0159,86.2,87.85,87.57,86.5925,86.58,84.75,1.37,3642300,1.59
2022-03-14,"March 14, 22",,,,,,3173801,-0.0315,87.83,90.21,85.06,86.9025,84.1,84.51,-2.77,3173801,-3.15
2022-03-11,"March 11, 22",,,,,,3162002,-0.0982,98.08,98.08,88.45,93.2375,87.45,88.34,-9.63,3162002,-9.82
2022-03-10,"March 10, 22",,,,,,2462202,-0.0199,96.84,97.99,94.91,95.9575,93.84,94.09,-1.93,2462202,-1.99
2022-03-09,"March 09, 22",,,,,,5407345,0.0407,95.06,100.57,98.93,97.0775,97.81,93.75,3.87,5407345,4.07
2022-03-08,"March 08, 22",,,,,,8193451,-0.0106,88.64,90.13,87.7,87.6675,86.71,84.2,-0.94,8193451,-1.06
2022-03-07,"March 07, 22",,,,,,4521277,-0.0761,96.53,97.82,89.18,93.17,88.17,89.15,-7.35,4521277,-7.61
2022-03-04,"March 04, 22",,,,,,4247628,-0.0601,102.77,103.48,96.59,99.645,95.5,95.74,-6.18,4247628,-6.01
2022-03-03,"March 03, 22",,,,,,2516900,-0.0716,110.93,110.93,102.99,106.7475,101.82,102.14,-7.94,2516900,-7.16
2022-03-02,"March 02, 22",,,,,,2635237,-0.0141,110.79,111.01,109.23,109.59,107.99,107.33,-1.56,2635237,-1.41
2022-03-01,"March 01, 22",,,,,,1795533,-0.0095973,111.49,114,110.42,111.335,109.17,109.43,-1.07,1795533,-0.95973
2022-02-28,"February 28, 22",,,,,,2429334,-0.0066821,112.24,114.02,111.49,111.9975,110.23,110.24,-0.75,2429334,-0.66821
2022-02-25,"February 25, 22",,,,,,2682137,-0.0004414231,113.27,113.87,113.22,112.1325,111.94,108.17,-0.05,2682137,-0.04414231
2022-02-24,"February 24, 22",,,,,,2736393,0.1161,101.28,113.55,113.04,107.1175,111.76,100.6,11.76,2736393,11.61
2022-02-23,"February 23, 22",,,,,,3741718,-0.0297,107.74,108.01,104.54,106.1375,103.36,104.26,-3.2,3741718,-2.97
2022-02-22,"February 22, 22",,,,,,2266100,0.0031829,106.82,109.35,107.16,107.335,105.95,106.01,0.34,2266100,0.31829
2022-02-18,"February 18, 22",,,,,,2839896,-0.0389,111.91,112.16,107.56,109.56,106.34,106.61,-4.35,2839896,-3.89
2022-02-17,"February 17, 22",,,,,,2329356,-0.0272,115.01,116.42,111.88,113.6875,110.61,111.44,-3.13,2329356,-2.72
2022-02-16,"February 16, 22",,,,,,2017910,0.0109,116.06,117.96,117.33,116.5325,116,114.78,1.27,2017910,1.09
2022-02-15,"February 15, 22",,,,,,1642709,0.0185,116.29,118.95,118.44,117.255,117.1,115.34,2.15,1642709,1.85
2022-02-14,"February 14, 22",,,,,,2102157,0.0127,112.35,117.15,113.78,113.7775,112.49,111.83,1.43,2102157,1.27
2022-02-11,"February 11, 22",,,,,,2316227,-0.0129,114.23,117.38,112.76,114.015,111.48,111.69,-1.47,2316227,-1.29
2022-02-10,"February 10, 22",,,,,,1787300,0.0050958,113.82,117.31,114.4,114.655,113.1,113.09,0.58,1787300,0.50958
2022-02-09,"February 09, 22",,,,,,2786300,0.019,115,117.39,117.19,115.44,115.86,112.18,2.19,2786300,1.9
2022-02-08,"February 08, 22",,,,,,2139424,-0.0028384,112.74,113.75,112.42,112.625,111.15,111.59,-0.32,2139424,-0.28384
2022-02-07,"February 07, 22",,,,,,2035829,-0.0267,116.52,116.95,113.41,114.965,112.13,112.98,-3.11,2035829,-2.67
2022-02-04,"February 04, 22",,,,,,2834970,0.0417,111.34,117.18,115.98,113.5925,114.67,109.87,4.64,2834970,4.17
2022-02-03,"February 03, 22",,,,,,3099800,-0.0263,115,117.72,111.98,114.1075,110.71,111.73,-3.02,3099800,-2.63
2022-02-02,"February 02, 22",,,,,,5700700,0.0399,113.48,121.49,118.01,116.1175,116.67,111.49,4.53,5700700,3.99
2022-02-01,"February 01, 22",,,,,,3589800,-0.0052361,112.68,112.92,112.09,111.6325,110.82,108.84,-0.59,3589800,-0.52361
2022-01-31,"January 31, 22",,,,,,3286000,0.0431,108.04,112.77,112.7,109.7425,111.42,105.46,4.66,3286000,4.31
2022-01-28,"January 28, 22",,,,,,2676300,0.0244,106.62,109.33,109.22,107.58,107.98,105.15,2.6,2676300,2.44
2022-01-27,"January 27, 22",,,,,,3095408,-0.0488,111.96,112.83,106.5,109.2,105.29,105.51,-5.46,3095408,-4.88
2022-01-26,"January 26, 22",,,,,,2209833,-0.0296,113.53,116.09,110.17,112.1275,108.92,108.72,-3.36,2209833,-2.96
2022-01-25,"January 25, 22",,,,,,2110500,-0.0188,113.84,116.32,111.7,113.3075,110.44,111.37,-2.14,2110500,-1.88
2022-01-24,"January 24, 22",,,,,,4165400,0.0412,112.61,117.47,117.25,114.1025,115.92,109.08,4.64,4165400,4.12
2022-01-21,"January 21, 22",,,,,,3249332,-0.0229,118.56,121.47,115.84,117.8575,114.53,115.56,-2.72,3249332,-2.29
2022-01-20,"January 20, 22",,,,,,2118015,0.0052525,118.04,122.08,118.66,119.0475,117.32,117.41,0.6161,2118015,0.52525
2022-01-19,"January 19, 22",,,,,,1867500,0.0044057,115.76,119.38,116.27,116.6425,114.95,115.16,0.51,1867500,0.44057
2022-01-18,"January 18, 22",,,,,,3512100,-0.0192,118.14,119.05,115.87,117.0375,114.56,115.09,-2.27,3512100,-1.92
2022-01-14,"January 14, 22",,,,,,2147800,-0.0077805,122.1,124.14,121.15,121.5175,119.78,118.68,-0.95,2147800,-0.77805
2022-01-13,"January 13, 22",,,,,,2611011,-0.0435,128.8,128.87,123.2,125.8625,121.81,122.58,-5.6,2611011,-4.35
2022-01-12,"January 12, 22",,,,,,2087132,-0.0297,127.88,127.88,124.08,125.325,122.68,121.46,-3.8,2087132,-2.97
2022-01-11,"January 11, 22",,,,,,1809523,-0.0009514748,126.12,129.51,126,126.3375,124.57,123.72,-0.12,1809523,-0.09514748
2022-01-10,"January 10, 22",,,,,,2109802,0.0248,123.5,126.65,126.56,124.01,125.13,119.33,3.06,2109802,2.48
2022-01-07,"January 07, 22",,,,,,1262600,-0.005083,125.91,128.37,125.27,126.12,123.85,124.93,-0.64,1262600,-0.5083
2022-01-06,"January 06, 22",,,,,,2258240,0.0045422,125.49,128.56,126.06,125.6675,124.63,122.56,0.57,2258240,0.45422
2022-01-05,"January 05, 22",,,,,,2813619,-0.0493,132.03,133.1,125.52,128.8875,124.1,124.9,-6.51,2813619,-4.93
2022-01-04,"January 04, 22",,,,,,2445827,-0.0293,136.99,136.99,132.97,134.14,131.46,129.61,-4.02,2445827,-2.93
2022-01-03,"January 03, 22",,,,,,2364973,0.01,132.9,136.76,134.23,133.8175,132.71,131.38,1.33,2364973,1
2021-12-31,"December 31, 21",,,,,,1220381,-0.0071321,133.2,134.84,132.25,133.1025,130.75,132.12,-0.95,1220381,-0.71321
2021-12-30,"December 30, 21",,,,,,1273711,0.0246,130,134.97,133.2,132.0325,131.69,129.96,3.2,1273711,2.46
2021-12-29,"December 29, 21",,,,,,1137339,-0.0169,132.24,132.99,130,131.2725,128.53,129.86,-2.24,1137339,-1.69
2021-12-28,"December 28, 21",,,,,,1270086,-0.0082805,134.05,135.21,132.94,133.75,131.44,132.8,-1.11,1270086,-0.82805
2021-12-27,"December 27, 21",,,,,,1643316,0.0020938,133.73,135.09,134.01,133.8325,132.49,132.5,0.28,1643316,0.20938
2021-12-23,"December 23, 21",,,,,,1390587,0.014,131.6,134.52,133.44,132.5525,131.93,130.65,1.84,1390587,1.4
2021-12-22,"December 22, 21",,,,,,1117815,0.0029771,131,131.99,131.39,130.85,129.9,129.02,0.39,1117815,0.29771
2021-12-21,"December 21, 21",,,,,,2378433,0.0381,126.67,132.42,131.49,129.3,130,126.62,4.82,2378433,3.81
2021-12-20,"December 20, 21",,,,,,2659122,0.0148,124,128.23,125.84,125.0825,124.42,122.26,1.84,2659122,1.48
2021-12-17,"December 17, 21",,,,,,6722933,0.0282,123.18,128.6,126.65,124.515,125.22,119.63,3.47,6722933,2.82
2021-12-16,"December 16, 21",,,,,,3375147,-0.0034436,124.87,125.91,124.44,124.2275,123.03,121.69,-0.43,3375147,-0.34436
2021-12-15,"December 15, 21",,,,,,3804038,0.0043806,123.27,124.41,123.81,122.5,122.41,118.51,0.54,3804038,0.43806
2021-12-14,"December 14, 21",,,,,,2666937,-0.0102,124.07,126.31,122.81,123.76,121.42,121.85,-1.26,2666937,-1.02
2021-12-13,"December 13, 21",,,,,,2337400,-0.0286,129.92,130.7,126.2,128.2075,124.77,126.01,-3.72,2337400,-2.86
2021-12-10,"December 10, 21",,,,,,1624019,-0.027,133.96,134.39,130.34,132.1075,128.86,129.74,-3.62,1624019,-2.7
2021-12-09,"December 09, 21",,,,,,1872336,-0.0186,134.71,137.12,132.21,133.9825,130.71,131.89,-2.5,1872336,-1.86
2021-12-08,"December 08, 21",,,,,,3892209,0.0119,134,141.4,135.6,136.0925,134.07,133.37,1.6,3892209,1.19
2021-12-07,"December 07, 21",,,,,,2774079,0.0189,131.96,137.74,134.45,134.0025,132.93,131.86,2.49,2774079,1.89
2021-12-06,"December 06, 21",,,,,,3628200,0.0276,125.96,129.86,129.44,127.275,127.97,123.84,3.48,3628200,2.76
2021-12-03,"December 03, 21",,,,,,3298547,-0.0224,129.08,129.08,126.19,126.31,124.76,120.89,-2.89,3298547,-2.24
