date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,recordDate,dividend,paymentDate,declarationDate,adjDividend
2021-02-10,16.53,16.91,15.97,16.77,15.75,5162900,5162900,0.24,1.45,16.545,"February 10, 21",0.0145,,,,,
2021-02-09,16.95,17.11,16.34,16.45,15.45,4806841,4806841,-0.5,-2.95,16.7125,"February 09, 21",-0.0295,,,,,
2021-02-08,16.96,17.1,16.63,17.08,16.04,4480535,4480535,0.12,0.70755,16.9425,"February 08, 21",0.0070755,,,,,
2021-02-05,17.31,17.34,16.53,16.75,15.73,4090539,4090539,-0.56,-3.24,16.9825,"February 05, 21",-0.0324,,,,,
2021-02-04,17.39,17.4,16.9,16.99,15.96,3121026,3121026,-0.4,-2.3,17.17,"February 04, 21",-0.023,,,,,
2021-02-03,16.56,17.46,16.56,17.26,16.21,4788912,4788912,0.7,4.23,16.96,"February 03, 21",0.0423,,,,,
2021-02-02,17.6,17.66,16.5,16.57,15.56,5561902,5561902,-1.03,-5.85,17.0825,"February 02, 21",-0.0585,,,,,
2021-02-01,16.98,17.56,16.88,17.01,15.97,5397100,5397100,0.03,0.17668,17.1075,"February 01, 21",0.0017668,,,,,
2021-01-29,16.47,17.21,16.23,16.31,15.32,6138800,6138800,-0.16,-0.97146,16.555,"January 29, 21",-0.0097146,,,,,
2021-01-28,16.85,16.89,15.82,16.44,15.44,5974500,5974500,-0.41,-2.43,16.5,"January 28, 21",-0.0243,,,,,
2021-01-27,15.73,17.23,15.4,16.56,15.55,9222408,9222408,0.83,5.28,16.23,"January 27, 21",0.0528,,,,,
2021-01-26,16.68,16.88,15.95,15.97,15,4638621,4638621,-0.71,-4.26,16.37,"January 26, 21",-0.0426,,,,,
2021-01-25,16.69,17.11,16.26,16.47,15.47,4480636,4480636,-0.22,-1.32,16.6325,"January 25, 21",-0.0132,,,,,
2021-01-22,15.61,16.44,15.35,16.39,15.39,3356325,3356325,0.78,5,15.9475,"January 22, 21",0.05,,,,,
2021-01-21,16.03,16.54,15.48,15.99,15.02,4876229,4876229,-0.04,-0.24953,16.01,"January 21, 21",-0.0024953,,,,,
2021-01-20,17.15,17.23,15.88,16.18,15.19,6356400,6356400,-0.97,-5.66,16.61,"January 20, 21",-0.0566,,,,,
2021-01-19,18.3,18.62,16.45,17.03,15.99,7818836,7818836,-1.27,-6.94,17.6,"January 19, 21",-0.0694,,,,,
2021-01-15,18.11,18.66,17.81,18.5,17.37,7712825,7712825,0.39,2.15,18.27,"January 15, 21",0.0215,,,,,
2021-01-14,17.45,18.18,17.36,17.9,16.81,8873907,8873907,0.45,2.58,17.7225,"January 14, 21",0.0258,,,,,
2021-01-13,16.56,17.59,16.22,17.19,16.14,9650053,9650053,0.63,3.8,16.89,"January 13, 21",0.038,,,,,
2021-01-12,15.66,16.51,15.52,16.48,15.48,8700500,8700500,0.82,5.24,16.0425,"January 12, 21",0.0524,,,,,
2021-01-11,14.24,15.27,14.12,15.22,14.29,4200484,4200484,0.98,6.88,14.7125,"January 11, 21",0.0688,,,,,
2021-01-08,15.09,15.13,14.35,14.52,13.64,4830727,4830727,-0.57,-3.78,14.7725,"January 08, 21",-0.0378,,,,,
2021-01-07,14.96,15.45,14.7,14.94,14.03,4896138,4896138,-0.02,-0.13369,15.0125,"January 07, 21",-0.0013369,,,,,
2021-01-06,14.17,14.97,13.89,14.96,14.05,6488300,6488300,0.79,5.58,14.4975,"January 06, 21",0.0558,,,,,
2020-02-13,,,,,,,,,,,"February 13, 20",,2020-02-14,0.03,2020-03-01,2020-02-04,0.03
2019-11-07,,,,,,,,,,,"November 07, 19",,2019-11-08,0.03,2019-12-01,2019-10-09,0.03
2019-08-08,,,,,,,,,,,"August 08, 19",,2019-08-09,0.03,2019-09-01,2019-07-11,0.03
2019-05-14,,,,,,,,,,,"May 14, 19",,2019-05-15,0.03,2019-06-01,2019-04-17,0.03
2019-02-14,,,,,,,,,,,"February 14, 19",,2019-02-15,0.03,2019-03-01,2019-01-16,0.03
2018-11-20,,,,,,,,,,,"November 20, 18",,2018-11-21,0.03,2018-12-03,2018-10-10,0.03
2018-11-08,,,,,,,,,,,"November 08, 18",,2018-11-09,0.0551,2018-12-01,2018-10-10,0.03
2018-08-09,,,,,,,,,,,"August 09, 18",,2018-08-10,0.03,2018-09-01,2018-07-11,0.016331
2018-05-10,,,,,,,,,,,"May 10, 18",,2018-05-11,0.03,2018-06-01,2018-04-18,0.016331
2018-02-13,,,,,,,,,,,"February 13, 18",,2018-02-14,0.03,2018-03-01,2018-01-17,0.016331
2017-11-09,,,,,,,,,,,"November 09, 17",,2017-11-10,0.03,2017-12-01,2017-10-11,0.016331
2017-08-09,,,,,,,,,,,"August 09, 17",,2017-08-11,0.03,2017-09-01,2017-07-12,0.016331
2017-05-10,,,,,,,,,,,"May 10, 17",,2017-05-12,0.03,2017-06-01,2017-04-19,0.016331
2017-02-15,,,,,,,,,,,"February 15, 17",,2017-02-17,0.03,2017-03-01,2017-01-18,0.016331
2016-11-08,,,,,,,,,,,"November 08, 16",,2016-11-11,0.03,2016-12-01,2016-10-12,0.016331
2016-08-10,,,,,,,,,,,"August 10, 16",,2016-08-12,0.03,2016-09-01,2016-07-13,0.016331
2016-05-11,,,,,,,,,,,"May 11, 16",,2016-05-13,0.03,2016-06-01,2016-04-20,0.016331
2016-02-12,,,,,,,,,,,"February 12, 16",,2016-02-17,0.03,2016-03-01,2016-01-20,0.016331
2015-11-10,,,,,,,,,,,"November 10, 15",,2015-11-13,0.03,2015-12-01,2015-10-14,0.016331
2015-08-12,,,,,,,,,,,"August 12, 15",,2015-08-14,0.03,2015-09-01,2015-07-08,0.016331
2015-05-13,,,,,,,,,,,"May 13, 15",,2015-05-15,0.03,2015-06-01,2015-04-15,0.016331
2015-02-11,,,,,,,,,,,"February 11, 15",,2015-02-13,0.03,2015-03-01,2015-01-21,0.016331
2014-11-12,,,,,,,,,,,"November 12, 14",,2014-11-14,0.03,2014-12-01,2014-10-15,0.016331
2014-08-13,,,,,,,,,,,"August 13, 14",,2014-08-15,0.03,2014-09-01,2014-07-09,0.016331
2014-05-14,,,,,,,,,,,"May 14, 14",,2014-05-16,0.03,2014-06-01,2014-04-30,0.016331
2014-02-12,,,,,,,,,,,"February 12, 14",,2014-02-14,0.03,2014-03-01,2014-01-15,0.016331
2013-11-13,,,,,,,,,,,"November 13, 13",,2013-11-15,0.03,2013-12-01,2013-10-16,0.016331
2013-08-14,,,,,,,,,,,"August 14, 13",,2013-08-16,0.03,2013-09-01,2013-07-10,0.016331
2013-05-15,,,,,,,,,,,"May 15, 13",,2013-05-17,0.03,2013-06-01,2013-04-22,0.016331
2013-02-13,,,,,,,,,,,"February 13, 13",,2013-02-15,0.03,2013-03-01,2013-01-16,0.016331
2012-11-07,,,,,,,,,,,"November 07, 12",,2012-11-09,0.22,2012-12-01,2012-10-17,0.11976
2012-08-08,,,,,,,,,,,"August 08, 12",,2012-08-10,0.22,2012-09-01,2012-07-12,0.11976
2012-05-09,,,,,,,,,,,"May 09, 12",,2012-05-11,0.22,2012-06-01,2012-04-18,0.11976
2012-02-15,,,,,,,,,,,"February 15, 12",,2012-02-17,0.22,2012-03-01,2012-01-18,0.11976
2011-11-02,,,,,,,,,,,"November 02, 11",,2011-11-04,0.22,2011-12-01,2011-10-12,0.11976
2011-08-03,,,,,,,,,,,"August 03, 11",,2011-08-05,0.22,2011-09-01,2011-07-14,0.11976
2011-05-16,,,,,,,,,,,"May 16, 11",,2011-05-18,0.22,2011-06-01,2011-05-10,0.11976
2011-02-02,,,,,,,,,,,"February 02, 11",,2011-02-04,0.22,2011-03-01,2011-01-19,0.11976
2010-11-03,,,,,,,,,,,"November 03, 10",,2010-11-05,0.22,2010-12-01,2010-10-20,0.11976
2010-08-04,,,,,,,,,,,"August 04, 10",,2010-08-06,0.22,2010-09-01,2010-07-14,0.11976
2010-05-05,,,,,,,,,,,"May 05, 10",,2010-05-07,0.22,2010-06-01,2010-04-21,0.11976
2010-02-10,,,,,,,,,,,"February 10, 10",,2010-02-12,0.22,2010-03-01,2010-01-20,0.11976
2009-11-04,,,,,,,,,,,"November 04, 09",,2009-11-06,0.22,2009-12-01,2009-10-21,0.11976
2009-08-05,,,,,,,,,,,"August 05, 09",,2009-08-07,0.22,2009-09-01,2009-07-08,0.11976
2009-05-06,,,,,,,,,,,"May 06, 09",,2009-05-08,0.22,2009-06-01,2009-04-23,0.11976
2009-02-12,,,,,,,,,,,"February 12, 09",,2009-02-17,0.22,2009-03-01,2009-01-21,0.11976
2008-11-05,,,,,,,,,,,"November 05, 08",,2008-11-07,0.22,2008-12-01,2008-10-15,0.11976
2008-08-06,,,,,,,,,,,"August 06, 08",,2008-08-08,0.22,2008-09-01,2008-07-09,0.11976
2008-05-07,,,,,,,,,,,"May 07, 08",,2008-05-09,0.22,2008-06-01,2008-04-23,0.11976
2008-02-13,,,,,,,,,,,"February 13, 08",,2008-02-15,0.22,2008-03-01,2008-01-23,0.11976
2007-11-07,,,,,,,,,,,"November 07, 07",,2007-11-09,0.22,2007-12-01,2007-10-17,0.11976
2007-08-08,,,,,,,,,,,"August 08, 07",,2007-08-10,0.22,2007-09-01,2007-07-11,0.11976
2007-05-02,,,,,,,,,,,"May 02, 07",,2007-05-04,0.22,2007-06-01,2007-04-11,0.11976
2007-02-07,,,,,,,,,,,"February 07, 07",,2007-02-09,0.22,2007-03-01,2007-01-24,0.11976
2006-11-08,,,,,,,,,,,"November 08, 06",,2006-11-10,0.22,2006-12-01,2006-10-18,0.11976
2006-08-09,,,,,,,,,,,"August 09, 06",,2006-08-11,0.22,2006-09-01,2006-07-18,0.11976
2006-05-03,,,,,,,,,,,"May 03, 06",,2006-05-05,0.22,2006-06-01,2006-04-12,0.11976
2006-02-08,,,,,,,,,,,"February 08, 06",,2006-02-10,0.21,2006-03-01,2006-01-12,0.11432
2005-11-08,,,,,,,,,,,"November 08, 05",,2005-11-10,0.21,2005-12-01,2005-10-19,0.11432
2005-08-10,,,,,,,,,,,"August 10, 05",,2005-08-12,0.42,2005-09-01,2005-07-13,0.11432
2005-05-04,,,,,,,,,,,"May 04, 05",,2005-05-06,0.42,2005-06-01,2005-04-13,0.11432
2005-02-11,,,,,,,,,,,"February 11, 05",,2005-02-15,0.38,2005-03-01,2005-01-12,0.10343
2004-11-09,,,,,,,,,,,"November 09, 04",,2004-11-12,0.38,2004-12-01,2004-10-20,0.10343
2004-08-11,,,,,,,,,,,"August 11, 04",,2004-08-13,0.38,2004-09-01,2004-07-14,0.10343
2004-05-05,,,,,,,,,,,"May 05, 04",,2004-05-07,0.38,2004-06-01,2004-04-14,0.10343
2004-02-04,,,,,,,,,,,"February 04, 04",,2004-02-06,0.3,2004-03-01,2004-01-14,0.081655
2003-11-12,,,,,,,,,,,"November 12, 03",,2003-11-14,0.3,2003-12-01,2003-10-16,0.081655
2003-08-13,,,,,,,,,,,"August 13, 03",,2003-08-15,0.3,2003-09-01,2003-07-17,0.081655
2003-05-07,,,,,,,,,,,"May 07, 03",,2003-05-09,0.2,2003-06-01,2003-04-17,0.054437
2003-02-05,,,,,,,,,,,"February 05, 03",,2003-02-07,0.17,2003-03-01,2003-01-17,0.046271
2002-11-13,,,,,,,,,,,"November 13, 02",,2002-11-15,0.17,2002-12-01,2002-10-17,0.046271
2002-08-14,,,,,,,,,,,"August 14, 02",,2002-08-16,0.17,2002-09-01,2002-07-18,0.046271
2002-05-08,,,,,,,,,,,"May 08, 02",,2002-05-10,0.17,2002-06-01,2002-04-18,0.046271
2002-02-06,,,,,,,,,,,"February 06, 02",,2002-02-08,0.16,2002-03-01,2002-01-17,0.043549
2001-11-14,,,,,,,,,,,"November 14, 01",,2001-11-16,0.16,2001-12-01,2001-10-18,0.043549
2001-08-15,,,,,,,,,,,"August 15, 01",,2001-08-17,0.16,2001-09-01,2001-07-26,0.043549
2001-05-09,,,,,,,,,,,"May 09, 01",,2001-05-11,0.32,2001-06-01,2001-04-19,0.043549
2001-02-07,,,,,,,,,,,"February 07, 01",,2001-02-09,0.295,2001-03-01,2001-01-18,0.040147
2000-11-13,,,,,,,,,,,"November 13, 00",,2000-11-15,0.295,2000-12-01,2000-10-18,0.040147
2000-08-14,,,,,,,,,,,"August 14, 00",,2000-08-16,0.295,2000-09-01,2000-07-19,0.040147
2000-05-10,,,,,,,,,,,"May 10, 00",,2000-05-12,0.295,2000-06-01,2000-04-19,0.040147
2000-02-09,,,,,,,,,,,"February 09, 00",,2000-02-11,0.295,2000-03-01,2000-01-19,0.040147
1999-11-12,,,,,,,,,,,"November 12, 99",,1999-11-16,0.295,1999-12-01,1999-10-27,0.040147
1999-08-12,,,,,,,,,,,"August 12, 99",,1999-08-16,0.295,1999-09-01,1999-07-28,0.040147
1999-05-12,,,,,,,,,,,"May 12, 99",,1999-05-14,0.295,1999-06-01,1999-04-28,0.040147
1999-02-09,,,,,,,,,,,"February 09, 99",,1999-02-11,0.295,1999-03-01,1999-01-27,0.040147
1998-11-09,,,,,,,,,,,"November 09, 98",,1998-11-12,0.295,1998-12-01,1998-10-15,0.040147
1998-08-11,,,,,,,,,,,"August 11, 98",,1998-08-13,0.295,1998-09-01,1998-07-16,0.040147
1998-05-12,,,,,,,,,,,"May 12, 98",,1998-05-14,0.295,1998-06-01,1998-03-19,0.040147
1998-02-10,,,,,,,,,,,"February 10, 98",,1998-02-12,0.295,1998-03-01,1998-01-15,0.040147
1997-11-12,,,,,,,,,,,"November 12, 97",,1997-11-14,0.295,1997-12-01,1997-10-16,0.040147
1997-08-12,,,,,,,,,,,"August 12, 97",,1997-08-14,0.295,1997-09-01,1997-07-17,0.040147
1997-05-13,,,,,,,,,,,"May 13, 97",,1997-05-15,0.295,1997-06-01,1997-03-20,0.040147
1997-02-11,,,,,,,,,,,"February 11, 97",,1997-02-13,0.295,1997-03-01,1997-01-16,0.040147
1996-11-12,,,,,,,,,,,"November 12, 96",,1996-11-14,0.295,1996-12-01,1996-10-18,0.040147
1996-08-13,,,,,,,,,,,"August 13, 96",,1996-08-15,0.295,1996-09-01,1996-07-22,0.040147
1996-05-14,,,,,,,,,,,"May 14, 96",,1996-05-16,0.295,1996-06-01,1996-03-22,0.040147
1996-02-13,,,,,,,,,,,"February 13, 96",,1996-02-15,0.295,1996-03-01,1996-01-19,0.040147
1995-11-13,,,,,,,,,,,"November 13, 95",,1995-11-15,0.295,1995-12-01,1995-10-20,0.040147
1995-08-15,,,,,,,,,,,"August 15, 95",,1995-08-17,0.295,1995-09-01,1995-07-24,0.040147
1995-05-10,,,,,,,,,,,"May 10, 95",,1995-05-16,0.295,1995-06-01,1995-03-17,0.040147
1995-02-08,,,,,,,,,,,"February 08, 95",,1995-02-14,0.295,1995-03-01,1995-01-31,0.040147
1994-11-09,,,,,,,,,,,"November 09, 94",,1994-11-16,0.295,1994-12-01,1994-10-21,0.040147
1994-08-11,,,,,,,,,,,"August 11, 94",,1994-08-17,0.285,1994-09-01,1994-07-14,0.038786
1994-05-11,,,,,,,,,,,"May 11, 94",,1994-05-17,0.285,1994-06-01,1994-03-21,0.038786
1994-02-08,,,,,,,,,,,"February 08, 94",,1994-02-14,0.285,1994-03-01,1994-01-21,0.038786
1993-11-09,,,,,,,,,,,"November 09, 93",,1993-11-16,0.285,1993-12-01,1993-10-15,0.038786
1993-08-12,,,,,,,,,,,"August 12, 93",,1993-08-18,0.27,1993-09-01,1993-07-16,0.036745
1993-05-11,,,,,,,,,,,"May 11, 93",,1993-05-17,0.27,1993-06-01,1993-03-23,0.036745
1993-02-05,,,,,,,,,,,"February 05, 93",,1993-02-11,0.27,1993-03-01,1993-01-18,0.036745
1992-11-09,,,,,,,,,,,"November 09, 92",,1992-11-16,0.405,1992-12-01,1992-10-19,0.036745
1992-08-03,,,,,,,,,,,"August 03, 92",,1992-08-07,0.385,1992-09-01,1992-07-20,0.03493
1992-05-04,,,,,,,,,,,"May 04, 92",,1992-05-08,0.385,1992-06-01,1992-03-23,0.03493
1992-02-03,,,,,,,,,,,"February 03, 92",,1992-02-07,0.385,1992-03-01,1992-01-20,0.03493
1991-11-04,,,,,,,,,,,"November 04, 91",,1991-11-08,0.435,1991-12-01,1991-10-22,0.039467
1991-08-05,,,,,,,,,,,"August 05, 91",,1991-08-09,0.355,1991-09-01,1991-07-22,0.032208
1991-05-06,,,,,,,,,,,"May 06, 91",,1991-05-10,0.355,1991-06-01,1991-03-19,0.032208
1991-02-04,,,,,,,,,,,"February 04, 91",,1991-02-08,0.355,1991-03-01,1991-01-22,0.032208
1990-11-05,,,,,,,,,,,"November 05, 90",,1990-11-09,0.355,1990-12-01,1990-10-23,0.032208
1990-08-06,,,,,,,,,,,"August 06, 90",,1990-08-10,0.335,1990-09-01,1990-07-24,0.030394
1990-05-04,,,,,,,,,,,"May 04, 90",,1990-05-10,0.335,1990-06-01,1990-03-20,0.030394
1990-02-01,,,,,,,,,,,"February 01, 90",,1990-02-07,0.335,1990-03-01,1990-01-23,0.030394
1989-11-02,,,,,,,,,,,"November 02, 89",,1989-11-08,0.335,1989-12-01,1989-10-09,0.030394
1989-08-07,,,,,,,,,,,"August 07, 89",,1989-08-11,0.32,1989-09-01,1989-07-25,0.029033
1989-05-04,,,,,,,,,,,"May 04, 89",,1989-05-10,0.32,1989-06-01,1989-03-21,0.029033
1989-02-01,,,,,,,,,,,"February 01, 89",,1989-02-07,0.32,1989-03-01,1989-01-24,0.029033
1988-11-01,,,,,,,,,,,"November 01, 88",,1988-11-07,0.32,1988-12-01,1988-10-31,0.029033
1988-08-05,,,,,,,,,,,"August 05, 88",,1988-08-11,0.32,1988-09-01,1988-07-15,0.029033
1988-05-05,,,,,,,,,,,"May 05, 88",,1988-05-11,0.3,1988-06-01,1988-03-21,0.027218
1988-02-02,,,,,,,,,,,"February 02, 88",,1988-02-08,0.3,1988-03-01,1988-01-20,0.027218
1987-11-02,,,,,,,,,,,"November 02, 87",,1987-11-06,0.3,1987-12-01,1987-10-21,0.027218
1987-08-12,,,,,,,,,,,"August 12, 87",,1987-08-18,0.3,1987-09-01,1987-07-27,0.027218
1987-05-04,,,,,,,,,,,"May 04, 87",,1987-05-08,0.3,1987-06-01,1987-03-30,0.027218
1987-02-02,,,,,,,,,,,"February 02, 87",,1987-02-06,0.45,1987-03-01,1986-12-22,0.027218
1986-11-03,,,,,,,,,,,"November 03, 86",,,3.1677,,,0.1916
1986-08-12,,,,,,,,,,,"August 12, 86",,,3.1677,,,0.1916
1986-05-05,,,,,,,,,,,"May 05, 86",,,3.1677,,,0.1916
1986-02-03,,,,,,,,,,,"February 03, 86",,,3.1677,,,0.1916
1985-11-04,,,,,,,,,,,"November 04, 85",,,3.1677,,,0.1916
1985-08-06,,,,,,,,,,,"August 06, 85",,,3.1677,,,0.1916
1985-05-06,,,,,,,,,,,"May 06, 85",,,3.1677,,,0.1916
1985-02-04,,,,,,,,,,,"February 04, 85",,,3.1677,,,0.1916
