date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,recordDate,adjDividend,dividend,paymentDate,declarationDate
2025-03-04,343.67,347.2,339.13,341.29,335.78,386328,386328,-2.37,-0.69252,342.8225,"March 04, 25",-0.0069252,,,,,
2025-03-03,347,350.83,342.2,344.18,338.63,370322,370322,-2.82,-0.81268,346.0525,"March 03, 25",-0.0081268,,,,,
2025-02-28,343.25,347.69,342.14,347,341.4,468700,468700,3.75,1.09,345.02,"February 28, 25",0.0109,,,,,
2025-02-27,346.51,349.83,342.49,342.54,337.01,445661,445661,-3.97,-1.15,345.3425,"February 27, 25",-0.0115,,,,,
2025-02-26,349.56,352.78,346.29,347.74,342.13,431700,431700,-1.82,-0.52065,349.0925,"February 26, 25",-0.0052065,,,,,
2025-02-25,346,352.45,344.65,348.72,343.1,395738,395738,2.72,0.78613,347.955,"February 25, 25",0.0078613,,,,,
2025-02-24,344.48,347.48,340,344.73,339.17,499367,499367,0.25,0.07257315,344.1725,"February 24, 25",0.0007257315,,,,,
2025-02-21,345,347.24,340.48,344,338.45,780432,780432,-1,-0.28986,344.18,"February 21, 25",-0.0028986,,,,,
2025-02-20,357.89,366,337.62,344.32,338.77,995617,995617,-13.57,-3.79,351.4575,"February 20, 25",-0.0379,,,,,
2025-02-19,341.01,343.92,337.89,340.87,335.37,769359,769359,-0.14,-0.04105451,340.9225,"February 19, 25",-0.0004105451,,,,,
2025-02-18,347,347.62,340.68,343.5,337.96,575858,575858,-3.5,-1.01,344.7,"February 18, 25",-0.0101,,,,,
2025-02-14,341.64,348.18,340.56,344.28,338.73,325343,325343,2.64,0.77274,343.665,"February 14, 25",0.0077274,,,,,
2025-02-13,337.78,342.48,334.67,340.32,334.83,327300,327300,2.54,0.75197,338.8125,"February 13, 25",0.0075197,,,,,
2025-02-12,331.16,336.4,329.61,335.45,330.04,381583,381583,4.29,1.3,333.155,"February 12, 25",0.013,,,,,
2025-02-11,332.01,340.38,331.21,336.35,330.92,248609,248609,4.34,1.31,334.9875,"February 11, 25",0.0131,,,,,
2025-02-10,333.95,336.73,330.33,334.32,328.93,290844,290844,0.37,0.1108,333.8325,"February 10, 25",0.001108,,,,,
2025-02-07,337.23,338.11,329.73,331.71,326.36,283100,283100,-5.52,-1.64,334.195,"February 07, 25",-0.0164,,,,,
2025-02-06,340,343.1,335.82,338.01,332.56,214644,214644,-1.99,-0.58529,339.2325,"February 06, 25",-0.0058529,,,,,
2025-02-05,341.19,342.16,336.6,339.2,333.73,280648,280648,-1.99,-0.58325,339.7875,"February 05, 25",-0.0058325,,,,,
2025-02-04,332.86,342.46,332.86,339.35,333.88,340801,340801,6.49,1.95,336.8825,"February 04, 25",0.0195,,,,,
2025-02-03,338.26,341.72,331.9,337.5,332.06,355332,355332,-0.76,-0.22468,337.345,"February 03, 25",-0.0022468,,,,,
2025-01-31,346.3,350.27,343.48,344.25,338.7,406041,406041,-2.05,-0.59197,346.075,"January 31, 25",-0.0059197,,,,,
2025-01-30,348.48,351.96,346.84,348.62,343,219106,219106,0.14,0.04017447,348.975,"January 30, 25",0.0004017447,,,,,
2025-01-29,348.36,350.4,343.43,344.7,339.14,247900,247900,-3.66,-1.05,346.7225,"January 29, 25",-0.0105,,,,,
2025-01-28,356.48,356.48,348.07,350.15,344.5,367003,367003,-6.33,-1.78,352.795,"January 28, 25",-0.0178,,,,,
2025-01-27,356.85,361.66,352.34,360.03,354.22,331853,331853,3.18,0.89113,357.72,"January 27, 25",0.0089113,,,,,
2025-01-24,362.4,362.81,353.01,353.74,348.03,277500,277500,-8.66,-2.39,357.99,"January 24, 25",-0.0239,,,,,
2025-01-23,360.35,364.72,357.15,362.06,356.22,269913,269913,1.71,0.47454,361.07,"January 23, 25",0.0047454,,,,,
2025-01-22,356.27,360.52,351.98,359.93,354.12,310114,310114,3.66,1.03,357.175,"January 22, 25",0.0103,,,,,
2025-01-21,353.32,360.68,352.96,359.18,353.39,276500,276500,5.86,1.66,356.535,"January 21, 25",0.0166,,,,,
2025-01-17,353.29,355.48,350.12,350.26,344.61,329900,329900,-3.03,-0.85765,352.2875,"January 17, 25",-0.0085765,,,,,
2025-01-16,343.66,349.88,338.58,349.54,343.9,277603,277603,5.88,1.71,345.415,"January 16, 25",0.0171,,,,,
2025-01-15,347.63,349.36,342.4,344.57,339.01,291400,291400,-3.06,-0.88025,345.99,"January 15, 25",-0.0088025,,,,,
2025-01-14,335.76,341.32,334.89,339.68,334.2,351400,351400,3.92,1.17,337.9125,"January 14, 25",0.0117,,,,,
2025-01-13,325.39,335,325.39,334.43,329.04,568100,568100,9.04,2.78,330.0525,"January 13, 25",0.0278,,,,,
2025-01-10,320.93,329.89,320.87,326.4,321.14,529741,529741,5.47,1.7,324.5225,"January 10, 25",0.017,,,,,
2025-01-08,325.46,327.19,321.77,324.79,319.55,503632,503632,-0.67,-0.20586,324.8025,"January 08, 25",-0.0020586,,,,,
2025-01-07,332.82,334.99,326.75,327.97,322.68,436710,436710,-4.85,-1.46,330.6325,"January 07, 25",-0.0146,,,,,
2025-01-06,338.3,342.11,332.21,332.51,327.15,385828,385828,-5.79,-1.71,336.2825,"January 06, 25",-0.0171,,,,,
2025-01-03,335.67,337.48,331.62,337.27,331.83,281107,281107,1.6,0.47666,335.51,"January 03, 25",0.0047666,,,,,
2025-01-02,343.11,346.05,331.31,332.87,327.5,407800,407800,-10.24,-2.98,338.335,"January 02, 25",-0.0298,,,,,
2024-12-31,340.68,343.85,339.78,340.94,335.44,248233,248233,0.26,0.07631795,341.3125,"December 31, 24",0.0007631795,,,,,
2024-12-30,343.42,344.41,337.58,339.32,333.85,284747,284747,-4.1,-1.19,341.1825,"December 30, 24",-0.0119,,,,,
2024-12-27,347.01,349.86,342.41,345.1,339.53,249543,249543,-1.91,-0.55042,346.095,"December 27, 24",-0.0055042,,,,,
2024-12-26,349.47,350.51,345.08,349.88,344.24,399303,399303,0.41,0.11732,348.735,"December 26, 24",0.0011732,,,,,
2024-12-24,346.8,351.82,345.72,351.65,345.98,205300,205300,4.85,1.4,348.9975,"December 24, 24",0.014,,,,,
2024-12-23,347.34,348.29,343.5,347.84,342.23,340931,340931,0.5,0.14395,346.7425,"December 23, 24",0.0014395,,,,,
2024-12-20,342.8,350.98,340.75,349.04,343.41,814600,814600,6.24,1.82,345.8925,"December 20, 24",0.0182,,,,,
2024-12-19,343.69,345.61,340,340.94,335.44,455330,455330,-2.75,-0.80014,342.56,"December 19, 24",-0.0080014,,,,,
2024-12-18,358.16,360.57,342.61,343.73,338.19,465725,465725,-14.43,-4.03,351.2675,"December 18, 24",-0.0403,,,,,
2024-12-17,360.5,363.67,357.66,358.55,352.77,299700,299700,-1.95,-0.54092,360.095,"December 17, 24",-0.0054092,,,,,
2024-12-16,361.41,366.48,359.66,362.35,356.51,336890,336890,0.94,0.26009,362.475,"December 16, 24",0.0026009,,,,,
2024-12-13,367.99,369.29,360.21,362.95,357.1,361259,361259,-5.04,-1.37,365.11,"December 13, 24",-0.0137,,,,,
2024-12-12,373.03,373.03,365.52,369.54,363.58,276204,276204,-3.49,-0.93558,370.28,"December 12, 24",-0.0093558,,,,,
2024-12-11,379.38,380,374.68,375.66,369.6,300239,300239,-3.72,-0.98055,377.43,"December 11, 24",-0.0098055,,,,,
2024-12-10,379.43,380.29,371.64,375.1,369.05,316747,316747,-4.33,-1.14,376.615,"December 10, 24",-0.0114,,,,,
2024-12-09,376.17,380.82,374.23,380.32,374.19,318100,318100,4.15,1.1,377.885,"December 09, 24",0.011,,,,,
2024-12-06,375.59,378.82,372.68,372.93,366.91,327945,327945,-2.66,-0.70822,375.005,"December 06, 24",-0.0070822,,,,,
2024-12-05,373.37,380.75,370.34,374.35,368.31,308203,308203,0.98,0.26247,374.7025,"December 05, 24",0.0026247,,,,,
2024-12-04,376.56,378.04,368.96,373.96,367.93,285926,285926,-2.6,-0.69046,374.38,"December 04, 24",-0.0069046,,,,,
2024-12-03,377.41,379.46,374.64,376.34,370.27,309841,309841,-1.07,-0.28351,376.9625,"December 03, 24",-0.0028351,,,,,
2024-12-02,377.5,379.82,371.06,375.97,369.91,253800,253800,-1.53,-0.4053,376.0875,"December 02, 24",-0.004053,,,,,
2024-11-29,378.52,380.87,376.18,377.09,371.01,145900,145900,-1.43,-0.37779,378.165,"November 29, 24",-0.0037779,,,,,
2024-11-27,383.1,385.34,374.85,376.83,370.75,254844,254844,-6.27,-1.64,380.03,"November 27, 24",-0.0164,,,,,
2024-11-26,386.07,386.07,375.28,378.54,372.43,367111,367111,-7.53,-1.95,381.49,"November 26, 24",-0.0195,,,,,
2024-11-25,374.93,395.6,374.93,390.03,383.74,737033,737033,15.1,4.03,383.8725,"November 25, 24",0.0403,,,,,
2024-11-22,367.95,371.93,365.31,366.49,360.58,337272,337272,-1.46,-0.39679,367.92,"November 22, 24",-0.0039679,,,,,
2024-11-21,362.97,368.4,362.52,364.36,358.48,254603,254603,1.39,0.38295,364.5625,"November 21, 24",0.0038295,,,,,
2024-11-20,361.61,362.64,358.38,360.98,355.16,287400,287400,-0.63,-0.17422,360.9025,"November 20, 24",-0.0017422,,,,,
2024-11-19,359.82,362.97,354,362.71,356.86,405341,405341,2.89,0.80318,359.875,"November 19, 24",0.0080318,,,,,
2024-11-18,359.55,363.48,357.54,360.84,355.02,341800,341800,1.29,0.35878,360.3525,"November 18, 24",0.0035878,,,,,
2024-11-15,377,378.81,358.98,359.42,353.62,522060,522060,-17.58,-4.66,368.5525,"November 15, 24",-0.0466,,,,,
2024-11-14,350.87,365.82,349.8,357.49,351.72,405137,405137,6.62,1.89,355.995,"November 14, 24",0.0189,,,,,
2024-11-13,356.58,358.29,350,351.19,345.53,393758,393758,-5.39,-1.51,354.015,"November 13, 24",-0.0151,2024-11-13,1.2,1.2,2024-11-27,2024-10-30
2024-11-12,371.79,373.84,355.88,356.48,349.55,381523,381523,-15.31,-4.12,364.4975,"November 12, 24",-0.0412,,,,,
2024-11-11,372.21,378.39,372.21,374.99,367.7,207702,207702,2.78,0.74689,374.45,"November 11, 24",0.0074689,,,,,
2024-11-08,372.45,378.4,372.11,372.58,365.34,228805,228805,0.13,0.03490401,373.885,"November 08, 24",0.0003490401,,,,,
2024-11-07,372.01,376.59,369.56,371.28,364.06,208918,208918,-0.73,-0.19623,372.36,"November 07, 24",-0.0019623,,,,,
2024-11-06,372.94,373.6,357.82,370.63,363.42,421663,421663,-2.31,-0.6194,368.7475,"November 06, 24",-0.006194,,,,,
2024-11-05,357.83,369.47,354.91,369.29,362.11,460900,460900,11.46,3.2,362.875,"November 05, 24",0.032,,,,,
2024-11-04,363.25,367.23,358.3,360.09,353.09,419100,419100,-3.16,-0.86992,362.2175,"November 04, 24",-0.0086992,,,,,
2024-11-01,363.38,368.86,362.39,363.06,356,225938,225938,-0.32,-0.08806208,364.4225,"November 01, 24",-0.0008806208,,,,,
2024-10-31,364.86,366,361.08,361.64,354.61,264544,264544,-3.22,-0.88253,363.395,"October 31, 24",-0.0088253,,,,,
2024-10-30,360.86,366.72,360.86,364.45,357.37,328800,328800,3.59,0.99485,363.2225,"October 30, 24",0.0099485,,,,,
2024-10-29,366.46,366.46,361.73,362.36,355.32,329300,329300,-4.1,-1.12,364.2525,"October 29, 24",-0.0112,,,,,
2024-10-28,369.06,372.54,367.65,369.89,362.7,260108,260108,0.83,0.2249,369.785,"October 28, 24",0.002249,,,,,
2024-10-25,379.88,379.88,363.6,366,358.88,308849,308849,-13.88,-3.65,372.34,"October 25, 24",-0.0365,,,,,
2024-10-24,380,380,366.51,377.33,369.99,644100,644100,-2.67,-0.70263,375.96,"October 24, 24",-0.0070263,,,,,
2024-10-23,351.19,354.11,349.25,350.68,343.86,363802,363802,-0.51,-0.14522,351.3075,"October 23, 24",-0.0014522,,,,,
2024-10-22,357.36,357.36,349.93,350.78,343.96,299846,299846,-6.58,-1.84,353.8575,"October 22, 24",-0.0184,,,,,
2024-10-21,370.41,371.94,357.44,358.98,352,278500,278500,-11.43,-3.09,364.6925,"October 21, 24",-0.0309,,,,,
2024-10-18,370.85,372.96,366.78,370.41,363.21,216847,216847,-0.44,-0.11865,370.25,"October 18, 24",-0.0011865,,,,,
2024-10-17,372.01,372.01,366,369.43,362.25,204100,204100,-2.58,-0.69353,369.8625,"October 17, 24",-0.0069353,,,,,
2024-10-16,366.66,373.23,366.66,371.98,364.75,199352,199352,5.32,1.45,369.6325,"October 16, 24",0.0145,,,,,
2024-10-15,368.31,373.64,364.11,364.68,357.59,316300,316300,-3.63,-0.98558,367.685,"October 15, 24",-0.0098558,,,,,
2024-10-14,365.06,368.69,362.57,368.31,361.15,208902,208902,3.25,0.89026,366.1575,"October 14, 24",0.0089026,,,,,
2024-10-11,362.5,368.83,362.32,365.28,358.18,204122,204122,2.78,0.7669,364.7325,"October 11, 24",0.007669,,,,,
2024-10-10,363.28,365.64,359.74,362.5,355.45,211000,211000,-0.78,-0.21471,362.79,"October 10, 24",-0.0021471,,,,,
2024-10-09,364.56,366.16,360.54,365.74,358.63,181400,181400,1.18,0.32368,364.25,"October 09, 24",0.0032368,,,,,
2024-10-08,363.02,368.41,360.42,364.94,357.85,189900,189900,1.92,0.5289,364.1975,"October 08, 24",0.005289,,,,,
2024-10-07,360.75,363.46,357.96,363.02,355.96,241747,241747,2.27,0.62924,361.2975,"October 07, 24",0.0062924,,,,,
2024-10-04,374.29,374.59,363.05,363.91,356.84,341618,341618,-10.38,-2.77,368.96,"October 04, 24",-0.0277,,,,,
2024-10-03,369.46,371.91,366.45,371.45,364.23,226112,226112,1.99,0.53862,369.8175,"October 03, 24",0.0053862,,,,,
2024-10-02,373,375.5,370.01,372.77,365.52,209017,209017,-0.23,-0.0616622,372.82,"October 02, 24",-0.000616622,,,,,
2024-10-01,376.81,377.21,368.59,375.61,368.31,258000,258000,-1.2,-0.31846,374.555,"October 01, 24",-0.0031846,,,,,
2024-09-30,373.53,383.01,372.6,376.8,369.48,390500,390500,3.27,0.87543,376.485,"September 30, 24",0.0087543,,,,,
2024-09-27,374.84,378.66,371.41,372.54,365.3,173700,173700,-2.3,-0.6136,374.3625,"September 27, 24",-0.006136,,,,,
2024-09-26,369,372.45,366.49,370.33,363.13,256800,256800,1.33,0.36043,369.5675,"September 26, 24",0.0036043,,,,,
2024-09-25,371.35,371.48,365.62,366.07,358.95,236500,236500,-5.28,-1.42,368.63,"September 25, 24",-0.0142,,,,,
2024-09-24,369.71,372.18,367.89,371.91,364.68,156100,156100,2.2,0.59506,370.4225,"September 24, 24",0.0059506,,,,,
2024-09-23,367.27,369.73,363.83,368.3,361.14,150700,150700,1.03,0.28045,367.2825,"September 23, 24",0.0028045,,,,,
2024-09-20,368.64,369.05,364.14,364.37,357.29,341800,341800,-4.27,-1.16,366.55,"September 20, 24",-0.0116,,,,,
2024-09-19,378.55,379,370.03,372.09,364.86,210900,210900,-6.46,-1.71,374.9175,"September 19, 24",-0.0171,,,,,
2024-09-18,371.79,378.08,366.99,368.93,361.76,336848,336848,-2.86,-0.76925,371.4475,"September 18, 24",-0.0076925,,,,,
2024-09-17,362.18,373.92,362.12,371.86,364.63,502862,502862,9.68,2.67,367.52,"September 17, 24",0.0267,,,,,
2024-09-16,357.21,361.62,356.65,358.49,351.52,187300,187300,1.28,0.35833,358.4925,"September 16, 24",0.0035833,,,,,
2024-09-13,349.99,358.2,349.08,356.02,349.1,191300,191300,6.03,1.72,353.3225,"September 13, 24",0.0172,,,,,
2024-09-12,346.13,347.51,341.52,346.49,339.75,202125,202125,0.36,0.10401,345.4125,"September 12, 24",0.0010401,,,,,
2024-09-11,345.66,346.18,337,345.91,339.19,225500,225500,0.25,0.07232541,343.6875,"September 11, 24",0.0007232541,,,,,
2024-09-10,346.38,348.54,343.87,346.4,339.67,268937,268937,0.02,0.00577401,346.2975,"September 10, 24",5.77401e-05,,,,,
2024-09-09,344,351.28,342.64,346.48,339.74,431700,431700,2.48,0.72093,346.1,"September 09, 24",0.0072093,,,,,
2024-09-06,342.82,346.47,339.91,341.37,334.73,356100,356100,-1.45,-0.42296,342.6425,"September 06, 24",-0.0042296,,,,,
2024-09-05,345.44,345.44,340.62,341.97,335.32,290300,290300,-3.47,-1,343.3675,"September 05, 24",-0.01,,,,,
2024-09-04,338.58,345.11,337.36,344.53,337.83,390000,390000,5.95,1.76,341.395,"September 04, 24",0.0176,,,,,
2024-09-03,350.53,352.1,339.72,340,333.39,429700,429700,-10.53,-3,345.5875,"September 03, 24",-0.03,,,,,
2024-08-30,352.27,354.87,349.77,351.62,344.78,454900,454900,-0.65,-0.18452,352.1325,"August 30, 24",-0.0018452,,,,,
2024-08-29,353.79,355.71,348.82,350.82,344,177817,177817,-2.97,-0.83948,352.285,"August 29, 24",-0.0083948,,,,,
2024-08-28,350.78,353.7,349.12,349.63,342.83,164004,164004,-1.15,-0.32784,350.8075,"August 28, 24",-0.0032784,,,,,
2024-08-27,354.11,355.71,350.06,351.92,345.08,188112,188112,-2.19,-0.61845,352.95,"August 27, 24",-0.0061845,,,,,
2024-08-26,360,362.26,356.07,356.62,349.69,176231,176231,-3.38,-0.93889,358.7375,"August 26, 24",-0.0093889,,,,,
2024-08-23,350,358.82,348.17,358.52,351.55,182509,182509,8.52,2.43,353.8775,"August 23, 24",0.0243,,,,,
2024-08-22,349.17,351,345.3,348.08,341.31,172100,172100,-1.09,-0.31217,348.3875,"August 22, 24",-0.0031217,,,,,
2024-08-21,349.99,351.75,345.03,351,344.18,221208,221208,1.01,0.28858,349.4425,"August 21, 24",0.0028858,,,,,
2024-08-20,345.07,349.12,345.07,346.1,339.37,186900,186900,1.03,0.29849,346.34,"August 20, 24",0.0029849,,,,,
2024-08-19,345.28,347.56,343.95,345.59,338.87,199010,199010,0.31,0.08978221,345.595,"August 19, 24",0.0008978221,,,,,
2024-08-16,345.98,350.88,344.91,345.28,338.57,193659,193659,-0.7,-0.20232,346.7625,"August 16, 24",-0.0020232,,,,,
2024-08-15,348.8,350.84,342.82,347.09,340.34,345820,345820,-1.71,-0.49025,347.3875,"August 15, 24",-0.0049025,2024-08-15,1.2,1.2,2024-08-29,2024-07-30
2024-08-14,348.61,349.77,343.89,344.04,336.18,265134,265134,-4.57,-1.31,346.5775,"August 14, 24",-0.0131,,,,,
2024-08-13,345.09,349.85,343.67,347.9,339.95,358200,358200,2.81,0.81428,346.6275,"August 13, 24",0.0081428,,,,,
2024-08-12,349.21,349.64,341.12,344.07,336.21,317427,317427,-5.14,-1.47,346.01,"August 12, 24",-0.0147,,,,,
2024-08-09,350.73,350.93,347.4,349.21,341.23,252800,252800,-1.52,-0.43338,349.5675,"August 09, 24",-0.0043338,,,,,
2024-08-08,350.5,357.34,349.1,350.73,342.72,390100,390100,0.23,0.06562054,351.9175,"August 08, 24",0.0006562054,,,,,
2024-08-07,356.25,360.29,348.92,349.26,341.28,435900,435900,-6.99,-1.96,353.68,"August 07, 24",-0.0196,,,,,
2024-08-06,352.31,358.89,348.94,354.53,346.43,379347,379347,2.22,0.63013,353.6675,"August 06, 24",0.0063013,,,,,
2024-08-05,344.2,356.82,335.57,349.83,341.84,524518,524518,5.63,1.64,346.605,"August 05, 24",0.0164,,,,,
2024-08-02,357.87,357.87,348.91,353.39,345.32,514500,514500,-4.48,-1.25,354.51,"August 02, 24",-0.0125,,,,,
2024-08-01,372.91,377.37,361.57,365.56,357.21,539645,539645,-7.35,-1.97,369.3525,"August 01, 24",-0.0197,,,,,
2024-07-31,374.61,382.76,368.59,374.04,365.49,426800,426800,-0.57,-0.15216,375,"July 31, 24",-0.0015216,,,,,
2024-07-30,369.21,373.6,368.36,372.5,363.99,443338,443338,3.29,0.89109,370.9175,"July 30, 24",0.0089109,,,,,
2024-07-29,371.14,374.13,366.31,369.13,360.7,447238,447238,-2.01,-0.54157,370.1775,"July 29, 24",-0.0054157,,,,,
2024-07-26,364.55,374.88,361.85,371.82,363.32,787200,787200,7.27,1.99,368.275,"July 26, 24",0.0199,,,,,
2024-07-25,350,363.35,339.18,359.94,351.72,1077800,1077800,9.94,2.84,353.1175,"July 25, 24",0.0284,,,,,
2024-07-24,336.35,336.87,326.19,327.19,319.71,429884,429884,-9.16,-2.72,331.65,"July 24, 24",-0.0272,,,,,
2024-07-23,331.57,338.26,329.6,338.06,330.34,358900,358900,6.49,1.96,334.3725,"July 23, 24",0.0196,,,,,
2024-07-22,331,332.11,323.55,331.57,323.99,322300,322300,0.57,0.17221,329.5575,"July 22, 24",0.0017221,,,,,
2024-07-19,330.64,331.75,323.81,328.52,321.01,299400,299400,-2.12,-0.64118,328.68,"July 19, 24",-0.0064118,,,,,
2024-07-18,333.41,341.88,330.01,330.64,323.08,402671,402671,-2.77,-0.83081,333.985,"July 18, 24",-0.0083081,,,,,
2024-07-17,332.76,340.88,331.03,336.43,328.74,426649,426649,3.67,1.1,335.275,"July 17, 24",0.011,,,,,
2024-07-16,327.4,340,325,336.9,329.2,523300,523300,9.5,2.9,332.325,"July 16, 24",0.029,,,,,
2024-07-15,329.14,336.94,325.63,327.04,319.57,475535,475535,-2.1,-0.63803,329.6875,"July 15, 24",-0.0063803,,,,,
2024-07-12,319.81,332.29,319.26,328.4,320.9,799694,799694,8.59,2.69,324.94,"July 12, 24",0.0269,,,,,
2024-07-11,303.79,320.36,303.79,317.36,310.11,714222,714222,13.57,4.47,311.325,"July 11, 24",0.0447,,,,,
2024-07-10,298.84,299.69,294.46,298.87,292.04,585862,585862,0.03,0.01003882,297.965,"July 10, 24",0.0001003882,,,,,
2024-07-09,303.73,307.01,293.51,296.17,289.4,520848,520848,-7.56,-2.49,300.105,"July 09, 24",-0.0249,,,,,
2024-07-08,300.03,305.5,299.91,304.48,297.52,430700,430700,4.45,1.48,302.48,"July 08, 24",0.0148,,,,,
2024-07-05,301.09,302,298.1,299.78,292.93,324827,324827,-1.31,-0.43509,300.2425,"July 05, 24",-0.0043509,,,,,
2024-07-03,300.95,303.48,298.07,301.09,294.21,316000,316000,0.14,0.04651936,300.8975,"July 03, 24",0.0004651936,,,,,
2024-07-02,308.69,308.69,300.49,301.4,294.51,351521,351521,-7.29,-2.36,304.8175,"July 02, 24",-0.0236,,,,,
2024-07-01,307.33,310.21,304.73,307.69,300.66,472340,472340,0.36,0.11714,307.49,"July 01, 24",0.0011714,,,,,
2024-06-28,308.85,312.29,306.05,307.33,300.31,795705,795705,-1.52,-0.49215,308.63,"June 28, 24",-0.0049215,,,,,
2024-06-27,310.56,311.08,306.09,307.57,300.54,582812,582812,-2.99,-0.96278,308.825,"June 27, 24",-0.0096278,,,,,
2024-06-26,307.09,314.06,306.03,312.28,305.14,463844,463844,5.19,1.69,309.865,"June 26, 24",0.0169,,,,,
2024-06-25,299.24,320,299.24,310.74,303.64,1978289,1978289,11.5,3.84,307.305,"June 25, 24",0.0384,,,,,
2024-06-24,338.5,340.84,334.16,337.91,330.19,564038,564038,-0.59,-0.1743,337.8525,"June 24, 24",-0.001743,,,,,
2024-06-21,334,338.16,329.76,337.92,330.2,771600,771600,3.92,1.17,334.96,"June 21, 24",0.0117,,,,,
2024-06-20,337.41,337.41,331.31,333.49,325.87,446129,446129,-3.92,-1.16,334.905,"June 20, 24",-0.0116,,,,,
2024-06-18,340.83,343,337.47,337.89,330.17,312739,312739,-2.94,-0.8626,339.7975,"June 18, 24",-0.008626,,,,,
2024-06-17,338.63,343.99,338.63,343.18,335.34,325000,325000,4.55,1.34,341.1075,"June 17, 24",0.0134,,,,,
2024-06-14,340.56,343.6,336.86,341.31,333.51,224400,224400,0.75,0.22023,340.5825,"June 14, 24",0.0022023,,,,,
2024-06-13,346.29,346.29,337.05,343,335.16,276921,276921,-3.29,-0.95007,343.1575,"June 13, 24",-0.0095007,,,,,
2024-06-12,350.79,361.3,341.87,346.73,338.81,495000,495000,-4.06,-1.16,350.1725,"June 12, 24",-0.0116,,,,,
2024-06-11,342.05,346.15,338.85,342.61,334.78,279722,279722,0.56,0.16372,342.415,"June 11, 24",0.0016372,,,,,
2024-06-10,338.09,343.43,337.6,342.4,334.58,273200,273200,4.31,1.27,340.38,"June 10, 24",0.0127,,,,,
2024-06-07,343.21,344.66,339.82,340.86,333.07,327600,327600,-2.35,-0.68471,342.1375,"June 07, 24",-0.0068471,,,,,
2024-06-06,355.1,357.03,346.53,346.98,339.05,296300,296300,-8.12,-2.29,351.41,"June 06, 24",-0.0229,,,,,
2024-06-05,356.07,358.93,352.1,356,347.87,205043,205043,-0.07,-0.01965906,355.775,"June 05, 24",-0.0001965906,,,,,
2024-06-04,358.28,358.28,351.97,354.09,346,251700,251700,-4.19,-1.17,355.655,"June 04, 24",-0.0117,,,,,
2024-06-03,364.29,364.69,355.16,361.13,352.88,247942,247942,-3.16,-0.86744,361.3175,"June 03, 24",-0.0086744,,,,,
2024-05-31,356.82,364.04,354.7,363.55,355.24,383700,383700,6.73,1.89,359.7775,"May 31, 24",0.0189,,,,,
2024-05-30,351.69,359.32,351.55,356.13,347.99,504203,504203,4.44,1.26,354.6725,"May 30, 24",0.0126,,,,,
2024-05-29,354.98,357.34,350.71,351.14,343.12,454228,454228,-3.84,-1.08,353.5425,"May 29, 24",-0.0108,,,,,
2024-05-28,363.73,366.1,355.07,357.65,349.48,325932,325932,-6.08,-1.67,360.6375,"May 28, 24",-0.0167,,,,,
2024-05-24,366.48,367.69,362.14,362.46,354.18,243400,243400,-4.02,-1.1,364.6925,"May 24, 24",-0.011,,,,,
2024-05-23,367.54,367.54,357.54,365.09,356.75,382347,382347,-2.45,-0.66659,364.4275,"May 23, 24",-0.0066659,,,,,
2024-05-22,371.72,374.98,365.77,367.6,359.2,304900,304900,-4.12,-1.11,370.0175,"May 22, 24",-0.0111,,,,,
2024-05-21,368.29,371.5,363.47,371.14,362.66,226300,226300,2.85,0.77385,368.6,"May 21, 24",0.0077385,,,,,
2024-05-20,366.71,370.96,365.47,368.29,359.87,204650,204650,1.58,0.43086,367.8575,"May 20, 24",0.0043086,,,,,
2024-05-17,369.62,369.99,364.03,366.9,358.52,220841,220841,-2.72,-0.73589,367.635,"May 17, 24",-0.0073589,,,,,
2024-05-16,382.42,382.42,369.21,369.23,360.79,336133,336133,-13.19,-3.45,375.82,"May 16, 24",-0.0345,,,,,
2024-05-15,377.49,383.89,374.74,383.07,374.32,315145,315145,5.58,1.48,379.7975,"May 15, 24",0.0148,2024-05-16,1.2,1.2,2024-05-30,2024-05-01
2024-05-14,377.68,378.52,374.43,377.5,367.7,228230,228230,-0.18,-0.04765939,377.0325,"May 14, 24",-0.0004765939,,,,,
2024-05-13,377.76,378.62,372.05,373.09,363.4,231329,231329,-4.67,-1.24,375.38,"May 13, 24",-0.0124,,,,,
2024-05-10,372.3,377.26,370.06,374.21,364.5,255845,255845,1.91,0.51303,373.4575,"May 10, 24",0.0051303,,,,,
2024-05-09,365.43,373.46,364.54,373,363.32,210100,210100,7.57,2.07,369.1075,"May 09, 24",0.0207,,,,,
2024-05-08,369.67,370.12,361.63,365.82,356.32,272100,272100,-3.85,-1.04,366.81,"May 08, 24",-0.0104,,,,,
2024-05-07,372.57,377.12,372.01,372.68,363.01,309607,309607,0.11,0.02952465,373.595,"May 07, 24",0.0002952465,,,,,
2024-05-06,367.15,371.24,363.88,370.77,361.14,340312,340312,3.62,0.98597,368.26,"May 06, 24",0.0098597,,,,,
2024-05-03,366.59,371.31,364.27,364.65,355.18,430034,430034,-1.94,-0.5292,366.705,"May 03, 24",-0.005292,,,,,
2024-05-02,365.41,368,357.61,360.11,350.76,368811,368811,-5.3,-1.45,362.7825,"May 02, 24",-0.0145,,,,,
2024-05-01,362.53,367.29,354.51,359.5,350.17,397536,397536,-3.03,-0.83579,360.9575,"May 01, 24",-0.0083579,,,,,
