date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,recordDate,declarationDate,dividend,paymentDate,adjDividend
2021-02-12,469.77,477.74,465.54,473.78,473.779999,345996,344400,4.01,0.85361,472.97,"February 12, 21",0.0085361,,,,,
2021-02-11,473.1,476.46,468.23,470.33,470.329987,216437,215600,-2.77,-0.5855,471.19,"February 11, 21",-0.005855,,,,,
2021-02-10,480.38,480.83,466.58,472.07,472.07,256451,255000,-8.31,-1.73,472.4,"February 10, 21",-0.0173,,,,,
2021-02-09,476.67,482,473.62,476.98,476.98,276297,274900,0.31,0.06503451,477.21,"February 09, 21",0.0006503451,,,,,
2021-02-08,478.12,482.5799,471.89,477.68,477.679993,162933,160500,-0.44,-0.09202711,476.73,"February 08, 21",-0.0009202711,,,,,
2021-02-05,478.67,480.47,474.125,477.92,477.92,191867,190500,-0.75,-0.15668,477.23,"February 05, 21",-0.0015668,,,,,
2021-02-04,465.19,478.56,464.78,477.55,477.549988,178554,176900,12.36,2.66,474.21,"February 04, 21",0.0266,,,,,
2021-02-03,466.52,470.29,457.5,463.63,463.63,254089,252300,-2.89,-0.61948,464.22,"February 03, 21",-0.0061948,,,,,
2021-02-02,456.54,466.66,452.95,464.27,464.269989,285620,283200,7.73,1.69,461.78,"February 02, 21",0.0169,,,,,
2021-02-01,450.31,454.82,440.175,451.98,451.98,463465,456400,1.67,0.37086,448.84,"February 01, 21",0.0037086,,,,,
2021-01-29,478.47,478.47,436.655,450.11,450.109985,908120,904800,-28.36,-5.93,452.62,"January 29, 21",-0.0593,,,,,
2021-01-28,472.84,499.4589,469.56,491.15,491.149994,385646,384300,18.31,3.87,488.83,"January 28, 21",0.0387,,,,,
2021-01-27,501.17,501.92,463.11,469.07,469.07,408111,405200,-32.1,-6.41,476.78,"January 27, 21",-0.0641,,,,,
2021-01-26,513.62,514.751,498.32,511.56,511.559998,239712,237600,-2.06,-0.40107,510.09,"January 26, 21",-0.0040107,,,,,
2021-01-25,500.67,512.75,498,511.08,511.079987,342302,341100,10.41,2.08,504.09,"January 25, 21",0.0208,,,,,
2021-01-22,489.53,504.28,489.53,496.16,496.16,195436,194700,6.63,1.35,497.9,"January 22, 21",0.0135,,,,,
2021-01-21,502.19,509.41,487.105,491.32,491.32,169546,168100,-10.87,-2.16,495.84,"January 21, 21",-0.0216,,,,,
2021-01-20,492.05,509.45,488.645,503.05,503.049988,250444,248900,11,2.24,502.08,"January 20, 21",0.0224,,,,,
2021-01-19,487.93,489.6,479.52,483.72,483.72,187872,184600,-4.21,-0.86283,483.61,"January 19, 21",-0.0086283,,,,,
2021-01-15,480,485.2,467.82,483.3,483.299988,242193,241100,3.3,0.6875,479.26,"January 15, 21",0.006875,,,,,
2021-01-14,490.11,496.06,480.56,481.38,481.38,81056,79200,-8.73,-1.78,485.82,"January 14, 21",-0.0178,,,,,
2021-01-13,492.43,495.36,485.85,488.96,488.959991,87459,86200,-3.47,-0.70467,489.94,"January 13, 21",-0.0070467,,,,,
2021-01-12,494.85,497.03,487.51,492.28,492.279999,180223,179300,-2.57,-0.51935,491.73,"January 12, 21",-0.0051935,,,,,
2021-01-11,495.18,499.58,491.61,495.67,495.67,112401,110500,0.49,0.09895392,495.23,"January 11, 21",0.0009895392,,,,,
2021-01-08,492.9,504.58,490.42,500.36,500.359985,173873,172600,7.46,1.51,497.97,"January 08, 21",0.0151,,,,,
2021-01-07,500.24,506.47,488.2,490.11,490.109985,223784,221900,-10.13,-2.03,494.38,"January 07, 21",-0.0203,,,,,
2021-01-06,498.32,501.15,494.81,497.01,497.01,338947,336900,-1.31,-0.26288,497.46,"January 06, 21",-0.0026288,,,,,
2017-03-01,,,,,,,,,,,"March 01, 17",,2017-03-03,2017-02-16,0.02,2017-03-17,0.02
2016-11-30,,,,,,,,,,,"November 30, 16",,2016-12-02,2016-10-28,0.02,2016-12-16,0.02
2016-09-12,,,,,,,,,,,"September 12, 16",,2016-09-14,2016-08-26,0.02,2016-09-28,0.02
2016-05-23,,,,,,,,,,,"May 23, 16",,2016-05-25,2016-05-12,0.02,2016-06-08,0.02
2016-03-07,,,,,,,,,,,"March 07, 16",,2016-03-09,2016-02-26,0.02,2016-03-18,0.02
2015-11-30,,,,,,,,,,,"November 30, 15",,2015-12-02,2015-10-29,0.02,2015-12-16,0.02
2015-09-14,,,,,,,,,,,"September 14, 15",,2015-09-16,2015-08-27,0.02,2015-09-30,0.02
2015-05-22,,,,,,,,,,,"May 22, 15",,2015-05-27,2015-05-14,0.02,2015-06-10,0.02
2015-03-05,,,,,,,,,,,"March 05, 15",,2015-03-09,2015-02-25,0.02,2015-03-18,0.02
2014-12-01,,,,,,,,,,,"December 01, 14",,2014-12-03,2014-10-29,0.02,2014-12-17,0.02
2014-09-08,,,,,,,,,,,"September 08, 14",,2014-09-10,2014-08-20,0.02,2014-09-24,0.02
2014-05-23,,,,,,,,,,,"May 23, 14",,2014-05-28,2014-05-14,0.02,2014-06-11,0.02
2014-02-20,,,,,,,,,,,"February 20, 14",,2014-02-24,2014-02-12,0.02,2014-03-12,0.02
2013-12-02,,,,,,,,,,,"December 02, 13",,2013-12-04,2013-11-06,0.02,2013-12-18,0.02
2013-09-05,,,,,,,,,,,"September 05, 13",,2013-09-09,2013-08-21,0.02,2013-09-25,0.02
2013-05-23,,,,,,,,,,,"May 23, 13",,2013-05-28,2013-05-15,0.02,2013-06-12,0.02
2013-02-21,,,,,,,,,,,"February 21, 13",,2013-02-25,2013-02-13,0.02,2013-03-13,0.02
2012-12-03,,,,,,,,,,,"December 03, 12",,2012-12-05,2012-11-07,0.02,2012-12-19,0.02
2012-09-06,,,,,,,,,,,"September 06, 12",,2012-09-10,2012-08-22,0.02,2012-09-26,0.02
2012-05-10,,,,,,,,,,,"May 10, 12",,2012-05-14,2012-05-01,0.02,2012-05-30,0.02
2012-02-16,,,,,,,,,,,"February 16, 12",,2012-02-21,2012-02-08,0.02,2012-03-07,0.02
2011-12-12,,,,,,,,,,,"December 12, 11",,2011-12-14,2011-12-01,0.02,2011-12-30,0.02
2011-09-07,,,,,,,,,,,"September 07, 11",,2011-09-09,2011-08-25,0.02,2011-09-23,0.02
2011-05-23,,,,,,,,,,,"May 23, 11",,2011-05-25,2011-05-04,0.02,2011-06-10,0.02
2011-02-14,,,,,,,,,,,"February 14, 11",,2011-02-16,2011-02-03,0.02,2011-03-04,0.02
2010-12-01,,,,,,,,,,,"December 01, 10",,2010-12-03,2010-11-18,0.02,2010-12-17,0.02
2010-09-08,,,,,,,,,,,"September 08, 10",,2010-09-10,2010-08-26,0.02,2010-09-24,0.02
2010-05-19,,,,,,,,,,,"May 19, 10",,2010-05-21,2010-05-06,0.02,2010-06-04,0.02
2010-02-17,,,,,,,,,,,"February 17, 10",,2010-02-19,2010-02-04,0.02,2010-03-05,0.02
2009-12-02,,,,,,,,,,,"December 02, 09",,2009-12-04,2009-11-18,0.02,2009-12-18,0.02
2009-09-04,,,,,,,,,,,"September 04, 09",,2009-09-09,2009-08-26,0.02,2009-09-25,0.02
2009-05-22,,,,,,,,,,,"May 22, 09",,2009-05-27,2009-05-07,0.02,2009-06-10,0.02
2009-02-13,,,,,,,,,,,"February 13, 09",,2009-02-18,2009-02-03,0.02,2009-03-06,0.02
2008-12-01,,,,,,,,,,,"December 01, 08",,2008-12-03,2008-11-19,0.02,2008-12-19,0.02
2008-09-08,,,,,,,,,,,"September 08, 08",,2008-09-10,2008-08-27,0.02,2008-09-26,0.02
2008-05-12,,,,,,,,,,,"May 12, 08",,2008-05-14,2008-05-01,0.02,2008-05-30,0.02
2008-02-15,,,,,,,,,,,"February 15, 08",,2008-02-20,2008-02-06,0.02,2008-03-05,0.02
2007-12-03,,,,,,,,,,,"December 03, 07",,2007-12-05,2007-11-09,0.02,2007-12-19,0.02
2007-09-06,,,,,,,,,,,"September 06, 07",,2007-09-10,2007-08-28,0.02,2007-09-26,0.02
2007-05-25,,,,,,,,,,,"May 25, 07",,2007-05-30,2007-05-18,0.02,2007-06-13,0.02
2007-02-22,,,,,,,,,,,"February 22, 07",,2007-02-26,2007-02-13,0.02,2007-03-14,0.02
2006-12-13,,,,,,,,,,,"December 13, 06",,2006-12-15,2006-12-05,0.02,2006-12-29,0.02
2006-09-06,,,,,,,,,,,"September 06, 06",,2006-09-08,2006-08-29,0.02,2006-09-22,0.02
2006-05-11,,,,,,,,,,,"May 11, 06",,2006-05-15,2006-05-03,0.02,2006-05-30,0.02
2006-02-15,,,,,,,,,,,"February 15, 06",,2006-02-20,2006-02-07,0.02,2006-03-08,0.02
2005-12-01,,,,,,,,,,,"December 01, 05",,2005-12-05,2005-11-22,0.02,2005-12-19,0.02
2005-09-07,,,,,,,,,,,"September 07, 05",,2005-09-09,2005-08-30,0.02,2005-09-21,0.02
2005-05-23,,,,,,,,,,,"May 23, 05",,2005-05-25,2005-05-16,0.02,2005-06-15,0.02
2005-02-14,,,,,,,,,,,"February 14, 05",,2005-02-16,2005-02-01,0.02,2005-03-09,0.02
2004-12-01,,,,,,,,,,,"December 01, 04",,2004-12-03,2004-11-16,0.02,2004-12-20,0.02
2004-09-07,,,,,,,,,,,"September 07, 04",,2004-09-09,2004-08-31,0.02,2004-09-23,0.02
2004-05-24,,,,,,,,,,,"May 24, 04",,2004-05-26,2004-05-18,0.02,2004-06-16,0.02
2004-02-13,,,,,,,,,,,"February 13, 04",,2004-02-18,2004-02-03,0.02,2004-03-10,0.0133332
2003-11-26,,,,,,,,,,,"November 26, 03",,2003-12-01,2003-11-17,0.02,2003-12-22,0.0133332
2003-08-28,,,,,,,,,,,"August 28, 03",,2003-09-02,2003-08-27,0.02,2003-09-23,0.0133332
2003-05-12,,,,,,,,,,,"May 12, 03",,2003-05-14,2003-05-05,0.02,2003-06-04,0.0133332
2003-02-14,,,,,,,,,,,"February 14, 03",,2003-02-19,2003-02-04,0.02,2003-03-05,0.0133332
2002-11-29,,,,,,,,,,,"November 29, 02",,2002-12-03,2002-11-15,0.02,2002-12-20,0.0133332
2002-08-19,,,,,,,,,,,"August 19, 02",,2002-08-21,2002-08-14,0.02,2002-09-05,0.0133332
2002-06-13,,,,,,,,,,,"June 13, 02",,2002-06-17,2002-05-15,0.02,2002-07-01,0.0133332
2002-02-14,,,,,,,,,,,"February 14, 02",,2002-02-19,2002-02-07,0.02,2002-03-05,0.0088888
2001-11-29,,,,,,,,,,,"November 29, 01",,2001-12-03,2001-11-16,0.02,2001-12-20,0.0088888
2001-08-17,,,,,,,,,,,"August 17, 01",,2001-08-21,2001-08-08,0.02,2001-09-05,0.0088888
2001-05-10,,,,,,,,,,,"May 10, 01",,2001-05-14,2001-05-07,0.02,2001-06-04,0.00592586
2001-02-14,,,,,,,,,,,"February 14, 01",,2001-02-19,2001-02-07,0.02,2001-03-05,0.00592586
2000-11-30,,,,,,,,,,,"November 30, 00",,2000-12-04,2000-11-22,0.02,2000-12-21,0.00592586
2000-08-17,,,,,,,,,,,"August 17, 00",,2000-08-21,2000-08-09,0.02,2000-09-05,0.00592586
2000-05-22,,,,,,,,,,,"May 22, 00",,2000-05-24,2000-05-11,0.02,2000-06-12,0.00592586
2000-02-16,,,,,,,,,,,"February 16, 00",,2000-02-18,2000-02-02,0.02,2000-03-06,0.00592586
1999-12-01,,,,,,,,,,,"December 01, 99",,1999-12-03,1999-11-19,0.02,1999-12-20,0.00592586
1999-08-26,,,,,,,,,,,"August 26, 99",,1999-08-30,1999-08-17,0.02,1999-09-17,0.00592586
1999-05-27,,,,,,,,,,,"May 27, 99",,1999-06-01,1999-05-18,0.02,1999-06-21,0.00592586
1999-02-17,,,,,,,,,,,"February 17, 99",,1999-02-19,1999-02-04,0.02,1999-03-05,0.00592586
1998-12-03,,,,,,,,,,,"December 03, 98",,1998-12-07,1998-11-25,0.02,1998-12-22,0.00592586
1998-08-21,,,,,,,,,,,"August 21, 98",,1998-08-25,1998-08-04,0.02,1998-09-10,0.00592586
1998-06-10,,,,,,,,,,,"June 10, 98",,1998-06-12,1998-05-20,0.02,1998-06-29,0.00592586
1998-02-18,,,,,,,,,,,"February 18, 98",,1998-02-20,1998-02-04,0.02,1998-03-06,0.00592586
1997-12-03,,,,,,,,,,,"December 03, 97",,1997-12-05,1997-11-26,0.02,1997-12-22,0.00592586
1997-08-21,,,,,,,,,,,"August 21, 97",,1997-08-25,1997-08-13,0.02,1997-09-10,0.00592586
1997-06-02,,,,,,,,,,,"June 02, 97",,1997-06-04,1997-05-27,0.02,1997-06-23,0.00592586
1997-02-18,,,,,,,,,,,"February 18, 97",,1997-02-20,1997-02-07,0.02,1997-03-06,0.00592586
1996-11-27,,,,,,,,,,,"November 27, 96",,1996-12-02,1996-11-20,0.02,1996-12-18,0.00592586
1996-08-22,,,,,,,,,,,"August 22, 96",,1996-08-26,1996-08-14,0.02,1996-09-10,0.00592586
1996-06-06,,,,,,,,,,,"June 06, 96",,1996-06-10,1996-05-29,0.02,1996-06-24,0.00592586
1996-02-15,,,,,,,,,,,"February 15, 96",,,,0.02,,0.005926
1995-11-29,,,,,,,,,,,"November 29, 95",,1995-12-01,1995-11-21,0.02,1995-12-15,0.00592586
1995-08-24,,,,,,,,,,,"August 24, 95",,1995-08-28,1995-08-04,0.02,1995-09-05,0.00592586
1995-02-13,,,,,,,,,,,"February 13, 95",,,,0.14,,0.020741
1994-08-29,,,,,,,,,,,"August 29, 94",,,,0.14,,0.020741
1994-02-14,,,,,,,,,,,"February 14, 94",,,,0.07,,0.01037
1993-08-17,,,,,,,,,,,"August 17, 93",,,,0.07,,0.01037
1993-02-12,,,,,,,,,,,"February 12, 93",,,,0.07,,0.01037
1992-08-18,,,,,,,,,,,"August 18, 92",,,,0.07,,0.01037
1992-02-13,,,,,,,,,,,"February 13, 92",,,,0.07,,0.01037
1991-08-20,,,,,,,,,,,"August 20, 91",,,,0.05,,0.007407
1991-02-13,,,,,,,,,,,"February 13, 91",,,,0.05,,0.007407
1990-08-20,,,,,,,,,,,"August 20, 90",,1990-08-25,1990-08-14,0.05,1990-09-06,0.00740733
1990-02-13,,,,,,,,,,,"February 13, 90",,1990-02-20,1990-02-07,0.05,1990-03-06,0.00740733
1989-08-09,,,,,,,,,,,"August 09, 89",,1989-08-15,1989-08-07,0.05,1989-09-06,0.00740733
1989-02-13,,,,,,,,,,,"February 13, 89",,1989-02-17,1989-02-09,0.05,1989-03-06,0.00740733
