date,label,adjDividend,dividend,recordDate,paymentDate,declarationDate,volume,vwap,change,low,close,open,adjClose,unadjustedVolume,changeOverTime,high,changePercent
2022-10-04,"October 04, 22",,,,,,3973700,38.0125,1.13,37.39,38.58,37.45,36.84,3973700,0.0302,38.63,3.02
2022-10-03,"October 03, 22",,,,,,3184503,36.415,0.88,35.7,36.81,35.93,35.15,3184503,0.0245,37.22,2.45
2022-09-30,"September 30, 22",,,,,,4559200,35.7775,-0.18,35.46,35.56,35.74,33.95,4559200,-0.0050364,36.35,-0.50364
2022-09-29,"September 29, 22",,,,,,4350000,36.0125,-0.86,35.35,35.62,36.48,34.01,4350000,-0.0236,36.6,-2.36
2022-09-28,"September 28, 22",,,,,,4526301,36.29,1.31,35.48,36.9,35.59,35.23,4526301,0.0368,37.19,3.68
2022-09-27,"September 27, 22",,,,,,4334805,35.515,-0.17,35.01,35.55,35.72,33.94,4334805,-0.0047592,35.78,-0.47592
2022-09-26,"September 26, 22",,,,,,3284543,35.57,-0.59,34.95,35.28,35.87,33.68,3284543,-0.0164,36.18,-1.64
2022-09-23,"September 23, 22",,,,,,3597216,36.02,0.16,35.63,36.11,35.95,34.48,3597216,0.0044506,36.39,0.44506
2022-09-22,"September 22, 22",,,,,,3430624,36.755,-1.05,36.19,36.2,37.25,34.56,3430624,-0.0282,37.38,-2.82
2022-09-21,"September 21, 22",,,,,,3828520,37.935,-0.55,37.46,37.51,38.06,35.81,3828520,-0.0145,38.71,-1.45
2022-09-20,"September 20, 22",,,,,,4278035,38.035,-0.68,37.25,37.81,38.49,36.1,4278035,-0.0177,38.59,-1.77
2022-09-19,"September 19, 22",,,,,,3622500,38.47,0.68,38.03,38.82,38.14,37.06,3622500,0.0178,38.89,1.78
2022-09-16,"September 16, 22",,,,,,7570648,39.1725,-1.63,38.11,38.44,40.07,36.7,7570648,-0.0407,40.07,-4.07
2022-09-15,"September 15, 22",,,,,,3857715,40.235,0.4,39.88,40.4,40,38.57,3857715,0.01,40.66,1
2022-09-14,"September 14, 22",,,,,,4451920,40.42,-0.64,39.76,40.18,40.82,38.36,4451920,-0.0157,40.92,-1.57
2022-09-13,"September 13, 22",,,,,,3458100,41.175,-0.34,40.81,40.88,41.22,39.03,3458100,-0.0082484,41.79,-0.82484
2022-09-12,"September 12, 22",,,,,,3346015,42.3725,-0.19,41.96,42.29,42.48,40.38,3346015,-0.0044727,42.76,-0.44727
2022-09-09,"September 09, 22",,,,,,3459300,42.2575,-0.1,41.93,42.17,42.27,40.26,3459300,-0.0023657,42.66,-0.23657
2022-09-08,"September 08, 22",,,,,,3962338,41.6175,0.98,41.05,42.12,41.14,40.21,3962338,0.0238,42.16,2.38
2022-09-07,"September 07, 22",,,,,,3202579,40.9525,1.07,40.35,41.5,40.43,39.62,3202579,0.0265,41.53,2.65
2022-09-06,"September 06, 22",,,,,,4183672,39.88,0.56,39.17,40.3,39.74,38.48,4183672,0.0141,40.31,1.41
2022-09-02,"September 02, 22",,,,,,3601722,40.105,-1.12,39.35,39.58,40.7,37.79,3601722,-0.0275,40.79,-2.75
2022-09-01,"September 01, 22",,,,,,7003700,39.4025,0.76,38.97,39.79,39.03,37.99,7003700,0.0195,39.82,1.95
2022-08-31,"August 31, 22",,,,,,7306700,39.3125,-0.45,38.96,39.12,39.57,37.35,7306700,-0.0114,39.6,-1.14
2022-08-30,"August 30, 22",,,,,,6094114,39.6075,-0.5,39.22,39.31,39.81,37.53,6094114,-0.0126,40.09,-1.26
2022-08-29,"August 29, 22",,,,,,3837700,39.8975,-0.1,39.73,39.74,39.84,37.94,3837700,-0.00251,40.28,-0.251
2022-08-26,"August 26, 22",,,,,,2669406,41.2125,-1.93,40.2,40.24,42.17,38.42,2669406,-0.0458,42.24,-4.58
2022-08-25,"August 25, 22",,,,,,3447200,41.9625,-0.01,41.6,41.99,42,40.09,3447200,-0.0002380952,42.26,-0.02380952
2022-08-24,"August 24, 22",,,,,,3066426,41.5525,0.21,41.33,41.66,41.45,39.78,3066426,0.0050663,41.77,0.50663
2022-08-23,"August 23, 22",,,,,,4899596,41.5325,-0.16,41.19,41.46,41.62,39.58,4899596,-0.0038443,41.86,-0.38443
2022-08-22,"August 22, 22",,,,,,5642742,41.71,-0.27,41.4,41.62,41.89,39.74,5642742,-0.0064455,41.93,-0.64455
2022-08-19,"August 19, 22",,,,,,6053793,43.2225,-1.52,42.33,42.48,44,40.56,6053793,-0.0345,44.08,-3.45
2022-08-18,"August 18, 22",,,,,,2071526,44.2325,0.07,43.99,44.3,44.23,42.3,2071526,0.0015826,44.41,0.15826
2022-08-17,"August 17, 22",,,,,,2406251,44.0575,0.27,43.78,44.13,43.86,42.13,2406251,0.006156,44.46,0.6156
2022-08-16,"August 16, 22",,,,,,2430500,44.2525,0.33,43.96,44.39,44.06,42.38,2430500,0.0074898,44.6,0.74898
2022-08-15,"August 15, 22",,,,,,3302905,44.05,0.65,43.52,44.41,43.76,42.4,3302905,0.0149,44.51,1.49
2022-08-12,"August 12, 22",,,,,,3566700,43.57,0.71,43.05,43.97,43.26,41.98,3566700,0.0164,44,1.64
2022-08-11,"August 11, 22",,,,,,4107150,43.26,-0.01,43.02,43.05,43.06,41.1,4107150,-0.0002322341,43.91,-0.02322341
2022-08-10,"August 10, 22",,,,,,3437672,42.805,0.22,42.53,42.86,42.64,40.92,3437672,0.0051595,43.19,0.51595
2022-08-09,"August 09, 22",,,,,,4719045,41.7,0.1,41.48,41.76,41.66,39.87,4719045,0.0024004,41.9,0.24004
2022-08-08,"August 08, 22",,,,,,4136416,42.1875,-0.29,41.91,41.94,42.23,40.04,4136416,-0.0068672,42.67,-0.68672
2022-08-05,"August 05, 22",,,,,,5574100,41.66,0.33,41.28,41.88,41.55,39.99,5574100,0.0079422,41.93,0.79422
2022-08-04,"August 04, 22",,,,,,5381700,41.325,1.01,40.79,41.81,40.8,39.92,5381700,0.0248,41.9,2.48
2022-08-03,"August 03, 22",,,,,,4707638,40.51,0.25,39.9,40.76,40.51,38.92,4707638,0.0061713,40.87,0.61713
2022-08-02,"August 02, 22",,,,,,6508800,40.5425,0,40.21,40.41,40.41,38.58,6508800,0,41.14,0
2022-08-01,"August 01, 22",,,,,,3997200,40.4775,0.42,40.15,40.57,40.15,38.74,3997200,0.0105,41.04,1.05
2022-07-29,"July 29, 22",,,,,,4777471,40.04,0.8,39.27,40.53,39.73,38.7,4777471,0.0201,40.63,2.01
2022-07-28,"July 28, 22",,,,,,6629801,39.4,-0.42,38.16,39.48,39.9,37.69,6629801,-0.0105,40.06,-1.05
2022-07-27,"July 27, 22",,,,,,5451503,38.8875,1.22,38.03,39.54,38.32,37.75,5451503,0.0318,39.66,3.18
2022-07-26,"July 26, 22",,,,,,5430700,37.855,0.19,37.17,38.09,37.9,36.37,5430700,0.0050132,38.26,0.50132
2022-07-25,"July 25, 22",,,,,,4092757,38.29,-0.14,37.95,38.23,38.37,36.5,4092757,-0.0036487,38.61,-0.36487
2022-07-22,"July 22, 22",,,,,,4294248,38.4025,0.1,38.07,38.5,38.4,36.76,4294248,0.0026042,38.64,0.26042
2022-07-21,"July 21, 22",,,,,,2799800,37.8025,0.87,37.22,38.27,37.4,36.54,2799800,0.0233,38.32,2.33
2022-07-20,"July 20, 22",,,,,,2579715,37.26,0.24,36.97,37.39,37.15,35.7,2579715,0.0064603,37.53,0.64603
2022-07-19,"July 19, 22",,,,,,2676059,36.6,1.17,35.93,37.17,36,35.49,2676059,0.0325,37.3,3.25
2022-07-18,"July 18, 22",,,,,,2593633,35.8425,-0.55,35.39,35.55,36.1,33.94,2593633,-0.0152,36.33,-1.52
2022-07-15,"July 15, 22",,,,,,3424000,35.985,-0.12,35.57,36,36.12,34.37,3424000,-0.0033223,36.25,-0.33223
2022-07-14,"July 14, 22",,,,,,3508512,35.2475,0.61,34.69,35.61,35,34,3508512,0.0174,35.69,1.74
2022-07-13,"July 13, 22",,,,,,2347700,35.6075,0.21,35.2,35.73,35.52,34.11,2347700,0.0059122,35.98,0.59122
2022-07-12,"July 12, 22",,,,,,3343040,36.4475,-0.41,35.93,36.13,36.54,34.5,3343040,-0.0112,37.19,-1.12
2022-07-11,"July 11, 22",,,,,,4201200,36.245,0.62,35.71,36.53,35.91,34.88,4201200,0.0173,36.83,1.73
2022-07-08,"July 08, 22",,,,,,3346821,36.2325,-0.34,35.94,36.07,36.41,34.44,3346821,-0.0093381,36.51,-0.93381
2022-07-07,"July 07, 22",,,,,,3673636,36.225,0.14,35.8,36.4,36.26,34.75,3673636,0.003861,36.44,0.3861
2022-07-06,"July 06, 22",,,,,,3850706,36.165,-0.12,35.77,36.18,36.3,34.54,3850706,-0.0033058,36.41,-0.33058
2022-07-05,"July 05, 22",,,,,,4414412,35.645,0.66,35.01,36.07,35.41,34.44,4414412,0.0186,36.09,1.86
2022-07-01,"July 01, 22",,,,,,4214367,35.8525,0.23,35.38,36,35.77,34.37,4214367,0.00643,36.26,0.643
2022-06-30,"June 30, 22",,,,,,6442340,35.7125,0.14,35.32,35.66,35.52,34.05,6442340,0.0039414,36.35,0.39414
2022-06-29,"June 29, 22",,,,,,5743219,35.745,-0.13,35.3,35.79,35.92,34.17,5743219,-0.0036192,35.97,-0.36192
2022-06-28,"June 28, 22",,,,,,5341328,36.2775,-0.24,35.91,35.99,36.23,34.36,5341328,-0.0066243,36.98,-0.66243
2022-06-27,"June 27, 22",,,,,,3897700,36.1425,-0.24,35.58,36.11,36.35,34.48,3897700,-0.0066025,36.53,-0.66025
2022-06-24,"June 24, 22",,,,,,15472996,35.7075,1.14,34.97,36.3,35.16,34.66,15472996,0.0324,36.4,3.24
2022-06-23,"June 23, 22",,,,,,6798321,34.735,0.15,34.47,34.82,34.67,33.25,6798321,0.0043265,34.98,0.43265
2022-06-22,"June 22, 22",0.15,0.15,2022-06-23,2022-08-10,2022-06-09,6304800,34.5875,0.41,34.12,34.78,34.37,33.21,6304800,0.0119,35.08,1.19
2022-06-21,"June 21, 22",,,,,,4685436,34.81,0.28,34.34,35.01,34.73,33.28,4685436,0.0080622,35.16,0.80622
2022-06-17,"June 17, 22",,,,,,10802500,34.62,-0.24,34.24,34.41,34.65,32.71,10802500,-0.0069264,35.18,-0.69264
2022-06-16,"June 16, 22",,,,,,4515248,35.2,-1.29,34.36,34.58,35.87,32.87,4515248,-0.036,35.99,-3.6
2022-06-15,"June 15, 22",,,,,,4040303,36.5425,0.44,35.9,36.77,36.33,34.95,4040303,0.0121,37.17,1.21
2022-06-14,"June 14, 22",,,,,,3892523,36.2375,-0.47,35.77,35.94,36.41,34.16,3892523,-0.0129,36.83,-1.29
2022-06-13,"June 13, 22",,,,,,4587326,36.505,0.07,36.05,36.49,36.42,34.69,4587326,0.001922,37.06,0.1922
2022-06-10,"June 10, 22",,,,,,3462738,37.725,-0.93,37.02,37.34,38.27,35.5,3462738,-0.0243,38.27,-2.43
2022-06-09,"June 09, 22",,,,,,2070512,39.12,-0.34,38.84,38.85,39.19,36.93,2070512,-0.0086757,39.6,-0.86757
2022-06-08,"June 08, 22",,,,,,2830045,39.53,-0.36,39.16,39.39,39.75,37.44,2830045,-0.0090566,39.82,-0.90566
2022-06-07,"June 07, 22",,,,,,2806247,39.595,0.75,39.14,39.99,39.24,38.01,2806247,0.0191,40.01,1.91
2022-06-06,"June 06, 22",,,,,,2514977,39.7575,-0.2,39.54,39.57,39.77,37.61,2514977,-0.0050289,40.15,-0.50289
2022-06-03,"June 03, 22",,,,,,3212626,39.6475,-0.06,39.45,39.59,39.65,37.63,3212626,-0.0015132,39.9,-0.15132
2022-06-02,"June 02, 22",,,,,,3231794,39.6125,0.82,39.01,40.08,39.26,38.1,3231794,0.0209,40.1,2.09
2022-06-01,"June 01, 22",,,,,,2855754,39.0325,-0.33,38.51,38.94,39.27,37.02,2855754,-0.0084034,39.41,-0.84034
2022-05-31,"May 31, 22",,,,,,14520532,39.47,-0.47,38.8,39.31,39.78,37.37,14520532,-0.0118,39.99,-1.18
2022-05-27,"May 27, 22",,,,,,3359761,40.0275,0.47,39.75,40.23,39.76,38.24,3359761,0.0118,40.37,1.18
2022-05-26,"May 26, 22",,,,,,3907959,39.05,0.63,38.7,39.33,38.7,37.39,3907959,0.0163,39.47,1.63
2022-05-25,"May 25, 22",,,,,,3608428,38.0025,0.61,37.57,38.29,37.68,36.4,3608428,0.0162,38.47,1.62
2022-05-24,"May 24, 22",,,,,,3252900,37.81,-0.11,37,37.94,38.05,36.07,3252900,-0.0028909,38.25,-0.28909
2022-05-23,"May 23, 22",,,,,,3170238,38.2575,-0.25,37.66,38.27,38.52,36.38,3170238,-0.0064901,38.58,-0.64901
2022-05-20,"May 20, 22",,,,,,5539622,37.7825,0,36.98,37.96,37.96,36.08,5539622,0,38.23,0
2022-05-19,"May 19, 22",,,,,,4142417,37.3575,0.31,36.91,37.41,37.1,35.56,4142417,0.0083558,38.01,0.83558
2022-05-18,"May 18, 22",,,,,,7059600,38.1975,-1.39,37.2,37.36,38.75,35.51,7059600,-0.0359,39.48,-3.59
2022-05-17,"May 17, 22",,,,,,6868800,40.2125,-0.44,39.32,40.18,40.62,38.19,6868800,-0.0108,40.73,-1.08
2022-05-16,"May 16, 22",,,,,,5684813,39.8325,-0.07,39.26,39.86,39.93,37.89,5684813,-0.0017531,40.28,-0.17531
2022-05-13,"May 13, 22",,,,,,5070704,39.95,0.6,39.59,40.19,39.59,38.2,5070704,0.0152,40.43,1.52
2022-05-12,"May 12, 22",,,,,,7032962,38.2575,1.59,37.28,39.1,37.51,37.17,7032962,0.0424,39.14,4.24
2022-05-11,"May 11, 22",,,,,,4809816,37.9875,-0.48,37.53,37.59,38.07,35.73,4809816,-0.0126,38.76,-1.26
2022-05-10,"May 10, 22",,,,,,5792785,38.205,-0.52,37.22,38.09,38.61,36.21,5792785,-0.0135,38.9,-1.35
2022-05-09,"May 09, 22",,,,,,6091700,37.79,0.91,37.02,38.13,37.22,36.25,6091700,0.0244,38.79,2.44
2022-05-06,"May 06, 22",,,,,,4821051,37.6575,0,37.07,37.78,37.78,35.91,4821051,0,38,0
2022-05-05,"May 05, 22",,,,,,5054100,38.48,-1,37.57,37.96,38.96,36.08,5054100,-0.0257,39.43,-2.57
2022-05-04,"May 04, 22",,,,,,7947300,38.6975,0.92,37.31,39.41,38.49,37.46,7947300,0.0239,39.58,2.39
2022-05-03,"May 03, 22",,,,,,9902701,38.4525,-0.23,38.04,38.38,38.61,36.48,9902701,-0.005957,38.78,-0.5957
2022-05-02,"May 02, 22",,,,,,7172221,38.4525,0.06,37.63,38.6,38.54,36.69,7172221,0.0015568,39.04,0.15568
2022-04-29,"April 29, 22",,,,,,8408200,38.88,-1.29,38.1,38.27,39.56,36.38,8408200,-0.0326,39.59,-3.26
2022-04-28,"April 28, 22",0.15,0.15,2022-04-29,2022-05-19,2022-04-14,15034800,37.895,3.13,36.23,39.41,36.28,37.46,15034800,0.0863,39.66,8.63
2022-04-27,"April 27, 22",,,,,,4349490,40.32,0.17,40,40.26,40.09,38.13,4349490,0.0042405,40.93,0.42405
2022-04-26,"April 26, 22",,,,,,5155000,40.84,-1.55,39.93,40.05,41.6,37.93,5155000,-0.0373,41.78,-3.73
2022-04-25,"April 25, 22",,,,,,3254000,41.54,0.56,40.78,41.96,41.4,39.74,3254000,0.0135,42.02,1.35
2022-04-22,"April 22, 22",,,,,,4065612,42.0725,-0.79,41.61,41.67,42.46,39.47,4065612,-0.0186,42.55,-1.86
2022-04-21,"April 21, 22",,,,,,3841022,43.485,-1.05,42.57,42.82,43.87,40.55,3841022,-0.0239,44.68,-2.39
2022-04-20,"April 20, 22",,,,,,3667426,43.2275,0.59,42.86,43.45,42.86,41.15,3667426,0.0138,43.74,1.38
2022-04-19,"April 19, 22",,,,,,4335865,41.9625,1.05,41.35,42.5,41.45,40.25,4335865,0.0253,42.55,2.53
2022-04-18,"April 18, 22",,,,,,3323004,41.34,-0.04,40.96,41.29,41.33,39.11,3323004,-0.00096782,41.78,-0.096782
2022-04-14,"April 14, 22",,,,,,2618300,41.75,-0.84,41.27,41.28,42.12,39.1,2618300,-0.0199,42.33,-1.99
2022-04-13,"April 13, 22",,,,,,3202493,42.04,0.31,41.65,42.11,41.8,39.88,3202493,0.0074163,42.6,0.74163
2022-04-12,"April 12, 22",,,,,,4808427,42.29,-0.88,41.52,41.78,42.66,39.57,4808427,-0.0206,43.2,-2.06
2022-04-11,"April 11, 22",,,,,,4399000,42.705,-0.37,42.31,42.44,42.81,40.19,4399000,-0.0086428,43.26,-0.86428
2022-04-08,"April 08, 22",,,,,,3311727,43.6975,-0.46,43.16,43.38,43.84,41.08,3311727,-0.0105,44.41,-1.05
2022-04-07,"April 07, 22",,,,,,4199623,43.5275,0.36,43.08,43.69,43.33,41.38,4199623,0.0083083,44.01,0.83083
2022-04-06,"April 06, 22",,,,,,4214100,43.8,-0.09,43.31,43.88,43.97,41.56,4214100,-0.0020469,44.04,-0.20469
2022-04-05,"April 05, 22",,,,,,3144306,44.775,-0.5,44.34,44.54,45.04,42.18,3144306,-0.0111,45.18,-1.11
2022-04-04,"April 04, 22",,,,,,4753932,45.29,-0.26,44.68,45.25,45.51,42.86,4753932,-0.005713,45.72,-0.5713
2022-04-01,"April 01, 22",,,,,,2540837,46.1,-0.26,45.65,46.04,46.3,43.6,2540837,-0.0056156,46.41,-0.56156
2022-03-31,"March 31, 22",,,,,,4390200,46.63,-1.42,45.83,45.87,47.29,43.44,4390200,-0.03,47.53,-3
2022-03-30,"March 30, 22",,,,,,2737407,47.7575,-0.31,47.36,47.57,47.88,45.05,2737407,-0.0064745,48.22,-0.64745
2022-03-29,"March 29, 22",,,,,,3024352,47.8675,0.35,47.18,48.08,47.73,45.54,3024352,0.0073329,48.48,0.73329
2022-03-28,"March 28, 22",,,,,,2417200,46.56,0.45,46,46.89,46.44,44.41,2417200,0.0096899,46.91,0.96899
2022-03-25,"March 25, 22",,,,,,3624000,46.14,0.2,45.54,46.39,46.19,43.94,3624000,0.0043299,46.44,0.43299
2022-03-24,"March 24, 22",,,,,,2676535,46.405,-0.52,46.03,46.17,46.69,43.73,2676535,-0.0111,46.73,-1.11
2022-03-23,"March 23, 22",,,,,,2633700,46.78,-0.34,46.45,46.52,46.86,44.06,2633700,-0.0072557,47.29,-0.72557
2022-03-22,"March 22, 22",,,,,,3376000,47.51,-0.1,47.02,47.49,47.59,44.98,3376000,-0.0021013,47.94,-0.21013
2022-03-21,"March 21, 22",,,,,,3468012,47.4175,0.2,46.98,47.48,47.28,44.97,3468012,0.0042301,47.93,0.42301
2022-03-18,"March 18, 22",,,,,,6620014,47.3525,0.62,46.64,47.78,47.16,45.25,6620014,0.0131,47.83,1.31
2022-03-17,"March 17, 22",,,,,,3766500,46.65,0.91,46.15,47.12,46.21,44.63,3766500,0.0197,47.12,1.97
2022-03-16,"March 16, 22",,,,,,5944326,46.265,1.32,45.52,46.88,45.56,44.4,5944326,0.029,47.1,2.9
2022-03-15,"March 15, 22",,,,,,5998280,44.3625,1.7,43.42,45.2,43.5,42.81,5998280,0.0391,45.33,3.91
2022-03-14,"March 14, 22",,,,,,6058800,43.35,-0.64,42.84,42.91,43.55,40.64,6058800,-0.0147,44.1,-1.47
2022-03-11,"March 11, 22",,,,,,3770900,43.7525,-1.06,43.19,43.22,44.28,40.93,3770900,-0.0239,44.32,-2.39
2022-03-10,"March 10, 22",,,,,,3615810,43.87,-0.12,43.56,43.81,43.93,41.49,3615810,-0.0027316,44.18,-0.27316
2022-03-09,"March 09, 22",,,,,,4529000,44.5775,0.15,44.14,44.59,44.44,42.23,4529000,0.0033753,45.14,0.33753
2022-03-08,"March 08, 22",,,,,,6755908,43.5625,0.18,42.85,43.58,43.4,41.27,6755908,0.0041475,44.42,0.41475
2022-03-07,"March 07, 22",,,,,,7210800,44.26,-1.48,43.47,43.52,45,41.22,7210800,-0.0329,45.05,-3.29
2022-03-04,"March 04, 22",,,,,,9255608,45.04,-0.19,44.33,45,45.19,42.62,9255608,-0.0042045,45.64,-0.42045
2022-03-03,"March 03, 22",,,,,,6534951,45.5375,0.5,44.98,45.88,45.38,43.45,6534951,0.011,45.91,1.1
2022-03-02,"March 02, 22",,,,,,7515161,44.5675,0.77,44.04,44.91,44.14,42.53,7515161,0.0174,45.18,1.74
2022-03-01,"March 01, 22",,,,,,6459900,44.38,-1.44,43.48,43.72,45.16,41.41,6459900,-0.0319,45.16,-3.19
2022-02-28,"February 28, 22",,,,,,4992655,44.6675,0.42,44.23,44.88,44.46,42.51,4992655,0.0094467,45.1,0.94467
2022-02-25,"February 25, 22",,,,,,4237800,44.8775,0.545,44.13,45.23,44.69,42.84,4237800,0.0121,45.46,1.21
2022-02-24,"February 24, 22",,,,,,5037300,43.6825,1.96,42.45,44.71,42.75,42.34,5037300,0.0458,44.82,4.58
2022-02-23,"February 23, 22",,,,,,4994555,44.785,-1.92,43.75,43.84,45.76,41.52,4994555,-0.042,45.79,-4.2
2022-02-22,"February 22, 22",,,,,,7327500,44.66,1.3,43.71,45.29,43.99,42.89,7327500,0.0296,45.65,2.96
2022-02-18,"February 18, 22",,,,,,4938700,44.415,-0.66,43.96,44.08,44.74,41.75,4938700,-0.0148,44.88,-1.48
2022-02-17,"February 17, 22",,,,,,4202400,44.925,-0.58,44.46,44.58,45.16,42.22,4202400,-0.0128,45.5,-1.28
2022-02-16,"February 16, 22",,,,,,4210100,45.505,0.19,45,45.65,45.46,43.23,4210100,0.0041795,45.91,0.41795
2022-02-15,"February 15, 22",,,,,,4648525,45.6275,0.19,45.34,45.75,45.56,43.33,4648525,0.0041703,45.86,0.41703
2022-02-14,"February 14, 22",,,,,,6410400,45.095,-0.73,44.29,44.79,45.52,42.42,6410400,-0.016,45.78,-1.6
2022-02-11,"February 11, 22",,,,,,5862941,46.1875,-1.54,44.99,45.5,47.04,43.09,5862941,-0.0327,47.22,-3.27
2022-02-10,"February 10, 22",,,,,,5086196,47.33,-0.07,46.76,47.15,47.22,44.66,5086196,-0.0014824,48.19,-0.14824
2022-02-09,"February 09, 22",,,,,,6087400,47.47,1,46.84,47.98,46.98,45.44,6087400,0.0213,48.08,2.13
2022-02-08,"February 08, 22",,,,,,7924984,45.95,0.52,45.25,46.06,45.54,43.62,7924984,0.0114,46.95,1.14
2022-02-07,"February 07, 22",,,,,,7355309,45.71,0.07,45.35,45.72,45.65,43.3,7355309,0.0015334,46.12,0.15334
2022-02-04,"February 04, 22",,,,,,6896940,45.7825,-0.13,44.84,45.84,45.97,43.41,6896940,-0.0028279,46.48,-0.28279
2022-02-03,"February 03, 22",,,,,,6651800,46.64,-0.57,46.17,46.24,46.81,43.79,6651800,-0.0122,47.34,-1.22
2022-02-02,"February 02, 22",,,,,,5972800,47.525,0.26,47.19,47.51,47.25,45,5972800,0.0055026,48.15,0.55026
2022-02-01,"February 01, 22",,,,,,4645566,47.375,-0.95,46.38,47.05,48,44.56,4645566,-0.0198,48.07,-1.98
2022-01-31,"January 31, 22",,,,,,8647704,47.035,1.24,46.28,47.68,46.44,45.16,8647704,0.0267,47.74,2.67
2022-01-28,"January 28, 22",,,,,,10734825,46.2075,0.25,45.47,46.45,46.2,43.99,10734825,0.0054113,46.71,0.54113
2022-01-27,"January 27, 22",,,,,,4483600,46.63,-0.89,45.94,46.09,46.98,43.65,4483600,-0.0189,47.51,-1.89
2022-01-26,"January 26, 22",,,,,,4684444,47.22,-1.15,46.08,46.67,47.82,44.2,4684444,-0.024,48.31,-2.4
2022-01-25,"January 25, 22",,,,,,4603501,46.985,0.15,46.11,47.21,47.06,44.71,4603501,0.0031874,47.56,0.31874
2022-01-24,"January 24, 22",,,,,,8927377,46.5975,2.05,45.31,47.66,45.61,45.14,8927377,0.0449,47.81,4.49
2022-01-21,"January 21, 22",,,,,,3876039,48.1,-0.46,47.48,47.8,48.26,45.27,3876039,-0.0095317,48.86,-0.95317
2022-01-20,"January 20, 22",,,,,,3871640,48.8525,-1.16,48,48.03,49.19,45.49,3871640,-0.0236,50.19,-2.36
2022-01-19,"January 19, 22",,,,,,3717300,49.4175,-1.07,48.73,48.79,49.86,46.21,3717300,-0.0215,50.29,-2.15
2022-01-18,"January 18, 22",,,,,,4107466,49.8575,-0.55,49.21,49.65,50.2,47.02,4107466,-0.011,50.37,-1.1
2022-01-14,"January 14, 22",,,,,,3246700,51.055,-0.38,50.16,51.1,51.48,48.4,3246700,-0.0073815,51.48,-0.73815
2022-01-13,"January 13, 22",,,,,,2669100,52.6475,-0.8,52.07,52.2,53,49.44,2669100,-0.0151,53.32,-1.51
2022-01-12,"January 12, 22",,,,,,2308300,53.015,-0.19,52.46,53,53.19,50.2,2308300,-0.0035721,53.41,-0.35721
2022-01-11,"January 11, 22",,,,,,2715279,52.415,0.02,51.89,52.54,52.52,49.76,2715279,0.0003808073,52.71,0.03808073
2022-01-10,"January 10, 22",,,,,,3902300,51.5975,1.09,50.34,52.32,51.23,49.55,3902300,0.0213,52.5,2.13
2022-01-07,"January 07, 22",,,,,,4117044,52.7075,-1.49,51.83,51.84,53.33,49.1,4117044,-0.0279,53.83,-2.79
2022-01-06,"January 06, 22",,,,,,3089801,52.9775,1.05,52.45,53.5,52.45,50.67,3089801,0.02,53.51,2
2022-01-05,"January 05, 22",,,,,,3484360,53.175,-1.23,52.31,52.37,53.6,49.6,3484360,-0.0229,54.42,-2.29
2022-01-04,"January 04, 22",,,,,,5460354,53.9775,-0.42,53.21,53.82,54.24,50.97,5460354,-0.0077434,54.64,-0.77434
2022-01-03,"January 03, 22",,,,,,4505326,52.8725,-0.63,52.22,52.52,53.15,49.74,4505326,-0.0119,53.6,-1.19
2021-12-31,"December 31, 21",,,,,,2228900,53.925,0.7,53.36,54.24,53.54,51.37,2228900,0.0131,54.56,1.31
2021-12-30,"December 30, 21",,,,,,1426280,53.7825,-0.275,53.5,53.55,53.83,50.72,1426280,-0.0052016,54.25,-0.52016
2021-12-29,"December 29, 21",,,,,,3183203,53.5475,0.3,53.14,53.74,53.44,50.9,3183203,0.0056138,53.87,0.56138
2021-12-28,"December 28, 21",,,,,,2485805,53.485,0.03,53.24,53.48,53.45,50.65,2485805,0.0005612722,53.77,0.05612722
2021-12-27,"December 27, 21",,,,,,1698874,53.3325,0.25,52.93,53.53,53.28,50.7,1698874,0.0046922,53.59,0.46922
2021-12-23,"December 23, 21",,,,,,1938300,52.765,0.28,52.51,52.82,52.54,50.03,1938300,0.0053293,53.19,0.53293
2021-12-22,"December 22, 21",0.15,0.15,2021-12-23,2022-02-10,2021-12-08,2282880,52.1725,0.65,51.65,52.52,51.87,49.74,2282880,0.0125,52.65,1.25
2021-12-21,"December 21, 21",,,,,,2162006,51.74,0.625,51.16,52.13,51.51,49.23,2162006,0.012,52.16,1.2
2021-12-20,"December 20, 21",,,,,,3492172,51.3025,-0.99,50.36,50.91,51.9,48.08,3492172,-0.0191,52.04,-1.91
2021-12-17,"December 17, 21",,,,,,7534514,52.87,-1.29,51.98,52.26,53.55,49.35,7534514,-0.0241,53.69,-2.41
2021-12-16,"December 16, 21",,,,,,3802565,53.975,-0.15,53.34,53.87,54.02,50.87,3802565,-0.0027767,54.67,-0.27767
2021-12-15,"December 15, 21",,,,,,5989777,53.2375,-0.09,52.09,53.55,53.64,50.57,5989777,-0.0016779,53.67,-0.16779
2021-12-14,"December 14, 21",,,,,,3663500,53.8475,-0.61,52.9,53.55,54.16,50.57,3663500,-0.0113,54.78,-1.13
2021-12-13,"December 13, 21",,,,,,4287727,55.42,-0.89,54.89,54.93,55.82,51.87,4287727,-0.0159,56.04,-1.59
2021-12-10,"December 10, 21",,,,,,2536000,55.24,0.45,54.55,55.51,55.06,52.42,2536000,0.0081729,55.84,0.81729
