date,label,adjDividend,dividend,recordDate,paymentDate,declarationDate,change,high,adjClose,unadjustedVolume,vwap,changePercent,changeOverTime,open,close,volume,low
2022-09-01,"September 01, 22",,,,,,0.27,296.57,293.51,244401,295.0175,0.09126863,0.0009126863,295.83,296.1,244401,291.57
2022-08-31,"August 31, 22",,,,,,-2.57,300.05,294.09,508400,297.6775,-0.85879,-0.0085879,299.26,296.69,508400,294.71
2022-08-30,"August 30, 22",,,,,,-6.38,303.02,293.82,324026,299.42,-2.11,-0.0211,302.8,296.42,324026,295.44
2022-08-29,"August 29, 22",,,,,,0.13,304.37,298.93,345403,301.4725,0.04312633,0.0004312633,301.44,301.57,345403,298.51
2022-08-26,"August 26, 22",,,,,,-10.72,314.98,301.11,250851,309.05,-3.41,-0.0341,314.49,303.77,250851,302.96
2022-08-25,"August 25, 22",,,,,,-0.01,315.07,311.92,265539,313.48,-0.00317773,-3.17773e-05,314.69,314.68,265539,309.48
2022-08-24,"August 24, 22",,,,,,-1.5,312.08,307.86,434533,310.2975,-0.48065,-0.0048065,312.08,310.58,434533,306.45
2022-08-23,"August 23, 22",,,,,,-0.14,310.54,307,237300,309.085,-0.04518315,-0.0004518315,309.85,309.71,237300,306.24
2022-08-22,"August 22, 22",,,,,,-3.53,317.38,308.74,318157,313.3775,-1.12,-0.0112,315,311.47,318157,309.66
2022-08-19,"August 19, 22",,,,,,-1.21,321.39,316.72,354754,319.4425,-0.37726,-0.0037726,320.73,319.52,354754,316.13
2022-08-18,"August 18, 22",,,,,,-6.84,328.63,318.97,381900,325,-2.08,-0.0208,328.63,321.79,381900,320.95
2022-08-17,"August 17, 22",,,,,,-3.49,332.63,325.37,287800,329.9125,-1.05,-0.0105,331.74,328.25,287800,327.03
2022-08-16,"August 16, 22",,,,,,-4.26,338.19,331,357819,335.4375,-1.26,-0.0126,338.19,333.93,357819,331.44
2022-08-15,"August 15, 22",,,,,,0.12,344.99,337.83,232750,341.26,0.0352216,0.000352216,340.7,340.82,232750,338.53
2022-08-12,"August 12, 22",,,,,,2.33,341.84,337.99,199205,339.98,0.68803,0.0068803,338.65,340.98,199205,338.45
2022-08-11,"August 11, 22",,,,,,-3.12,346.82,334.79,215000,340.675,-0.9153,-0.009153,340.87,337.75,215000,337.26
2022-08-10,"August 10, 22",,,,,,4.13,339.5,335.87,267700,336.8,1.23,0.0123,334.71,338.84,267700,334.15
2022-08-09,"August 09, 22",,,,,,-8.51,339.74,326.6,287008,334.1125,-2.52,-0.0252,338,329.49,287008,329.22
2022-08-08,"August 08, 22",,,,,,-4.12,347.24,336.39,259700,342.2925,-1.2,-0.012,343.48,339.36,259700,339.09
2022-08-05,"August 05, 22",,,,,,4.99,341.85,338.71,214019,338.9175,1.48,0.0148,336.71,341.7,214019,335.41
2022-08-04,"August 04, 22",,,,,,-2.22,342.73,337.5,282300,340.9125,-0.6478,-0.006478,342.7,340.48,282300,337.74
2022-08-03,"August 03, 22",,,,,,1.34,346.84,340.64,395933,343.305,0.39146,0.0039146,342.31,343.65,395933,340.42
2022-08-02,"August 02, 22",,,,,,2,343.86,336.13,397600,338.86,0.5933,0.005933,337.1,339.1,397600,335.38
2022-08-01,"August 01, 22",,,,,,-1.22,345.74,336.07,413200,340.8575,-0.35855,-0.0035855,340.26,339.04,413200,338.39
2022-07-29,"July 29, 22",,,,,,4.71,345.1,340.55,554539,341.42,1.39,0.0139,338.85,343.56,554539,338.17
2022-07-28,"July 28, 22",,,,,,23.54,340.82,336.94,816220,328.2975,7.44,0.0744,316.38,339.92,816220,316.07
2022-07-27,"July 27, 22",,,,,,7.59,322.85,317.71,444600,316.645,2.43,0.0243,312.93,320.52,444600,310.28
2022-07-26,"July 26, 22",,,,,,1.56,314.54,310.61,353620,311.2725,0.50032,0.0050032,311.8,313.36,353620,305.39
2022-07-25,"July 25, 22",,,,,,0.61,314.81,310.76,341100,312.755,0.19495,0.0019495,312.9,313.51,341100,309.8
2022-07-22,"July 22, 22",,,,,,-4.04,318.69,310.89,323900,314.9025,-1.27,-0.0127,317.68,313.64,323900,309.6
2022-07-21,"July 21, 22",,,,,,8.15,316.6,313.83,646124,312.4075,2.64,0.0264,308.45,316.6,646124,307.98
2022-07-20,"July 20, 22",,,,,,2.15,305.72,300.75,357603,302.3575,0.71367,0.0071367,301.26,303.41,357603,299.04
2022-07-19,"July 19, 22",0.18,0.18,2022-07-20,2022-08-03,2022-04-28,4.64,300.85,297.56,272828,297.69,1.57,0.0157,295.55,300.19,272828,294.17
2022-07-18,"July 18, 22",,,,,,-7.77,302.21,289.24,253600,296.1125,-2.59,-0.0259,299.75,291.98,253600,290.51
2022-07-15,"July 15, 22",,,,,,1.09,301.84,297.62,302600,298.765,0.36412,0.0036412,299.35,300.44,302600,293.43
2022-07-14,"July 14, 22",,,,,,-2.78,299.37,291.61,470000,295.54,-0.93555,-0.0093555,297.15,294.37,470000,291.27
2022-07-13,"July 13, 22",,,,,,7.77,304.15,297.19,437600,296.815,2.66,0.0266,292.23,300,437600,290.88
2022-07-12,"July 12, 22",,,,,,-19.01,318.41,293.99,661400,306.36,-6.02,-0.0602,315.78,296.77,661400,294.48
2022-07-11,"July 11, 22",,,,,,-2.54,319.07,312.98,360100,317.0575,-0.79754,-0.0079754,318.48,315.94,360100,314.74
2022-07-08,"July 08, 22",,,,,,1.62,321.25,315.49,463400,318.36,0.51127,0.0051127,316.86,318.48,463400,316.85
2022-07-07,"July 07, 22",,,,,,6.69,321,317.26,530418,317.1,2.13,0.0213,313.57,320.26,530418,313.57
2022-07-06,"July 06, 22",,,,,,7.8,317.33,312.59,540144,311.33,2.53,0.0253,307.75,315.55,540144,304.69
2022-07-05,"July 05, 22",,,,,,3.69,306.81,303.19,431900,303.34,1.22,0.0122,302.37,306.06,431900,298.12
2022-07-01,"July 01, 22",,,,,,4.3,308.62,304.85,319100,304.975,1.42,0.0142,303.44,307.74,319100,300.1
2022-06-30,"June 30, 22",,,,,,3.15,304.64,299.53,553800,300.1475,1.05,0.0105,299.22,302.37,553800,294.36
2022-06-29,"June 29, 22",,,,,,4.06,300.49,296.71,364812,296.7175,1.37,0.0137,295.46,299.52,364812,291.4
2022-06-28,"June 28, 22",,,,,,-7.05,304.86,293.68,366800,300.285,-2.32,-0.0232,303.51,296.46,366800,296.31
2022-06-27,"June 27, 22",,,,,,2.72,305.13,301.96,258112,302.7125,0.90036,0.0090036,302.1,304.82,258112,298.8
2022-06-24,"June 24, 22",,,,,,-0.18,302.1,298.35,486427,300.535,-0.05972923,-0.0005972923,301.36,301.18,486427,297.5
2022-06-23,"June 23, 22",,,,,,7.99,299.78,296.1,235700,295.0475,2.75,0.0275,290.91,298.9,235700,290.6
2022-06-22,"June 22, 22",,,,,,2.42,292.28,286.12,620800,288.3775,0.84494,0.0084494,286.41,288.83,620800,285.99
2022-06-21,"June 21, 22",,,,,,2.2,289.36,285.82,370500,287.43,0.76834,0.0076834,286.33,288.53,370500,285.5
2022-06-17,"June 17, 22",,,,,,-3.72,291.76,280.17,855910,285.915,-1.3,-0.013,286.54,282.82,855910,282.54
2022-06-16,"June 16, 22",,,,,,-0.63,283.8,280.04,371912,282.33,-0.22236,-0.0022236,283.32,282.69,371912,279.51
2022-06-15,"June 15, 22",,,,,,4.96,294.62,287.17,635928,287.73,1.74,0.0174,284.93,289.89,635928,281.48
2022-06-14,"June 14, 22",,,,,,-1.57,284.02,277.98,472218,280.675,-0.55638,-0.0055638,282.18,280.61,472218,275.89
2022-06-13,"June 13, 22",,,,,,-3.83,288.23,281.21,399728,285.11,-1.33,-0.0133,287.7,283.87,399728,280.64
2022-06-10,"June 10, 22",,,,,,-9.4,303.05,290.76,526216,298.155,-3.1,-0.031,302.91,293.51,526216,293.15
2022-06-09,"June 09, 22",,,,,,-4.87,311.61,301.68,325427,307.4825,-1.57,-0.0157,309.41,304.54,325427,304.37
2022-06-08,"June 08, 22",,,,,,-1.42,318.07,309.08,410249,313.57,-0.45305,-0.0045305,313.43,312.01,410249,310.77
2022-06-07,"June 07, 22",,,,,,9.23,317.06,313.39,279337,311.92,3.01,0.0301,307.13,316.36,279337,307.13
2022-06-06,"June 06, 22",,,,,,-3.64,314.47,306.13,252400,311.0575,-1.16,-0.0116,312.67,309.03,252400,308.06
2022-06-03,"June 03, 22",,,,,,-4.02,313.9,306.97,362200,311.565,-1.28,-0.0128,313.9,309.88,362200,308.58
2022-06-02,"June 02, 22",,,,,,8.86,318.25,315.01,306143,312.995,2.87,0.0287,309.13,317.99,306143,306.61
2022-06-01,"June 01, 22",,,,,,-4.46,314.12,305.69,353500,310.2775,-1.42,-0.0142,313.04,308.58,353500,305.37
2022-05-31,"May 31, 22",,,,,,-8.37,319.37,307.47,1160327,314.6025,-2.63,-0.0263,318.75,310.38,1160327,309.91
2022-05-27,"May 27, 22",,,,,,12.66,321.37,318.2,546500,314.9175,4.1,0.041,308.55,321.21,546500,308.54
2022-05-26,"May 26, 22",,,,,,3.96,306.4,302.59,329300,302.875,1.31,0.0131,301.5,305.46,329300,298.14
2022-05-25,"May 25, 22",,,,,,-2.42,303.79,295.99,381500,299.9625,-0.80343,-0.0080343,301.21,298.79,381500,296.06
2022-05-24,"May 24, 22",,,,,,-1.73,303.12,297.9,306638,301,-0.572,-0.00572,302.45,300.72,306638,297.71
2022-05-23,"May 23, 22",,,,,,-0.16,303.55,300.49,491035,301.975,-0.05271829,-0.0005271829,303.5,303.34,491035,297.51
2022-05-20,"May 20, 22",,,,,,-4.27,306.49,297.86,374114,301.605,-1.4,-0.014,304.95,300.68,374114,294.3
2022-05-19,"May 19, 22",,,,,,8.78,303.81,299.38,423925,297.605,2.99,0.0299,293.43,302.21,423925,290.97
2022-05-18,"May 18, 22",,,,,,-7.3,303.94,291.25,416123,298.115,-2.42,-0.0242,301.31,294.01,416123,293.2
2022-05-17,"May 17, 22",,,,,,-3.4,311.16,302.06,376323,306.4825,-1.1,-0.011,308.32,304.92,376323,301.53
2022-05-16,"May 16, 22",,,,,,0.37,307.53,300.52,326702,303.925,0.12211,0.0012211,303,303.37,326702,301.8
2022-05-13,"May 13, 22",,,,,,5,306.95,302.11,310223,302.7225,1.67,0.0167,299.97,304.97,310223,299
2022-05-12,"May 12, 22",,,,,,6.74,297.6,293.21,446100,292.74,2.33,0.0233,289.25,295.99,446100,288.12
2022-05-11,"May 11, 22",,,,,,-2.54,300.06,288.07,389000,293.655,-0.86589,-0.0086589,293.34,290.8,389000,290.42
2022-05-10,"May 10, 22",,,,,,-3.84,302.8,293.48,457731,297.1175,-1.28,-0.0128,300.1,296.26,457731,289.31
2022-05-09,"May 09, 22",,,,,,-5.48,304.04,294.04,439500,299.6975,-1.81,-0.0181,302.3,296.82,439500,295.63
2022-05-06,"May 06, 22",,,,,,-4.37,313.59,303.47,593510,308.4275,-1.41,-0.0141,310.71,306.34,593510,303.07
2022-05-05,"May 05, 22",,,,,,-3.77,319.01,311.81,592822,315.25,-1.18,-0.0118,318.53,314.76,592822,308.7
2022-05-04,"May 04, 22",,,,,,14.08,320.67,315.45,758600,310.9125,4.63,0.0463,304.36,318.44,758600,300.18
2022-05-03,"May 03, 22",,,,,,-6.47,314.88,303.58,503511,310.0175,-2.07,-0.0207,312.92,306.45,503511,305.82
2022-05-02,"May 02, 22",,,,,,-1.62,318.3,309.32,584306,312.7375,-0.51614,-0.0051614,313.87,312.25,584306,306.53
2022-04-29,"April 29, 22",,,,,,-8.01,329.08,312.1,660813,320.48,-2.48,-0.0248,323.07,315.06,660813,314.71
2022-04-28,"April 28, 22",,,,,,-5.72,334.99,322.31,880100,324.9475,-1.73,-0.0173,331.08,325.36,880100,308.36
2022-04-27,"April 27, 22",,,,,,-2.79,341.25,329.24,583307,335.1275,-0.83246,-0.0083246,335.15,332.36,583307,331.75
2022-04-26,"April 26, 22",,,,,,-14.6,349.21,329.27,452126,340.2275,-4.21,-0.0421,346.99,332.39,452126,332.32
2022-04-25,"April 25, 22",,,,,,1.91,350.74,345.68,489600,346.475,0.55037,0.0055037,347.04,348.95,489600,339.17
2022-04-22,"April 22, 22",,,,,,-13.24,364.89,346.49,341400,356.725,-3.65,-0.0365,363.01,349.77,341400,349.23
2022-04-21,"April 21, 22",,,,,,-9.42,377.04,361.71,349500,370.1825,-2.51,-0.0251,374.56,365.14,349500,363.99
2022-04-20,"April 20, 22",,,,,,-1.43,377.8,368.26,578900,372.315,-0.38319,-0.0038319,373.18,371.75,578900,366.53
2022-04-19,"April 19, 22",0.18,0.18,2022-04-20,2022-05-04,2022-02-23,0.79,374.82,367.52,833900,370.5875,0.21339,0.0021339,370.21,371,833900,366.32
2022-04-18,"April 18, 22",,,,,,-10.41,382.83,368.75,308300,376.94,-2.72,-0.0272,382.83,372.42,308300,369.68
2022-04-14,"April 14, 22",,,,,,-8.02,390.62,377.46,258010,385.1775,-2.06,-0.0206,389.24,381.22,258010,379.63
2022-04-13,"April 13, 22",,,,,,2.86,387.46,383.21,509000,385.1925,0.74448,0.0074448,384.16,387.02,509000,382.13
2022-04-12,"April 12, 22",,,,,,-14.14,402.59,380.76,288000,392.37,-3.55,-0.0355,398.69,384.55,288000,383.65
2022-04-11,"April 11, 22",,,,,,-13.42,411.92,394.57,311000,405.0475,-3.26,-0.0326,411.92,398.5,311000,397.85
2022-04-08,"April 08, 22",,,,,,-4.31,420.69,409.51,233100,416.27,-1.03,-0.0103,417.89,413.58,233100,412.92
2022-04-07,"April 07, 22",,,,,,12.43,424,416.31,340100,415.1225,3.05,0.0305,408.02,420.45,340100,408.02
2022-04-06,"April 06, 22",,,,,,4.27,410.84,405.42,296100,406.0175,1.05,0.0105,405.18,409.45,296100,398.6
2022-04-05,"April 05, 22",,,,,,-0.9,415.59,404.61,297936,410.2575,-0.21976,-0.0021976,409.54,408.64,297936,407.26
2022-04-04,"April 04, 22",,,,,,-7.82,421.48,405,366900,413.815,-1.88,-0.0188,416.85,409.03,366900,407.9
2022-04-01,"April 01, 22",,,,,,4.7,417.55,412.92,414600,414.115,1.14,0.0114,412.33,417.03,414600,409.55
2022-03-31,"March 31, 22",,,,,,-8.47,421.88,406.66,798400,415.62,-2.02,-0.0202,419.18,410.71,798400,410.71
2022-03-30,"March 30, 22",,,,,,4.11,418.11,413.89,398819,414.805,0.99299,0.0099299,413.9,418.01,398819,409.2
2022-03-29,"March 29, 22",,,,,,-0.41,419.83,410.04,278500,415.17,-0.0989072,-0.000989072,414.53,414.12,278500,412.2
2022-03-28,"March 28, 22",,,,,,-0.61,409.25,402.64,230300,406.3,-0.14978,-0.0014978,407.26,406.65,230300,402.04
2022-03-25,"March 25, 22",,,,,,-4.76,410,401.25,360811,406.38,-1.16,-0.0116,410,405.24,360811,400.28
2022-03-24,"March 24, 22",,,,,,3.72,408.89,404.43,191707,405.155,0.91913,0.0091913,404.73,408.45,191707,398.55
2022-03-23,"March 23, 22",,,,,,-4.93,410.13,399.17,242718,405.575,-1.21,-0.0121,408.07,403.14,242718,400.96
2022-03-22,"March 22, 22",,,,,,2.39,418,409.4,318300,413.0575,0.5814,0.005814,411.08,413.47,318300,409.68
2022-03-21,"March 21, 22",,,,,,0.03,418.01,408.59,286600,413.4025,0.00727061,7.27061e-05,412.62,412.65,286600,410.33
2022-03-18,"March 18, 22",,,,,,7.71,418.75,410.61,678027,411.7875,1.89,0.0189,406.98,414.69,678027,406.73
2022-03-17,"March 17, 22",,,,,,10.2,405.27,401.25,296927,400.04,2.58,0.0258,395.04,405.24,296927,394.61
2022-03-16,"March 16, 22",,,,,,10.04,397.38,392.85,368127,391.5475,2.6,0.026,386.72,396.76,368127,385.33
2022-03-15,"March 15, 22",,,,,,10.02,386.47,381.63,524300,379.615,2.67,0.0267,375.41,385.43,524300,371.15
2022-03-14,"March 14, 22",,,,,,4.67,375.87,366.38,410300,368.795,1.28,0.0128,365.35,370.02,410300,363.94
2022-03-11,"March 11, 22",,,,,,-12.92,376.13,359.63,296800,369.6125,-3.43,-0.0343,376.13,363.21,296800,362.98
2022-03-10,"March 10, 22",,,,,,3.82,375.04,367.81,254400,369.2425,1.04,0.0104,367.65,371.47,254400,362.81
2022-03-09,"March 09, 22",,,,,,4.18,376.34,368.73,288500,370.115,1.14,0.0114,368.22,372.4,288500,363.5
2022-03-08,"March 08, 22",,,,,,-9.37,373.19,355.12,324536,364.6075,-2.55,-0.0255,368.02,358.65,324536,358.57
2022-03-07,"March 07, 22",,,,,,-12.36,385.24,369.21,298100,378.04,-3.21,-0.0321,385.24,372.88,298100,368.8
2022-03-04,"March 04, 22",,,,,,-3.92,392.26,383.38,460300,387.9375,-1,-0.01,391.11,387.19,460300,381.19
2022-03-03,"March 03, 22",,,,,,2.72,391.6,387.39,287917,388.4325,0.70009,0.0070009,388.52,391.24,287917,382.37
2022-03-02,"March 02, 22",,,,,,0.55,387.52,380.89,256347,383.975,0.14318,0.0014318,384.13,384.68,256347,379.57
2022-03-01,"March 01, 22",,,,,,-6.95,388.53,377.82,410000,384.2925,-1.79,-0.0179,388.53,381.58,410000,378.53
2022-02-28,"February 28, 22",,,,,,1.81,389.08,383.27,537927,385.2125,0.4698,0.004698,385.27,387.08,537927,379.42
2022-02-25,"February 25, 22",,,,,,8.91,386.57,382.66,427200,381.1075,2.36,0.0236,377.56,386.47,427200,373.83
2022-02-24,"February 24, 22",,,,,,29.23,379.85,374.65,538100,364.1325,8.37,0.0837,349.15,378.38,538100,349.15
2022-02-23,"February 23, 22",,,,,,-12.51,370.88,353.97,426300,363.89,-3.38,-0.0338,370,357.49,426300,357.19
2022-02-22,"February 22, 22",,,,,,-0.12,373.97,365.49,564535,368.45,-0.03249831,-0.0003249831,369.25,369.13,564535,361.45
2022-02-18,"February 18, 22",,,,,,-19.46,389.62,365.85,502546,378.9125,-5,-0.05,388.95,369.49,502546,367.59
2022-02-17,"February 17, 22",,,,,,4.77,395,383.49,598121,384.6575,1.25,0.0125,382.53,387.3,598121,373.8
2022-02-16,"February 16, 22",,,,,,-1.52,382.87,375.58,615002,378.62,-0.39912,-0.0039912,380.84,379.32,615002,371.45
2022-02-15,"February 15, 22",,,,,,-2.48,392.58,381.57,502000,386.62,-0.63942,-0.0063942,387.85,385.37,502000,380.68
2022-02-14,"February 14, 22",,,,,,-7.14,394.91,379.9,495312,387.7775,-1.83,-0.0183,390.82,383.68,495312,381.7
2022-02-11,"February 11, 22",,,,,,-8.3,404.25,387.35,372634,396.485,-2.08,-0.0208,399.5,391.2,372634,390.99
2022-02-10,"February 10, 22",,,,,,-0.54,408.13,395.61,327400,401.0375,-0.13497,-0.0013497,400.09,399.55,327400,396.38
2022-02-09,"February 09, 22",,,,,,1.94,408.96,404.75,373545,407.3525,0.47685,0.0047685,406.84,408.78,373545,404.83
2022-02-08,"February 08, 22",,,,,,5.73,402.68,396.74,287500,397.8725,1.45,0.0145,394.96,400.69,287500,393.16
2022-02-07,"February 07, 22",,,,,,-0.29,404.22,396.77,248000,400.5325,-0.0723174,-0.000723174,401.01,400.72,248000,396.18
2022-02-04,"February 04, 22",,,,,,0.6,405.67,396.8,184229,400.9975,0.14994,0.0014994,400.15,400.75,184229,397.42
2022-02-03,"February 03, 22",,,,,,1.67,406.96,398.19,242900,402.415,0.417,0.00417,400.48,402.15,242900,400.07
2022-02-02,"February 02, 22",,,,,,9.63,408.98,404.7,340610,403.5575,2.41,0.0241,399.1,408.73,340610,397.42
2022-02-01,"February 01, 22",,,,,,0.92,397.72,393.33,382543,394.625,0.23214,0.0023214,396.32,397.24,382543,387.22
2022-01-31,"January 31, 22",,,,,,-1.72,401.12,389.35,670336,394.29,-0.43551,-0.0043551,394.94,393.22,670336,387.88
2022-01-28,"January 28, 22",,,,,,7.3,393.05,389.16,561524,387.09,1.89,0.0189,385.73,393.03,561524,376.55
2022-01-27,"January 27, 22",,,,,,0.88,388.86,380.08,759600,383.675,0.22978,0.0022978,382.98,383.86,759600,379
2022-01-26,"January 26, 22",,,,,,-0.05,388.29,374.84,757200,380.0075,-0.01320585,-0.0001320585,378.62,378.57,757200,374.55
2022-01-25,"January 25, 22",,,,,,1.85,385.78,374.63,683700,378.465,0.49135,0.0049135,376.51,378.36,683700,373.21
2022-01-24,"January 24, 22",,,,,,19.32,385.1,379.74,880983,373.305,5.3,0.053,364.2,383.52,880983,360.4
2022-01-21,"January 21, 22",,,,,,-11.89,384.84,364.18,654834,374.6775,-3.13,-0.0313,379.69,367.8,654834,366.38
2022-01-20,"January 20, 22",,,,,,-4.45,389.02,369.91,743300,378.3925,-1.18,-0.0118,378.04,373.59,743300,372.92
2022-01-19,"January 19, 22",,,,,,0.74,381.45,371.75,431700,376.21,0.19749,0.0019749,374.71,375.45,431700,373.23
2022-01-18,"January 18, 22",0.18,0.18,2022-01-19,2022-02-02,2022-01-05,5.12,375,368.49,401300,369.9525,1.39,0.0139,367.04,372.16,401300,365.61
2022-01-14,"January 14, 22",,,,,,1.43,381.12,375.86,424318,377.835,0.37796,0.0037796,378.35,379.78,424318,372.09
2022-01-13,"January 13, 22",,,,,,-20.93,401.71,376.85,397324,390.9375,-5.21,-0.0521,401.71,380.78,397324,379.55
2022-01-12,"January 12, 22",,,,,,0.27,407.66,397.13,350514,402.2425,0.06733167,0.0006733167,401,401.27,350514,399.04
2022-01-11,"January 11, 22",,,,,,7.57,400.44,395.37,386700,394.725,1.93,0.0193,391.92,399.49,386700,387.05
2022-01-10,"January 10, 22",,,,,,4.49,392.87,388.52,557200,388.2825,1.16,0.0116,388.08,392.57,557200,379.61
2022-01-07,"January 07, 22",,,,,,-13.75,404.9,386.44,513924,397.34,-3.4,-0.034,404.22,390.47,513924,389.77
2022-01-06,"January 06, 22",,,,,,3.4,413.21,403.53,519707,405.46,0.84088,0.0084088,404.34,407.74,519707,396.55
2022-01-05,"January 05, 22",,,,,,-21.98,427.03,399.8,530119,415.1125,-5.16,-0.0516,425.95,403.97,530119,403.5
2022-01-04,"January 04, 22",,,,,,-13.4,445.32,424.57,525800,434.465,-3.03,-0.0303,442.4,429,525800,421.14
2022-01-03,"January 03, 22",,,,,,-20.43,468.05,441.32,397600,455.77,-4.38,-0.0438,466.35,445.92,397600,442.76
2021-12-31,"December 31, 21",,,,,,4.01,472.55,464.17,224846,467.455,0.86237,0.0086237,465,469.01,224846,463.26
2021-12-30,"December 30, 21",,,,,,1.66,474.92,466.48,162747,471.05,0.35343,0.0035343,469.68,471.34,162747,468.26
2021-12-29,"December 29, 21",,,,,,2.99,470.48,463.16,219400,466.605,0.64301,0.0064301,465,467.99,219400,462.95
2021-12-28,"December 28, 21",,,,,,-3.47,469.65,460.07,215100,465.7425,-0.74091,-0.0074091,468.34,464.87,215100,460.11
2021-12-27,"December 27, 21",,,,,,-1.93,475,461.08,350009,468.14,-0.41255,-0.0041255,467.82,465.89,350009,463.85
2021-12-23,"December 23, 21",,,,,,6.23,462.75,455.09,375400,457.275,1.37,0.0137,453.61,459.84,375400,452.9
2021-12-22,"December 22, 21",,,,,,7.4,454.4,448.93,257000,448.93,1.66,0.0166,446.21,453.61,257000,441.5
2021-12-21,"December 21, 21",,,,,,4.23,445.67,439.93,250300,441.3175,0.96073,0.0096073,440.29,444.52,250300,434.79
2021-12-20,"December 20, 21",,,,,,-9.56,451.78,434.5,425900,442.6,-2.13,-0.0213,448.59,439.03,425900,431
2021-12-17,"December 17, 21",,,,,,4.45,457.57,445.17,616225,448.73,0.99919,0.0099919,445.36,449.81,616225,442.18
2021-12-16,"December 16, 21",,,,,,1.31,452.53,440.23,363232,445.4975,0.29537,0.0029537,443.51,444.82,363232,441.13
2021-12-15,"December 15, 21",,,,,,12.61,445.23,438.94,382300,436.6475,2.93,0.0293,430.91,443.52,382300,426.93
2021-12-14,"December 14, 21",,,,,,-8.38,437.57,424.27,347000,431.785,-1.92,-0.0192,437.07,428.69,347000,423.81
2021-12-13,"December 13, 21",,,,,,7.86,442.35,436.36,295440,436.5725,1.82,0.0182,433.05,440.91,295440,429.98
2021-12-10,"December 10, 21",,,,,,2.51,434.98,427.12,232001,430.82,0.585,0.00585,429.06,431.57,232001,427.67
2021-12-09,"December 09, 21",,,,,,-7.19,438.42,424.76,298200,433.255,-1.65,-0.0165,436.38,429.19,298200,429.03
2021-12-08,"December 08, 21",,,,,,3.25,436.04,431.02,327500,432.38,0.75186,0.0075186,432.26,435.51,327500,425.71
2021-12-07,"December 07, 21",,,,,,-0.48,435.72,425.53,368900,430.6875,-0.11151,-0.0011151,430.45,429.97,368900,426.61
2021-12-06,"December 06, 21",,,,,,-9.93,440.11,419.21,516700,429.1025,-2.29,-0.0229,433.51,423.58,516700,419.21
2021-12-03,"December 03, 21",,,,,,-5.87,446.34,429.65,404400,436.965,-1.33,-0.0133,440,434.13,404400,427.39
2021-12-02,"December 02, 21",,,,,,4.48,442.55,432.88,545407,436.44,1.03,0.0103,432.91,437.39,545407,432.91
2021-12-01,"December 01, 21",,,,,,-6.9,444.97,430.92,378200,437.4025,-1.56,-0.0156,442.31,435.41,378200,426.92
2021-11-30,"November 30, 21",,,,,,-5.86,457.99,438.09,1021514,447.045,-1.31,-0.0131,448.52,442.66,1021514,439.01
2021-11-29,"November 29, 21",,,,,,7.46,454.98,442.76,455400,444.6625,1.7,0.017,439.92,447.38,455400,436.37
2021-11-26,"November 26, 21",,,,,,2.62,455.41,434.35,279300,441.7025,0.60056,0.0060056,436.26,438.88,279300,436.26
2021-11-24,"November 24, 21",,,,,,4.51,434.12,429.24,280600,430.6875,1.05,0.0105,429.21,433.72,280600,425.7
2021-11-23,"November 23, 21",,,,,,-2.01,435.31,426.25,308023,430.5175,-0.46453,-0.0046453,432.7,430.69,308023,423.37
2021-11-22,"November 22, 21",,,,,,-11.63,451.21,433.16,302700,443.9325,-2.59,-0.0259,449.31,437.68,302700,437.53
2021-11-19,"November 19, 21",,,,,,-3.55,455.81,443.82,338300,450.5675,-0.7854,-0.007854,452,448.45,338300,446.01
2021-11-18,"November 18, 21",,,,,,0.92,450.26,444.72,305621,448.125,0.20516,0.0020516,448.44,449.36,305621,444.44
2021-11-17,"November 17, 21",,,,,,-0.34,449.33,440.07,341703,444.6525,-0.07640449,-0.0007640449,445,444.66,341703,439.62
2021-11-16,"November 16, 21",,,,,,18.23,442.44,437.67,417234,433.0825,4.3,0.043,424,442.23,417234,423.66
2021-11-15,"November 15, 21",,,,,,4.46,422.84,418.1,252833,420.28,1.07,0.0107,418,422.46,252833,417.82
2021-11-12,"November 12, 21",,,,,,0.34,420.86,414.88,227900,417.955,0.08117077,0.0008117077,418.87,419.21,227900,412.88
2021-11-11,"November 11, 21",,,,,,4.73,416.97,412.58,298907,413.53,1.15,0.0115,412.15,416.88,298907,408.12
2021-11-10,"November 10, 21",,,,,,-1.66,413,405.25,365146,409.91,-0.40376,-0.0040376,411.14,409.48,365146,406.02
2021-11-09,"November 09, 21",0.18,0.18,2021-11-10,2021-11-17,2021-10-28,0.19,418.91,409.84,273034,413.915,0.04590259,0.0004590259,413.92,414.11,273034,408.72
2021-11-08,"November 08, 21",,,,,,7.59,413.67,408.83,502600,408.0725,1.87,0.0187,405.68,413.27,502600,399.67
2021-11-05,"November 05, 21",,,,,,-24.96,432.43,399.44,1092746,416.555,-5.82,-0.0582,428.74,403.78,1092746,401.27
2021-11-04,"November 04, 21",,,,,,-2.26,436.07,428.42,397443,432.6225,-0.51915,-0.0051915,435.33,433.07,397443,426.02
2021-11-03,"November 03, 21",,,,,,-0.44,441.14,433.5,466370,436.875,-0.10031,-0.0010031,438.65,438.21,466370,429.5
2021-11-02,"November 02, 21",,,,,,9.28,439.01,433.33,462600,432.085,2.16,0.0216,428.75,438.03,462600,422.55
