date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,adjDividend,recordDate,paymentDate,dividend,declarationDate
2023-07-31,59.22,59.89,58.52,59.81,57.12,5127131,5127131,0.59,0.99629,59.36,"July 31, 23",0.0099629,,,,,
2023-07-28,59.2,59.6,58.69,59.22,56.55,2768234,2768234,0.02,0.03378378,59.1775,"July 28, 23",0.0003378378,,,,,
2023-07-27,59.45,59.49,58.13,58.33,55.7,4073707,4073707,-1.12,-1.88,58.85,"July 27, 23",-0.0188,,,,,
2023-07-26,57.33,58.75,57.26,58.57,55.93,3764015,3764015,1.24,2.16,57.9775,"July 26, 23",0.0216,,,,,
2023-07-25,56.6,57.5,56.34,57.35,54.77,3351616,3351616,0.75,1.33,56.9475,"July 25, 23",0.0133,,,,,
2023-07-24,56.08,57.55,56,56.53,53.98,4469411,4469411,0.45,0.80243,56.54,"July 24, 23",0.0080243,,,,,
2023-07-21,56.59,58.01,55.55,55.97,53.45,5893851,5893851,-0.615,-1.1,56.53,"July 21, 23",-0.011,,,,,
2023-07-20,57.21,58.73,56.4,56.44,53.9,9916847,9916847,-0.77,-1.35,57.195,"July 20, 23",-0.0135,,,,,
2023-07-19,60.27,60.29,58.69,59.66,56.97,7511101,7511101,-0.61,-1.01,59.7275,"July 19, 23",-0.0101,,,,,
2023-07-18,59.31,60.34,59.31,60,57.3,3897300,3897300,0.69,1.16,59.74,"July 18, 23",0.0116,,,,,
2023-07-17,60.26,60.52,58.98,59.4,56.72,4268704,4268704,-0.86,-1.43,59.79,"July 17, 23",-0.0143,,,,,
2023-07-14,61.02,61.23,60.26,60.94,58.19,3031518,3031518,-0.08,-0.1311,60.8625,"July 14, 23",-0.001311,,,,,
2023-07-13,59.97,61.25,59.97,60.13,57.42,3625647,3625647,0.16,0.2668,60.33,"July 13, 23",0.002668,,,,,
2023-07-12,59.03,59.65,58.61,59.28,56.61,3805400,3805400,0.25,0.42351,59.1425,"July 12, 23",0.0042351,,,,,
2023-07-11,57.59,58.57,57.47,58.48,55.85,3631400,3631400,0.89,1.55,58.0275,"July 11, 23",0.0155,,,,,
2023-07-10,55.82,57.63,55.8,57.63,55.03,3266424,3266424,1.81,3.24,56.72,"July 10, 23",0.0324,,,,,
2023-07-07,54.9,55.81,54.86,55.72,53.21,3962065,3962065,0.82,1.49,55.3225,"July 07, 23",0.0149,,,,,
2023-07-06,54.3,54.8,53.47,54.72,52.25,6601659,6601659,0.42,0.77348,54.3225,"July 06, 23",0.0077348,,,,,
2023-07-05,58.09,58.09,55.17,55.3,52.81,8094192,8094192,-2.79,-4.8,56.6625,"July 05, 23",-0.048,,,,,
2023-07-03,58.39,59.22,58.3,58.59,55.95,3518231,3518231,0.2,0.34252,58.625,"July 03, 23",0.0034252,,,,,
2023-06-30,57.73,58.46,57.39,58,55.39,6066985,6066985,0.27,0.46769,57.895,"June 30, 23",0.0046769,,,,,
2023-06-29,57.82,57.97,57.22,57.38,54.8,4015094,4015094,-0.44,-0.76098,57.5975,"June 29, 23",-0.0076098,,,,,
2023-06-28,58.46,58.46,57.6,57.73,55.13,2778230,2778230,-0.73,-1.25,58.0625,"June 28, 23",-0.0125,,,,,
2023-06-27,58.37,58.9,57.87,58.53,55.89,3186020,3186020,0.16,0.27411,58.4175,"June 27, 23",0.0027411,,,,,
2023-06-26,57.28,58.7,57.18,58.02,55.41,3760126,3760126,0.74,1.29,57.795,"June 26, 23",0.0129,,,,,
2023-06-23,57.26,57.5,56.25,57.28,54.7,10250400,10250400,0.02,0.0349284,57.0725,"June 23, 23",0.000349284,,,,,
2023-06-22,58.22,58.57,57.81,58.14,55.52,2349399,2349399,-0.08,-0.13741,58.185,"June 22, 23",-0.0013741,,,,,
2023-06-21,58.73,59.01,57.85,58.32,55.69,3014504,3014504,-0.41,-0.69811,58.4775,"June 21, 23",-0.0069811,,,,,
2023-06-20,58.41,59.6,57.94,58.69,56.05,4807916,4807916,0.28,0.47937,58.66,"June 20, 23",0.0047937,,,,,
2023-06-16,58.87,59.22,58.2,58.45,55.82,4885257,4885257,-0.42,-0.71344,58.685,"June 16, 23",-0.0071344,,,,,
2023-06-15,59.64,59.82,58.46,58.66,56.02,4532525,4532525,-0.98,-1.64,59.145,"June 15, 23",-0.0164,,,,,
2023-06-14,59.69,60.29,59.39,59.83,57.13,2933245,2933245,0.14,0.23455,59.8,"June 14, 23",0.0023455,,,,,
2023-06-13,59.69,60.48,59.13,59.38,56.7,2748660,2748660,-0.31,-0.51935,59.67,"June 13, 23",-0.0051935,,,,,
2023-06-12,58.71,59.08,58.21,58.95,56.29,2455564,2455564,0.24,0.40879,58.7375,"June 12, 23",0.0040879,,,,,
2023-06-09,58.11,58.57,57.79,58.48,55.85,2290312,2290312,0.37,0.63672,58.2375,"June 09, 23",0.0063672,,,,,
2023-06-08,56.92,58.02,56.79,57.82,55.22,3469054,3469054,0.9,1.58,57.3875,"June 08, 23",0.0158,,,,,
2023-06-07,58.89,59.81,57.92,58.49,55.86,3058042,3058042,-0.4,-0.67923,58.7775,"June 07, 23",-0.0067923,,,,,
2023-06-06,57.43,59.3,57.3,58.89,56.24,3473677,3473677,1.46,2.54,58.23,"June 06, 23",0.0254,,,,,
2023-06-05,58.71,59.04,57.48,57.75,55.15,3229261,3229261,-0.96,-1.64,58.245,"June 05, 23",-0.0164,,,,,
2023-06-02,57.25,59.7,56.49,58.94,56.28,7341462,7341462,1.69,2.95,58.095,"June 02, 23",0.0295,,,,,
2023-06-01,54.72,56.1,53.45,55.45,52.95,5730300,5730300,0.73,1.33,54.93,"June 01, 23",0.0133,,,,,
2023-05-31,54.97,55.23,53.99,55.13,52.65,6259220,6259220,0.16,0.29107,54.83,"May 31, 23",0.0029107,,,,,
2023-05-30,56.02,56.45,54.74,55.03,52.55,4885404,4885404,-0.99,-1.77,55.56,"May 30, 23",-0.0177,,,,,
2023-05-26,55.88,56.74,55.52,56.35,53.81,3047583,3047583,0.47,0.84109,56.1225,"May 26, 23",0.0084109,,,,,
2023-05-25,56.1,56.78,55.63,55.82,53.31,2879467,2879467,-0.28,-0.49911,56.0825,"May 25, 23",-0.0049911,,,,,
2023-05-24,54.87,56.27,54.78,55.9,53.38,3865716,3865716,1.03,1.88,55.455,"May 24, 23",0.0188,,,,,
2023-05-23,58.66,58.66,55.41,55.71,53.2,7604438,7604438,-2.95,-5.03,57.11,"May 23, 23",-0.0503,,,,,
2023-05-22,60.65,61.15,59.4,59.49,56.81,2390437,2390437,-1.16,-1.91,60.1725,"May 22, 23",-0.0191,,,,,
2023-05-19,60.47,60.71,60.09,60.49,57.76,1966438,1966438,0.02,0.03307425,60.44,"May 19, 23",0.0003307425,,,,,
2023-05-18,59.72,60.88,59.59,60.64,57.91,2622000,2622000,0.92,1.54,60.2075,"May 18, 23",0.0154,,,,,
2023-05-17,59.12,60.66,58.92,59.64,56.95,3476916,3476916,0.52,0.87957,59.585,"May 17, 23",0.0087957,,,,,
2023-05-16,59.74,59.79,58.29,58.41,55.78,3352709,3352709,-1.33,-2.23,59.0575,"May 16, 23",-0.0223,,,,,
2023-05-15,60.62,60.62,59.61,59.95,57.25,2836808,2836808,-0.67,-1.11,60.2,"May 15, 23",-0.0111,,,,,
2023-05-12,60.82,61.42,59.58,60.12,57.41,2956804,2956804,-0.7,-1.15,60.485,"May 12, 23",-0.0115,,,,,
2023-05-11,62.23,62.78,61.02,61.15,58.4,3818000,3818000,-1.08,-1.74,61.795,"May 11, 23",-0.0174,,,,,
2023-05-10,62.57,63.51,61.43,62.52,59.7,5601200,5601200,-0.05,-0.0799105,62.5075,"May 10, 23",-0.000799105,,,,,
2023-05-09,61.43,62.49,60.63,62.37,59.56,2776218,2776218,0.94,1.53,61.73,"May 09, 23",0.0153,,,,,
2023-05-08,61.72,62.37,61.44,62.2,59.4,2505739,2505739,0.48,0.77771,61.9325,"May 08, 23",0.0077771,,,,,
2023-05-05,62.22,62.5,61.33,61.65,58.87,3183414,3183414,-0.57,-0.9161,61.925,"May 05, 23",-0.009161,,,,,
2023-05-04,61.47,62.1,60.81,61.7,58.92,3328433,3328433,0.23,0.37417,61.52,"May 04, 23",0.0037417,,,,,
2023-05-03,63.2,63.23,61.24,61.43,58.66,4035100,4035100,-1.77,-2.8,62.275,"May 03, 23",-0.028,,,,,
2023-05-02,64.4,64.48,63.06,63.63,60.76,3602338,3602338,-0.77,-1.2,63.8925,"May 02, 23",-0.012,,,,,
2023-05-01,64.39,65.58,64.27,64.86,61.94,5375403,5375403,0.47,0.72993,64.775,"May 01, 23",0.0072993,,,,,
2023-04-28,61.75,64.04,61.63,63.85,60.97,4684000,4684000,2.1,3.4,62.8175,"April 28, 23",0.034,,,,,
2023-04-27,62.21,62.29,60.33,62.22,59.42,6545900,6545900,0.01,0.01607459,61.7625,"April 27, 23",0.0001607459,,,,,
2023-04-26,62.97,63.31,61.66,61.8,59.02,3583442,3583442,-1.17,-1.86,62.435,"April 26, 23",-0.0186,,,,,
2023-04-25,63.5,63.68,62.34,62.41,59.6,7377100,7377100,-1.09,-1.72,62.9825,"April 25, 23",-0.0172,,,,,
2023-04-24,63.05,63.96,62.71,63.95,61.07,8802900,8802900,0.9,1.43,63.4175,"April 24, 23",0.0143,,,,,
2023-04-21,61.4,63.24,60.81,63.05,60.21,7333400,7333400,1.65,2.69,62.125,"April 21, 23",0.0269,,,,,
2023-04-20,62.14,63.49,61,61.53,58.76,15784401,15784401,-0.61,-0.98165,62.04,"April 20, 23",-0.0098165,,,,,
2023-04-19,59.13,59.98,58.28,59.36,56.69,5847900,5847900,0.23,0.38897,59.1875,"April 19, 23",0.0038897,,,,,
2023-04-18,58.75,60.08,58.45,59.35,56.68,3720100,3720100,0.6,1.02,59.1575,"April 18, 23",0.0102,,,,,
2023-04-17,58.31,59.3,58.08,58.17,55.55,3911847,3911847,-0.14,-0.2401,58.465,"April 17, 23",-0.002401,,,,,
2023-04-14,57.21,58.34,57.14,58.25,55.63,3327666,3327666,1.04,1.82,57.735,"April 14, 23",0.0182,,,,,
2023-04-13,56.7,57.67,56.34,57.53,54.94,5199729,5199729,0.83,1.46,57.06,"April 13, 23",0.0146,,,,,
2023-04-12,56.54,56.93,55.62,55.88,53.36,3447200,3447200,-0.66,-1.17,56.2425,"April 12, 23",-0.0117,,,,,
2023-04-11,57.29,57.39,55.85,55.93,53.41,2896500,2896500,-1.36,-2.37,56.615,"April 11, 23",-0.0237,,,,,
2023-04-10,56.75,57.48,56.65,57.02,54.45,2476446,2476446,0.27,0.47577,56.975,"April 10, 23",0.0047577,,,,,
2023-04-06,56.68,57.02,55.46,57.01,54.44,2818900,2818900,0.33,0.58222,56.5425,"April 06, 23",0.0058222,,,,,
2023-04-05,57.73,57.73,56.02,56.55,54,2436500,2436500,-1.18,-2.04,57.0075,"April 05, 23",-0.0204,,,,,
2023-04-04,58.12,58.23,57.01,57.66,55.06,3363282,3363282,-0.46,-0.79147,57.755,"April 04, 23",-0.0079147,,,,,
2023-04-03,59.61,60.3,58.33,58.72,56.07,5731331,5731331,-0.89,-1.49,59.24,"April 03, 23",-0.0149,,,,,
2023-03-31,56,57.51,55.87,57.45,54.86,4272900,4272900,1.45,2.59,56.7075,"March 31, 23",0.0259,,,,,
2023-03-30,55.42,55.55,54.61,55.54,53.04,3475400,3475400,0.12,0.21653,55.28,"March 30, 23",0.0021653,,,,,
2023-03-29,54.69,55.47,54.46,54.9,52.43,2678425,2678425,0.21,0.38398,54.88,"March 29, 23",0.0038398,,,,,
2023-03-28,54.69,55.15,53.97,54.58,52.12,2408132,2408132,-0.11,-0.20113,54.5975,"March 28, 23",-0.0020113,,,,,
2023-03-27,54.41,54.73,53.77,54.26,51.82,2443181,2443181,-0.15,-0.27568,54.2925,"March 27, 23",-0.0027568,,,,,
2023-03-24,54.11,54.46,53.42,54.35,51.9,3291550,3291550,0.24,0.44354,54.085,"March 24, 23",0.0044354,,,,,
2023-03-23,54.94,55.9,54.05,54.73,52.26,3948048,3948048,-0.21,-0.38224,54.905,"March 23, 23",-0.0038224,,,,,
2023-03-22,55.49,55.74,54.42,54.44,51.99,3427449,3427449,-1.05,-1.89,55.0225,"March 22, 23",-0.0189,,,,,
2023-03-21,56,56.33,55.12,55.16,52.68,4195364,4195364,-0.84,-1.5,55.6525,"March 21, 23",-0.015,,,,,
2023-03-20,54.57,55.97,54.53,54.96,52.48,3718079,3718079,0.39,0.71468,55.0075,"March 20, 23",0.0071468,,,,,
2023-03-17,54.22,55.08,53.63,54.69,52.23,5346566,5346566,0.47,0.86684,54.405,"March 17, 23",0.0086684,,,,,
2023-03-16,52.94,54.67,52.32,54.47,52.02,4127293,4127293,1.53,2.89,53.6,"March 16, 23",0.0289,,,,,
2023-03-15,54.54,54.66,51.82,53.11,50.72,7056842,7056842,-1.42,-2.62,53.5325,"March 15, 23",-0.0262,,,,,
2023-03-14,56.46,56.79,55.54,55.88,53.36,5208300,5208300,-0.58,-1.03,56.1675,"March 14, 23",-0.0103,,,,,
2023-03-13,55.2,56.37,55.07,55.94,53.42,5174709,5174709,0.74,1.34,55.645,"March 13, 23",0.0134,,,,,
2023-03-10,56.03,57.19,54.76,56.21,53.68,6097000,6097000,0.18,0.32126,56.0475,"March 10, 23",0.0032126,,,,,
2023-03-09,58.85,58.87,56.28,56.52,53.97,6619603,6619603,-2.33,-3.96,57.63,"March 09, 23",-0.0396,,,,,
2023-03-08,59,59.35,58.56,59.05,56.39,2300400,2300400,0.05,0.08474576,58.99,"March 08, 23",0.0008474576,,,,,
2023-03-07,59.69,59.91,58.5,59,56.34,10668828,10668828,-0.69,-1.16,59.275,"March 07, 23",-0.0116,,,,,
2023-03-06,60.55,60.66,59.58,59.94,57.24,5275283,5275283,-0.61,-1.01,60.1825,"March 06, 23",-0.0101,,,,,
2023-03-03,60.01,60.99,59.62,60.8,58.06,4323503,4323503,0.79,1.32,60.355,"March 03, 23",0.0132,,,,,
2023-03-02,58.27,60.33,58.27,60.17,57.46,5878579,5878579,1.9,3.26,59.26,"March 02, 23",0.0326,,,,,
2023-03-01,58.41,59.28,58.15,58.57,55.93,7091127,7091127,0.16,0.27393,58.6025,"March 01, 23",0.0027393,,,,,
2023-02-28,56.06,57.55,56.06,57.47,54.88,4929246,4929246,1.41,2.52,56.785,"February 28, 23",0.0252,,,,,
2023-02-27,56.54,56.73,55.7,56.02,53.5,2843698,2843698,-0.52,-0.9197,56.2475,"February 27, 23",-0.009197,,,,,
2023-02-24,55.59,56.35,55.28,56.15,53.62,2495800,2495800,0.56,1.01,55.8425,"February 24, 23",0.0101,,,,,
2023-02-23,57.94,58.63,56.39,56.46,53.92,3730620,3730620,-1.48,-2.55,57.355,"February 23, 23",-0.0255,,,,,
2023-02-22,56.19,57.61,56.04,57.35,54.77,3272630,3272630,1.16,2.06,56.7975,"February 22, 23",0.0206,,,,,
2023-02-21,55.41,56.87,55.4,56.35,53.81,3404827,3404827,0.94,1.7,56.0075,"February 21, 23",0.017,,,,,
2023-02-17,56.25,56.54,55.75,56.02,53.5,4244728,4244728,-0.23,-0.40889,56.14,"February 17, 23",-0.0040889,,,,,
2023-02-16,56.28,57.46,55.93,56.82,54.26,3472500,3472500,0.54,0.95949,56.6225,"February 16, 23",0.0095949,,,,,
2023-02-15,56.9,57.17,56.35,56.55,54,3133113,3133113,-0.35,-0.61511,56.7425,"February 15, 23",-0.0061511,,,,,
2023-02-14,57.14,58.05,56.92,57.56,54.97,2884620,2884620,0.42,0.73504,57.4175,"February 14, 23",0.0073504,,,,,
2023-02-13,57.19,58.18,57.02,57.52,54.93,3624000,3624000,0.33,0.57702,57.4775,"February 13, 23",0.0057702,,,,,
2023-02-10,56.92,57.91,56.71,56.81,54.25,3665713,3665713,-0.11,-0.19325,57.0875,"February 10, 23",-0.0019325,,,,,
2023-02-09,59.11,60.3,57.42,57.52,54.93,4708741,4708741,-1.59,-2.69,58.5875,"February 09, 23",-0.0269,,,,,
2023-02-08,57.7,58.07,57.22,57.53,54.94,2695228,2695228,-0.17,-0.29463,57.63,"February 08, 23",-0.0029463,,,,,
2023-02-07,57.87,58.37,56.83,58.04,55.43,3958670,3958670,0.17,0.29376,57.7775,"February 07, 23",0.0029376,,,,,
2023-02-06,57.24,58.05,56.69,57.85,55.24,3652600,3652600,0.61,1.07,57.4575,"February 06, 23",0.0107,,,,,
2023-02-03,57.25,58.47,56.91,58.08,55.46,3953816,3953816,0.83,1.45,57.6775,"February 03, 23",0.0145,,,,,
2023-02-02,59,59.22,57.02,57.4,54.81,6868021,6868021,-1.6,-2.71,58.16,"February 02, 23",-0.0271,,,,,
2023-02-01,59.65,60.34,57.49,58.92,56.27,7091100,7091100,-0.73,-1.22,59.1,"February 01, 23",-0.0122,,,,,
2023-01-31,58,59.02,57.47,59,56.34,4429400,4429400,1,1.72,58.3725,"January 31, 23",0.0172,,,,,
2023-01-30,57.86,58,57.22,57.88,55.27,6678423,6678423,0.02,0.03456619,57.74,"January 30, 23",0.0003456619,,,,,
2023-01-27,58.81,59.96,58.01,58.92,56.27,9276626,9276626,0.11,0.18704,58.925,"January 27, 23",0.0018704,,,,,
2023-01-26,57.22,58.89,55.79,58.37,55.74,22729143,22729143,1.15,2.01,57.5675,"January 26, 23",0.0201,,,,,
2023-01-25,54.6,55.51,54.33,55.02,52.54,8660200,8660200,0.42,0.76923,54.865,"January 25, 23",0.0076923,,,,,
2023-01-24,54.98,55.54,54.57,55.47,52.97,4352219,4352219,0.49,0.89123,55.14,"January 24, 23",0.0089123,,,,,
2023-01-23,54.76,55.9,54.54,55.39,52.89,4850700,4850700,0.63,1.15,55.1475,"January 23, 23",0.0115,,,,,
2023-01-20,54.3,54.95,54.18,54.57,52.11,5011900,5011900,0.27,0.49724,54.5,"January 20, 23",0.0049724,,,,,
2023-01-19,54.44,55.34,54.29,54.37,51.92,4575500,4575500,-0.07,-0.12858,54.61,"January 19, 23",-0.0012858,,,,,
2023-01-18,54.61,55,54.09,54.38,51.93,4326900,4326900,-0.23,-0.42117,54.52,"January 18, 23",-0.0042117,,,,,
2023-01-17,54.52,54.85,53.73,54.45,52,6639869,6639869,-0.07,-0.12839,54.3875,"January 17, 23",-0.0012839,,,,,
2023-01-13,53,55.04,52.96,54.97,52.49,4685504,4685504,1.97,3.72,53.9925,"January 13, 23",0.0372,,,,,
2023-01-12,53.25,54.08,52.53,53.5,51.09,4728917,4728917,0.25,0.46948,53.34,"January 12, 23",0.0046948,,,,,
2023-01-11,52.83,53.53,52.5,53.24,50.84,4043041,4043041,0.41,0.77607,53.025,"January 11, 23",0.0077607,,,,,
2023-01-10,52.96,53.91,52.63,53.8,51.38,4558500,4558500,0.84,1.59,53.325,"January 10, 23",0.0159,,,,,
2023-01-09,51.98,52.89,51.93,52.78,50.4,4622800,4622800,0.8,1.54,52.395,"January 09, 23",0.0154,,,,,
2023-01-06,51.5,52.38,51.05,51.57,49.25,4807000,4807000,0.07,0.13592,51.625,"January 06, 23",0.0013592,,,,,
2023-01-05,51.44,52.48,51.11,51.53,49.21,4981046,4981046,0.09,0.17496,51.64,"January 05, 23",0.0017496,,,,,
2023-01-04,49.8,52,49.6,51.89,49.55,8253622,8253622,2.09,4.2,50.8225,"January 04, 23",0.042,,,,,
2023-01-03,49.29,49.78,48.54,49.33,47.11,5853300,5853300,0.04,0.08115236,49.235,"January 03, 23",0.0008115236,,,,,
2022-12-30,46.57,48.11,46.44,48.07,45.9,3924300,3924300,1.5,3.22,47.2975,"December 30, 22",0.0322,,,,,
2022-12-29,46.54,47.92,46.34,47.08,44.96,3969100,3969100,0.54,1.16,46.97,"December 29, 22",0.0116,,,,,
2022-12-28,47.98,48.08,46.17,46.18,44.1,4485363,4485363,-1.8,-3.75,47.1025,"December 28, 22",-0.0375,,,,,
2022-12-27,47.16,48.75,46.98,48.46,46.28,6039645,6039645,1.3,2.76,47.8375,"December 27, 22",0.0276,,,,,
2022-12-23,46.37,46.74,45.9,46.52,44.42,1985860,1985860,0.15,0.32349,46.3825,"December 23, 22",0.0032349,,,,,
2022-12-22,46.85,47.22,46.11,46.52,44.42,2835024,2835024,-0.33,-0.70438,46.675,"December 22, 22",-0.0070438,,,,,
2022-12-21,46.74,47.57,46.69,46.89,44.78,3157944,3157944,0.15,0.32092,46.9725,"December 21, 22",0.0032092,,,,,
2022-12-20,46.24,46.74,45.87,46.38,44.29,3224214,3224214,0.14,0.30277,46.3075,"December 20, 22",0.0030277,,,,,
2022-12-19,47.06,47.29,46.13,46.36,44.27,5042403,5042403,-0.7,-1.49,46.71,"December 19, 22",-0.0149,,,,,
2022-12-16,48.2,48.5,47.41,47.49,45.35,6640224,6640224,-0.71,-1.47,47.9,"December 16, 22",-0.0147,,,,,
2022-12-15,48.49,49.11,47.54,48.65,46.46,4376194,4376194,0.16,0.32996,48.4475,"December 15, 22",0.0032996,,,,,
2022-12-14,48.49,49.12,48.21,48.75,46.55,4572300,4572300,0.26,0.53619,48.6425,"December 14, 22",0.0053619,,,,,
2022-12-13,49.06,49.37,48.37,48.67,46.48,5513253,5513253,-0.39,-0.79494,48.8675,"December 13, 22",-0.0079494,,,,,
2022-12-12,46.92,48.37,46.33,48.36,46.18,4188500,4188500,1.44,3.07,47.495,"December 12, 22",0.0307,,,,,
2022-12-09,48.2,48.41,47.27,47.31,45.18,3963828,3963828,-0.89,-1.85,47.7975,"December 09, 22",-0.0185,,,,,
2022-12-08,48.5,49.73,47.71,48.31,46.13,9284515,9284515,-0.19,-0.39175,48.5625,"December 08, 22",-0.0039175,,,,,
2022-12-07,46.17,47.19,45.56,47.13,45.01,6008553,6008553,0.96,2.08,46.5125,"December 07, 22",0.0208,,,,,
2022-12-06,47.76,47.88,46.72,46.8,44.69,4997633,4997633,-0.96,-2.01,47.29,"December 06, 22",-0.0201,,,,,
2022-12-05,48.42,49.3,47.3,47.7,45.55,7456400,7456400,-0.72,-1.49,48.18,"December 05, 22",-0.0149,,,,,
2022-12-02,46.25,48.32,46.13,47.96,45.8,7501972,7501972,1.71,3.7,47.165,"December 02, 22",0.037,,,,,
2022-12-01,46.5,47.03,45.84,46.89,44.78,5079201,5079201,0.39,0.83871,46.565,"December 01, 22",0.0083871,,,,,
2022-11-30,45.17,46.91,45.09,46.84,44.73,9585900,9585900,1.67,3.7,46.0025,"November 30, 22",0.037,,,,,
2022-11-29,44.54,45.1,44.17,44.66,42.65,6756200,6756200,0.12,0.26942,44.6175,"November 29, 22",0.0026942,,,,,
2022-11-28,44.35,44.65,42.59,43.65,41.68,7573656,7573656,-0.7,-1.58,43.81,"November 28, 22",-0.0158,,,,,
2022-11-25,43.34,43.34,42.55,43.17,41.23,2533647,2533647,-0.17,-0.39225,43.1,"November 25, 22",-0.0039225,,,,,
2022-11-23,42.84,43.21,42.27,43.06,41.12,1987208,1987208,0.22,0.51354,42.845,"November 23, 22",0.0051354,,,,,
2022-11-22,42.19,42.79,41.72,42.69,40.77,3574100,3574100,0.5,1.19,42.3475,"November 22, 22",0.0119,,,,,
2022-11-21,42.65,42.79,41.42,42.37,40.46,6146257,6146257,-0.28,-0.65651,42.3075,"November 21, 22",-0.0065651,,,,,
2022-11-18,44.77,45.04,43.24,43.62,41.65,4125772,4125772,-1.15,-2.57,44.1675,"November 18, 22",-0.0257,,,,,
2022-11-17,43,44.54,42.65,44.28,42.29,3744288,3744288,1.28,2.98,43.6175,"November 17, 22",0.0298,,,,,
2022-11-16,43.51,44.04,42.93,43.91,41.93,4755340,4755340,0.4,0.91933,43.5975,"November 16, 22",0.0091933,,,,,
2022-11-15,43.98,44.74,43.44,43.93,41.95,5915000,5915000,-0.05,-0.11369,44.0225,"November 15, 22",-0.0011369,,,,,
2022-11-14,43.25,44.14,42.47,43,41.06,4725307,4725307,-0.25,-0.57803,43.215,"November 14, 22",-0.0057803,,,,,
2022-11-11,42.35,43.87,41.91,43.32,41.37,10637500,10637500,0.97,2.29,42.8625,"November 11, 22",0.0229,,,,,
2022-11-10,41.28,42.38,40.54,41.05,39.2,5940494,5940494,-0.23,-0.55717,41.3125,"November 10, 22",-0.0055717,,,,,
2022-11-09,40.04,40.34,39.7,39.95,38.15,3722000,3722000,-0.09,-0.22478,40.0075,"November 09, 22",-0.0022478,,,,,
2022-11-08,40.72,41.06,40.2,40.66,38.83,3951307,3951307,-0.06,-0.14735,40.66,"November 08, 22",-0.0014735,,,,,
2022-11-07,40.22,41.29,39.41,40.7,38.87,5382900,5382900,0.48,1.19,40.405,"November 07, 22",0.0119,,,,,
2022-11-04,40.16,40.75,39,40.24,38.43,8740300,8740300,0.085,0.1992,40.0375,"November 04, 22",0.001992,,,,,
2022-11-03,37.58,38.7,37.03,37.85,36.14,3869600,3869600,0.27,0.71847,37.79,"November 03, 22",0.0071847,,,,,
2022-11-02,37.98,39.57,37.98,38.18,36.46,6750515,6750515,0.2,0.52659,38.4275,"November 02, 22",0.0052659,,,,,
2022-11-01,39.27,39.75,38.6,38.64,36.9,7671149,7671149,-0.63,-1.6,39.065,"November 01, 22",-0.016,,,,,
2022-10-31,37.91,38.9,36.79,38.01,36.3,9699500,9699500,0.1,0.26378,37.9025,"October 31, 22",0.0026378,,,,,
2022-10-28,34.83,37.1,34.73,37.09,35.42,7352400,7352400,2.26,6.49,35.9375,"October 28, 22",0.0649,,,,,
2022-10-27,35.7,36.08,34.98,35.05,33.47,5282823,5282823,-0.65,-1.82,35.4525,"October 27, 22",-0.0182,,,,,
2022-10-26,34.77,35.76,34.3,35.47,33.87,8434570,8434570,0.7,2.01,35.075,"October 26, 22",0.0201,,,,,
2022-10-25,35.23,36.4,34.25,34.77,33.2,10269711,10269711,-0.46,-1.31,35.1625,"October 25, 22",-0.0131,,,,,
2022-10-24,36.9,37.27,33.38,35.05,33.47,15856118,15856118,-1.85,-5.01,35.65,"October 24, 22",-0.0501,,,,,
2022-10-21,37.93,39.28,37.52,39.07,37.31,7303700,7303700,1.14,3.01,38.45,"October 21, 22",0.0301,,,,,
2022-10-20,36.54,38.78,36.1,37.59,35.9,12358000,12358000,1.05,2.87,37.2525,"October 20, 22",0.0287,,,,,
2022-10-19,34.72,36.19,34.7,35.6,34,9687800,9687800,0.88,2.53,35.3025,"October 19, 22",0.0253,,,,,
2022-10-18,36.55,37.13,35.75,35.85,34.23,6210500,6210500,-0.7,-1.92,36.32,"October 18, 22",-0.0192,,,,,
2022-10-17,35.83,36.31,35.18,35.69,34.08,6330900,6330900,-0.14,-0.39073,35.7525,"October 17, 22",-0.0039073,,,,,
2022-10-14,36.04,36.51,34.66,35.22,33.63,6742443,6742443,-0.82,-2.28,35.6075,"October 14, 22",-0.0228,,,,,
2022-10-13,35.39,37.25,34.85,35.75,34.14,8378025,8378025,0.36,1.02,35.81,"October 13, 22",0.0102,,,,,
2022-10-12,36.01,36.89,35.49,36.5,34.86,6902000,6902000,0.495,1.36,36.2225,"October 12, 22",0.0136,,,,,
2022-10-11,38.93,39,35.64,36.36,34.72,13057300,13057300,-2.57,-6.6,37.4825,"October 11, 22",-0.066,,,,,
2022-10-10,41.32,41.49,38.26,39.29,37.52,11700200,11700200,-2.03,-4.91,40.09,"October 10, 22",-0.0491,,,,,
2022-10-07,42.76,42.82,41.62,42.5,40.59,6788132,6788132,-0.26,-0.60804,42.425,"October 07, 22",-0.0060804,,,,,
2022-10-06,42.5,43.46,42.49,43.07,41.13,7507400,7507400,0.57,1.34,42.88,"October 06, 22",0.0134,,,,,
2022-10-05,41.89,42.99,41.29,42.62,40.7,9479227,9479227,0.73,1.74,42.1975,"October 05, 22",0.0174,,,,,
2022-10-04,39.25,42.05,39.19,42,40.11,10742105,10742105,2.75,7.01,40.6225,"October 04, 22",0.0701,,,,,
