date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,recordDate,adjDividend,dividend,declarationDate,paymentDate
2022-09-09,329.94,332.56,327.93,330.77,312.76,470600,470600,0.83,0.25156,330.3,"September 09, 22",0.0025156,,,,,
2022-09-08,325.24,329.71,323.87,329.21,311.29,369400,369400,3.97,1.22,327.0075,"September 08, 22",0.0122,,,,,
2022-09-07,320.59,328.46,319.17,327.16,309.35,384436,384436,6.57,2.05,323.845,"September 07, 22",0.0205,,,,,
2022-09-06,318.14,322.21,316.04,319.57,302.17,559300,559300,1.43,0.44949,318.99,"September 06, 22",0.0044949,,,,,
2022-09-02,329.64,329.99,317.5,318.21,300.89,441000,441000,-11.43,-3.47,323.835,"September 02, 22",-0.0347,,,,,
2022-09-01,324.24,326.71,320.81,326.4,308.63,579700,579700,2.16,0.66617,324.54,"September 01, 22",0.0066617,,,,,
2022-08-31,325.84,329.1,323.46,325.25,307.54,692229,692229,-0.59,-0.18107,325.9125,"August 31, 22",-0.0018107,,,,,
2022-08-30,331.08,334.3,323.55,324.62,306.95,341200,341200,-6.46,-1.95,328.3875,"August 30, 22",-0.0195,,,,,
2022-08-29,329.31,335.55,326.12,331.42,313.38,516600,516600,2.11,0.64073,330.6,"August 29, 22",0.0064073,,,,,
2022-08-26,337.67,338.48,329.9,330.28,312.3,586500,586500,-7.39,-2.19,334.0825,"August 26, 22",-0.0219,,,,,
2022-08-25,334.15,339.17,330.75,338.95,320.5,588700,588700,4.8,1.44,335.755,"August 25, 22",0.0144,,,,,
2022-08-24,332.28,337.18,332.04,332.97,314.84,424926,424926,0.69,0.20766,333.6175,"August 24, 22",0.0020766,2022-08-25,0.71,0.71,2022-08-01,2022-09-20
2022-08-23,339.06,340,330.53,333.75,314.91,462248,462248,-5.31,-1.57,335.835,"August 23, 22",-0.0157,,,,,
2022-08-22,344.28,345.07,337.61,338.98,319.84,377919,377919,-5.3,-1.54,341.485,"August 22, 22",-0.0154,,,,,
2022-08-19,345.78,347.71,343.01,344.49,325.04,407700,407700,-1.29,-0.37307,345.2475,"August 19, 22",-0.0037307,,,,,
2022-08-18,347.35,348.76,341.74,344.37,324.93,540900,540900,-2.98,-0.85792,345.555,"August 18, 22",-0.0085792,,,,,
2022-08-17,344.54,350.54,344.54,346.77,327.19,332806,332806,2.23,0.64724,346.5975,"August 17, 22",0.0064724,,,,,
2022-08-16,352.11,352.49,346.71,348.03,328.38,726600,726600,-4.08,-1.16,349.835,"August 16, 22",-0.0116,,,,,
2022-08-15,349.53,356.59,347.93,355.13,335.08,496600,496600,5.6,1.6,352.295,"August 15, 22",0.016,,,,,
2022-08-12,344.63,350.38,342.81,350.04,330.28,524039,524039,5.41,1.57,346.965,"August 12, 22",0.0157,,,,,
2022-08-11,349.92,349.92,342.26,343.49,324.1,413140,413140,-6.43,-1.84,346.3975,"August 11, 22",-0.0184,,,,,
2022-08-10,351,351.35,345.81,350.36,330.58,395700,395700,-0.64,-0.18234,349.63,"August 10, 22",-0.0018234,,,,,
2022-08-09,344.73,348.03,343.13,345.57,326.06,580000,580000,0.84,0.24367,345.365,"August 09, 22",0.0024367,,,,,
2022-08-08,347.72,350.58,341.7,344.98,325.51,368541,368541,-2.74,-0.78799,346.245,"August 08, 22",-0.0078799,,,,,
2022-08-05,342.9,345.44,341.06,345.4,325.9,439400,439400,2.5,0.72908,343.7,"August 05, 22",0.0072908,,,,,
2022-08-04,342.57,347.14,340.39,346.28,326.73,397272,397272,3.71,1.08,344.095,"August 04, 22",0.0108,,,,,
2022-08-03,338.63,344.76,338.6,343.87,324.46,589600,589600,5.24,1.55,341.465,"August 03, 22",0.0155,,,,,
2022-08-02,345,345.14,335.8,338.17,319.08,988700,988700,-6.83,-1.98,341.0275,"August 02, 22",-0.0198,,,,,
2022-08-01,333.74,336.08,329.64,332.85,314.06,530600,530600,-0.89,-0.26667,333.0775,"August 01, 22",-0.0026667,,,,,
2022-07-29,332.27,337.57,331.22,335.79,316.83,608600,608600,3.52,1.06,334.2125,"July 29, 22",0.0106,,,,,
2022-07-28,322.32,335.58,322.32,334.67,315.78,474100,474100,12.35,3.83,328.7225,"July 28, 22",0.0383,,,,,
2022-07-27,324.51,326.2,316.7,320.46,302.37,669609,669609,-4.05,-1.25,321.9675,"July 27, 22",-0.0125,,,,,
2022-07-26,321.32,325.52,319.73,323.86,305.58,603049,603049,2.54,0.79049,322.6075,"July 26, 22",0.0079049,,,,,
2022-07-25,320.96,323.19,317.68,320.44,302.35,519033,519033,-0.52,-0.16201,320.5675,"July 25, 22",-0.0016201,,,,,
2022-07-22,322.97,325.75,317.12,320.81,302.7,447500,447500,-2.16,-0.66879,321.6625,"July 22, 22",-0.0066879,,,,,
2022-07-21,314.42,321.8,313.04,320.54,302.45,595917,595917,6.12,1.95,317.45,"July 21, 22",0.0195,,,,,
2022-07-20,322.27,325.15,314.52,314.86,297.09,563446,563446,-7.41,-2.3,319.2,"July 20, 22",-0.023,,,,,
2022-07-19,317.37,323.69,314.58,322.77,304.55,496200,496200,5.4,1.7,319.6025,"July 19, 22",0.017,,,,,
2022-07-18,320.63,321.83,312.5,313.51,295.81,631500,631500,-7.12,-2.22,317.1175,"July 18, 22",-0.0222,,,,,
2022-07-15,323.5,325.33,319.42,320.75,302.64,461100,461100,-2.75,-0.85008,322.25,"July 15, 22",-0.0085008,,,,,
2022-07-14,313.92,319.31,313.92,318.01,300.06,453148,453148,4.09,1.3,316.29,"July 14, 22",0.013,,,,,
2022-07-13,314.51,322.92,313.54,320.06,301.99,430800,430800,5.55,1.76,317.7575,"July 13, 22",0.0176,,,,,
2022-07-12,322.54,324.08,316.48,318.43,300.45,576800,576800,-4.11,-1.27,320.3825,"July 12, 22",-0.0127,,,,,
2022-07-11,323.88,326.98,319.4,324.31,306,311600,311600,0.43,0.13277,323.6425,"July 11, 22",0.0013277,,,,,
2022-07-08,325.85,327.42,322.52,324.21,305.91,252200,252200,-1.64,-0.5033,325,"July 08, 22",-0.005033,,,,,
2022-07-07,329,331.14,325.61,326.33,307.91,350100,350100,-2.67,-0.81155,328.02,"July 07, 22",-0.0081155,,,,,
2022-07-06,327.02,330.07,324.93,327.13,308.66,323203,323203,0.11,0.03363709,327.2875,"July 06, 22",0.0003363709,,,,,
2022-07-05,328.59,328.92,318.07,324.71,306.38,514384,514384,-3.88,-1.18,325.0725,"July 05, 22",-0.0118,,,,,
2022-07-01,318.91,331.58,317.3,330.46,311.81,614748,614748,11.55,3.62,324.5625,"July 01, 22",0.0362,,,,,
2022-06-30,316.66,321.76,315.68,320.05,301.98,790210,790210,3.39,1.07,318.5375,"June 30, 22",0.0107,,,,,
2022-06-29,310.47,318.21,304.94,317.23,299.32,862824,862824,6.76,2.18,312.7125,"June 29, 22",0.0218,,,,,
2022-06-28,325.04,326.33,313.9,315.01,297.23,540800,540800,-10.03,-3.09,320.07,"June 28, 22",-0.0309,,,,,
2022-06-27,329.32,330.11,323.65,324.42,306.11,501600,501600,-4.9,-1.49,326.875,"June 27, 22",-0.0149,,,,,
2022-06-24,327.67,329.13,320.69,327.73,309.23,933643,933643,0.06,0.01831111,326.305,"June 24, 22",0.0001831111,,,,,
2022-06-23,314.39,327.85,311.95,325.84,307.45,869108,869108,11.45,3.64,320.0075,"June 23, 22",0.0364,,,,,
2022-06-22,300.78,317.77,300.63,311.74,294.14,700639,700639,10.96,3.64,307.73,"June 22, 22",0.0364,,,,,
2022-06-21,295,303.94,294,303.24,286.12,623400,623400,8.24,2.79,299.045,"June 21, 22",0.0279,,,,,
2022-06-17,288.31,294.71,286.68,292.04,275.55,1292634,1292634,3.73,1.29,290.435,"June 17, 22",0.0129,,,,,
2022-06-16,298.12,298.12,289.3,290.87,274.45,809600,809600,-7.25,-2.43,294.1025,"June 16, 22",-0.0243,,,,,
2022-06-15,299.94,306.13,295.74,301.39,284.38,864947,864947,1.45,0.48343,300.8,"June 15, 22",0.0048343,,,,,
2022-06-14,311.64,311.64,294.56,297.06,280.29,986623,986623,-14.58,-4.68,303.725,"June 14, 22",-0.0468,,,,,
2022-06-13,320.53,321.1,307.15,308.7,291.27,639646,639646,-11.83,-3.69,314.37,"June 13, 22",-0.0369,,,,,
2022-06-10,332.63,332.63,321.76,325.53,307.15,853738,853738,-7.1,-2.13,328.1375,"June 10, 22",-0.0213,,,,,
2022-06-09,338.17,344.16,332.86,333.65,314.82,590300,590300,-4.52,-1.34,337.21,"June 09, 22",-0.0134,,,,,
2022-06-08,337.29,345.74,335.99,337.84,318.77,660200,660200,0.55,0.16306,339.215,"June 08, 22",0.0016306,,,,,
2022-06-07,333.26,338.16,326.5,337.84,318.77,591222,591222,4.58,1.37,333.94,"June 07, 22",0.0137,,,,,
2022-06-06,331.23,335.59,327.24,333.67,314.83,446136,446136,2.44,0.73665,331.9325,"June 06, 22",0.0073665,,,,,
2022-06-03,333.99,333.99,328.81,329.56,310.96,795100,795100,-4.43,-1.33,331.5875,"June 03, 22",-0.0133,,,,,
2022-06-02,322.35,336.09,315.23,335.97,317,1228700,1228700,13.62,4.23,327.41,"June 02, 22",0.0423,,,,,
2022-06-01,335.4,337.25,329.51,331.08,312.39,669415,669415,-4.32,-1.29,333.31,"June 01, 22",-0.0129,,,,,
2022-05-31,341.77,344.09,334.64,336.61,317.61,1335300,1335300,-5.16,-1.51,339.2775,"May 31, 22",-0.0151,,,,,
2022-05-27,340.67,347.56,338.41,347.56,327.94,658100,658100,6.89,2.02,343.55,"May 27, 22",0.0202,,,,,
2022-05-26,347.65,349.85,335.17,338.45,319.34,641400,641400,-9.2,-2.65,342.78,"May 26, 22",-0.0265,,,,,
2022-05-25,346.47,347.85,340.68,346.36,326.81,732136,732136,-0.11,-0.03174878,345.34,"May 25, 22",-0.0003174878,,,,,
2022-05-24,334.1,348.29,333.04,347.07,327.48,745106,745106,12.97,3.88,340.625,"May 24, 22",0.0388,,,,,
2022-05-23,328.15,335.38,326.82,334.1,315.24,599000,599000,5.95,1.81,331.1125,"May 23, 22",0.0181,,,,,
2022-05-20,322.71,327.17,319.72,326.62,308.18,821400,821400,3.91,1.21,324.055,"May 20, 22",0.0121,,,,,
2022-05-19,313.14,322.59,312.47,319.11,301.1,652500,652500,5.97,1.91,316.8275,"May 19, 22",0.0191,,,,,
2022-05-18,323.03,324.28,312.79,314.09,296.36,680510,680510,-8.94,-2.77,318.5475,"May 18, 22",-0.0277,2022-05-19,0.71,0.71,2022-04-25,2022-06-14
2022-05-17,330.75,330.75,321.29,325.37,306.33,523300,523300,-5.38,-1.63,327.04,"May 17, 22",-0.0163,,,,,
2022-05-16,330.69,333.53,326.96,328.43,309.21,436500,436500,-2.26,-0.68342,329.9025,"May 16, 22",-0.0068342,,,,,
2022-05-13,326.02,334.34,324.6,334.17,314.61,526300,526300,8.15,2.5,329.7825,"May 13, 22",0.025,,,,,
2022-05-12,317.9,323.85,314.43,323.4,304.47,783703,783703,5.5,1.73,319.895,"May 12, 22",0.0173,,,,,
2022-05-11,318.14,321.7,313.93,315.05,296.61,573809,573809,-3.09,-0.97127,317.205,"May 11, 22",-0.0097127,,,,,
2022-05-10,327.14,327.14,310.88,315.34,296.89,714703,714703,-11.8,-3.61,320.125,"May 10, 22",-0.0361,,,,,
2022-05-09,341.25,344.22,321.95,323.1,304.19,513679,513679,-18.15,-5.32,332.63,"May 09, 22",-0.0532,,,,,
2022-05-06,342.5,345.18,337.62,342.09,322.07,625412,625412,-0.41,-0.11971,341.8475,"May 06, 22",-0.0011971,,,,,
2022-05-05,351.02,354.09,339.26,342.37,322.33,585005,585005,-8.65,-2.46,346.685,"May 05, 22",-0.0246,,,,,
2022-05-04,350.96,352.07,341.92,351.74,331.16,692430,692430,0.78,0.22225,349.1725,"May 04, 22",0.0022225,,,,,
2022-05-03,340.66,352.46,336.89,348.9,328.48,1000400,1000400,8.25,2.42,344.7275,"May 03, 22",0.0242,,,,,
2022-05-02,348,352.19,333.7,337.88,318.11,827908,827908,-10.12,-2.91,342.9425,"May 02, 22",-0.0291,,,,,
2022-04-29,358.05,358.05,346.45,347.11,326.8,690300,690300,-10.94,-3.06,352.415,"April 29, 22",-0.0306,,,,,
2022-04-28,349.8,359.56,345.01,359.24,338.22,723900,723900,9.44,2.7,353.4025,"April 28, 22",0.027,,,,,
2022-04-27,351.33,358.31,348.22,348.87,328.45,957232,957232,-2.46,-0.7002,351.6825,"April 27, 22",-0.007002,,,,,
2022-04-26,379.99,379.99,349.95,351.2,330.65,832000,832000,-28.79,-7.58,365.2825,"April 26, 22",-0.0758,,,,,
2022-04-25,367.65,368.77,355.01,359.94,338.88,965270,965270,-7.71,-2.1,362.8425,"April 25, 22",-0.021,,,,,
2022-04-22,370.31,370.31,364.17,366.36,344.92,546124,546124,-3.95,-1.07,367.7875,"April 22, 22",-0.0107,,,,,
2022-04-21,370.81,377.1,368.78,370.16,348.5,434900,434900,-0.65,-0.17529,371.7125,"April 21, 22",-0.0017529,,,,,
2022-04-20,361.27,373.21,360.95,372.07,350.3,578100,578100,10.8,2.99,366.875,"April 20, 22",0.0299,,,,,
2022-04-19,356.52,364.18,354.67,360.91,339.79,493400,493400,4.39,1.23,359.07,"April 19, 22",0.0123,,,,,
2022-04-18,357,360.41,353.86,355.96,335.13,566800,566800,-1.04,-0.29132,356.8075,"April 18, 22",-0.0029132,,,,,
2022-04-14,355.66,357.8,353.14,355.38,334.58,400100,400100,-0.28,-0.07872687,355.495,"April 14, 22",-0.0007872687,,,,,
2022-04-13,355.7,356.51,349.28,354.61,333.86,554543,554543,-1.09,-0.30644,354.025,"April 13, 22",-0.0030644,,,,,
2022-04-12,361.85,362.63,352.95,354.48,333.74,771767,771767,-7.37,-2.04,357.9775,"April 12, 22",-0.0204,,,,,
2022-04-11,367.07,374,360.78,361.3,340.16,581000,581000,-5.77,-1.57,365.7875,"April 11, 22",-0.0157,,,,,
2022-04-08,368.83,375.95,366.97,372.72,350.91,629942,629942,3.89,1.05,371.1175,"April 08, 22",0.0105,,,,,
2022-04-07,369.97,371.97,366.62,369.29,347.68,867700,867700,-0.68,-0.1838,369.4625,"April 07, 22",-0.001838,,,,,
2022-04-06,359.27,373.47,358.33,370.09,348.43,861300,861300,10.82,3.01,365.29,"April 06, 22",0.0301,,,,,
2022-04-05,354.9,363.86,354.33,360.57,339.47,729907,729907,5.67,1.6,358.415,"April 05, 22",0.016,,,,,
2022-04-04,349.93,356.39,349.87,355.08,334.3,742119,742119,5.15,1.47,352.8175,"April 04, 22",0.0147,,,,,
2022-04-01,345.46,351.14,343.41,350.6,330.08,585100,585100,5.14,1.49,347.6525,"April 01, 22",0.0149,,,,,
2022-03-31,343.86,348.35,342.92,344.1,323.96,991300,991300,0.24,0.06979585,344.8075,"March 31, 22",0.0006979585,,,,,
2022-03-30,340.34,343,337.64,342.98,322.91,458411,458411,2.64,0.77569,340.99,"March 30, 22",0.0077569,,,,,
2022-03-29,334.72,341.05,333.46,340.76,320.82,522839,522839,6.04,1.8,337.4975,"March 29, 22",0.018,,,,,
2022-03-28,330.45,334.21,328.39,333.89,314.35,460500,460500,3.44,1.04,331.735,"March 28, 22",0.0104,,,,,
2022-03-25,327.28,329.42,324.53,328.99,309.74,291529,291529,1.71,0.52249,327.555,"March 25, 22",0.0052249,,,,,
2022-03-24,321.19,325.88,318.49,325.41,306.37,496100,496100,4.22,1.31,322.7425,"March 24, 22",0.0131,,,,,
2022-03-23,324.91,324.99,316.71,320.48,301.73,566900,566900,-4.43,-1.36,321.7725,"March 23, 22",-0.0136,,,,,
2022-03-22,327.45,327.45,320,322.73,303.84,888400,888400,-4.72,-1.44,324.4075,"March 22, 22",-0.0144,,,,,
2022-03-21,330.63,334.49,325.48,327.6,308.43,688400,688400,-3.03,-0.91643,329.55,"March 21, 22",-0.0091643,,,,,
2022-03-18,331.96,334.7,329.51,330.63,311.28,885836,885836,-1.33,-0.40065,331.7,"March 18, 22",-0.0040065,,,,,
2022-03-17,324.07,332.04,324.07,330.07,310.75,541100,541100,6,1.85,327.5625,"March 17, 22",0.0185,,,,,
2022-03-16,324.3,327.94,318.46,325.86,306.79,573800,573800,1.56,0.48104,324.14,"March 16, 22",0.0048104,,,,,
2022-03-15,324.11,325.88,315.85,322.24,303.38,527700,527700,-1.87,-0.57696,322.02,"March 15, 22",-0.0057696,,,,,
2022-03-14,321.07,325.83,316.34,320.7,301.93,635018,635018,-0.37,-0.11524,320.985,"March 14, 22",-0.0011524,,,,,
2022-03-11,329.04,331.49,320.73,320.88,302.1,670400,670400,-8.16,-2.48,325.535,"March 11, 22",-0.0248,,,,,
2022-03-10,322.9,329.57,318.25,328.78,309.54,578100,578100,5.88,1.82,324.875,"March 10, 22",0.0182,,,,,
2022-03-09,329.57,331.03,325.63,326.19,307.1,548223,548223,-3.38,-1.03,328.105,"March 09, 22",-0.0103,2022-03-10,0.71,0.71,2022-02-28,2022-03-25
2022-03-08,333,338.74,324.79,324.9,305.22,1011502,1011502,-8.1,-2.43,330.3575,"March 08, 22",-0.0243,,,,,
2022-03-07,329.25,334.35,326.6,331.9,311.8,901817,901817,2.65,0.80486,330.525,"March 07, 22",0.0080486,,,,,
2022-03-04,324.05,331.08,324.05,330.9,310.86,911804,911804,6.85,2.11,327.52,"March 04, 22",0.0211,,,,,
2022-03-03,322.85,327.18,319.75,326.03,306.28,861900,861900,3.18,0.98498,323.9525,"March 03, 22",0.0098498,,,,,
2022-03-02,315.65,326.09,314.01,321.14,301.69,837400,837400,5.49,1.74,319.2225,"March 02, 22",0.0174,,,,,
2022-03-01,318.56,328.39,310.96,316.69,297.51,1258500,1258500,-1.87,-0.58702,318.65,"March 01, 22",-0.0058702,,,,,
2022-02-28,303.85,305.87,299.14,303.39,285.01,969121,969121,-0.46,-0.15139,303.0625,"February 28, 22",-0.0015139,,,,,
2022-02-25,302.92,307.73,299.05,306.87,288.28,632100,632100,3.95,1.3,304.1425,"February 25, 22",0.013,,,,,
2022-02-24,289.46,303.14,286.41,302.3,283.99,901000,901000,12.84,4.44,295.3275,"February 24, 22",0.0444,,,,,
2022-02-23,297.25,302.9,291.12,291.35,273.7,702412,702412,-5.9,-1.98,295.655,"February 23, 22",-0.0198,,,,,
2022-02-22,292.62,299.72,291.62,297.08,279.09,837625,837625,4.46,1.52,295.26,"February 22, 22",0.0152,,,,,
2022-02-18,296.89,298.59,290.54,290.82,273.21,725358,725358,-6.07,-2.04,294.21,"February 18, 22",-0.0204,,,,,
2022-02-17,305.09,305.23,294.56,295.98,278.05,832015,832015,-9.11,-2.99,300.215,"February 17, 22",-0.0299,,,,,
2022-02-16,309.52,309.52,302.85,303.83,285.43,639600,639600,-5.69,-1.84,306.43,"February 16, 22",-0.0184,,,,,
2022-02-15,312.91,314.26,308.06,309.06,290.34,619000,619000,-3.85,-1.23,311.0725,"February 15, 22",-0.0123,,,,,
2022-02-14,312.1,313.09,307.36,309.35,290.61,632700,632700,-2.75,-0.88113,310.475,"February 14, 22",-0.0088113,,,,,
2022-02-11,317.69,319.53,309.21,312.01,293.11,762800,762800,-5.68,-1.79,314.61,"February 11, 22",-0.0179,,,,,
2022-02-10,319.57,325.25,316.13,318.08,298.81,628800,628800,-1.49,-0.46625,319.7575,"February 10, 22",-0.0046625,,,,,
2022-02-09,324.78,327.22,322.55,326.3,306.54,558500,558500,1.52,0.46801,325.2125,"February 09, 22",0.0046801,,,,,
2022-02-08,320.86,322.27,317.46,318.33,299.05,468300,468300,-2.53,-0.78851,319.73,"February 08, 22",-0.0078851,,,,,
2022-02-07,321.62,325.73,321.12,321.56,302.08,637300,637300,-0.06,-0.01865556,322.5075,"February 07, 22",-0.0001865556,,,,,
2022-02-04,325.01,328.99,318.01,321.55,302.07,758400,758400,-3.46,-1.06,323.39,"February 04, 22",-0.0106,,,,,
2022-02-03,322.76,324.29,321.41,321.7,302.21,433800,433800,-1.06,-0.32842,322.54,"February 03, 22",-0.0032842,,,,,
2022-02-02,324.69,326.05,323.16,323.57,303.97,546527,546527,-1.12,-0.34494,324.3675,"February 02, 22",-0.0034494,,,,,
2022-02-01,324.22,326.78,320.06,322.37,302.84,548700,548700,-1.85,-0.5706,323.3575,"February 01, 22",-0.005706,,,,,
2022-01-31,317.9,325.47,316.9,325.44,305.73,655400,655400,7.54,2.37,321.4275,"January 31, 22",0.0237,,,,,
2022-01-28,307.23,318.05,304.61,317.76,298.51,741400,741400,10.53,3.43,311.9125,"January 28, 22",0.0343,,,,,
2022-01-27,316.61,317.49,304.36,306.18,287.63,761500,761500,-10.43,-3.29,311.16,"January 27, 22",-0.0329,,,,,
2022-01-26,324.73,332.91,312.49,315.76,296.63,1096136,1096136,-8.97,-2.76,321.4725,"January 26, 22",-0.0276,,,,,
2022-01-25,323.73,328.97,319.83,325.54,305.82,1024000,1024000,1.81,0.55911,324.5175,"January 25, 22",0.0055911,,,,,
2022-01-24,310.64,327.83,306.99,326.54,306.76,1542100,1542100,15.9,5.12,318,"January 24, 22",0.0512,,,,,
2022-01-21,317.15,325.46,312.3,312.34,293.42,1204832,1204832,-4.81,-1.52,316.8125,"January 21, 22",-0.0152,,,,,
2022-01-20,321.31,328.99,316.38,316.8,297.61,1037100,1037100,-4.51,-1.4,320.87,"January 20, 22",-0.014,,,,,
2022-01-19,329.54,333.16,320.98,321.23,301.77,786056,786056,-8.31,-2.52,326.2275,"January 19, 22",-0.0252,,,,,
2022-01-18,323.32,327.75,320.78,326.04,306.29,725500,725500,2.72,0.84127,324.4725,"January 18, 22",0.0084127,,,,,
2022-01-14,330.65,331.79,320.53,326.27,306.51,1058019,1058019,-4.38,-1.32,327.31,"January 14, 22",-0.0132,,,,,
2022-01-13,339.23,340.82,333.24,334.18,313.94,725500,725500,-5.05,-1.49,336.8675,"January 13, 22",-0.0149,,,,,
2022-01-12,341.02,344.32,337.37,338.51,318.01,966400,966400,-2.51,-0.73603,340.305,"January 12, 22",-0.0073603,,,,,
2022-01-11,342.16,342.3,336.83,341.69,320.99,1044402,1044402,-0.47,-0.13736,340.745,"January 11, 22",-0.0013736,,,,,
2022-01-10,339.64,344.68,336.94,342.58,321.83,808100,808100,2.94,0.86562,340.96,"January 10, 22",0.0086562,,,,,
2022-01-07,348.09,351.89,342.1,347.91,326.84,851754,851754,-0.18,-0.05171076,347.4975,"January 07, 22",-0.0005171076,,,,,
2022-01-06,348.36,352.04,343.55,349.17,328.02,813400,813400,0.81,0.23252,348.28,"January 06, 22",0.0023252,,,,,
2022-01-05,368.41,368.42,349.44,350.77,329.52,1224602,1224602,-17.64,-4.79,359.26,"January 05, 22",-0.0479,,,,,
2022-01-04,379.87,381.23,368.54,369.46,347.08,628200,628200,-10.41,-2.74,374.775,"January 04, 22",-0.0274,,,,,
2022-01-03,388.08,389.02,371.91,379.87,356.86,492100,492100,-8.21,-2.12,382.22,"January 03, 22",-0.0212,,,,,
2021-12-31,388.59,391.15,387.02,389.02,365.46,313813,313813,0.43,0.11066,388.945,"December 31, 21",0.0011066,,,,,
2021-12-30,386.2,389.19,384.65,388.56,365.02,260700,260700,2.36,0.61108,387.15,"December 30, 21",0.0061108,,,,,
2021-12-29,387.23,387.23,383.5,384.95,361.63,365448,365448,-2.28,-0.5888,385.7275,"December 29, 21",-0.005888,,,,,
2021-12-28,384.3,386.52,383.27,384.73,361.43,330900,330900,0.43,0.11189,384.705,"December 28, 21",0.0011189,,,,,
2021-12-27,375.17,383.66,373.9,383.36,360.14,464500,464500,8.19,2.18,379.0225,"December 27, 21",0.0218,,,,,
2021-12-23,377.33,379.48,371.55,374.28,351.61,399947,399947,-3.05,-0.80831,375.66,"December 23, 21",-0.0080831,,,,,
2021-12-22,374.27,378.64,372.9,377.59,354.72,421642,421642,3.32,0.88706,375.85,"December 22, 21",0.0088706,,,,,
2021-12-21,377.06,377.09,369.31,372.74,350.16,620533,620533,-4.32,-1.15,374.05,"December 21, 21",-0.0115,,,,,
2021-12-20,373.79,377.19,369.72,374.36,351.69,644314,644314,0.57,0.15249,373.765,"December 20, 21",0.0015249,,,,,
2021-12-17,374.97,381.12,371.75,375.88,353.11,1383600,1383600,0.91,0.24269,375.93,"December 17, 21",0.0024269,,,,,
2021-12-16,370.92,373.62,369.03,370.5,348.06,594223,594223,-0.42,-0.11323,371.0175,"December 16, 21",-0.0011323,,,,,
2021-12-15,360.54,370.92,360.54,370.18,347.76,665600,665600,9.64,2.67,365.545,"December 15, 21",0.0267,,,,,
2021-12-14,365.02,365.23,355.17,363.5,341.48,725041,725041,-1.52,-0.41642,362.23,"December 14, 21",-0.0041642,,,,,
2021-12-13,358.35,367.84,354.63,365.02,342.91,569100,569100,6.67,1.86,361.46,"December 13, 21",0.0186,,,,,
2021-12-10,354.17,359.27,350.47,358.93,337.19,429120,429120,4.76,1.34,355.71,"December 10, 21",0.0134,,,,,
2021-12-09,358.6,358.6,350.47,353,331.62,394200,394200,-5.6,-1.56,355.1675,"December 09, 21",-0.0156,,,,,
2021-12-08,360.32,361.4,354.22,358.99,337.25,318126,318126,-1.33,-0.36912,358.7325,"December 08, 21",-0.0036912,,,,,
2021-12-07,351.75,360.38,349.83,360.07,338.26,487200,487200,8.32,2.37,355.5075,"December 07, 21",0.0237,,,,,
2021-12-06,349.15,356.8,346.79,348.16,327.07,867300,867300,-0.99,-0.28355,350.225,"December 06, 21",-0.0028355,,,,,
2021-12-03,348.49,354.14,345.24,348.69,327.57,740215,740215,0.2,0.05739046,349.14,"December 03, 21",0.0005739046,,,,,
2021-12-02,339.57,349.21,339.37,348.04,326.96,694800,694800,8.47,2.49,344.0475,"December 02, 21",0.0249,,,,,
2021-12-01,345.69,353.47,339.07,339.3,318.75,581147,581147,-6.39,-1.85,344.3825,"December 01, 21",-0.0185,,,,,
2021-11-30,352.76,356.92,340.77,343.8,322.98,1397000,1397000,-8.96,-2.54,348.5625,"November 30, 21",-0.0254,,,,,
2021-11-29,351.55,359.11,349.32,355.57,334.03,540425,540425,4.02,1.14,353.8875,"November 29, 21",0.0114,,,,,
2021-11-26,350.69,359.81,350.31,351.05,329.79,247200,247200,0.36,0.10265,352.965,"November 26, 21",0.0010265,,,,,
2021-11-24,349.76,355.53,346.89,354.46,332.99,428300,428300,4.7,1.34,351.66,"November 24, 21",0.0134,,,,,
2021-11-23,343.82,349.55,343.37,348.95,327.81,488900,488900,5.13,1.49,346.4225,"November 23, 21",0.0149,,,,,
2021-11-22,342.39,348.44,340.84,343.82,322.99,660537,660537,1.43,0.41765,343.8725,"November 22, 21",0.0041765,,,,,
2021-11-19,347.8,350.26,344.35,344.99,324.09,417018,417018,-2.81,-0.80794,346.85,"November 19, 21",-0.0080794,,,,,
2021-11-18,351.6,351.6,343.34,345.24,324.33,402100,402100,-6.36,-1.81,347.945,"November 18, 21",-0.0181,,,,,
2021-11-17,347.34,351.82,344.57,350.29,329.07,430600,430600,2.95,0.84931,348.505,"November 17, 21",0.0084931,2021-11-18,0.58,0.58,2021-11-01,2021-12-16
2021-11-16,350,352.63,346.61,347.38,325.79,452400,452400,-2.62,-0.74857,349.155,"November 16, 21",-0.0074857,,,,,
2021-11-15,343.31,348.54,341.96,348.07,326.44,434400,434400,4.76,1.39,345.47,"November 15, 21",0.0139,,,,,
2021-11-12,345.64,347.09,342.19,343.77,322.4,472521,472521,-1.87,-0.54103,344.6725,"November 12, 21",-0.0054103,,,,,
2021-11-11,343.1,343.67,335.71,342.93,321.62,343000,343000,-0.17,-0.04954824,341.3525,"November 11, 21",-0.0004954824,,,,,
2021-11-10,347.49,350.86,342.28,342.52,321.23,403100,403100,-4.97,-1.43,345.7875,"November 10, 21",-0.0143,,,,,
2021-11-09,349.03,350.26,342.71,349.46,327.74,399600,399600,0.43,0.1232,347.865,"November 09, 21",0.001232,,,,,
