date,label,adjDividend,dividend,recordDate,paymentDate,declarationDate,open,adjClose,change,vwap,close,unadjustedVolume,low,changeOverTime,high,changePercent,volume
2022-09-29,"September 29, 22",,,,,,83.36,74.79,-1.12,82.36,82.24,1044700,80.41,-0.0134,83.43,-1.34,1044700
2022-09-28,"September 28, 22",,,,,,82.57,76.3,1.33,83.265,83.9,1161052,82.26,0.0161,84.33,1.61,1161052
2022-09-27,"September 27, 22",,,,,,83.08,74.77,-0.87,83.0025,82.21,1166700,81.8,-0.0105,84.92,-1.05,1166700
2022-09-26,"September 26, 22",,,,,,82.37,74.5,-0.45,82.4925,81.92,1372400,81.29,-0.0054632,84.39,-0.54632,1372400
2022-09-23,"September 23, 22",,,,,,86.2,75.66,-3.01,84.6325,83.19,1334600,82.61,-0.0349,86.53,-3.49,1334600
2022-09-22,"September 22, 22",,,,,,90.26,80.31,-1.96,89.385,88.3,967600,88.13,-0.0217,90.85,-2.17,967600
2022-09-21,"September 21, 22",,,,,,91.82,81.4,-2.32,90.78,89.5,852515,89.5,-0.0253,92.3,-2.53,852515
2022-09-20,"September 20, 22",,,,,,90.8,82.04,-0.59,90.1575,90.21,872250,88.82,-0.0064978,90.8,-0.64978,872250
2022-09-19,"September 19, 22",,,,,,88.37,82.99,2.88,89.7875,91.25,911534,88.22,0.0326,91.31,3.26,911534
2022-09-16,"September 16, 22",,,,,,90.91,81.35,-1.46,89.975,89.45,1630000,88.62,-0.0161,90.92,-1.61,1630000
2022-09-15,"September 15, 22",,,,,,92.09,82.94,-0.89,91.685,91.2,922200,90.89,-0.0096645,92.56,-0.96645,922200
2022-09-14,"September 14, 22",,,,,,93.11,83.85,-0.91,92.5,92.2,909069,91.37,-0.0097734,93.32,-0.97734,909069
2022-09-13,"September 13, 22",,,,,,93.63,84.53,-0.69,93.8025,92.94,1000323,92.47,-0.0073694,96.17,-0.73694,1000323
2022-09-12,"September 12, 22",,,,,,97.42,86.32,-2.51,96.2125,94.91,1235100,94.43,-0.0258,98.09,-2.58,1235100
2022-09-09,"September 09, 22",,,,,,97.89,88.12,-1,97.1475,96.89,1174200,95.72,-0.0102,98.09,-1.02,1174200
2022-09-08,"September 08, 22",,,,,,95,88.1,1.87,95.8675,96.87,881400,94.65,0.0197,96.95,1.97,881400
2022-09-07,"September 07, 22",,,,,,93.33,86.92,2.24,94.4525,95.57,1327949,92.75,0.024,96.16,2.4,1327949
2022-09-06,"September 06, 22",,,,,,99.59,85.58,-5.49,96.9025,94.1,1435200,93.69,-0.0551,100.23,-5.51,1435200
2022-09-02,"September 02, 22",,,,,,99.16,90.05,-0.15,99.5675,99.01,1134429,98.95,-0.0015127,101.15,-0.15127,1134429
2022-09-01,"September 01, 22",,,,,,98.34,89.19,-0.27,98.105,98.07,891900,97.03,-0.0027456,98.98,-0.27456,891900
2022-08-31,"August 31, 22",,,,,,99.2,90.19,-0.03,99.2775,99.17,1799300,98.26,-0.0003024194,100.48,-0.03024194,1799300
2022-08-30,"August 30, 22",,,,,,103.56,90.84,-3.68,101.7725,99.88,1486593,99.5,-0.0355,104.15,-3.55,1486593
2022-08-29,"August 29, 22",,,,,,101.6,94.4,2.2,102.825,103.8,1116300,101.36,0.0217,104.54,2.17,1116300
2022-08-26,"August 26, 22",,,,,,102.63,93.06,-0.31,102.415,102.32,921023,101.19,-0.0030206,103.52,-0.30206,921023
2022-08-25,"August 25, 22",,,,,,101.91,93.62,1.03,102.305,102.94,838774,101.42,0.0101,102.95,1.01,838774
2022-08-24,"August 24, 22",,,,,,101.53,92.16,-0.2,101.6125,101.33,993216,100.59,-0.0019699,103,-0.19699,993216
2022-08-23,"August 23, 22",,,,,,99.69,92.68,2.22,101.01,101.91,1661032,99.69,0.0223,102.75,2.23,1661032
2022-08-22,"August 22, 22",,,,,,98.69,90.31,0.61,98.825,99.3,930611,97.91,0.006181,99.4,0.6181,930611
2022-08-19,"August 19, 22",,,,,,100,90.97,0.02,100.105,100.02,1390226,99.55,0.0002,100.85,0.02,1390226
2022-08-18,"August 18, 22",0.625,0.625,2022-08-19,2022-09-02,2022-05-12,99.97,91.57,0.72,100.39,100.69,1448000,99.67,0.0072022,101.23,0.72022,1448000
2022-08-17,"August 17, 22",,,,,,99.03,90.47,1.07,99.4425,100.1,906756,98.51,0.0108,100.13,1.08,906756
2022-08-16,"August 16, 22",,,,,,100.25,89.95,-0.73,99.8775,99.52,1767325,98.78,-0.0072818,100.96,-0.72818,1767325
2022-08-15,"August 15, 22",,,,,,99.42,90.7,0.93,99.575,100.35,1010960,97.82,0.0093543,100.71,0.93543,1010960
2022-08-12,"August 12, 22",,,,,,100.08,91.5,1.16,100.49,101.24,1034251,99.36,0.0116,101.28,1.16,1034251
2022-08-11,"August 11, 22",,,,,,98.79,89.11,-0.2,98.8625,98.59,853886,98.28,-0.0020245,99.79,-0.20245,853886
2022-08-10,"August 10, 22",,,,,,97.96,88.44,-0.11,97.815,97.85,1115000,96.85,-0.0011229,98.6,-0.11229,1115000
2022-08-09,"August 09, 22",,,,,,97.06,88.01,0.32,97.515,97.38,1044733,96.72,0.0032969,98.9,0.32969,1044733
2022-08-08,"August 08, 22",,,,,,96.88,87.03,-0.59,96.755,96.29,1147900,96.07,-0.00609,97.78,-0.609,1147900
2022-08-05,"August 05, 22",,,,,,94.65,87.44,2.1,95.83,96.75,1351344,94.56,0.0222,97.36,2.22,1351344
2022-08-04,"August 04, 22",,,,,,94.56,85.91,0.49,95.035,95.05,1524422,93.97,0.0051819,96.56,0.51819,1524422
2022-08-03,"August 03, 22",,,,,,92.84,85.91,2.21,93.905,95.05,2167300,92.43,0.0238,95.3,2.38,2167300
2022-08-02,"August 02, 22",,,,,,93.54,84,-0.6,93.3225,92.94,1529565,92.51,-0.0064144,94.3,-0.64144,1529565
2022-08-01,"August 01, 22",,,,,,92.47,84.81,1.37,93.2575,93.84,1701948,92.04,0.0148,94.68,1.48,1701948
2022-07-29,"July 29, 22",,,,,,89.67,83.45,2.66,91,92.33,1682717,89.4,0.0297,92.6,2.97,1682717
2022-07-28,"July 28, 22",,,,,,90.14,80.73,-0.82,89.8875,89.32,2134771,88.86,-0.009097,91.23,-0.9097,2134771
2022-07-27,"July 27, 22",,,,,,90.7,82.72,0.82,90.865,91.52,3247894,88.41,0.0090408,92.83,0.90408,3247894
2022-07-26,"July 26, 22",,,,,,95.52,86.16,-0.19,95.57,95.33,1765333,94.23,-0.0019891,97.2,-0.19891,1765333
2022-07-25,"July 25, 22",,,,,,92.45,85.14,1.75,93.4,94.2,1292300,91.99,0.0189,94.96,1.89,1292300
2022-07-22,"July 22, 22",,,,,,91.46,82.26,-0.44,91.49,91.02,876600,90.54,-0.0048108,92.94,-0.48108,876600
2022-07-21,"July 21, 22",,,,,,90.91,82.78,0.68,91.42,91.59,1367700,90.65,0.0074799,92.53,0.74799,1367700
2022-07-20,"July 20, 22",,,,,,89.29,83.05,2.6,90.5775,91.89,1605129,89.16,0.0291,91.97,2.91,1605129
2022-07-19,"July 19, 22",,,,,,88.12,81.34,1.88,89.045,90,1299000,87.91,0.0213,90.15,2.13,1299000
2022-07-18,"July 18, 22",,,,,,87.48,79.27,0.23,88.0325,87.71,1183519,87.44,0.0026292,89.5,0.26292,1183519
2022-07-15,"July 15, 22",,,,,,86.5,78.1,-0.09,86.1275,86.41,863947,84.93,-0.0010405,86.67,-0.10405,863947
2022-07-14,"July 14, 22",,,,,,85.18,77.39,0.45,85.1525,85.63,1091226,84.04,0.0052829,85.76,0.52829,1091226
2022-07-13,"July 13, 22",,,,,,86.84,78.73,0.27,87.2425,87.11,998022,86.69,0.0031092,88.33,0.31092,998022
2022-07-12,"July 12, 22",,,,,,85.88,79.16,1.71,87.0975,87.59,1421224,85.61,0.0199,89.31,1.99,1421224
2022-07-11,"July 11, 22",,,,,,87.06,78.75,0.07,87.32,87.13,959174,86.63,0.0008040432,88.46,0.08040432,959174
2022-07-08,"July 08, 22",,,,,,89.47,79.26,-1.77,88.67,87.7,953367,87.56,-0.0198,89.95,-1.98,953367
2022-07-07,"July 07, 22",,,,,,88.52,80.21,0.23,88.7925,88.75,1957267,87.38,0.0025983,90.52,0.25983,1957267
2022-07-06,"July 06, 22",,,,,,87.01,77.59,-1.16,85.9975,85.85,2323900,83.78,-0.0133,87.35,-1.33,2323900
2022-07-05,"July 05, 22",,,,,,88.79,78.29,-2.17,87.6625,86.62,1450772,85.48,-0.0244,89.76,-2.44,1450772
2022-07-01,"July 01, 22",,,,,,90.58,82.2,0.37,90.2625,90.95,1287000,88.08,0.0040848,91.44,0.40848,1287000
2022-06-30,"June 30, 22",,,,,,91.42,81.97,-0.73,91.1875,90.69,1729803,90.41,-0.0079851,92.23,-0.79851,1729803
2022-06-29,"June 29, 22",,,,,,90.9,82.68,0.58,91.065,91.48,1339000,89.7,0.0063806,92.18,0.63806,1339000
2022-06-28,"June 28, 22",,,,,,92.21,81.98,-1.5,91.825,90.71,1218632,90.02,-0.0163,94.36,-1.63,1218632
2022-06-27,"June 27, 22",,,,,,89.25,82.17,1.67,89.875,90.92,1973400,87.92,0.0187,91.41,1.87,1973400
2022-06-24,"June 24, 22",,,,,,87.44,79.89,0.95,87.68,88.39,3142336,85.5,0.0109,89.39,1.09,3142336
2022-06-23,"June 23, 22",,,,,,92.46,78.98,-5.07,89.6225,87.39,3119321,86.05,-0.0548,92.59,-5.48,3119321
2022-06-22,"June 22, 22",,,,,,96.69,84.11,-3.63,94.86,93.06,2220351,92.92,-0.0375,96.77,-3.75,2220351
2022-06-21,"June 21, 22",,,,,,98.1,89.21,0.61,98.3875,98.71,1872200,97.46,0.0062181,99.28,0.62181,1872200
2022-06-17,"June 17, 22",,,,,,100.11,88.21,-2.51,98.555,97.6,3743950,96.08,-0.0251,100.43,-2.51,3743950
2022-06-16,"June 16, 22",,,,,,101.67,90.6,-1.43,101.095,100.24,1620836,99.93,-0.0141,102.54,-1.41,1620836
2022-06-15,"June 15, 22",,,,,,104.82,93.92,-0.9,104.3225,103.92,1229400,102.89,-0.0085861,105.66,-0.85861,1229400
2022-06-14,"June 14, 22",,,,,,103.14,94.31,1.21,103.615,104.35,1328900,102.55,0.0117,104.42,1.17,1328900
2022-06-13,"June 13, 22",,,,,,104.51,92.59,-2.06,103.715,102.44,1316000,102.23,-0.0198,105.68,-1.98,1316000
2022-06-10,"June 10, 22",,,,,,108.81,96.67,-1.85,108.115,106.96,1167961,106.91,-0.017,109.78,-1.7,1167961
2022-06-09,"June 09, 22",,,,,,112.81,99.59,-2.62,111.645,110.19,933941,110.16,-0.0232,113.42,-2.32,933941
2022-06-08,"June 08, 22",,,,,,112.13,101.7,0.4,112.525,112.53,1044468,111.79,0.0035673,113.65,0.35673,1044468
2022-06-07,"June 07, 22",,,,,,111,101.96,1.81,111.9575,112.81,1398560,110.7,0.0163,113.32,1.63,1398560
2022-06-06,"June 06, 22",,,,,,113.85,101.14,-1.95,112.7725,111.9,1492593,111.49,-0.0171,113.85,-1.71,1492593
2022-06-03,"June 03, 22",,,,,,114.56,102.12,-1.57,113.6275,112.99,1473500,112.15,-0.0137,114.81,-1.37,1473500
2022-06-02,"June 02, 22",,,,,,113.5,104.12,1.7,114.4625,115.2,1341968,112.82,0.015,116.33,1.5,1341968
2022-06-01,"June 01, 22",,,,,,118.67,103.12,-4.57,116.01,114.1,1730294,112.28,-0.0385,118.99,-3.85,1730294
2022-05-31,"May 31, 22",,,,,,116.4,106.94,1.92,117.2525,118.32,2564029,115.65,0.0165,118.64,1.65,2564029
2022-05-27,"May 27, 22",,,,,,114.75,103.68,-0.03,114.2575,114.72,1279864,112.69,-0.0002614379,114.87,-0.02614379,1279864
2022-05-26,"May 26, 22",,,,,,116.12,103.87,-1.19,115.3375,114.93,1013800,113.87,-0.0102,116.43,-1.02,1013800
2022-05-25,"May 25, 22",,,,,,115.4,104.6,0.33,115.56,115.73,1165400,114.32,0.0028596,116.79,0.28596,1165400
2022-05-24,"May 24, 22",,,,,,112.86,104.35,2.6,113.9825,115.46,2011000,112.07,0.023,115.54,2.3,2011000
2022-05-23,"May 23, 22",,,,,,110.41,102.53,3.03,111.9725,113.44,1204693,109.67,0.0274,114.37,2.74,1204693
2022-05-20,"May 20, 22",,,,,,110.5,98.86,-1.12,109.8225,109.38,1283860,107.08,-0.0101,112.33,-1.01,1283860
2022-05-19,"May 19, 22",,,,,,110,99.73,0.35,109.895,110.35,1609500,107.65,0.0031818,111.58,0.31818,1609500
2022-05-18,"May 18, 22",0.525,0.525,2022-05-19,2022-06-02,2022-02-23,115.22,100.58,-3.93,113.265,111.29,1240231,110.63,-0.0341,115.92,-3.41,1240231
2022-05-17,"May 17, 22",,,,,,114.5,104.81,1.99,115.325,116.49,1455552,112.79,0.0174,117.52,1.74,1455552
2022-05-16,"May 16, 22",,,,,,110.45,101.28,2.12,111.55,112.57,1460414,110.38,0.0192,112.8,1.92,1460414
2022-05-13,"May 13, 22",,,,,,110.93,98.59,-1.35,110.1075,109.58,1496200,108.28,-0.0122,111.64,-1.22,1496200
2022-05-12,"May 12, 22",,,,,,109.62,98.22,-0.45,108.9775,109.17,1537050,106.58,-0.0041051,110.54,-0.41051,1537050
2022-05-11,"May 11, 22",,,,,,110.5,98.76,-0.73,110.59,109.77,1910400,109.08,-0.0066063,113.01,-0.66063,1910400
2022-05-10,"May 10, 22",,,,,,108.74,99.27,1.59,109.6175,110.33,1703285,108.3,0.0146,111.1,1.46,1703285
2022-05-09,"May 09, 22",,,,,,113.21,97.02,-5.38,110.6025,107.83,1775743,107.57,-0.0475,113.8,-4.75,1775743
2022-05-06,"May 06, 22",,,,,,114.56,103.68,0.67,114.6375,115.23,1475662,113.16,0.0058485,115.6,0.58485,1475662
2022-05-05,"May 05, 22",,,,,,118.44,103.31,-3.62,116.635,114.82,1033206,114.35,-0.0306,118.93,-3.06,1033206
2022-05-04,"May 04, 22",,,,,,117.3,106.78,1.38,117.455,118.68,1863500,114.96,0.0118,118.88,1.18,1863500
2022-05-03,"May 03, 22",,,,,,115,105.06,1.77,116,116.77,1283065,114.56,0.0154,117.67,1.54,1283065
2022-05-02,"May 02, 22",,,,,,113.13,103.68,2.11,114.41,115.24,1652540,113.12,0.0187,116.15,1.87,1652540
2022-04-29,"April 29, 22",,,,,,117.26,101.78,-4.14,115.15,113.12,1523316,112.96,-0.0353,117.26,-3.53,1523316
2022-04-28,"April 28, 22",,,,,,120.16,105.12,-3.33,118.325,116.83,2245048,115.45,-0.0277,120.86,-2.77,2245048
2022-04-27,"April 27, 22",,,,,,118,107.03,0.96,118.1225,118.96,2712700,113.75,0.0081356,121.78,0.81356,2712700
2022-04-26,"April 26, 22",,,,,,120,103.34,-5.14,117.6325,114.86,2350700,114.81,-0.0428,120.86,-4.28,2350700
2022-04-25,"April 25, 22",,,,,,116.39,104.72,0,115.605,116.39,1977443,112.47,0,117.17,0,1977443
2022-04-22,"April 22, 22",,,,,,122.03,106.11,-4.09,119.9275,117.94,3243600,116.7,-0.0335,123.04,-3.35,3243600
2022-04-21,"April 21, 22",,,,,,127.35,110.06,-5.02,125.055,122.33,1816324,122.14,-0.0394,128.4,-3.94,1816324
2022-04-20,"April 20, 22",,,,,,122.83,113.37,3.17,124.2875,126,2295600,121.68,0.0258,126.64,2.58,2295600
2022-04-19,"April 19, 22",,,,,,124.09,110.88,-0.85,123.85,123.24,2324049,121.89,-0.0068499,126.18,-0.68499,2324049
2022-04-18,"April 18, 22",,,,,,123.87,114.05,2.89,125.5275,126.76,2507900,123.51,0.0233,127.97,2.33,2507900
2022-04-14,"April 14, 22",,,,,,122,111.53,1.96,123.08,123.96,1375500,121.99,0.0161,124.37,1.61,1375500
2022-04-13,"April 13, 22",,,,,,119.48,108.83,1.48,120.2475,120.96,1378719,119.12,0.0124,121.43,1.24,1378719
2022-04-12,"April 12, 22",,,,,,118.9,107.34,0.4,119.545,119.3,1436103,118.5,0.0033642,121.48,0.33642,1436103
2022-04-11,"April 11, 22",,,,,,119.9,105.87,-2.23,118.5325,117.67,1734605,116.62,-0.0186,119.94,-1.86,1734605
2022-04-08,"April 08, 22",,,,,,118,106.39,0.25,118.2775,118.25,1344931,116.99,0.0021186,119.87,0.21186,1344931
2022-04-07,"April 07, 22",,,,,,113.82,105.03,2.92,115.495,116.74,2038600,113.75,0.0257,117.67,2.57,2038600
2022-04-06,"April 06, 22",,,,,,112.03,101.81,1.13,113.015,113.16,1943500,111.9,0.0101,114.97,1.01,1943500
2022-04-05,"April 05, 22",,,,,,111.86,100.67,0.03,111.99,111.89,1103037,111.4,0.0002681924,112.81,0.02681924,1103037
2022-04-04,"April 04, 22",,,,,,113.4,100.27,-1.95,112.2075,111.45,817600,110.58,-0.0172,113.4,-1.72,817600
2022-04-01,"April 01, 22",,,,,,111.54,101.47,1.24,112.265,112.78,1005113,111.14,0.0111,113.6,1.11,1005113
2022-03-31,"March 31, 22",,,,,,109.34,99.7,1.47,110.21,110.81,1234514,108.55,0.0134,112.14,1.34,1234514
2022-03-30,"March 30, 22",,,,,,108.87,98.71,0.84,109.675,109.71,1147900,108.87,0.0077156,111.25,0.77156,1147900
2022-03-29,"March 29, 22",,,,,,110,97.24,-1.92,108.0225,108.08,2750233,104.01,-0.0175,110,-1.75,2750233
2022-03-28,"March 28, 22",,,,,,116.54,102.44,-2.68,114.9775,113.86,1355000,112.97,-0.023,116.54,-2.3,1355000
2022-03-25,"March 25, 22",,,,,,114.09,105.46,3.12,115.71,117.21,2243711,114.09,0.0273,117.45,2.73,2243711
2022-03-24,"March 24, 22",,,,,,112.6,102.56,1.39,113.2725,113.99,1680856,112.3,0.0123,114.2,1.23,1680856
2022-03-23,"March 23, 22",,,,,,110.79,100.73,1.17,111.3725,111.96,1256900,110.45,0.0106,112.29,1.06,1256900
2022-03-22,"March 22, 22",,,,,,110.99,99.27,-0.66,110.42,110.33,2017700,109.18,-0.0059465,111.18,-0.59465,2017700
2022-03-21,"March 21, 22",,,,,,106.46,99.04,3.62,108.17,110.08,2967100,106.01,0.034,110.13,3.4,2967100
2022-03-18,"March 18, 22",,,,,,104.74,94.39,0.17,104.5675,104.91,2290900,103.17,0.0016231,105.45,0.16231,2290900
2022-03-17,"March 17, 22",,,,,,104.56,94.82,0.83,105.26,105.39,1965310,104.3,0.007938,106.79,0.7938,1965310
2022-03-16,"March 16, 22",,,,,,107.86,93.63,-3.8,105.78,104.06,3064158,102.96,-0.0352,108.24,-3.52,3064158
2022-03-15,"March 15, 22",,,,,,108.61,97.22,-0.55,108.0575,108.06,1474842,106.07,-0.005064,109.49,-0.5064,1474842
2022-03-14,"March 14, 22",,,,,,110.16,97.31,-2.01,108.8125,108.15,1631303,106.44,-0.0182,110.5,-1.82,1631303
2022-03-11,"March 11, 22",,,,,,109.64,98.91,0.29,109.9675,109.93,1370916,109.14,0.002645,111.16,0.2645,1370916
2022-03-10,"March 10, 22",,,,,,106.66,98.75,3.09,108.29,109.75,1932917,106.52,0.029,110.23,2.9,1932917
2022-03-09,"March 09, 22",,,,,,107,96.7,0.48,106.9825,107.48,1671500,105.05,0.004486,108.4,0.4486,1671500
2022-03-08,"March 08, 22",,,,,,108.89,95.65,-2.58,107.635,106.31,2568700,105.5,-0.0237,109.84,-2.37,2568700
2022-03-07,"March 07, 22",,,,,,109.5,97.85,-0.75,109.5875,108.75,3034130,107.47,-0.0068493,112.63,-0.68493,3034130
2022-03-04,"March 04, 22",,,,,,109.05,97.46,-0.73,108.29,108.32,2075998,106.74,-0.0066942,109.05,-0.66942,2075998
2022-03-03,"March 03, 22",,,,,,108.75,98.26,0.46,108.8325,109.21,2106183,107.54,0.0042299,109.83,0.42299,2106183
2022-03-02,"March 02, 22",,,,,,106.8,96.96,0.97,107.3275,107.77,2145800,106.34,0.0090824,108.4,0.90824,2145800
2022-03-01,"March 01, 22",,,,,,104.86,95.25,1.01,105.4275,105.87,2292426,103.94,0.0096319,107.04,0.96319,2292426
2022-02-28,"February 28, 22",,,,,,104.2,94.07,0.35,104.445,104.55,2819621,103.33,0.0033589,105.7,0.33589,2819621
2022-02-25,"February 25, 22",,,,,,101.14,94.64,4.05,102.9025,105.19,2033325,99.99,0.04,105.29,4,2033325
2022-02-24,"February 24, 22",,,,,,97.86,91.69,4.05,99.7325,101.91,2242600,96.89,0.0414,102.27,4.14,2242600
2022-02-23,"February 23, 22",,,,,,99.86,89.69,-0.18,99.9825,99.68,1647545,99.5,-0.0018025,100.89,-0.18025,1647545
2022-02-22,"February 22, 22",,,,,,98.99,89.19,0.14,99.0725,99.13,975200,97.84,0.0014143,100.33,0.14143,975200
2022-02-18,"February 18, 22",,,,,,99.91,89.34,-0.61,99.6825,99.3,1183911,98.72,-0.0061055,100.8,-0.61055,1183911
2022-02-17,"February 17, 22",,,,,,101.34,89.97,-1.34,100.6475,100,1964301,99.8,-0.0132,101.45,-1.32,1964301
2022-02-16,"February 16, 22",,,,,,101.54,92.46,1.22,102.1175,102.76,1488100,101.14,0.012,103.03,1.2,1488100
2022-02-15,"February 15, 22",0.525,0.525,2022-02-16,2022-03-02,2021-11-04,100.49,91.43,1.13,101.055,101.62,1407100,100.01,0.0112,102.1,1.12,1407100
2022-02-14,"February 14, 22",,,,,,102,90.25,-1.17,101.1875,100.83,1801656,99.87,-0.0115,102.05,-1.15,1801656
2022-02-11,"February 11, 22",,,,,,102.03,91.02,-0.34,101.6025,101.69,1540800,100.28,-0.0033324,102.41,-0.33324,1540800
2022-02-10,"February 10, 22",,,,,,99.6,88.67,-0.54,99.9925,99.06,1453000,98.37,-0.0054217,102.94,-0.54217,1453000
2022-02-09,"February 09, 22",,,,,,100.5,89.15,-0.9,100.675,99.6,1832114,99.01,-0.0089552,103.59,-0.89552,1832114
2022-02-08,"February 08, 22",,,,,,99.5,90.37,1.46,100.2,100.96,1329737,99.12,0.0147,101.22,1.47,1329737
2022-02-07,"February 07, 22",,,,,,98.22,88.54,0.7,98.55,98.92,666715,97.67,0.0071269,99.39,0.71269,666715
2022-02-04,"February 04, 22",,,,,,98.67,87.81,-0.57,98.275,98.1,788875,96.86,-0.0057768,99.47,-0.57768,788875
2022-02-03,"February 03, 22",,,,,,99.5,88.42,-0.71,99.4,98.79,956380,98.53,-0.0071357,100.78,-0.71357,956380
2022-02-02,"February 02, 22",,,,,,100.05,90.1,0.61,100.1175,100.66,1383600,98.63,0.006097,101.13,0.6097,1383600
2022-02-01,"February 01, 22",,,,,,98.86,89.5,1.13,99.2775,99.99,1648249,98.2,0.0114,100.06,1.14,1648249
2022-01-31,"January 31, 22",,,,,,97.79,88.49,1.07,98.16,98.86,1072724,97.02,0.0109,98.97,1.09,1072724
2022-01-28,"January 28, 22",,,,,,96.41,87.89,1.78,97.3725,98.19,913721,96.18,0.0185,98.71,1.85,913721
2022-01-27,"January 27, 22",,,,,,97.38,86.45,-0.79,97.475,96.59,1192686,96.3,-0.0081125,99.63,-0.81125,1192686
2022-01-26,"January 26, 22",,,,,,95,86.19,1.29,96.11,96.29,1061215,94.91,0.0136,98.24,1.36,1061215
2022-01-25,"January 25, 22",,,,,,92.99,84.75,1.7,93.2775,94.69,1282641,90.43,0.0183,95,1.83,1282641
2022-01-24,"January 24, 22",,,,,,91.81,83.86,1.88,92.305,93.69,1733942,89.62,0.0205,94.1,2.05,1733942
2022-01-21,"January 21, 22",,,,,,93.86,84.43,0.47,93.96,94.33,1205522,92.17,0.0050075,95.48,0.50075,1205522
2022-01-20,"January 20, 22",,,,,,96.78,84.82,-2.02,96.005,94.76,1207724,94.53,-0.0209,97.95,-2.09,1207724
2022-01-19,"January 19, 22",,,,,,98.24,86.61,-1.48,97.4075,96.76,814824,96.35,-0.0151,98.28,-1.51,814824
2022-01-18,"January 18, 22",,,,,,97.93,87.8,0.16,97.8025,98.09,733310,96.81,0.0016338,98.38,0.16338,733310
2022-01-14,"January 14, 22",,,,,,98.29,88.35,0.42,98.4025,98.71,733300,97.13,0.0042731,99.48,0.42731,733300
2022-01-13,"January 13, 22",,,,,,99.26,88.42,-0.48,99.08,98.78,583727,98.35,-0.0048358,99.93,-0.48358,583727
2022-01-12,"January 12, 22",,,,,,98,88.23,0.57,98.37,98.57,1250252,97.29,0.0058163,99.62,0.58163,1250252
2022-01-11,"January 11, 22",,,,,,96.16,87.5,1.6,96.765,97.76,1158835,95.37,0.0166,97.77,1.66,1158835
2022-01-10,"January 10, 22",,,,,,97,86.03,-0.89,96.475,96.11,978316,94.91,-0.0091753,97.88,-0.91753,978316
2022-01-07,"January 07, 22",,,,,,95.83,86.84,1.19,96.2125,97.02,797402,94.7,0.0124,97.3,1.24,797402
2022-01-06,"January 06, 22",,,,,,94.99,86.03,1.13,95.41,96.12,1065220,93.97,0.0119,96.56,1.19,1065220
2022-01-05,"January 05, 22",,,,,,94.86,84.11,-0.89,94.5625,93.97,975300,93.85,-0.0093822,95.57,-0.93822,975300
2022-01-04,"January 04, 22",,,,,,95,84.61,-0.47,94.8625,94.53,1004123,94.29,-0.0049474,95.63,-0.49474,1004123
2022-01-03,"January 03, 22",,,,,,93.52,83.88,0.19,93.5425,93.71,577819,92.61,0.0020317,94.33,0.20317,577819
2021-12-31,"December 31, 21",,,,,,91.67,83.56,1.69,92.6025,93.36,480641,91.51,0.0184,93.87,1.84,480641
2021-12-30,"December 30, 21",,,,,,92.51,82.4,-0.45,92.4125,92.06,411338,91.85,-0.0048643,93.23,-0.48643,411338
2021-12-29,"December 29, 21",,,,,,91.8,82.53,0.41,91.97,92.21,482500,91.42,0.0044662,92.45,0.44662,482500
2021-12-28,"December 28, 21",,,,,,90.84,82.1,0.89,91.22,91.73,456000,90.55,0.0097974,91.76,0.97974,456000
2021-12-27,"December 27, 21",,,,,,90.27,81.51,0.79,90.545,91.06,366800,89.56,0.0087515,91.29,0.87515,366800
2021-12-23,"December 23, 21",,,,,,89.01,80.7,1.15,89.5925,90.16,481241,88.8,0.0129,90.4,1.29,481241
2021-12-22,"December 22, 21",,,,,,88.05,79.66,0.95,88.4875,89,938744,87.9,0.0108,89,1.08,938744
2021-12-21,"December 21, 21",,,,,,87.05,79.01,1.22,87.75,88.27,1015000,86.77,0.014,88.91,1.4,1015000
2021-12-20,"December 20, 21",,,,,,86.8,76.81,-0.98,86.0275,85.82,818441,84.12,-0.0113,87.37,-1.13,818441
2021-12-17,"December 17, 21",,,,,,88.25,78.84,-0.17,88.07,88.08,1070100,87.14,-0.0019263,88.81,-0.19263,1070100
2021-12-16,"December 16, 21",,,,,,88.65,79.01,-0.38,88.5525,88.27,810001,88,-0.0042865,89.29,-0.42865,810001
2021-12-15,"December 15, 21",,,,,,86.95,78.57,0.83,87.1225,87.78,611124,85.7,0.0095457,88.06,0.95457,611124
2021-12-14,"December 14, 21",,,,,,87.89,77.94,-0.81,87.71,87.08,729800,87.03,-0.0092161,88.84,-0.92161,729800
2021-12-13,"December 13, 21",,,,,,86.79,78.64,1.07,87.3975,87.86,962619,86.52,0.0123,88.42,1.23,962619
2021-12-10,"December 10, 21",,,,,,86.25,77.79,0.66,86.4925,86.91,942000,85.78,0.0076522,87.03,0.76522,942000
2021-12-09,"December 09, 21",,,,,,86.89,76.51,-1.41,86.03,85.48,934900,84.86,-0.0162,86.89,-1.62,934900
2021-12-08,"December 08, 21",,,,,,87.73,77.89,-0.71,87.61,87.02,630145,86.95,-0.008093,88.74,-0.8093,630145
2021-12-07,"December 07, 21",,,,,,87.43,78.57,0.35,87.625,87.78,743334,86.63,0.0040032,88.66,0.40032,743334
2021-12-06,"December 06, 21",,,,,,87.72,77.48,-1.16,87.235,86.56,1043748,86.27,-0.0132,88.39,-1.32,1043748
2021-12-03,"December 03, 21",,,,,,86.79,77.53,-0.17,86.93,86.62,1486800,86.04,-0.0019588,88.27,-0.19588,1486800
