date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,declarationDate,paymentDate,recordDate,adjDividend,dividend
2021-01-14,97.89,99.6,97.02,99.18,83.89,444938,444938,1.29,1.32,98.4225,"January 14, 21",0.0132,,,,,
2021-01-13,96.59,97.95,96.01,97.08,82.11,886903,886903,0.49,0.5073,96.9075,"January 13, 21",0.005073,,,,,
2021-01-12,95.71,96.87,95.02,96.6,81.71,822419,822419,0.89,0.92989,96.05,"January 12, 21",0.0092989,,,,,
2021-01-11,96.1,97.05,95.89,96.01,81.21,722600,722600,-0.09,-0.09365245,96.2625,"January 11, 21",-0.0009365245,,,,,
2021-01-08,96.79,97.25,95.86,96.79,81.87,371700,371700,0,0,96.6725,"January 08, 21",0,,,,,
2021-01-07,98.03,98.21,96.1,96.79,81.87,530259,530259,-1.24,-1.26,97.2825,"January 07, 21",-0.0126,,,,,
2021-01-06,95.94,98.4,95.35,98.04,82.92,860900,860900,2.1,2.19,96.9325,"January 06, 21",0.0219,,,,,
2020-12-15,,,,,,,,,,,"December 15, 20",,2020-12-01,2021-01-15,2020-12-16,0.83,0.83
2020-09-29,,,,,,,,,,,"September 29, 20",,2020-09-15,2020-10-16,2020-09-30,0.83,0.83
2020-06-29,,,,,,,,,,,"June 29, 20",,2020-06-15,2020-07-17,2020-06-30,0.83,0.83
2020-03-30,,,,,,,,,,,"March 30, 20",,2020-01-30,2020-04-17,2020-03-31,0.83,0.83
2019-12-13,,,,,,,,,,,"December 13, 19",,2019-12-02,2020-01-17,2019-12-16,0.8,0.8
2019-09-27,,,,,,,,,,,"September 27, 19",,2019-09-16,2019-10-17,2019-09-30,0.8,0.8
2019-06-27,,,,,,,,,,,"June 27, 19",,2019-06-14,2019-07-17,2019-06-28,0.8,0.8
2019-03-28,,,,,,,,,,,"March 28, 19",,2019-01-31,2019-04-17,2019-03-29,0.8,0.8
2018-12-14,,,,,,,,,,,"December 14, 18",,2018-12-03,2019-01-17,2018-12-17,0.77,0.77
2018-09-27,,,,,,,,,,,"September 27, 18",,2018-09-14,2018-10-17,2018-09-28,0.77,0.77
2018-06-28,,,,,,,,,,,"June 28, 18",,2018-06-15,2018-07-17,2018-06-29,0.77,0.77
2018-03-28,,,,,,,,,,,"March 28, 18",,2018-02-01,2018-04-17,2018-03-30,0.77,0.77
2017-12-14,,,,,,,,,,,"December 14, 17",,2017-12-01,2018-01-17,2017-12-15,0.75,0.75
2017-09-28,,,,,,,,,,,"September 28, 17",,2017-09-08,2017-10-17,2017-09-29,0.75,0.75
2017-06-28,,,,,,,,,,,"June 28, 17",,2017-06-16,2017-07-17,2017-06-30,0.75,0.75
2017-03-29,,,,,,,,,,,"March 29, 17",,2017-02-08,2017-04-17,2017-03-31,0.75,0.75
2016-12-14,,,,,,,,,,,"December 14, 16",,2016-12-03,2017-01-17,2016-12-16,0.75,0.75
2016-09-28,,,,,,,,,,,"September 28, 16",,2016-09-13,2016-10-17,2016-09-30,0.75,0.75
2016-09-21,,,,,,,,,,,"September 21, 16",,2016-09-13,2016-09-30,2016-09-23,4.25,4.25
2016-06-28,,,,,,,,,,,"June 28, 16",,2016-06-16,2016-07-18,2016-06-30,0.75,0.75
2016-03-29,,,,,,,,,,,"March 29, 16",,2016-01-29,2016-04-18,2016-03-31,0.75,0.75
2015-12-15,,,,,,,,,,,"December 15, 15",,2015-12-03,2016-01-15,2015-12-17,0.7,0.7
2015-09-28,,,,,,,,,,,"September 28, 15",,2015-09-15,2015-10-16,2015-09-30,0.7,0.7
2015-06-26,,,,,,,,,,,"June 26, 15",,2015-06-15,2015-07-17,2015-06-30,0.7,0.7
2015-03-27,,,,,,,,,,,"March 27, 15",,2015-01-29,2015-04-17,2015-03-31,0.7,0.7
2014-12-15,,,,,,,,,,,"December 15, 14",,2014-12-04,2015-01-16,2014-12-17,0.66,0.66
2014-09-26,,,,,,,,,,,"September 26, 14",,2014-09-16,2014-10-17,2014-09-30,0.66,0.66
2014-06-26,,,,,,,,,,,"June 26, 14",,2014-06-16,2014-07-17,2014-06-30,0.66,0.66
2014-03-27,,,,,,,,,,,"March 27, 14",,2014-01-31,2014-04-17,2014-03-31,0.66,0.66
2013-12-13,,,,,,,,,,,"December 13, 13",,2013-12-03,2014-01-17,2013-12-17,0.63,0.63
2013-09-26,,,,,,,,,,,"September 26, 13",,2013-09-17,2013-10-17,2013-09-30,0.63,0.63
2013-06-26,,,,,,,,,,,"June 26, 13",,2013-06-14,2013-07-17,2013-06-28,0.63,0.63
2013-03-26,,,,,,,,,,,"March 26, 13",,2013-01-31,2013-04-17,2013-03-28,0.63,0.63
2012-12-13,,,,,,,,,,,"December 13, 12",,2012-12-03,2013-01-17,2012-12-17,0.56,0.56
2012-09-26,,,,,,,,,,,"September 26, 12",,2012-09-14,2012-10-17,2012-09-28,0.56,0.56
2012-06-27,,,,,,,,,,,"June 27, 12",,2012-06-15,2012-07-17,2012-06-29,0.56,0.56
2012-03-28,,,,,,,,,,,"March 28, 12",,2012-03-12,2012-04-17,2012-03-30,0.56,0.56
2011-12-15,,,,,,,,,,,"December 15, 11",,2011-12-07,2012-01-17,2011-12-19,0.49,0.49
2011-09-28,,,,,,,,,,,"September 28, 11",,2011-09-19,2011-10-17,2011-09-30,0.49,0.49
2011-06-28,,,,,,,,,,,"June 28, 11",,2011-06-16,2011-07-18,2011-06-30,0.49,0.49
2011-03-29,,,,,,,,,,,"March 29, 11",,2011-03-15,2011-04-18,2011-03-31,0.49,0.49
2010-12-16,,,,,,,,,,,"December 16, 10",,2010-12-07,2011-01-18,2010-12-20,0.45,0.45
2010-09-28,,,,,,,,,,,"September 28, 10",,2010-09-16,2010-10-18,2010-09-30,0.45,0.45
2010-06-28,,,,,,,,,,,"June 28, 10",,2010-06-16,2010-07-16,2010-06-30,0.45,0.45
2010-03-29,,,,,,,,,,,"March 29, 10",,2010-03-16,2010-04-16,2010-03-31,0.45,0.45
2009-12-17,,,,,,,,,,,"December 17, 09",,2009-12-08,2010-01-18,2009-12-21,0.45,0.45
2009-09-28,,,,,,,,,,,"September 28, 09",,2009-09-16,2009-10-16,2009-09-30,0.45,0.45
2009-06-26,,,,,,,,,,,"June 26, 09",,2009-06-16,2009-07-17,2009-06-30,0.45,0.45
2009-03-27,,,,,,,,,,,"March 27, 09",,2009-03-16,2009-04-17,2009-03-31,0.7,0.7
2008-12-02,,,,,,,,,,,"December 02, 08",,2008-11-24,2009-01-02,2008-12-04,0.7,0.7
2008-09-26,,,,,,,,,,,"September 26, 08",,2008-09-15,2008-10-17,2008-09-30,0.7,0.7
2008-06-26,,,,,,,,,,,"June 26, 08",,2008-06-16,2008-07-17,2008-06-30,0.7,0.7
2008-03-27,,,,,,,,,,,"March 27, 08",,2008-03-14,2008-04-17,2008-03-31,0.7,0.7
2007-12-19,,,,,,,,,,,"December 19, 07",,2007-12-07,2008-01-17,2007-12-21,0.69,0.69
2007-09-26,,,,,,,,,,,"September 26, 07",,2007-09-14,2007-10-17,2007-09-28,0.69,0.69
2007-06-27,,,,,,,,,,,"June 27, 07",,2007-06-15,2007-07-17,2007-06-29,0.69,0.69
2007-03-28,,,,,,,,,,,"March 28, 07",,2007-03-15,2007-04-17,2007-03-30,0.69,0.69
2006-12-20,,,,,,,,,,,"December 20, 06",,2006-12-08,2007-01-17,2006-12-22,0.66,0.66
2006-09-27,,,,,,,,,,,"September 27, 06",,2006-09-15,2006-10-17,2006-09-29,0.66,0.66
2006-06-28,,,,,,,,,,,"June 28, 06",,2006-06-15,2006-07-17,2006-06-30,0.66,0.66
2006-03-29,,,,,,,,,,,"March 29, 06",,2006-03-15,2006-04-17,2006-03-31,0.66,0.66
2005-12-15,,,,,,,,,,,"December 15, 05",,2005-12-07,2006-01-17,2005-12-19,0.635,0.635
2005-09-28,,,,,,,,,,,"September 28, 05",,2005-09-15,2005-10-17,2005-09-30,0.635,0.635
2005-06-28,,,,,,,,,,,"June 28, 05",,2005-06-15,2005-07-15,2005-06-30,0.635,0.635
2005-03-01,,,,,,,,,,,"March 01, 05",,2005-02-28,2005-03-04,2005-02-25,0.41628,0.41628
2004-12-30,,,,,,,,,,,"December 30, 04",,2004-12-15,2005-01-17,2005-01-03,0.635,0.635
2004-09-28,,,,,,,,,,,"September 28, 04",,2004-09-16,2004-10-15,2004-09-30,0.635,0.635
2004-06-28,,,,,,,,,,,"June 28, 04",,2004-06-14,2004-07-16,2004-06-30,0.635,0.635
2004-03-29,,,,,,,,,,,"March 29, 04",,2004-03-15,2004-04-16,2004-03-31,0.635,0.635
2003-12-17,,,,,,,,,,,"December 17, 03",,2003-12-08,2004-01-16,2003-12-19,0.635,0.635
2003-09-26,,,,,,,,,,,"September 26, 03",,2003-09-17,2003-10-17,2003-09-30,0.635,0.635
2003-06-26,,,,,,,,,,,"June 26, 03",,2003-06-13,2003-07-17,2003-06-30,0.635,0.635
2003-03-27,,,,,,,,,,,"March 27, 03",,2003-03-14,2003-04-17,2003-03-31,0.635,0.635
2002-12-16,,,,,,,,,,,"December 16, 02",,2002-12-05,2003-01-17,2002-12-18,0.635,0.635
2002-09-26,,,,,,,,,,,"September 26, 02",,2002-09-17,2002-10-17,2002-09-30,0.635,0.635
2002-06-26,,,,,,,,,,,"June 26, 02",,2002-06-17,2002-07-17,2002-06-28,0.635,0.635
2002-03-26,,,,,,,,,,,"March 26, 02",,2002-03-15,2002-04-17,2002-03-28,0.635,0.635
2001-12-14,,,,,,,,,,,"December 14, 01",,2001-12-06,2002-01-17,2001-12-18,0.61,0.61
2001-09-26,,,,,,,,,,,"September 26, 01",,2001-09-17,2001-10-17,2001-09-28,0.61,0.61
2001-06-27,,,,,,,,,,,"June 27, 01",,2001-06-15,2001-07-17,2001-06-29,0.61,0.61
2001-03-28,,,,,,,,,,,"March 28, 01",,2001-03-16,2001-04-17,2001-03-30,0.61,0.61
2000-12-14,,,,,,,,,,,"December 14, 00",,2000-12-06,2001-01-17,2000-12-18,0.5625,0.5625
2000-09-27,,,,,,,,,,,"September 27, 00",,2000-09-13,2000-10-17,2000-09-29,0.5625,0.5625
2000-06-28,,,,,,,,,,,"June 28, 00",,2000-06-15,2000-07-17,2000-06-30,0.5625,0.5625
2000-03-29,,,,,,,,,,,"March 29, 00",,2000-03-16,2000-04-17,2000-03-31,0.5625,0.5625
1999-12-16,,,,,,,,,,,"December 16, 99",,1999-12-06,2000-01-17,1999-12-20,0.52,0.52
1999-09-28,,,,,,,,,,,"September 28, 99",,1999-09-15,1999-10-15,1999-09-30,0.52,0.52
1999-06-28,,,,,,,,,,,"June 28, 99",,1999-06-15,1999-07-16,1999-06-30,0.52,0.52
1999-03-29,,,,,,,,,,,"March 29, 99",,1999-03-08,1999-04-16,1999-03-31,0.52,0.52
1998-12-18,,,,,,,,,,,"December 18, 98",,1998-12-08,1999-01-15,1998-12-22,0.505,0.505
1998-09-28,,,,,,,,,,,"September 28, 98",,1998-09-15,1998-10-16,1998-09-30,0.505,0.505
1998-06-26,,,,,,,,,,,"June 26, 98",,1998-06-15,1998-07-17,1998-06-30,0.505,0.505
1998-03-27,,,,,,,,,,,"March 27, 98",,1998-03-13,1998-04-17,1998-03-31,0.505,0.505
1997-12-22,,,,,,,,,,,"December 22, 97",,1997-12-12,1998-01-16,1997-12-24,0.49,0.49
1997-09-26,,,,,,,,,,,"September 26, 97",,1997-09-15,1997-10-17,1997-09-30,0.49,0.49
1997-06-26,,,,,,,,,,,"June 26, 97",,1997-06-16,1997-07-17,1997-06-30,0.49,0.49
1997-03-26,,,,,,,,,,,"March 26, 97",,1997-03-18,1997-04-17,1997-03-31,0.49,0.49
1996-12-26,,,,,,,,,,,"December 26, 96",,1996-12-13,1997-01-17,1996-12-30,0.475,0.475
1996-09-26,,,,,,,,,,,"September 26, 96",,1996-09-13,1996-10-17,1996-09-30,0.475,0.475
1996-06-26,,,,,,,,,,,"June 26, 96",,1996-06-12,1996-07-17,1996-06-28,0.475,0.475
1996-03-27,,,,,,,,,,,"March 27, 96",,1996-03-15,1996-04-17,1996-03-29,0.475,0.475
1995-12-22,,,,,,,,,,,"December 22, 95",,1995-12-12,1996-01-17,1995-12-27,0.46,0.46
1995-09-27,,,,,,,,,,,"September 27, 95",,1995-09-14,1995-10-17,1995-09-29,0.46,0.46
1995-06-27,,,,,,,,,,,"June 27, 95",,1995-06-14,1995-07-18,1995-06-29,0.46,0.46
1995-03-23,,,,,,,,,,,"March 23, 95",,1995-03-13,1995-04-18,1995-03-29,0.46,0.46
1994-12-23,,,,,,,,,,,"December 23, 94",,,1995-01-18,1994-12-30,0.44,0.44
1994-09-23,,,,,,,,,,,"September 23, 94",,,1994-10-19,1994-09-29,0.44,0.44
1994-06-24,,,,,,,,,,,"June 24, 94",,,1994-07-20,1994-06-30,0.44,0.44
1994-03-25,,,,,,,,,,,"March 25, 94",,,1994-04-15,1994-04-01,0.44,0.44
1993-12-27,,,,,,,,,,,"December 27, 93",,,1994-01-19,1993-12-31,0.4,0.4
1993-10-07,,,,,,,,,,,"October 07, 93",,,1993-10-29,1993-10-14,0.28,0.28
