date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,declarationDate,recordDate,dividend,paymentDate,adjDividend
2022-09-30,98.22,99.58,97.01,99.18,88.48,3053000,3053000,0.96,0.9774,98.4975,"September 30, 22",0.009774,,,,,
2022-09-29,98.32,98.89,96.08,96.91,86.45,2385709,2385709,-1.41,-1.43,97.55,"September 29, 22",-0.0143,,,,,
2022-09-28,98.21,100.12,96.5,99.77,89,2423800,2423800,1.56,1.59,98.65,"September 28, 22",0.0159,,,,,
2022-09-27,102.58,103.59,97.53,97.73,87.18,2320374,2320374,-4.85,-4.73,100.3575,"September 27, 22",-0.0473,,,,,
2022-09-26,102.85,103.67,100.32,101.78,90.79,2157108,2157108,-1.07,-1.04,102.155,"September 26, 22",-0.0104,,,,,
2022-09-23,105.65,106.1,102.18,103.34,92.19,3348712,3348712,-2.31,-2.19,104.3175,"September 23, 22",-0.0219,,,,,
2022-09-22,107.8,108.26,106.15,107.41,95.82,2999600,2999600,-0.39,-0.36178,107.405,"September 22, 22",-0.0036178,,,,,
2022-09-21,110.27,111.9,108.75,108.79,97.05,2198021,2198021,-1.48,-1.34,109.9275,"September 21, 22",-0.0134,,,,,
2022-09-20,110.21,111.43,108.97,109.75,97.9,2499700,2499700,-0.46,-0.41738,110.09,"September 20, 22",-0.0041738,,,,,
2022-09-19,111.06,111.85,109.79,111.15,99.15,2441715,2441715,0.09,0.08103728,110.9625,"September 19, 22",0.0008103728,,,,,
2022-09-16,112.62,112.62,111,112.08,99.98,3752533,3752533,-0.54,-0.47949,112.08,"September 16, 22",-0.0047949,,,,,
2022-09-15,115.96,116.27,111.89,111.89,99.81,1971436,1971436,-4.07,-3.51,114.0025,"September 15, 22",-0.0351,,,,,
2022-09-14,117.69,118.38,115.4,116.08,103.55,1417153,1417153,-1.61,-1.37,116.8875,"September 14, 22",-0.0137,2022-08-17,2022-09-15,1.22,2022-09-30,1.22
2022-09-13,124,124.47,119.75,120.17,106.11,1676120,1676120,-3.83,-3.09,122.0975,"September 13, 22",-0.0309,,,,,
2022-09-12,124.71,126.96,124.7,126.75,111.92,1354814,1354814,2.04,1.64,125.78,"September 12, 22",0.0164,,,,,
2022-09-09,122.93,124.88,122.28,124.45,109.89,1020869,1020869,1.52,1.24,123.635,"September 09, 22",0.0124,,,,,
2022-09-08,121.35,123.24,121.16,122.66,108.31,1026910,1026910,1.31,1.08,122.1025,"September 08, 22",0.0108,,,,,
2022-09-07,119.8,122.24,119.35,121.94,107.67,1153132,1153132,2.14,1.79,120.8325,"September 07, 22",0.0179,,,,,
2022-09-06,118.53,119.97,117.56,119.3,105.34,1367000,1367000,0.77,0.64962,118.84,"September 06, 22",0.0064962,,,,,
2022-09-02,123.2,124.01,118.02,118.28,104.44,1565768,1565768,-4.92,-3.99,120.8775,"September 02, 22",-0.0399,,,,,
2022-09-01,122.75,123.16,120.58,122,107.73,1208300,1208300,-0.75,-0.611,122.1225,"September 01, 22",-0.00611,,,,,
2022-08-31,124.85,126.21,123.57,123.63,109.17,1814405,1814405,-1.22,-0.97717,124.565,"August 31, 22",-0.0097717,,,,,
2022-08-30,124,125.03,122.95,123.81,109.32,1004800,1004800,-0.19,-0.15323,123.9475,"August 30, 22",-0.0015323,,,,,
2022-08-29,124.87,125.54,123.51,123.97,109.47,801543,801543,-0.9,-0.72075,124.4725,"August 29, 22",-0.0072075,,,,,
2022-08-26,128.67,129,125.17,125.27,110.61,1212945,1212945,-3.4,-2.64,127.0275,"August 26, 22",-0.0264,,,,,
2022-08-25,126.59,128.56,125.72,128.49,113.46,938021,938021,1.9,1.5,127.34,"August 25, 22",0.015,,,,,
2022-08-24,124.99,127.59,124.58,125.64,110.94,1209621,1209621,0.65,0.52004,125.7,"August 24, 22",0.0052004,,,,,
2022-08-23,126.3,126.3,123.36,125.2,110.55,1729907,1729907,-1.1,-0.87094,125.29,"August 23, 22",-0.0087094,,,,,
2022-08-22,129.79,130.4,126.52,126.62,111.81,1183232,1183232,-3.17,-2.44,128.3325,"August 22, 22",-0.0244,,,,,
2022-08-19,131.26,131.94,129.51,130.35,115.1,1061500,1061500,-0.91,-0.69328,130.765,"August 19, 22",-0.0069328,,,,,
2022-08-18,132.19,132.35,129.74,131.05,115.72,1125245,1125245,-1.14,-0.8624,131.3325,"August 18, 22",-0.008624,,,,,
2022-08-17,133.51,134.19,132.07,132.21,116.74,1270100,1270100,-1.3,-0.97371,132.995,"August 17, 22",-0.0097371,,,,,
2022-08-16,132.11,135.2,131.62,134.53,118.79,933800,933800,2.42,1.83,133.365,"August 16, 22",0.0183,,,,,
2022-08-15,131.25,134.04,131.24,133.1,117.53,1057020,1057020,1.85,1.41,132.4075,"August 15, 22",0.0141,,,,,
2022-08-12,130.06,131.62,129.67,131.42,116.04,1200548,1200548,1.36,1.05,130.6925,"August 12, 22",0.0105,,,,,
2022-08-11,133.23,133.25,128.71,129.03,113.93,951894,951894,-4.2,-3.15,131.055,"August 11, 22",-0.0315,,,,,
2022-08-10,132.05,133.13,131.14,132.5,117,1673600,1673600,0.45,0.34078,132.205,"August 10, 22",0.0034078,,,,,
2022-08-09,130.92,131.53,129.73,130.18,114.95,1265900,1265900,-0.74,-0.56523,130.59,"August 09, 22",-0.0056523,,,,,
2022-08-08,130.98,132.65,130.19,130.98,115.66,1472100,1472100,0,0,131.2,"August 08, 22",0,,,,,
2022-08-05,128.32,129.64,127.54,129.47,114.32,1122100,1122100,1.15,0.8962,128.7425,"August 05, 22",0.008962,,,,,
2022-08-04,129.65,129.93,128.56,129.44,114.3,1416907,1416907,-0.21,-0.16197,129.395,"August 04, 22",-0.0016197,,,,,
2022-08-03,130,131.17,129.18,129.38,114.24,1720707,1720707,-0.62,-0.47692,129.9325,"August 03, 22",-0.0047692,,,,,
2022-08-02,130.36,132.94,129.16,129.27,114.15,2302500,2302500,-1.09,-0.83615,130.4325,"August 02, 22",-0.0083615,,,,,
2022-08-01,131.79,132.25,130.03,130.54,115.27,1295028,1295028,-1.25,-0.94848,131.1525,"August 01, 22",-0.0094848,,,,,
2022-07-29,136.9,136.9,131.28,132.45,116.95,3406201,3406201,-4.45,-3.25,134.3825,"July 29, 22",-0.0325,,,,,
2022-07-28,130.91,138.09,130.12,136.93,120.91,2219029,2219029,6.02,4.6,134.0125,"July 28, 22",0.046,,,,,
2022-07-27,127.51,129.53,127.35,129.21,114.09,2012818,2012818,1.7,1.33,128.4,"July 27, 22",0.0133,,,,,
2022-07-26,127.2,128.86,126.67,127.51,112.59,1176127,1176127,0.31,0.24371,127.56,"July 26, 22",0.0024371,,,,,
2022-07-25,126.99,129.46,125.85,127.12,112.25,1687800,1687800,0.13,0.10237,127.355,"July 25, 22",0.0010237,,,,,
2022-07-22,126.01,127.84,125.24,127.42,112.51,1383643,1383643,1.41,1.12,126.6275,"July 22, 22",0.0112,,,,,
2022-07-21,123.5,125.3,122.51,125.1,110.46,1705269,1705269,1.6,1.3,124.1025,"July 21, 22",0.013,,,,,
2022-07-20,123.59,125.74,122.92,123.32,108.89,1197400,1197400,-0.27,-0.21846,123.8925,"July 20, 22",-0.0021846,,,,,
2022-07-19,121.04,123.68,119.96,123.63,109.17,1961534,1961534,2.59,2.14,122.0775,"July 19, 22",0.0214,,,,,
2022-07-18,121.46,121.64,119.63,119.99,105.95,1258040,1258040,-1.47,-1.21,120.68,"July 18, 22",-0.0121,,,,,
2022-07-15,122.67,123.16,120.22,120.98,106.83,1378100,1378100,-1.69,-1.38,121.7575,"July 15, 22",-0.0138,,,,,
2022-07-14,120.99,122.37,120.65,121.03,106.87,1180860,1180860,0.04,0.03306058,121.26,"July 14, 22",0.0003306058,,,,,
2022-07-13,122.35,124.49,121.81,122.86,108.49,958918,958918,0.51,0.41684,122.8775,"July 13, 22",0.0041684,,,,,
2022-07-12,126.35,126.83,123.54,124.35,109.8,920300,920300,-2,-1.58,125.2675,"July 12, 22",-0.0158,,,,,
2022-07-11,125.63,127.18,124.34,126.72,111.89,813800,813800,1.09,0.86763,125.9675,"July 11, 22",0.0086763,,,,,
2022-07-08,127.51,127.96,125.87,126.33,111.55,953800,953800,-1.18,-0.92542,126.9175,"July 08, 22",-0.0092542,,,,,
2022-07-07,128.31,129.47,127.63,128.43,113.4,857236,857236,0.12,0.0935235,128.46,"July 07, 22",0.000935235,,,,,
2022-07-06,129.56,131.26,128.12,128.4,113.38,1115434,1115434,-1.16,-0.89534,129.335,"July 06, 22",-0.0089534,,,,,
2022-07-05,130.26,130.32,125.41,128.56,113.52,2172245,2172245,-1.7,-1.31,128.6375,"July 05, 22",-0.0131,,,,,
2022-07-01,129.83,133.46,129.47,131.58,116.19,1512618,1512618,1.75,1.35,131.085,"July 01, 22",0.0135,,,,,
2022-06-30,129.15,132.3,128.18,129.83,114.64,3313915,3313915,0.68,0.52652,129.865,"June 30, 22",0.0052652,,,,,
2022-06-29,131.69,131.87,124,127.4,112.49,4161500,4161500,-4.29,-3.26,128.74,"June 29, 22",-0.0326,,,,,
2022-06-28,137.49,138.11,134.1,134.56,118.82,978582,978582,-2.93,-2.13,136.065,"June 28, 22",-0.0213,,,,,
2022-06-27,138.03,139.14,137.11,137.25,121.19,997500,997500,-0.78,-0.56509,137.8825,"June 27, 22",-0.0056509,,,,,
2022-06-24,137.27,138.98,135.89,138.8,122.56,1319600,1319600,1.53,1.11,137.735,"June 24, 22",0.0111,,,,,
2022-06-23,133.29,136.83,133.04,136.64,120.65,1566200,1566200,3.35,2.51,134.95,"June 23, 22",0.0251,,,,,
2022-06-22,127.31,133.9,127.14,132.29,116.81,1802522,1802522,4.98,3.91,130.16,"June 22, 22",0.0391,,,,,
2022-06-21,128.4,129.89,127.94,128.14,113.15,1652537,1652537,-0.26,-0.20249,128.5925,"June 21, 22",-0.0020249,,,,,
2022-06-17,125.72,128.38,125.72,127.18,112.3,2339534,2339534,1.46,1.16,126.75,"June 17, 22",0.0116,,,,,
2022-06-16,125.92,127.28,124.62,125.31,110.65,1543953,1543953,-0.61,-0.48443,125.7825,"June 16, 22",-0.0048443,,,,,
2022-06-15,126.59,130.57,126,128.93,113.85,2065800,2065800,2.34,1.85,128.0225,"June 15, 22",0.0185,,,,,
2022-06-14,126.59,126.85,124.11,124.57,110,3037900,3037900,-2.02,-1.6,125.53,"June 14, 22",-0.016,2022-05-24,2022-06-15,1.22,2022-06-30,1.22
2022-06-13,128.66,129.74,126.41,127.18,111.22,1912711,1912711,-1.48,-1.15,127.9975,"June 13, 22",-0.0115,,,,,
2022-06-10,131.38,132.64,129.18,131.36,114.88,1637607,1637607,-0.02,-0.01522302,131.14,"June 10, 22",-0.0001522302,,,,,
2022-06-09,132.7,136.5,132.19,133.22,116.5,1398700,1398700,0.52,0.39186,133.6525,"June 09, 22",0.0039186,,,,,
2022-06-08,134.57,135.27,132.19,132.85,116.18,1147445,1147445,-1.72,-1.28,133.72,"June 08, 22",-0.0128,,,,,
2022-06-07,134.41,135.31,132.1,135.26,118.29,1263800,1263800,0.85,0.63239,134.27,"June 07, 22",0.0063239,,,,,
2022-06-06,134.5,135.94,134.25,134.91,117.98,1357400,1357400,0.41,0.30483,134.9,"June 06, 22",0.0030483,,,,,
2022-06-03,136.87,137.5,134.19,134.49,117.61,1329500,1329500,-2.38,-1.74,135.7625,"June 03, 22",-0.0174,,,,,
2022-06-02,136.57,138.39,134.37,138.37,121.01,1562600,1562600,1.8,1.32,136.925,"June 02, 22",0.0132,,,,,
2022-06-01,139.61,139.82,136.86,137.44,120.19,1314844,1314844,-2.17,-1.55,138.4325,"June 01, 22",-0.0155,,,,,
2022-05-31,139.72,140.28,137.67,139.59,122.07,1735000,1735000,-0.13,-0.09304323,139.315,"May 31, 22",-0.0009304323,,,,,
2022-05-27,137.12,141.77,137.11,141.51,123.75,971773,971773,4.39,3.2,139.3775,"May 27, 22",0.032,,,,,
2022-05-26,138.49,140.01,136.54,136.79,119.62,1343000,1343000,-1.7,-1.23,137.9575,"May 26, 22",-0.0123,,,,,
2022-05-25,135.69,138.26,134.85,137.85,120.55,1263438,1263438,2.16,1.59,136.6625,"May 25, 22",0.0159,,,,,
2022-05-24,133.27,136.82,131.97,136.63,119.48,1337632,1337632,3.36,2.52,134.6725,"May 24, 22",0.0252,,,,,
2022-05-23,132.93,133.59,131.02,133.52,116.76,1201733,1201733,0.59,0.44384,132.765,"May 23, 22",0.0044384,,,,,
2022-05-20,129.05,131.57,127.5,131.1,114.65,1570251,1570251,2.05,1.59,129.805,"May 20, 22",0.0159,,,,,
2022-05-19,124.38,129.26,124.35,127.67,111.65,1501650,1501650,3.29,2.65,126.415,"May 19, 22",0.0265,,,,,
2022-05-18,128.15,128.5,124.79,125.29,109.57,1360051,1360051,-2.86,-2.23,126.6825,"May 18, 22",-0.0223,,,,,
2022-05-17,129.64,129.7,127.19,128.65,112.51,1476421,1476421,-0.99,-0.76365,128.795,"May 17, 22",-0.0076365,,,,,
2022-05-16,130.87,131.6,128.07,128.41,112.3,1527300,1527300,-2.46,-1.88,129.7375,"May 16, 22",-0.0188,,,,,
2022-05-13,128.51,131.69,126.8,131.19,114.73,2289500,2289500,2.68,2.09,129.5475,"May 13, 22",0.0209,,,,,
2022-05-12,126.59,127.38,125.11,127.11,111.16,1480000,1480000,0.52,0.41077,126.5475,"May 12, 22",0.0041077,,,,,
2022-05-11,127.4,130.26,126.93,127,111.06,1716818,1716818,-0.4,-0.31397,127.8975,"May 11, 22",-0.0031397,,,,,
2022-05-10,134.58,135.56,125.12,126.6,110.71,2305482,2305482,-7.98,-5.93,130.465,"May 10, 22",-0.0593,,,,,
2022-05-09,139.57,139.81,132.83,133.38,116.64,1349056,1349056,-6.19,-4.44,136.3975,"May 09, 22",-0.0444,,,,,
2022-05-06,139.93,141.85,138.88,141.08,123.38,1081338,1081338,1.15,0.82184,140.435,"May 06, 22",0.0082184,,,,,
2022-05-05,144.35,144.89,140.11,141.36,123.62,1323200,1323200,-2.99,-2.07,142.6775,"May 05, 22",-0.0207,,,,,
2022-05-04,141.61,144.98,140.17,144.66,126.51,1299500,1299500,3.05,2.15,142.855,"May 04, 22",0.0215,,,,,
2022-05-03,141.93,144.01,140.29,142.26,124.41,1479600,1479600,0.33,0.23251,142.1225,"May 03, 22",0.0023251,,,,,
2022-05-02,145.76,146.38,138.33,141.28,123.55,1758600,1758600,-4.48,-3.07,142.9375,"May 02, 22",-0.0307,,,,,
2022-04-29,151.38,152.74,145.42,146.12,127.78,2383124,2383124,-5.26,-3.47,148.915,"April 29, 22",-0.0347,,,,,
2022-04-28,149.12,151.8,146.44,151.5,132.49,1937400,1937400,2.38,1.6,149.715,"April 28, 22",0.016,,,,,
2022-04-27,149.9,151.78,148.04,148.24,129.64,1771500,1771500,-1.66,-1.11,149.49,"April 27, 22",-0.0111,,,,,
2022-04-26,151.07,151.96,149.55,149.61,130.84,1722234,1722234,-1.46,-0.96644,150.5475,"April 26, 22",-0.0096644,,,,,
2022-04-25,150,151.85,148.57,151.56,132.54,2210615,2210615,1.56,1.04,150.495,"April 25, 22",0.0104,,,,,
2022-04-22,150.37,151.64,149.19,149.76,130.97,1606950,1606950,-0.61,-0.40567,150.24,"April 22, 22",-0.0040567,,,,,
2022-04-21,152.91,152.98,150.18,150.34,131.47,1601700,1601700,-2.57,-1.68,151.6025,"April 21, 22",-0.0168,,,,,
2022-04-20,150.39,153.5,149.63,152.67,133.51,1453100,1453100,2.28,1.52,151.5475,"April 20, 22",0.0152,,,,,
2022-04-19,145.52,150.89,145.52,150.35,131.48,1476000,1476000,4.83,3.32,148.07,"April 19, 22",0.0332,,,,,
2022-04-18,145.03,145.75,144.07,145.04,126.84,1024039,1024039,0.01,0.00689513,144.9725,"April 18, 22",6.89513e-05,,,,,
2022-04-14,147.25,147.71,144.67,145.02,126.82,1366300,1366300,-2.23,-1.51,146.1625,"April 14, 22",-0.0151,,,,,
2022-04-13,145.02,148.32,145.02,147.15,128.68,1195900,1195900,2.13,1.47,146.3775,"April 13, 22",0.0147,,,,,
2022-04-12,144.58,146.14,143.9,145.52,127.26,1419209,1419209,0.94,0.65016,145.035,"April 12, 22",0.0065016,,,,,
2022-04-11,150.35,150.68,145.1,145.47,127.21,987400,987400,-4.88,-3.25,147.9,"April 11, 22",-0.0325,,,,,
2022-04-08,148.11,150.14,147.55,149.98,131.16,1168441,1168441,1.87,1.26,148.945,"April 08, 22",0.0126,,,,,
2022-04-07,148.49,148.97,146.27,148.17,129.58,1222445,1222445,-0.32,-0.2155,147.975,"April 07, 22",-0.002155,,,,,
2022-04-06,146.09,149.25,145.2,149.07,130.36,1083300,1083300,2.98,2.04,147.4025,"April 06, 22",0.0204,,,,,
2022-04-05,145.61,148.4,145.33,146.41,128.04,931800,931800,0.8,0.54941,146.4375,"April 05, 22",0.0054941,,,,,
2022-04-04,145.79,146.74,143.53,146.55,128.16,1390821,1390821,0.76,0.5213,145.6525,"April 04, 22",0.005213,,,,,
2022-04-01,142.42,146.01,142.12,145.9,127.59,965230,965230,3.48,2.44,144.1125,"April 01, 22",0.0244,,,,,
2022-03-31,144.8,145.33,141.76,141.8,124.01,1919144,1919144,-3,-2.07,143.4225,"March 31, 22",-0.0207,,,,,
2022-03-30,143.87,144.99,142.98,144.16,126.07,868700,868700,0.29,0.20157,144,"March 30, 22",0.0020157,,,,,
2022-03-29,142.01,145.48,141.95,144.71,126.55,1467329,1467329,2.7,1.9,143.5375,"March 29, 22",0.019,,,,,
2022-03-28,138.94,141.13,138.54,140.89,123.21,1093400,1093400,1.95,1.4,139.875,"March 28, 22",0.014,,,,,
2022-03-25,138.43,138.57,136.98,138.23,120.88,819200,819200,-0.2,-0.14448,138.0525,"March 25, 22",-0.0014448,,,,,
2022-03-24,136.48,137.67,136.35,137.65,120.38,686547,686547,1.17,0.85727,137.0375,"March 24, 22",0.0085727,,,,,
2022-03-23,138,138.65,136.22,136.65,119.5,934700,934700,-1.35,-0.97826,137.38,"March 23, 22",-0.0097826,,,,,
2022-03-22,137.61,139.22,136.83,138.42,121.05,1659600,1659600,0.81,0.58862,138.02,"March 22, 22",0.0058862,,,,,
2022-03-21,138.48,140.57,136.4,137.18,119.97,902905,902905,-1.3,-0.93876,138.1575,"March 21, 22",-0.0093876,,,,,
2022-03-18,138.21,139.69,137.9,138.99,121.55,2515210,2515210,0.78,0.56436,138.6975,"March 18, 22",0.0056436,,,,,
2022-03-17,135.46,138.65,135.46,138.22,120.87,966545,966545,2.76,2.04,136.9475,"March 17, 22",0.0204,,,,,
2022-03-16,136.43,137.41,133.94,136.07,118.99,1183400,1183400,-0.36,-0.26387,135.9625,"March 16, 22",-0.0026387,,,,,
2022-03-15,133.58,135.28,132.72,135.15,118.19,1302900,1302900,1.57,1.18,134.1825,"March 15, 22",0.0118,,,,,
2022-03-14,135,135.23,131.71,132.59,115.95,2045600,2045600,-2.41,-1.79,133.6325,"March 14, 22",-0.0179,2022-03-03,2022-03-15,1.22,2022-03-31,1.22
2022-03-11,136.02,136.7,134.88,135.68,117.59,1412555,1412555,-0.34,-0.24996,135.82,"March 11, 22",-0.0024996,,,,,
2022-03-10,133.46,135.63,132.2,135.29,117.25,1145000,1145000,1.83,1.37,134.145,"March 10, 22",0.0137,,,,,
2022-03-09,135.81,137.12,134.67,135.45,117.39,952604,952604,-0.36,-0.26508,135.7625,"March 09, 22",-0.0026508,,,,,
2022-03-08,135.07,136.64,132.57,133.49,115.69,1530100,1530100,-1.58,-1.17,134.4425,"March 08, 22",-0.0117,,,,,
2022-03-07,138.92,139.47,135.87,136.12,117.97,1187800,1187800,-2.8,-2.02,137.595,"March 07, 22",-0.0202,,,,,
2022-03-04,136.2,139.79,136.14,139.24,120.68,1521004,1521004,3.04,2.23,137.8425,"March 04, 22",0.0223,,,,,
2022-03-03,136.08,137.98,134.63,137.24,118.94,1129052,1129052,1.16,0.85244,136.4825,"March 03, 22",0.0085244,,,,,
2022-03-02,134.58,135.93,133.17,135.31,117.27,1774734,1774734,0.73,0.54243,134.7475,"March 02, 22",0.0054243,,,,,
2022-03-01,136.09,136.54,133.3,134.12,116.24,1694949,1694949,-1.97,-1.45,135.0125,"March 01, 22",-0.0145,,,,,
2022-02-28,136.38,137.38,133.2,134.92,116.93,2864932,2864932,-1.46,-1.07,135.47,"February 28, 22",-0.0107,,,,,
2022-02-25,135,138.25,134.02,137.9,119.51,1678900,1678900,2.9,2.15,136.2925,"February 25, 22",0.0215,,,,,
2022-02-24,130.54,134.62,130.1,134.34,116.43,3425129,3425129,3.8,2.91,132.4,"February 24, 22",0.0291,,,,,
2022-02-23,136.52,138.48,131.95,132.23,114.6,2768335,2768335,-4.29,-3.14,134.795,"February 23, 22",-0.0314,,,,,
2022-02-22,135.77,138.26,134.2,136,117.87,1980500,1980500,0.23,0.1694,136.0575,"February 22, 22",0.001694,,,,,
2022-02-18,135.59,136.15,131.12,135.2,117.17,3174429,3174429,-0.39,-0.28763,134.515,"February 18, 22",-0.0028763,,,,,
2022-02-17,134.66,139.1,134.61,137.76,119.39,3676847,3676847,3.1,2.3,136.5325,"February 17, 22",0.023,,,,,
2022-02-16,136.18,136.56,133.97,134.6,116.65,3146074,3146074,-1.58,-1.16,135.3275,"February 16, 22",-0.0116,,,,,
2022-02-15,138.25,138.74,136.04,136.53,118.33,1494904,1494904,-1.72,-1.24,137.39,"February 15, 22",-0.0124,,,,,
2022-02-14,136.53,137.29,135.26,136.14,117.99,1939300,1939300,-0.39,-0.28565,136.305,"February 14, 22",-0.0028565,,,,,
2022-02-11,140.59,140.78,135.82,136.29,118.12,3829600,3829600,-4.3,-3.06,138.37,"February 11, 22",-0.0306,,,,,
2022-02-10,144.17,144.96,139.58,140.21,121.52,1393000,1393000,-3.96,-2.75,142.23,"February 10, 22",-0.0275,,,,,
2022-02-09,145.27,147.47,145.02,146.92,127.33,1563700,1563700,1.65,1.14,146.17,"February 09, 22",0.0114,,,,,
2022-02-08,145.75,145.78,143.5,143.58,124.44,1409023,1409023,-2.17,-1.49,144.6525,"February 08, 22",-0.0149,,,,,
2022-02-07,145.29,146.88,145.09,146.05,126.58,1812400,1812400,0.76,0.52309,145.8275,"February 07, 22",0.0052309,,,,,
2022-02-04,145.74,147,144.57,145.16,125.81,1320633,1320633,-0.58,-0.39797,145.6175,"February 04, 22",-0.0039797,,,,,
2022-02-03,148.85,149,146.63,147,127.4,1501611,1501611,-1.85,-1.24,147.87,"February 03, 22",-0.0124,,,,,
2022-02-02,147.96,149.93,147.75,149.23,129.33,1816300,1816300,1.27,0.85834,148.7175,"February 02, 22",0.0085834,,,,,
2022-02-01,149.44,149.44,146.6,147.74,128.04,1984933,1984933,-1.7,-1.14,148.305,"February 01, 22",-0.0114,,,,,
2022-01-31,149.05,150.33,147.88,149.23,129.33,2902089,2902089,0.18,0.12076,149.1225,"January 31, 22",0.0012076,,,,,
2022-01-28,145.8,149.01,143.8,148.88,129.03,1948300,1948300,3.08,2.11,146.8725,"January 28, 22",0.0211,,,,,
2022-01-27,148.62,150.09,144.45,145.26,125.89,1275100,1275100,-3.36,-2.26,147.105,"January 27, 22",-0.0226,,,,,
2022-01-26,153.01,153.85,147.2,147.73,128.03,1372440,1372440,-5.28,-3.45,150.4475,"January 26, 22",-0.0345,,,,,
2022-01-25,153.15,154.46,151.77,152.67,132.31,1478800,1478800,-0.48,-0.31342,153.0125,"January 25, 22",-0.0031342,,,,,
2022-01-24,154.17,154.26,150.87,153.91,133.39,2383200,2383200,-0.26,-0.16865,153.3025,"January 24, 22",-0.0016865,,,,,
2022-01-21,156.58,157.25,154.78,154.95,134.29,1825436,1825436,-1.63,-1.04,155.89,"January 21, 22",-0.0104,,,,,
2022-01-20,155.1,158,154.81,155.4,134.68,1304285,1304285,0.3,0.19342,155.8275,"January 20, 22",0.0019342,,,,,
2022-01-19,156.56,157.87,154.91,154.93,134.27,1113300,1113300,-1.63,-1.04,156.0675,"January 19, 22",-0.0104,,,,,
2022-01-18,154.55,156.59,153.44,155.87,135.09,1502010,1502010,1.32,0.85409,155.1125,"January 18, 22",0.0085409,,,,,
2022-01-14,155.23,156.5,153.26,155.88,135.1,1395600,1395600,0.65,0.41873,155.2175,"January 14, 22",0.0041873,,,,,
2022-01-13,159.21,159.88,157.15,157.62,136.6,1004100,1004100,-1.59,-0.99868,158.465,"January 13, 22",-0.0099868,,,,,
2022-01-12,158.31,160.98,157.89,158.95,137.76,1060217,1060217,0.64,0.40427,159.0325,"January 12, 22",0.0040427,,,,,
2022-01-11,159.15,159.43,156.35,159.03,137.83,817311,817311,-0.12,-0.07540057,158.49,"January 11, 22",-0.0007540057,,,,,
2022-01-10,158.58,161,155.13,159.24,138.01,1172307,1172307,0.66,0.41619,158.4875,"January 10, 22",0.0041619,,,,,
2022-01-07,159.86,162.22,158.43,161.06,139.59,1265744,1265744,1.2,0.75066,160.3925,"January 07, 22",0.0075066,,,,,
2022-01-06,161.33,162.24,157.62,160.8,139.36,1709400,1709400,-0.53,-0.32852,160.4975,"January 06, 22",-0.0032852,,,,,
2022-01-05,166.58,167.35,162.82,162.88,141.16,1470500,1470500,-3.7,-2.22,164.9075,"January 05, 22",-0.0222,,,,,
2022-01-04,174.5,175,168.22,169.09,146.55,1531730,1531730,-5.41,-3.1,171.7025,"January 04, 22",-0.031,,,,,
2022-01-03,176.86,177.15,171.71,175.09,151.75,1000700,1000700,-1.77,-1,175.2025,"January 03, 22",-0.01,,,,,
2021-12-31,176.54,178.22,176.1,176.87,153.29,752038,752038,0.33,0.18693,176.9325,"December 31, 21",0.0018693,,,,,
2021-12-30,175.33,176.53,175.18,176.09,152.61,622626,622626,0.76,0.43347,175.7825,"December 30, 21",0.0043347,,,,,
2021-12-29,175.07,176.01,174.02,175.26,151.89,624338,624338,0.19,0.10853,175.09,"December 29, 21",0.0010853,,,,,
2021-12-28,173.44,174.96,172.37,174.86,151.55,1106700,1106700,1.42,0.81873,173.9075,"December 28, 21",0.0081873,,,,,
2021-12-27,170.93,173.59,169.78,173.5,150.37,1290019,1290019,2.57,1.5,171.95,"December 27, 21",0.015,,,,,
2021-12-23,171.53,171.53,168.81,169.81,147.17,943420,943420,-1.72,-1,170.42,"December 23, 21",-0.01,,,,,
2021-12-22,170.41,171.41,169.04,171.41,148.56,1285428,1285428,1,0.58682,170.5675,"December 22, 21",0.0058682,,,,,
2021-12-21,172.04,173.37,169.29,169.88,147.23,1194544,1194544,-2.16,-1.26,171.145,"December 21, 21",-0.0126,,,,,
2021-12-20,170.28,172.81,169.67,171.15,148.33,1041706,1041706,0.87,0.51092,170.9775,"December 20, 21",0.0051092,,,,,
2021-12-17,172.33,174.64,170.5,171.54,148.67,2836837,2836837,-0.79,-0.45842,172.2525,"December 17, 21",-0.0045842,,,,,
2021-12-16,170.51,172.65,169.9,171.99,149.06,1138617,1138617,1.48,0.86798,171.2625,"December 16, 21",0.0086798,,,,,
2021-12-15,167.75,170.38,166.34,170.37,147.65,1320936,1320936,2.62,1.56,168.71,"December 15, 21",0.0156,,,,,
2021-12-14,170,170,165.39,167.24,144.94,1237600,1237600,-2.76,-1.62,168.1575,"December 14, 21",-0.0162,2021-11-18,2021-12-15,1.16,2022-01-14,1.16
2021-12-13,167.05,172.42,166.75,171.42,147.56,1561828,1561828,4.37,2.62,169.41,"December 13, 21",0.0262,,,,,
2021-12-10,166.69,168.3,165.47,167.1,143.84,1179000,1179000,0.41,0.24597,166.89,"December 10, 21",0.0024597,,,,,
2021-12-09,168.3,168.3,164.81,166.32,143.17,1121324,1121324,-1.98,-1.18,166.9325,"December 09, 21",-0.0118,,,,,
2021-12-08,167.1,168.5,165.77,168.11,144.71,1046043,1046043,1.01,0.60443,167.37,"December 08, 21",0.0060443,,,,,
