date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,recordDate,paymentDate,dividend,declarationDate,adjDividend
2021-02-22,42.42,43.76,42.3,43.24,35.3,4506588,4506588,0.82,1.93,42.93,"February 22, 21",0.0193,,,,,
2021-02-19,41.28,42.79,41.14,42.51,34.7,3646002,3646002,1.23,2.98,41.93,"February 19, 21",0.0298,,,,,
2021-02-18,41.3,41.51,40.41,40.9,33.39,4410900,4410900,-0.4,-0.96852,41.03,"February 18, 21",-0.0096852,,,,,
2021-02-17,41.82,42.56,41.22,41.83,34.14,3695500,3695500,0.01,0.023912,41.8575,"February 17, 21",0.00023912,,,,,
2021-02-16,41.24,42.39,41.06,42.03,34.31,6023100,6023100,0.79,1.92,41.68,"February 16, 21",0.0192,,,,,
2021-02-12,40.41,40.84,40,40.52,33.08,2030600,2030600,0.11,0.27221,40.4425,"February 12, 21",0.0027221,,,,,
2021-02-11,40.3,40.69,39.26,39.97,32.63,2953900,2953900,-0.33,-0.81886,40.055,"February 11, 21",-0.0081886,,,,,
2021-02-10,40.62,41.17,40.31,40.37,32.95,2877135,2877135,-0.25,-0.61546,40.6175,"February 10, 21",-0.0061546,,,,,
2021-02-09,40.3,40.78,39.81,40.59,33.13,2634221,2634221,0.29,0.7196,40.37,"February 09, 21",0.007196,,,,,
2021-02-08,40.11,40.75,39.99,40.48,33.04,2909005,2909005,0.37,0.92246,40.3325,"February 08, 21",0.0092246,,,,,
2021-02-05,40.4,40.87,39.78,39.94,32.6,2618600,2618600,-0.46,-1.14,40.2475,"February 05, 21",-0.0114,,,,,
2021-02-04,39.39,40.35,39.23,39.92,32.59,5027488,5027488,0.53,1.35,39.7225,"February 04, 21",0.0135,,,,,
2021-02-03,38.01,38.89,37.87,38.79,31.66,3663413,3663413,0.78,2.05,38.39,"February 03, 21",0.0205,,,,,
2021-02-02,37.45,38.77,37.45,38.01,31.03,3749533,3749533,0.56,1.5,37.92,"February 02, 21",0.015,2021-02-03,2021-02-17,0.39,2021-01-20,0.39
2021-02-01,36.81,37.25,36.31,37.21,30.06,4597800,4597800,0.4,1.09,36.895,"February 01, 21",0.0109,,,,,
2021-01-29,37.08,37.71,36.01,36.44,29.44,6484641,6484641,-0.64,-1.73,36.81,"January 29, 21",-0.0173,,,,,
2021-01-28,36.11,37.64,35.77,37.21,30.06,5126001,5126001,1.1,3.05,36.6825,"January 28, 21",0.0305,,,,,
2021-01-27,36.32,36.67,35.09,35.21,28.44,5949700,5949700,-1.11,-3.06,35.8225,"January 27, 21",-0.0306,,,,,
2021-01-26,38.54,38.7,37.01,37.05,29.93,4672634,4672634,-1.49,-3.87,37.825,"January 26, 21",-0.0387,,,,,
2021-01-25,38,38.11,36.66,38.05,30.74,5470029,5470029,0.05,0.13158,37.705,"January 25, 21",0.0013158,,,,,
2021-01-22,38.31,38.85,37.95,38.39,31.01,3734600,3734600,0.08,0.20882,38.375,"January 22, 21",0.0020882,,,,,
2021-01-21,40.01,40.27,38.47,38.92,31.44,4310354,4310354,-1.09,-2.72,39.4175,"January 21, 21",-0.0272,,,,,
2021-01-20,40.66,41.58,39.46,40.09,32.39,3991556,3991556,-0.57,-1.4,40.4475,"January 20, 21",-0.014,,,,,
2021-01-19,40.96,41.12,40.41,40.83,32.98,4498846,4498846,-0.13,-0.31738,40.83,"January 19, 21",-0.0031738,,,,,
2021-01-15,40.46,40.95,39.99,40.63,32.82,4120133,4120133,0.17,0.42017,40.5075,"January 15, 21",0.0042017,,,,,
2021-01-14,40.69,41.67,40.41,41.45,33.49,2721300,2721300,0.76,1.87,41.055,"January 14, 21",0.0187,,,,,
2021-01-13,40.09,40.57,39.74,40.25,32.52,2567700,2567700,0.16,0.3991,40.1625,"January 13, 21",0.003991,,,,,
2021-01-12,39.88,40.84,39.5,40.3,32.56,2974631,2974631,0.42,1.05,40.13,"January 12, 21",0.0105,,,,,
2021-01-11,39.01,40.04,38.66,39.83,32.18,3771256,3771256,0.82,2.1,39.385,"January 11, 21",0.021,,,,,
2021-01-08,40.09,40.15,38.72,39.56,31.96,3406334,3406334,-0.53,-1.32,39.63,"January 08, 21",-0.0132,,,,,
2021-01-07,39.5,40.66,39.37,40.17,32.45,4488726,4488726,0.67,1.7,39.925,"January 07, 21",0.017,,,,,
2021-01-06,37.54,39.47,37.45,38.81,31.35,6295002,6295002,1.27,3.38,38.3175,"January 06, 21",0.0338,,,,,
2020-10-27,,,,,,,,,,,"October 27, 20",,2020-10-28,2020-11-12,0.39,2020-10-14,0.39
2020-07-28,,,,,,,,,,,"July 28, 20",,2020-07-29,2020-08-12,0.39,2020-07-17,0.39
2020-04-28,,,,,,,,,,,"April 28, 20",,2020-04-29,2020-05-13,0.39,2020-04-17,0.39
2020-01-28,,,,,,,,,,,"January 28, 20",,2020-01-29,2020-02-12,0.39,2020-01-17,0.39
2019-10-29,,,,,,,,,,,"October 29, 19",,2019-10-30,2019-11-13,0.36,2019-10-18,0.36
2019-07-30,,,,,,,,,,,"July 30, 19",,2019-07-31,2019-08-14,0.36,2019-07-19,0.36
2019-04-30,,,,,,,,,,,"April 30, 19",,2019-05-01,2019-05-15,0.32,2019-04-18,0.32
2019-01-30,,,,,,,,,,,"January 30, 19",,2019-01-31,2019-02-14,0.32,2019-01-18,0.32
2018-10-30,,,,,,,,,,,"October 30, 18",,2018-10-31,2018-11-14,0.27,2018-10-19,0.27
2018-07-31,,,,,,,,,,,"July 31, 18",,2018-08-01,2018-08-15,0.27,2018-07-20,0.27
2018-05-01,,,,,,,,,,,"May 01, 18",,2018-05-02,2018-05-16,0.22,2018-04-18,0.22
2018-01-31,,,,,,,,,,,"January 31, 18",,2018-02-01,2018-02-15,0.22,2018-01-18,0.22
2017-10-31,,,,,,,,,,,"October 31, 17",,2017-11-01,2017-11-15,0.18,2017-10-18,0.18
2017-07-31,,,,,,,,,,,"July 31, 17",,2017-08-02,2017-08-16,0.18,2017-07-24,0.18
2017-05-01,,,,,,,,,,,"May 01, 17",,2017-05-03,2017-05-17,0.14,2017-04-20,0.14
2017-01-31,,,,,,,,,,,"January 31, 17",,2017-02-02,2017-02-16,0.14,2017-01-20,0.14
2016-10-31,,,,,,,,,,,"October 31, 16",,2016-11-02,2016-11-16,0.12,2016-10-21,0.12
2016-08-01,,,,,,,,,,,"August 01, 16",,2016-08-03,2016-08-17,0.12,2016-07-21,0.12
2016-05-02,,,,,,,,,,,"May 02, 16",,2016-05-04,2016-05-18,0.12,2016-04-21,0.12
2016-02-02,,,,,,,,,,,"February 02, 16",,2016-02-04,2016-02-18,0.1,2016-01-22,0.1
2015-11-03,,,,,,,,,,,"November 03, 15",,2015-11-05,2015-11-19,0.1,2015-10-23,0.1
2015-07-30,,,,,,,,,,,"July 30, 15",,2015-08-03,2015-08-17,0.1,2015-07-21,0.1
2015-05-01,,,,,,,,,,,"May 01, 15",,2015-05-05,2015-05-19,0.1,2015-04-22,0.1
2015-02-03,,,,,,,,,,,"February 03, 15",,2015-02-05,2015-02-19,0.1,2015-01-26,0.1
2014-11-04,,,,,,,,,,,"November 04, 14",,2014-11-06,2014-11-20,0.1,2014-10-27,0.1
