date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,recordDate,adjDividend,declarationDate,dividend,paymentDate
2021-01-26,169.74,170.68,168.05,169.01,137.52,397032,397032,-0.73,-0.43007,169.37,"January 26, 21",-0.0043007,,,,,
2021-01-25,168.4,170.29,167.34,169.48,137.9,833246,833246,1.08,0.64133,168.8775,"January 25, 21",0.0064133,,,,,
2021-01-22,170.96,172.12,168.84,168.84,137.38,689509,689509,-2.12,-1.24,170.19,"January 22, 21",-0.0124,,,,,
2021-01-21,170.85,171.92,170.02,171.64,139.66,669700,669700,0.79,0.46239,171.1075,"January 21, 21",0.0046239,,,,,
2021-01-20,166.44,172.19,166.06,171.03,139.16,1015600,1015600,4.59,2.76,168.93,"January 20, 21",0.0276,,,,,
2021-01-19,169.32,169.46,165.99,166.51,135.48,1016926,1016926,-2.81,-1.66,167.82,"January 19, 21",-0.0166,,,,,
2021-01-15,167.34,168.73,165.55,168.37,137,896500,896500,1.03,0.61551,167.4975,"January 15, 21",0.0061551,,,,,
2021-01-14,169.24,169.85,167.15,167.67,136.43,1328900,1328900,-1.57,-0.92768,168.4775,"January 14, 21",-0.0092768,,,,,
2021-01-13,164.88,169.9,164.1,168.9,137.43,2018731,2018731,4.02,2.44,166.945,"January 13, 21",0.0244,,,,,
2021-01-12,164.11,165.15,161.98,164.01,133.45,2102700,2102700,-0.1,-0.06093474,163.8125,"January 12, 21",-0.0006093474,,,,,
2021-01-11,165.47,166.16,163.98,164.77,134.07,707232,707232,-0.7,-0.42304,165.095,"January 11, 21",-0.0042304,,,,,
2021-01-08,165.94,166.5,163.86,165.91,134.99,963402,963402,-0.03,-0.01807882,165.5525,"January 08, 21",-0.0001807882,,,,,
2021-01-07,165.4,166.42,163.89,165.34,134.53,1436100,1436100,-0.06,-0.0362757,165.2625,"January 07, 21",-0.000362757,,,,,
2021-01-06,164.25,164.92,161.76,163.25,132.83,4378853,4378853,-1,-0.60883,163.545,"January 06, 21",-0.0060883,,,,,
2020-12-30,,,,,,,,,,,"December 30, 20",,2020-12-31,1.09,2020-12-07,1.09,2021-01-15
2020-09-29,,,,,,,,,,,"September 29, 20",,2020-09-30,1.06,2020-09-01,1.06,2020-10-15
2020-06-29,,,,,,,,,,,"June 29, 20",,2020-06-30,1.06,2020-06-01,1.06,2020-07-15
2020-03-30,,,,,,,,,,,"March 30, 20",,2020-03-31,1.03,2020-03-02,1.03,2020-04-15
2019-12-30,,,,,,,,,,,"December 30, 19",,2019-12-31,1.03,2019-12-05,1.03,2020-01-15
2019-09-27,,,,,,,,,,,"September 27, 19",,2019-09-30,1,2019-09-04,1,2019-10-15
2019-06-27,,,,,,,,,,,"June 27, 19",,2019-06-28,1,2019-06-03,1,2019-07-15
2019-03-28,,,,,,,,,,,"March 28, 19",,2019-03-29,0.97,2019-03-04,0.97,2019-04-15
2018-12-28,,,,,,,,,,,"December 28, 18",,2018-12-31,0.97,2018-12-03,0.97,2019-01-15
2018-09-27,,,,,,,,,,,"September 27, 18",,2018-09-28,0.93,2018-09-04,0.93,2018-10-15
2018-06-28,,,,,,,,,,,"June 28, 18",,2018-06-29,0.93,2018-06-04,0.93,2018-07-16
2018-03-28,,,,,,,,,,,"March 28, 18",,2018-03-29,0.9,2018-03-05,0.9,2018-04-16
2017-12-28,,,,,,,,,,,"December 28, 17",,2017-12-29,0.9,2017-12-01,0.9,2018-01-15
2017-09-28,,,,,,,,,,,"September 28, 17",,2017-09-29,0.86,2017-09-01,0.86,2017-10-16
2017-06-28,,,,,,,,,,,"June 28, 17",,2017-06-30,0.86,2017-06-05,0.86,2017-07-17
2017-03-29,,,,,,,,,,,"March 29, 17",,2017-03-31,0.83,2017-03-08,0.83,2017-04-17
2016-12-28,,,,,,,,,,,"December 28, 16",,2016-12-30,0.83,2016-12-05,0.83,2017-01-17
2016-09-28,,,,,,,,,,,"September 28, 16",,2016-09-30,0.8,2016-09-06,0.8,2016-10-17
2016-06-28,,,,,,,,,,,"June 28, 16",,2016-06-30,0.8,2016-06-06,0.8,2016-07-15
2016-03-29,,,,,,,,,,,"March 29, 16",,2016-03-31,0.8,2016-03-07,0.8,2016-04-15
2015-12-29,,,,,,,,,,,"December 29, 15",,2015-12-31,0.77,2015-12-08,0.77,2016-01-15
2015-09-28,,,,,,,,,,,"September 28, 15",,2015-09-30,0.77,2015-09-14,0.77,2015-10-15
2015-06-26,,,,,,,,,,,"June 26, 15",,2015-06-30,0.77,2015-06-08,0.77,2015-07-15
2015-03-27,,,,,,,,,,,"March 27, 15",,2015-03-31,0.74,2015-03-16,0.74,2015-04-15
2014-12-29,,,,,,,,,,,"December 29, 14",,2014-12-31,0.74,2014-12-01,0.74,2015-01-15
2014-09-26,,,,,,,,,,,"September 26, 14",,2014-09-30,0.72,2014-09-15,0.72,2014-10-15
2014-06-26,,,,,,,,,,,"June 26, 14",,2014-06-30,0.72,2014-06-16,0.72,2014-07-15
2014-03-27,,,,,,,,,,,"March 27, 14",,2014-03-31,0.7,2014-03-17,0.7,2014-04-15
2013-12-27,,,,,,,,,,,"December 27, 13",,2013-12-31,0.68,2013-12-11,0.68,2014-01-15
2013-09-26,,,,,,,,,,,"September 26, 13",,2013-09-30,0.68,2013-09-10,0.68,2013-10-15
2013-06-26,,,,,,,,,,,"June 26, 13",,2013-06-28,0.65,2013-06-13,0.65,2013-07-15
2013-03-26,,,,,,,,,,,"March 26, 13",,2013-03-28,0.6,2013-03-14,0.6,2013-04-15
2012-12-27,,,,,,,,,,,"December 27, 12",,2012-12-31,0.56,2012-11-27,0.56,2013-01-15
2012-09-26,,,,,,,,,,,"September 26, 12",,2012-09-28,0.53,2012-09-10,0.53,2012-10-15
2012-06-27,,,,,,,,,,,"June 27, 12",,2012-06-29,0.51,2012-06-12,0.51,2012-07-16
2012-03-28,,,,,,,,,,,"March 28, 12",,2012-03-30,0.49,2012-03-08,0.49,2012-04-13
2011-12-28,,,,,,,,,,,"December 28, 11",,2011-12-30,0.49,2011-12-01,0.49,2012-01-17
2011-09-28,,,,,,,,,,,"September 28, 11",,2011-09-30,0.47,2011-09-14,0.47,2011-10-17
2011-06-28,,,,,,,,,,,"June 28, 11",,2011-06-30,0.45,2011-06-14,0.45,2011-07-15
2011-03-29,,,,,,,,,,,"March 29, 11",,2011-03-31,0.45,2011-03-22,0.45,2011-04-15
2010-12-29,,,,,,,,,,,"December 29, 10",,2010-12-31,0.45,2010-11-29,0.45,2011-01-17
2010-09-29,,,,,,,,,,,"September 29, 10",,2010-10-01,0.35,2010-09-14,0.35,2010-10-15
2010-06-29,,,,,,,,,,,"June 29, 10",,2010-07-01,0.35,2010-06-14,0.35,2010-07-15
2010-03-30,,,,,,,,,,,"March 30, 10",,2010-04-01,0.35,2010-03-16,0.35,2010-04-15
2009-12-29,,,,,,,,,,,"December 29, 09",,2009-12-31,0.35,2009-12-15,0.35,2010-01-15
2009-09-29,,,,,,,,,,,"September 29, 09",,2009-10-01,0.35,2009-09-15,0.35,2009-10-15
2009-06-29,,,,,,,,,,,"June 29, 09",,2009-07-01,0.35,2009-04-21,0.35,2009-07-15
2009-03-30,,,,,,,,,,,"March 30, 09",,2009-04-01,0.8,2009-03-16,0.8,2009-04-15
2008-12-30,,,,,,,,,,,"December 30, 08",,2009-01-02,0.8,2008-12-11,0.8,2009-01-15
2008-09-26,,,,,,,,,,,"September 26, 08",,2008-09-30,0.8,2008-09-19,0.8,2008-10-15
2008-06-27,,,,,,,,,,,"June 27, 08",,2008-07-01,0.8,2008-06-17,0.8,2008-07-15
2008-03-28,,,,,,,,,,,"March 28, 08",,2008-04-01,0.78,2008-03-20,0.78,2008-04-15
2007-12-28,,,,,,,,,,,"December 28, 07",,2008-01-02,0.78,2007-12-13,0.78,2008-01-15
2007-09-27,,,,,,,,,,,"September 27, 07",,2007-10-01,0.76,2007-09-19,0.76,2007-10-15
2007-06-28,,,,,,,,,,,"June 28, 07",,2007-07-02,0.76,2007-06-18,0.76,2007-07-13
2007-03-29,,,,,,,,,,,"March 29, 07",,2007-04-02,0.74,2007-03-23,0.74,2007-04-13
2006-12-28,,,,,,,,,,,"December 28, 06",,2007-01-02,0.74,2006-12-13,0.74,2007-01-15
2006-09-28,,,,,,,,,,,"September 28, 06",,2006-10-02,0.72,2006-09-22,0.72,2006-10-13
2006-06-29,,,,,,,,,,,"June 29, 06",,2006-07-03,0.7,2006-06-23,0.7,2006-07-14
2006-03-30,,,,,,,,,,,"March 30, 06",,2006-04-03,0.7,2006-03-24,0.7,2006-04-14
2005-12-28,,,,,,,,,,,"December 28, 05",,2006-01-02,0.7,2005-12-08,0.7,2006-01-13
2005-09-29,,,,,,,,,,,"September 29, 05",,2005-10-03,0.68,2005-09-20,0.68,2005-10-14
2005-06-29,,,,,,,,,,,"June 29, 05",,2005-07-01,0.68,2005-06-20,0.68,2005-07-15
2005-03-30,,,,,,,,,,,"March 30, 05",,2005-04-01,0.66,2005-03-18,0.66,2005-04-15
2004-12-30,,,,,,,,,,,"December 30, 04",,2005-01-03,0.66,2004-12-10,0.66,2005-01-14
2004-09-29,,,,,,,,,,,"September 29, 04",,2004-10-01,0.64,2004-09-22,0.64,2004-10-15
2004-06-30,,,,,,,,,,,"June 30, 04",,2004-07-02,0.62,2004-06-21,0.62,2004-07-15
2004-03-31,,,,,,,,,,,"March 31, 04",,2004-04-02,0.6,2004-03-16,0.6,2004-04-15
2003-12-30,,,,,,,,,,,"December 30, 03",,2004-01-02,0.58,2003-12-12,0.58,2004-01-15
2003-09-29,,,,,,,,,,,"September 29, 03",,2003-10-01,0.56,2003-09-10,0.56,2003-10-15
2003-07-01,,,,,,,,,,,"July 01, 03",,2003-07-03,0.53,2003-06-27,0.53,2003-07-14
2003-03-28,,,,,,,,,,,"March 28, 03",,2003-04-01,0.53,2003-03-14,0.53,2003-04-11
2002-12-31,,,,,,,,,,,"December 31, 02",,2003-01-03,0.5,2002-12-10,0.5,2003-01-13
2002-10-02,,,,,,,,,,,"October 02, 02",,2002-10-04,0.5,2002-09-17,0.5,2002-10-15
2002-07-02,,,,,,,,,,,"July 02, 02",,2002-07-05,0.5,2002-06-25,50,2002-07-15
2002-04-03,,,,,,,,,,,"April 03, 02",,2002-04-05,0.5,2002-03-11,50,2002-04-15
2002-01-02,,,,,,,,,,,"January 02, 02",,2002-01-04,0.46,2001-12-11,46,2002-01-15
2001-10-03,,,,,,,,,,,"October 03, 01",,2001-10-05,0.46,2001-09-25,46,2001-10-15
2001-07-03,,,,,,,,,,,"July 03, 01",,2001-07-06,0.46,2001-06-20,46,2001-07-16
2001-04-04,,,,,,,,,,,"April 04, 01",,2001-04-06,0.46,2001-03-27,46,2001-04-16
2001-01-02,,,,,,,,,,,"January 02, 01",,2001-01-04,0.43,2000-12-04,43,2001-01-15
2000-10-03,,,,,,,,,,,"October 03, 00",,2000-10-05,0.43,2000-09-25,43,2000-10-16
2000-06-30,,,,,,,,,,,"June 30, 00",,2000-07-05,0.43,2000-06-16,43,2000-07-14
2000-03-31,,,,,,,,,,,"March 31, 00",,2000-04-04,0.43,2000-03-21,43,2000-04-14
1999-12-31,,,,,,,,,,,"December 31, 99",,2000-01-04,0.43,1999-12-06,43,2000-01-14
1999-10-01,,,,,,,,,,,"October 01, 99",,1999-10-05,0.43,1999-09-24,43,1999-10-15
1999-06-30,,,,,,,,,,,"June 30, 99",,1999-07-02,0.43,1999-06-29,43,1999-07-15
1999-03-30,,,,,,,,,,,"March 30, 99",,1999-04-01,0.4,1999-03-16,40,1999-04-12
1998-12-31,,,,,,,,,,,"December 31, 98",,1999-01-05,0.4,1998-12-02,40,1999-01-15
1998-10-02,,,,,,,,,,,"October 02, 98",,1998-10-06,0.4,1998-09-29,40,1998-10-16
1998-07-02,,,,,,,,,,,"July 02, 98",,1998-07-07,0.4,1998-06-01,40,1998-07-17
1998-04-03,,,,,,,,,,,"April 03, 98",,1998-04-07,0.4,1998-03-04,40,1998-04-17
1998-01-07,,,,,,,,,,,"January 07, 98",,1998-01-09,0.4,1997-12-17,40,1998-01-16
1997-10-08,,,,,,,,,,,"October 08, 97",,1997-10-10,0.4,1997-09-25,40,1997-10-17
1997-07-02,,,,,,,,,,,"July 02, 97",,1997-07-07,0.1275,1997-06-30,12.75,1997-07-18
