date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,declarationDate,paymentDate,dividend,adjDividend,recordDate
2021-01-19,133.45,134.88,130.01,132.97,125.25,784341,784341,-0.48,-0.35969,132.8275,"January 19, 21",-0.0035969,,,,,
2021-01-15,134.21,134.64,131.17,133.66,125.9,811042,811042,-0.55,-0.40981,133.42,"January 15, 21",-0.0040981,,,,,
2021-01-14,135.18,136.21,134.45,134.8,126.97,677712,677712,-0.38,-0.28111,135.16,"January 14, 21",-0.0028111,,,,,
2021-01-13,134.38,136.23,134.1,134.95,127.11,972700,972700,0.57,0.42417,134.915,"January 13, 21",0.0042417,,,,,
2021-01-12,133.28,135.74,132.91,134.42,126.61,652423,652423,1.14,0.85534,134.0875,"January 12, 21",0.0085534,,,,,
2021-01-11,133.01,135.16,132.76,133.65,125.89,686400,686400,0.64,0.48117,133.645,"January 11, 21",0.0048117,,,,,
2021-01-08,132.19,135.74,132,134.59,126.77,999402,999402,2.4,1.82,133.63,"January 08, 21",0.0182,,,,,
2021-01-07,129.12,132.62,128.58,131.97,124.3,1482670,1482670,2.85,2.21,130.5725,"January 07, 21",0.0221,,,,,
2021-01-06,127.22,130.37,127.22,128.9,121.41,964220,964220,1.68,1.32,128.4275,"January 06, 21",0.0132,,,,,
2020-11-24,,,,,,,,,,,"November 24, 20",,2020-11-02,2020-12-10,0.4,0.4,2020-11-25
2020-08-24,,,,,,,,,,,"August 24, 20",,2020-08-05,2020-09-10,0.38,0.38,2020-08-25
2020-05-21,,,,,,,,,,,"May 21, 20",,2020-05-06,2020-06-10,0.38,0.38,2020-05-25
2020-02-24,,,,,,,,,,,"February 24, 20",,2020-02-06,2020-03-10,0.38,0.38,2020-02-25
2019-11-22,,,,,,,,,,,"November 22, 19",,2019-10-31,2019-12-10,0.38,0.38,2019-11-25
2019-08-23,,,,,,,,,,,"August 23, 19",,2019-07-31,2019-09-10,0.295,0.295,2019-08-26
2019-05-23,,,,,,,,,,,"May 23, 19",,2019-05-01,2019-06-11,0.295,0.295,2019-05-24
2019-02-22,,,,,,,,,,,"February 22, 19",,2019-02-07,2019-03-12,0.295,0.295,2019-02-25
2018-11-23,,,,,,,,,,,"November 23, 18",,2018-10-31,2018-12-10,0.295,0.295,2018-11-26
2018-08-23,,,,,,,,,,,"August 23, 18",,2018-08-02,2018-09-10,0.21,0.21,2018-08-24
2018-05-24,,,,,,,,,,,"May 24, 18",,2018-05-02,2018-06-11,0.21,0.21,2018-05-25
2018-02-23,,,,,,,,,,,"February 23, 18",,2018-02-07,2018-03-12,0.21,0.21,2018-02-26
2017-11-22,,,,,,,,,,,"November 22, 17",,2017-11-01,2017-12-11,0.21,0.21,2017-11-24
2017-08-23,,,,,,,,,,,"August 23, 17",,2017-08-03,2017-09-11,0.16,0.16,2017-08-25
2017-05-23,,,,,,,,,,,"May 23, 17",,2017-05-03,2017-06-12,0.16,0.16,2017-05-25
2017-02-22,,,,,,,,,,,"February 22, 17",,2017-02-07,2017-03-10,0.16,0.16,2017-02-24
2016-11-22,,,,,,,,,,,"November 22, 16",,2016-11-02,2016-12-12,0.16,0.16,2016-11-25
2016-08-23,,,,,,,,,,,"August 23, 16",,2016-08-03,2016-09-12,0.1075,0.1075,2016-08-25
2016-05-23,,,,,,,,,,,"May 23, 16",,2016-05-04,2016-06-10,0.1075,0.1075,2016-05-25
2016-02-23,,,,,,,,,,,"February 23, 16",,2016-02-09,2016-03-10,0.1075,0.1075,2016-02-25
2015-11-23,,,,,,,,,,,"November 23, 15",,2015-11-04,2015-12-10,0.1075,0.1075,2015-11-25
2015-08-21,,,,,,,,,,,"August 21, 15",,2015-08-03,2015-09-10,0.0675,0.0675,2015-08-25
2015-05-21,,,,,,,,,,,"May 21, 15",,2015-05-07,2015-06-10,0.0675,0.0675,2015-05-26
2015-02-23,,,,,,,,,,,"February 23, 15",,2015-02-10,2015-03-10,0.0675,0.0675,2015-02-25
2014-11-21,,,,,,,,,,,"November 21, 14",,2014-11-06,2014-12-10,0.0675,0.0675,2014-11-25
2014-08-21,,,,,,,,,,,"August 21, 14",,2014-08-01,2014-09-10,0.0425,0.0425,2014-08-25
2014-05-22,,,,,,,,,,,"May 22, 14",,2014-05-08,2014-06-10,0.0425,0.0425,2014-05-27
2014-02-21,,,,,,,,,,,"February 21, 14",,2014-02-13,2014-03-10,0.0425,0.0425,2014-02-25
2013-11-13,,,,,,,,,,,"November 13, 13",,2013-11-01,2013-12-02,0.0425,0.0425,2013-11-15
