date,label,adjDividend,dividend,recordDate,paymentDate,declarationDate,open,adjClose,unadjustedVolume,close,vwap,change,low,changeOverTime,volume,high,changePercent
2021-12-13,"December 13, 21",,,,,,114.32,111.11,4154600,115.01,114.64,0.69,113.74,0.0060357,4154600,115.49,0.60357
2021-12-10,"December 10, 21",,,,,,114.07,110.88,3817715,114.77,114.6125,0.701,113.71,0.0061366,3817715,115.9,0.61366
2021-12-09,"December 09, 21",,,,,,114.46,110.13,4041215,113.99,113.98,-0.47,112.77,-0.0041062,4041215,114.7,-0.41062
2021-12-08,"December 08, 21",,,,,,117.19,110.86,5767733,114.75,115.7075,-2.44,113.48,-0.0208,5767733,117.41,-2.08
2021-12-07,"December 07, 21",,,,,,115.87,113.18,6868056,117.15,116.3475,1.29,114.65,0.011,6868056,117.72,1.1
2021-12-06,"December 06, 21",,,,,,113.72,111.71,5042843,115.63,114.5875,1.91,112.76,0.0168,5042843,116.24,1.68
2021-12-03,"December 03, 21",,,,,,110.52,108.95,6010944,112.77,111.3275,2.25,109.03,0.0204,6010944,112.99,2.04
2021-12-02,"December 02, 21",,,,,,107.15,106.62,5829400,110.36,108.8725,3.21,106.86,0.03,5829400,111.12,3
2021-12-01,"December 01, 21",,,,,,110.48,103.1,4758305,106.72,108.805,-3.76,106.7,-0.034,4758305,111.32,-3.4
2021-11-30,"November 30, 21",,,,,,113.04,105.12,10010636,108.81,110.7725,-4.23,108.09,-0.0374,10010636,113.15,-3.74
2021-11-29,"November 29, 21",,,,,,113.56,109.56,6836000,113.4,112.805,-0.16,110.33,-0.0014089,6836000,113.93,-0.14089
2021-11-26,"November 26, 21",,,,,,114.74,109.68,4391800,113.53,114.1925,-1.21,113.13,-0.0105,4391800,115.37,-1.05
2021-11-24,"November 24, 21",,,,,,115.01,110.6,3552700,114.48,114.6125,-0.53,113.58,-0.0046083,3552700,115.38,-0.46083
2021-11-23,"November 23, 21",,,,,,113.49,111.55,4483000,115.46,114.4675,1.97,112.87,0.0174,4483000,116.05,1.74
2021-11-22,"November 22, 21",,,,,,116.07,109.99,5316404,113.85,114.9225,-2.22,113.68,-0.0191,5316404,116.09,-1.91
2021-11-19,"November 19, 21",,,,,,117.01,111.7,5741633,115.62,116.0025,-1.39,114.36,-0.0119,5741633,117.02,-1.19
2021-11-18,"November 18, 21",,,,,,116.72,113.01,4801413,116.98,116.605,0.26,115.29,0.0022276,4801413,117.43,0.22276
2021-11-17,"November 17, 21",,,,,,117.77,113.22,3494632,117.19,117.3425,-0.58,116.3,-0.0049249,3494632,118.11,-0.49249
2021-11-16,"November 16, 21",,,,,,118.51,114.35,4056900,118.36,118.545,-0.15,118.01,-0.0012657,4056900,119.3,-0.12657
2021-11-15,"November 15, 21",,,,,,117.99,113.78,5337023,117.77,117.455,-0.22,115.76,-0.0018646,5337023,118.3,-0.18646
2021-11-12,"November 12, 21",,,,,,118.89,114.23,2854079,118.24,118.605,-0.65,118.02,-0.0054672,2854079,119.27,-0.54672
2021-11-11,"November 11, 21",,,,,,119.34,114.45,3443937,118.47,118.995,-0.87,118.12,-0.0072901,3443937,120.05,-0.72901
2021-11-10,"November 10, 21",,,,,,119.65,115.5,3715023,119.55,120.15,-0.1,119.12,-0.000835771,3715023,122.28,-0.0835771
2021-11-09,"November 09, 21",,,,,,120.92,115.8,3889503,119.86,120.415,-1.06,119.19,-0.0087661,3889503,121.69,-0.87661
2021-11-08,"November 08, 21",,,,,,122.84,116.76,4437866,120.86,121.5975,-1.98,119.85,-0.0161,4437866,122.84,-1.61
2021-11-05,"November 05, 21",,,,,,123,118.51,5204800,122.67,122.9675,-0.33,121.79,-0.0026829,5204800,124.41,-0.26829
2021-11-04,"November 04, 21",,,,,,122.13,118.49,6250240,122.65,122.52,0.52,121.22,0.0042578,6250240,124.08,0.42578
2021-11-03,"November 03, 21",,,,,,122.12,117.81,9641800,121.94,122.455,-0.18,121.05,-0.001474,9641800,124.71,-0.1474
2021-11-02,"November 02, 21",,,,,,116.86,111.87,5446500,115.8,116.18,-1.06,114.76,-0.0090707,5446500,117.3,-0.90707
2021-11-01,"November 01, 21",,,,,,114.99,111.93,4044500,115.86,115.5325,0.87,114.89,0.0075659,4044500,116.39,0.75659
2021-10-29,"October 29, 21",,,,,,115.82,111.13,4175800,115.03,115.4675,-0.79,114.69,-0.0068209,4175800,116.33,-0.68209
2021-10-28,"October 28, 21",,,,,,116.89,112.11,3371100,116.04,116.55,-0.85,115.4,-0.0072718,3371100,117.87,-0.72718
2021-10-27,"October 27, 21",,,,,,116.32,112.67,3998200,116.62,116.6325,0.3,116.06,0.0025791,3998200,117.53,0.25791
2021-10-26,"October 26, 21",,,,,,116.59,112.42,4600800,116.36,116.805,-0.23,116.29,-0.0019727,4600800,117.98,-0.19727
2021-10-25,"October 25, 21",,,,,,116.77,112,5940100,115.93,116.375,-0.8361,115.83,-0.0071936,5940100,116.97,-0.71936
2021-10-22,"October 22, 21",,,,,,117.4,112.91,5213700,116.87,116.9875,-0.53,116.17,-0.0045145,5213700,117.51,-0.45145
2021-10-21,"October 21, 21",,,,,,121.6,112.89,6744831,116.85,119.2025,-4.75,116.43,-0.0391,6744831,121.93,-3.91
2021-10-20,"October 20, 21",,,,,,119.08,117.81,5876206,121.94,120.6675,2.86,118.99,0.024,5876206,122.66,2.4
2021-10-19,"October 19, 21",,,,,,117.61,114.54,3426514,118.56,117.91,0.95,116.82,0.0080775,3426514,118.65,0.80775
2021-10-18,"October 18, 21",,,,,,117.06,113.4,4377741,117.38,117.1925,0.325,116.13,0.0027336,4377741,118.2,0.27336
2021-10-15,"October 15, 21",,,,,,119.61,113.57,4453810,117.56,118.6825,-2.05,117.22,-0.0171,4453810,120.34,-1.71
2021-10-14,"October 14, 21",,,,,,118.09,115.22,9698818,119.26,118.6625,1.17,117.61,0.0099077,9698818,119.69,0.99077
2021-10-13,"October 13, 21",,,,,,117.16,112.51,6845992,116.46,116.9125,-0.7,116,-0.0059747,6845992,118.03,-0.59747
2021-10-12,"October 12, 21",,,,,,117.59,112.34,7095714,116.28,117.15,-1.31,116.15,-0.0111,7095714,118.58,-1.11
2021-10-11,"October 11, 21",,,,,,120.98,113.22,9884200,117.19,119.1825,-3.79,116.96,-0.0313,9884200,121.6,-3.13
2021-10-08,"October 08, 21",,,,,,123.64,117.11,5975966,121.22,122.275,-2.42,120.6,-0.0196,5975966,123.64,-1.96
2021-10-07,"October 07, 21",,,,,,125.67,119,5431967,123.18,124.4475,-2.49,122.81,-0.0198,5431967,126.13,-1.98
2021-10-06,"October 06, 21",,,,,,124.25,120.38,4160458,124.6,124.2175,0.35,123.3,0.0028169,4160458,124.72,0.28169
2021-10-05,"October 05, 21",,,,,,125.09,121.15,3051218,125.4,125.2425,0.31,124.29,0.0024782,3051218,126.19,0.24782
2021-10-04,"October 04, 21",,,,,,126.81,121.21,4753000,125.46,126.19,-1.35,124.74,-0.0106,4753000,127.75,-1.06
2021-10-01,"October 01, 21",,,,,,127.08,122.46,4126748,126.76,127.11,-0.32,126.29,-0.0025181,4126748,128.31,-0.25181
2021-09-30,"September 30, 21",,,,,,128.83,123.43,4541985,127.76,128.2425,-1.07,127.11,-0.0083055,4541985,129.27,-0.83055
2021-09-29,"September 29, 21",,,,,,126.55,123.76,4398500,128.1,127.35,1.55,126,0.0122,4398500,128.75,1.22
2021-09-28,"September 28, 21",,,,,,126.72,122.03,4517998,126.31,126.65,-0.41,125.86,-0.0032355,4517998,127.71,-0.32355
2021-09-27,"September 27, 21",,,,,,128.73,123.45,3888500,127.78,128.145,-0.95,127.25,-0.0073798,3888500,128.82,-0.73798
2021-09-24,"September 24, 21",,,,,,130.17,125.04,3712062,129.43,129.8475,-0.74,129.05,-0.0056849,3712062,130.74,-0.56849
2021-09-23,"September 23, 21",,,,,,128.26,126.5,8177267,130.94,129.775,2.68,128.01,0.0209,8177267,131.89,2.09
2021-09-22,"September 22, 21",,,,,,125.76,123.4,6952830,127.73,126.795,1.97,125.45,0.0157,6952830,128.24,1.57
2021-09-21,"September 21, 21",,,,,,126.45,120.67,5908000,124.9,125.925,-1.55,124.85,-0.0123,5908000,127.5,-1.23
2021-09-20,"September 20, 21",,,,,,127.01,121.37,7916034,125.63,126.32,-1.37,124.67,-0.0109,7916034,127.97,-1.09
2021-09-17,"September 17, 21",,,,,,128.88,123.66,8304345,128,128.285,-0.88,127.03,-0.0068281,8304345,129.23,-0.68281
2021-09-16,"September 16, 21",,,,,,127.4,124.54,9045100,128.91,127.975,1.51,125.96,0.0119,9045100,129.63,1.19
2021-09-15,"September 15, 21",,,,,,128.56,122.76,8735700,127.07,127.455,-1.49,125.35,-0.0116,8735700,128.84,-1.16
2021-09-14,"September 14, 21",,,,,,130.92,124.55,6053800,128.92,129.7625,-2,127.97,-0.0153,6053800,131.24,-1.53
2021-09-13,"September 13, 21",,,,,,131.9,125.61,6763232,130.02,130.915,-1.88,129.57,-0.0143,6763232,132.17,-1.43
2021-09-10,"September 10, 21",,,,,,131.77,126.38,6570126,130.81,130.965,-0.9608,129.07,-0.0072854,6570126,132.21,-0.72854
2021-09-09,"September 09, 21",,,,,,131.2,126.98,8684000,131.44,131.6575,0.24,130.24,0.0018293,8684000,133.75,0.18293
2021-09-08,"September 08, 21",,,,,,134.66,129.14,6635742,133.67,133.83,-0.99,132.33,-0.0073518,6635742,134.66,-0.73518
2021-09-07,"September 07, 21",,,,,,136.09,129.91,4404717,134.47,135.3925,-1.62,134.22,-0.0119,4404717,136.79,-1.19
2021-09-03,"September 03, 21",,,,,,136.37,131.39,2448839,136,136.07,-0.37,135.42,-0.0027132,2448839,136.49,-0.27132
2021-09-02,"September 02, 21",,,,,,138.22,131.52,3807972,136.13,136.915,-2.09,135.05,-0.0151,3807972,138.26,-1.51
2021-09-01,"September 01, 21",,,,,,137.63,133.07,2754993,137.74,137.8875,0.11,137.38,0.0007992444,2754993,138.8,0.07992444
2021-08-31,"August 31, 21",,,,,,137.53,132.38,4458900,137.02,137.275,-0.51,136.57,-0.0037083,4458900,137.98,-0.37083
2021-08-30,"August 30, 21",,,,,,136.93,133.23,3628600,137.9,137.2575,0.97,135.62,0.0070839,3628600,138.58,0.70839
2021-08-27,"August 27, 21",,,,,,137.89,133.69,3351815,138.38,138.025,0.49,137.18,0.0035536,3351815,138.65,0.35536
2021-08-26,"August 26, 21",,,,,,140.55,132.92,4204815,137.58,139.025,-2.97,137.42,-0.0211,4204815,140.55,-2.11
2021-08-25,"August 25, 21",,,,,,142.32,135.12,3633557,139.86,141.075,-2.46,139.8,-0.0173,3633557,142.32,-1.73
2021-08-24,"August 24, 21",,,,,,142.3,137.67,2367313,142.5,142.4125,0.2,141.76,0.0014055,2367313,143.09,0.14055
2021-08-23,"August 23, 21",,,,,,141.51,137.71,3186783,142.54,142.055,1.03,141.2,0.0072786,3186783,142.97,0.72786
2021-08-20,"August 20, 21",,,,,,141.02,137,3274009,141.81,141.62,0.79,140.37,0.005602,3274009,143.28,0.5602
2021-08-19,"August 19, 21",,,,,,139.6,136.11,3799060,140.89,140.3775,1.29,139.42,0.0092407,3799060,141.6,0.92407
2021-08-18,"August 18, 21",,,,,,140.24,135.09,4480037,139.83,140.38,-0.41,139.68,-0.0029236,4480037,141.77,-0.29236
2021-08-17,"August 17, 21",,,,,,140.55,135.9,4718500,140.67,140.7875,0.12,140.08,0.0008537887,4718500,141.85,0.08537887
2021-08-16,"August 16, 21",,,,,,141,135.96,7115666,140.73,140.9175,-0.27,139.28,-0.0019149,7115666,142.66,-0.19149
2021-08-13,"August 13, 21",,,,,,144.3,140.03,2618232,144.94,144.665,0.64,144.07,0.0044352,2618232,145.35,0.44352
2021-08-12,"August 12, 21",,,,,,144.96,139.83,2224016,144.74,144.945,-0.22,144.69,-0.0015177,2224016,145.39,-0.15177
2021-08-11,"August 11, 21",,,,,,143.31,139.69,2417833,144.59,143.9,1.28,142.94,0.0089317,2417833,144.76,0.89317
2021-08-10,"August 10, 21",,,,,,143.29,138.35,2608482,143.2,143.2,-0.095,142.48,-0.0006280969,2608482,143.83,-0.06280969
2021-08-09,"August 09, 21",,,,,,142.8,138.14,4645966,142.99,143.12,0.19,142.69,0.0013305,4645966,144,0.13305
2021-08-06,"August 06, 21",,,,,,141.99,137.41,5236813,142.23,142.1125,0.24,141.47,0.0016903,5236813,142.76,0.16903
2021-08-05,"August 05, 21",,,,,,142.82,137.12,4369100,141.93,142.4875,-0.89,141.7,-0.0062316,4369100,143.5,-0.62316
2021-08-04,"August 04, 21",,,,,,143.87,137.4,4615287,142.22,143.16,-1.65,142.15,-0.0115,4615287,144.4,-1.15
2021-08-03,"August 03, 21",,,,,,145.08,139.6,3953600,144.5,144.7675,-0.58,144.03,-0.0039978,3953600,145.46,-0.39978
2021-08-02,"August 02, 21",,,,,,144.87,140,4333512,144.91,144.7725,0.04,144.02,0.0002761096,4333512,145.29,0.02761096
2021-07-30,"July 30, 21",,,,,,143,139.14,6600310,144.02,143.35,1.02,141.2,0.0071329,6600310,145.18,0.71329
2021-07-29,"July 29, 21",,,,,,145.5,139.73,4198600,144.63,145.1875,-0.87,143.7,-0.0059794,4198600,146.92,-0.59794
2021-07-28,"July 28, 21",,,,,,145,140.2,2975071,145.12,144.9775,0.12,144.3,0.0008275862,2975071,145.49,0.08275862
2021-07-27,"July 27, 21",,,,,,144.85,139.91,4110430,144.82,144.575,-0.03,143.56,-0.0002071108,4110430,145.07,-0.02071108
2021-07-26,"July 26, 21",,,,,,143.63,140.06,3705900,144.97,144.4875,1.34,143.63,0.0093295,3705900,145.72,0.93295
2021-07-23,"July 23, 21",,,,,,145.43,139.12,4278384,144,144.69,-1.43,143.9,-0.0098329,4278384,145.43,-0.98329
2021-07-22,"July 22, 21",,,,,,144.66,139.84,4335913,144.75,144.1975,0.09,142.44,0.0006221485,4335913,144.94,0.06221485
2021-07-21,"July 21, 21",,,,,,143.99,139.67,4700015,144.57,144.5825,0.58,143.65,0.0040281,4700015,146.12,0.40281
2021-07-20,"July 20, 21",,,,,,144.79,139.5,7189700,144.4,144.7475,-0.39,144.11,-0.0026936,7189700,145.69,-0.26936
2021-07-19,"July 19, 21",,,,,,147.5,139.71,7154748,144.61,145.9025,-2.89,143.29,-0.0196,7154748,148.21,-1.96
2021-07-16,"July 16, 21",,,,,,148.09,144.35,2476759,149.41,148.9475,1.32,148.09,0.0089135,2476759,150.2,0.89135
2021-07-15,"July 15, 21",,,,,,149.34,143.31,3348644,148.34,148.9825,-0.9972,148.11,-0.0066961,3348644,150.14,-0.66961
2021-07-14,"July 14, 21",,,,,,148.49,143.85,2316703,148.9,148.8125,0.41,148.02,0.0027611,2316703,149.84,0.27611
2021-07-13,"July 13, 21",,,,,,146.81,142.76,2583001,147.77,147.57,0.96,146.11,0.0065391,2583001,149.59,0.65391
2021-07-12,"July 12, 21",,,,,,146.19,141.92,2007989,146.9,146.4025,0.71,145.33,0.0048567,2007989,147.19,0.48567
2021-07-09,"July 09, 21",,,,,,145.89,141.06,3245325,146.01,145.925,0.12,144.51,0.0008225375,3245325,147.29,0.08225375
2021-07-08,"July 08, 21",,,,,,147.52,141.88,2407500,146.86,147.1025,-0.6572,146.01,-0.004474,2407500,148.02,-0.4474
2021-07-07,"July 07, 21",,,,,,146.72,143.02,1777474,148.04,147.1175,1.32,145.57,0.0089967,1777474,148.14,0.89967
2021-07-06,"July 06, 21",,,,,,146.15,141.78,2357478,146.75,146.245,0.6,145.15,0.0041054,2357478,146.93,0.41054
2021-07-02,"July 02, 21",,,,,,145.94,141.33,2603485,146.29,146.065,0.35,145.32,0.0023982,2603485,146.71,0.23982
2021-07-01,"July 01, 21",,,,,,144.54,140.41,2655337,145.34,144.9175,0.8,144.29,0.0055348,2655337,145.5,0.55348
2021-06-30,"June 30, 21",,,,,,145.21,139.92,3139044,144.83,144.8975,-0.38,144.23,-0.0026169,3139044,145.32,-0.26169
2021-06-29,"June 29, 21",,,,,,144.69,140.07,3197200,144.99,144.79,0.3,144.14,0.0020734,3197200,145.34,0.20734
2021-06-28,"June 28, 21",,,,,,145.27,140.12,2826159,145.04,145.075,-0.23,144.41,-0.0015833,2826159,145.58,-0.15833
2021-06-25,"June 25, 21",,,,,,145.79,140.41,3376436,145.34,145.5425,-0.45,144.8,-0.0030866,3376436,146.24,-0.30866
2021-06-24,"June 24, 21",,,,,,145.38,140.66,2181600,145.6,145.48,0.22,144.87,0.0015133,2181600,146.07,0.15133
2021-06-23,"June 23, 21",,,,,,145.4,140.11,2416200,145.03,145.155,-0.37,144.51,-0.0025447,2416200,145.68,-0.25447
2021-06-22,"June 22, 21",,,,,,145.71,140.88,2621930,145.82,145.635,0.11,145.01,0.0007549242,2621930,146,0.07549242
2021-06-21,"June 21, 21",,,,,,145.97,140.72,3801916,145.66,145.725,-0.31,145.08,-0.0021237,3801916,146.19,-0.21237
2021-06-18,"June 18, 21",,,,,,146.23,139.79,5430900,144.7,145.4275,-1.53,144.29,-0.0105,5430900,146.49,-1.05
2021-06-17,"June 17, 21",,,,,,144.99,141.49,3494600,146.45,146.0325,1.46,144.81,0.0101,3494600,147.88,1.01
2021-06-16,"June 16, 21",,,,,,145.8,140,4184100,144.91,145.0625,-0.89,143.26,-0.0061043,4184100,146.28,-0.61043
2021-06-15,"June 15, 21",,,,,,145.38,140.74,3169605,145.68,145.7075,0.3,145.01,0.0020636,3169605,146.76,0.20636
2021-06-14,"June 14, 21",,,,,,144.99,140.34,3477876,145.26,145.095,0.27,144.56,0.0018622,3477876,145.57,0.18622
2021-06-11,"June 11, 21",,,,,,146.58,140.42,4072850,145.35,145.7375,-1.23,144.37,-0.0083913,4072850,146.65,-0.83913
2021-06-10,"June 10, 21",,,,,,147.6,141.54,3592200,146.51,147.2575,-1.09,146.22,-0.0073848,3592200,148.7,-0.73848
2021-06-09,"June 09, 21",,,,,,145.59,142.28,4125035,147.27,146.6,1.68,145.59,0.0115,4125035,147.95,1.15
2021-06-08,"June 08, 21",,,,,,143.9,140.46,4960601,145.39,144.7175,1.49,143.9,0.0104,4960601,145.68,1.04
2021-06-07,"June 07, 21",,,,,,143.91,138.65,2758231,143.51,143.8,-0.4,142.96,-0.0027795,2758231,144.82,-0.27795
2021-06-04,"June 04, 21",,,,,,142.99,139.61,3484039,144.51,143.6925,1.52,142.5,0.0106,3484039,144.77,1.06
2021-06-03,"June 03, 21",,,,,,140.22,137.5,4503705,142.32,141.355,2.1,140.02,0.015,4503705,142.86,1.5
2021-06-02,"June 02, 21",,,,,,141.8,136.2,3589665,140.98,141.2075,-0.82,139.94,-0.0057828,3589665,142.11,-0.57828
2021-06-01,"June 01, 21",,,,,,141.66,136.9,3752704,141.7,141.93,0.04,141.45,0.0002823662,3752704,142.91,0.02823662
2021-05-28,"May 28, 21",,,,,,141.81,136.65,4197731,141.45,141.8175,-0.3599,141.41,-0.0025386,4197731,142.6,-0.25386
2021-05-27,"May 27, 21",,,,,,140.48,136.52,8141100,141.31,140.94,0.83,139.81,0.0059083,8141100,142.16,0.59083
2021-05-26,"May 26, 21",,,,,,136.78,134.92,6267104,139.65,138.4825,2.87,136.63,0.021,6267104,140.87,2.1
2021-05-25,"May 25, 21",,,,,,137.97,132.12,6094300,136.76,137.585,-1.21,136.73,-0.00877,6094300,138.88,-0.877
2021-05-24,"May 24, 21",,,,,,136.6,133.06,4432041,137.73,137.2325,1.13,136.19,0.0082723,4432041,138.41,0.82723
2021-05-21,"May 21, 21",,,,,,137.34,131.44,3719000,136.05,136.6525,-1.29,135.79,-0.0093927,3719000,137.43,-0.93927
2021-05-20,"May 20, 21",,,,,,134.59,131.54,4445979,136.16,135.4325,1.57,134.3,0.0117,4445979,136.68,1.17
2021-05-19,"May 19, 21",,,,,,133.67,129.8,6709200,134.35,133.795,0.68,132.49,0.0050872,6709200,134.67,0.50872
2021-05-18,"May 18, 21",,,,,,139.98,130.42,8235639,135,137.455,-4.98,134.86,-0.0356,8235639,139.98,-3.56
2021-05-17,"May 17, 21",,,,,,140.15,135.45,5452200,140.2,139.9975,0.05,139.17,0.0003567606,5452200,140.47,0.03567606
2021-05-14,"May 14, 21",,,,,,139.06,136.72,5331130,141.52,140.6,2.46,138.73,0.0177,5331130,143.09,1.77
2021-05-13,"May 13, 21",,,,,,137.07,133.44,3737977,138.12,137.685,1.05,136.45,0.0076603,3737977,139.1,0.76603
2021-05-12,"May 12, 21",,,,,,135.98,132.01,3903568,136.64,136.4625,0.66,135.85,0.0048537,3903568,137.38,0.48537
2021-05-11,"May 11, 21",,,,,,135.11,133.32,3151621,138,136.5075,2.89,134.67,0.0214,3151621,138.25,2.14
2021-05-10,"May 10, 21",,,,,,138.33,131.21,5251600,135.81,137.3875,-2.52,135.69,-0.0182,5251600,139.72,-1.82
2021-05-07,"May 07, 21",,,,,,138.58,134.4,5831552,139.12,139.06,0.54,138.35,0.0038967,5831552,140.19,0.38967
2021-05-06,"May 06, 21",,,,,,133.68,134.17,8150200,138.88,135.9375,5.2,132.21,0.0389,8150200,138.98,3.89
2021-05-05,"May 05, 21",,,,,,131.46,129.58,8802928,134.13,133.085,2.67,131.42,0.0203,8802928,135.33,2.03
2021-05-04,"May 04, 21",,,,,,130.83,124.12,4891800,128.48,129.3825,-2.35,127.09,-0.018,4891800,131.13,-1.8
2021-05-03,"May 03, 21",,,,,,132.58,126.99,4192300,131.45,131.93,-1.13,130.91,-0.0085232,4192300,132.78,-0.85232
2021-04-30,"April 30, 21",,,,,,133.05,127.65,4138415,132.13,132.4675,-0.92,131.51,-0.0069147,4138415,133.18,-0.69147
2021-04-29,"April 29, 21",,,,,,132.15,129.47,3402002,134.01,133.095,1.86,132.15,0.0141,3402002,134.07,1.41
2021-04-28,"April 28, 21",,,,,,132.35,127.6,2011401,132.08,132.15,-0.27,131.53,-0.00204,2011401,132.64,-0.204
2021-04-27,"April 27, 21",,,,,,133.11,128.41,3008600,132.92,132.6875,-0.19,131.48,-0.0014274,3008600,133.24,-0.14274
2021-04-26,"April 26, 21",,,,,,133.41,128.01,2721749,132.5,132.8075,-0.91,131.91,-0.0068211,2721749,133.41,-0.68211
2021-04-23,"April 23, 21",,,,,,131.75,128.8,3025541,133.32,132.595,1.57,131.4,0.0119,3025541,133.91,1.19
2021-04-22,"April 22, 21",,,,,,132,127.26,3324500,131.73,131.8,-0.27,130.59,-0.0020455,3324500,132.88,-0.20455
2021-04-21,"April 21, 21",,,,,,130.96,127.64,3368400,132.12,131.3475,1.16,129.81,0.0088577,3368400,132.5,0.88577
2021-04-20,"April 20, 21",,,,,,131.7,126.12,3332400,130.55,130.6075,-1.15,128.48,-0.008732,3332400,131.7,-0.8732
2021-04-19,"April 19, 21",,,,,,133.59,127.52,2575824,131.99,132.785,-1.6,131.92,-0.012,2575824,133.64,-1.2
2021-04-16,"April 16, 21",,,,,,131.99,128.54,3540286,133.05,132.4775,1.06,131.32,0.0080309,3540286,133.55,0.80309
2021-04-15,"April 15, 21",,,,,,131.1,127.01,3241245,131.47,131.1225,0.37,130.12,0.0028223,3241245,131.8,0.28223
2021-04-14,"April 14, 21",,,,,,130.68,125.5,2921544,129.9,130.245,-0.78,129.61,-0.0059688,2921544,130.79,-0.59688
2021-04-13,"April 13, 21",,,,,,130.3,126.36,4516400,130.79,130.49,0.49,129.67,0.0037606,4516400,131.2,0.37606
2021-04-12,"April 12, 21",,,,,,128.49,126.33,2435800,130.76,129.62,2.27,128.23,0.0177,2435800,131,1.77
2021-04-09,"April 09, 21",,,,,,130.53,124.66,2388312,129.03,129.5675,-1.5,128.18,-0.0115,2388312,130.53,-1.15
2021-04-08,"April 08, 21",,,,,,130.88,125.7,2422809,130.11,130.3775,-0.77,129.61,-0.0058833,2422809,130.91,-0.58833
2021-04-07,"April 07, 21",,,,,,130.91,125.61,3057107,130.02,130.28,-0.89,129.09,-0.0067986,3057107,131.1,-0.67986
2021-04-06,"April 06, 21",,,,,,130.37,126.97,4906642,131.43,131.04,1.06,130.37,0.0081307,4906642,131.99,0.81307
2021-04-05,"April 05, 21",,,,,,128.47,126.95,4316131,131.4,129.94,2.93,128.23,0.0228,4316131,131.66,2.28
2021-04-01,"April 01, 21",,,,,,125.86,123.32,4281700,127.65,126.505,1.79,124.85,0.0142,4281700,127.66,1.42
2021-03-31,"March 31, 21",,,,,,124.25,121.04,4160400,125.29,124.905,1.04,124.15,0.0083702,4160400,125.93,0.83702
2021-03-30,"March 30, 21",,,,,,123.53,120.41,4592512,124.64,123.96,1.11,122.28,0.0089857,4592512,125.39,0.89857
2021-03-29,"March 29, 21",,,,,,122.56,119.27,3256000,123.46,123.1475,0.9,121.9,0.0073433,3256000,124.67,0.73433
2021-03-26,"March 26, 21",,,,,,123.87,118.82,4274705,122.99,123.15,-0.88,121.02,-0.0071042,4274705,124.72,-0.71042
2021-03-25,"March 25, 21",,,,,,124.21,119.29,4259300,123.48,123.28,-0.73,121.15,-0.0058771,4259300,124.28,-0.58771
2021-03-24,"March 24, 21",,,,,,125.28,118.21,3673104,122.36,123.8125,-2.92,122.31,-0.0233,3673104,125.3,-2.33
2021-03-23,"March 23, 21",,,,,,126.94,120.17,3653238,124.39,125.72,-2.55,124.22,-0.0201,3653238,127.33,-2.01
2021-03-22,"March 22, 21",,,,,,124.66,121.83,4851005,126.11,125.6275,1.45,124.64,0.0116,4851005,127.1,1.16
2021-03-19,"March 19, 21",,,,,,124.73,119.98,8848346,124.19,124.3975,-0.54,122.96,-0.0043294,8848346,125.71,-0.43294
2021-03-18,"March 18, 21",,,,,,125.38,120.68,3835061,124.91,125.4125,-0.465,124.82,-0.0037486,3835061,126.54,-0.37486
2021-03-17,"March 17, 21",,,,,,126.33,122.98,3471800,127.3,126.7925,0.97,125.52,0.0076783,3471800,128.02,0.76783
2021-03-16,"March 16, 21",,,,,,125.8,123.45,4433200,127.78,126.8075,1.98,124.84,0.0157,4433200,128.81,1.57
2021-03-15,"March 15, 21",,,,,,128.32,121.37,5601115,125.63,126.65,-2.69,124.08,-0.021,5601115,128.57,-2.1
2021-03-12,"March 12, 21",,,,,,126.57,122.81,6122524,127.12,126.51,0.55,124.68,0.0043454,6122524,127.67,0.43454
2021-03-11,"March 11, 21",,,,,,127.86,121.72,8824500,125.99,126.9825,-1.87,123.88,-0.0146,8824500,130.2,-1.46
2021-03-10,"March 10, 21",,,,,,128.43,123.09,4027800,127.41,127.755,-1.02,126.06,-0.0079421,4027800,129.12,-0.79421
2021-03-09,"March 09, 21",,,,,,129.02,122.03,6409500,126.31,127.6575,-2.71,125.46,-0.021,6409500,129.84,-2.1
2021-03-08,"March 08, 21",,,,,,124.09,122.75,7416016,127.06,125.865,2.97,123.85,0.0239,7416016,128.46,2.39
2021-03-05,"March 05, 21",,,,,,120.02,120.45,7944302,124.68,122.1475,4.66,118.54,0.0388,7944302,125.35,3.88
2021-03-04,"March 04, 21",,,,,,119.19,114.59,4884200,118.61,119.1825,-0.58,117.41,-0.0048662,4884200,121.52,-0.48662
2021-03-03,"March 03, 21",,,,,,121.44,114.81,5390215,118.84,120.21,-2.6,118.62,-0.0214,5390215,121.94,-2.14
2021-03-02,"March 02, 21",,,,,,123.9,118.3,4797734,122.45,123.3325,-1.45,122.42,-0.0117,4797734,124.56,-1.17
2021-03-01,"March 01, 21",,,,,,120.31,119.38,5813819,123.57,122.02,3.26,120.27,0.0271,5813819,123.93,2.71
2021-02-26,"February 26, 21",,,,,,119.75,115.9,5118000,119.97,120.065,0.22,118.88,0.0018372,5118000,121.66,0.18372
2021-02-25,"February 25, 21",,,,,,124.49,116.79,11337300,120.89,122.615,-3.6,119.74,-0.0289,11337300,125.34,-2.89
2021-02-24,"February 24, 21",,,,,,117.72,115.33,4425000,119.38,118.345,1.66,116.77,0.0141,4425000,119.51,1.41
