date,label,adjDividend,dividend,recordDate,paymentDate,declarationDate,vwap,unadjustedVolume,high,changeOverTime,close,open,change,low,changePercent,adjClose,volume
2021-01-28,"January 28, 21",,,,,,159.065,827700,162.62,0.0175,159.79,157.04,2.75,156.81,1.75,144.87,827700
2021-01-27,"January 27, 21",,,,,,157.3025,963300,158.9,-0.0092926,156.72,158.19,-1.47,155.4,-0.92926,142.08,963300
2021-01-26,"January 26, 21",,,,,,159.755,1056400,160.82,-0.0058658,159.31,160.25,-0.94,158.64,-0.58658,144.43,1056400
2021-01-25,"January 25, 21",,,,,,161.3875,928148,163.56,0.0020512,161.21,160.88,0.33,159.9,0.20512,146.15,928148
2021-01-22,"January 22, 21",,,,,,160.5225,674156,161.72,0.0029294,160.91,160.44,0.47,159.02,0.29294,145.88,674156
2021-01-21,"January 21, 21",,,,,,161.97,785324,163.99,-0.0135,160.9,163.1,-2.2,159.89,-1.35,145.87,785324
2021-01-20,"January 20, 21",,,,,,161.2675,1051009,163.87,0.0263,163.4,159.22,4.18,158.58,2.63,148.14,1051009
2021-01-19,"January 19, 21",,,,,,159.68,873100,160.92,-0.0096997,159.27,160.83,-1.56,157.7,-0.96997,144.39,873100
2021-01-15,"January 15, 21",,,,,,158.645,946600,160.3,0.0137,159.72,157.56,2.16,157,1.37,144.8,946600
2021-01-14,"January 14, 21",,,,,,158.6175,712400,159.68,-0.0095286,158,159.52,-1.52,157.27,-0.95286,143.24,712400
2021-01-13,"January 13, 21",,,,,,158.43,898242,161.2,0.0197,159.69,156.6,3.09,156.23,1.97,144.77,898242
2021-01-12,"January 12, 21",,,,,,156.6375,1128800,159.11,-0.0035081,156.23,156.78,-0.55,154.43,-0.35081,141.64,1128800
2021-01-11,"January 11, 21",,,,,,156.2025,812300,157.55,0.0017907,156.64,156.36,0.28,154.26,0.17907,142.01,812300
2021-01-08,"January 08, 21",,,,,,154.485,1367400,157.37,0.0322,156.98,152.09,4.89,151.5,3.22,142.32,1367400
2021-01-07,"January 07, 21",,,,,,153.1,851584,154.59,-0.0114,152.13,153.89,-1.76,151.79,-1.14,137.92,851584
2021-01-06,"January 06, 21",,,,,,152.1075,1206211,153.73,0.0038213,152.36,151.78,0.58,150.56,0.38213,138.13,1206211
2020-11-09,"November 09, 20",0.55,0.55,2020-11-10,2020-12-02,2020-10-26,,,,,,,,,,,
2020-08-11,"August 11, 20",0.55,0.55,2020-08-12,2020-09-01,2020-07-29,,,,,,,,,,,
2020-05-11,"May 11, 20",0.55,0.55,2020-05-12,2020-06-02,2020-04-29,,,,,,,,,,,
2020-02-06,"February 06, 20",0.5,0.5,2020-02-07,2020-03-04,2019-12-06,,,,,,,,,,,
2019-11-08,"November 08, 19",0.5,0.5,2019-11-12,2019-12-04,2019-10-29,,,,,,,,,,,
2019-08-08,"August 08, 19",0.5,0.5,2019-08-09,2019-09-04,2019-07-26,,,,,,,,,,,
2019-05-10,"May 10, 19",0.5,0.5,2019-05-13,2019-06-04,2019-04-17,,,,,,,,,,,
2019-02-06,"February 06, 19",0.455,0.455,2019-02-07,2019-03-01,2018-12-07,,,,,,,,,,,
2018-11-08,"November 08, 18",0.455,0.455,2018-11-12,2018-12-04,2018-10-30,,,,,,,,,,,
2018-08-09,"August 09, 18",0.455,0.455,2018-08-10,2018-09-04,2018-07-27,,,,,,,,,,,
2018-05-10,"May 10, 18",0.455,0.455,2018-05-11,2018-06-01,2018-04-20,,,,,,,,,,,
2018-02-06,"February 06, 18",0.415,0.415,2018-02-07,2018-03-01,2017-12-08,,,,,,,,,,,
2017-11-09,"November 09, 17",0.415,0.415,2017-11-10,2017-12-01,2017-10-31,,,,,,,,,,,
2017-08-07,"August 07, 17",0.415,0.415,2017-08-09,2017-09-01,2017-07-28,,,,,,,,,,,
2017-05-03,"May 03, 17",0.415,0.415,2017-05-05,2017-06-01,2017-04-21,,,,,,,,,,,
2017-02-03,"February 03, 17",0.375,0.375,2017-02-07,2017-03-01,2016-12-09,,,,,,,,,,,
2016-11-07,"November 07, 16",0.375,0.375,2016-11-09,2016-12-01,2016-10-28,,,,,,,,,,,
2016-08-04,"August 04, 16",0.375,0.375,2016-08-08,2016-09-01,2016-07-29,,,,,,,,,,,
2016-05-05,"May 05, 16",0.375,0.375,2016-05-09,2016-06-01,2016-04-22,,,,,,,,,,,
2016-02-04,"February 04, 16",0.34,0.34,2016-02-08,2016-03-01,2015-12-11,,,,,,,,,,,
2015-11-05,"November 05, 15",0.34,0.34,2015-11-09,2015-12-01,2015-10-30,,,,,,,,,,,
2015-08-06,"August 06, 15",0.34,0.34,2015-08-10,2015-09-01,2015-07-24,,,,,,,,,,,
2015-05-07,"May 07, 15",0.34,0.34,2015-05-11,2015-06-01,2015-04-28,,,,,,,,,,,
2015-02-05,"February 05, 15",0.31,0.31,2015-02-09,2015-03-02,2014-12-12,,,,,,,,,,,
2014-11-06,"November 06, 14",0.31,0.31,2014-11-10,2014-12-01,2014-09-19,,,,,,,,,,,
2014-08-07,"August 07, 14",0.31,0.31,2014-08-11,2014-09-02,2014-07-30,,,,,,,,,,,
2014-05-08,"May 08, 14",0.31,0.31,2014-05-12,2014-06-02,2014-04-29,,,,,,,,,,,
2014-01-30,"January 30, 14",0.28,0.28,2014-02-03,2014-03-03,2013-12-13,,,,,,,,,,,
2013-11-13,"November 13, 13",0.28,0.28,2013-11-15,2013-12-02,2013-09-27,,,,,,,,,,,
2013-08-15,"August 15, 13",0.28,0.28,2013-08-19,2013-09-03,2013-07-30,,,,,,,,,,,
2013-05-22,"May 22, 13",0.28,0.28,2013-05-24,2013-06-03,2013-05-06,,,,,,,,,,,
2012-12-18,"December 18, 12",0.25,0.25,2012-12-20,2012-12-28,2012-12-06,,,,,,,,,,,
2012-11-14,"November 14, 12",0.25,0.25,2012-11-16,2012-12-03,2012-09-20,,,,,,,,,,,
2012-07-03,"July 03, 12",0.25,0.25,2012-07-06,2012-09-03,2012-05-15,,,,,,,,,,,
2012-04-18,"April 18, 12",0.23,0.23,2012-04-20,2012-06-01,2012-03-01,,,,,,,,,,,
2012-02-01,"February 01, 12",0.23,0.23,2012-02-03,2012-03-01,2011-12-12,,,,,,,,,,,
2011-11-16,"November 16, 11",0.23,0.23,2011-11-18,2011-12-01,2011-09-26,,,,,,,,,,,
2011-08-10,"August 10, 11",0.23,0.23,2011-08-12,2011-09-01,2011-06-20,,,,,,,,,,,
2011-05-16,"May 16, 11",0.22,0.22,2011-05-18,2011-06-01,2011-05-03,,,,,,,,,,,
2011-02-16,"February 16, 11",0.22,0.22,2011-02-18,2011-03-01,2011-01-31,,,,,,,,,,,
2010-11-16,"November 16, 10",0.22,0.22,2010-11-18,2010-12-01,2010-11-01,,,,,,,,,,,
2010-08-16,"August 16, 10",0.22,0.22,2010-08-18,2010-09-01,2010-08-02,,,,,,,,,,,
2010-05-14,"May 14, 10",0.21,0.21,2010-05-18,2010-06-01,2010-05-03,,,,,,,,,,,
2010-02-16,"February 16, 10",0.21,0.21,2010-02-18,2010-03-01,2010-02-01,,,,,,,,,,,
2009-11-16,"November 16, 09",0.21,0.21,2009-11-18,2009-12-01,2009-11-02,,,,,,,,,,,
2009-08-14,"August 14, 09",0.21,0.21,2009-08-18,2009-09-01,2009-08-03,,,,,,,,,,,
2009-05-14,"May 14, 09",0.2,0.2,2009-05-18,2009-06-01,2009-05-01,,,,,,,,,,,
2009-02-13,"February 13, 09",0.2,0.2,2009-02-18,2009-03-02,2009-02-06,,,,,,,,,,,
2008-11-14,"November 14, 08",0.2,0.2,2008-11-18,2008-12-01,2008-10-17,,,,,,,,,,,
2008-08-13,"August 13, 08",0.2,0.2,2008-08-15,2008-09-02,2008-07-28,,,,,,,,,,,
