date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,paymentDate,adjDividend,dividend,recordDate,declarationDate
2023-07-28,158.82,159.36,157.74,158.25,155.69,805200,805200,-0.57,-0.3589,158.5425,"July 28, 23",-0.003589,,,,,
2023-07-27,159.27,160,157.74,157.86,155.31,910110,910110,-1.41,-0.88529,158.7175,"July 27, 23",-0.0088529,,,,,
2023-07-26,157.87,159.44,157.29,158.76,156.2,686522,686522,0.89,0.56375,158.34,"July 26, 23",0.0056375,,,,,
2023-07-25,157.25,158.88,157.25,158.72,156.16,625000,625000,1.47,0.93482,158.025,"July 25, 23",0.0093482,,,,,
2023-07-24,158.05,158.8,157.51,158.23,155.67,616600,616600,0.18,0.11389,158.1475,"July 24, 23",0.0011389,,,,,
2023-07-21,158.17,158.64,157.46,157.53,154.99,645017,645017,-0.64,-0.40463,157.95,"July 21, 23",-0.0040463,,,,,
2023-07-20,158.11,158.42,156.82,158.09,155.54,723048,723048,-0.02,-0.01264942,157.86,"July 20, 23",-0.0001264942,,,,,
2023-07-19,157.92,158.57,156.21,157.48,154.94,889000,889000,-0.44,-0.27862,157.545,"July 19, 23",-0.0027862,,,,,
2023-07-18,157.74,159.3,157.74,158.87,156.3,812532,812532,1.13,0.71637,158.4125,"July 18, 23",0.0071637,,,,,
2023-07-17,157.49,158.5,156.89,157.9,155.35,715118,715118,0.41,0.26033,157.695,"July 17, 23",0.0026033,,,,,
2023-07-14,158.09,159,156.79,157.54,155,705823,705823,-0.55,-0.3479,157.855,"July 14, 23",-0.003479,,,,,
2023-07-13,157.78,158.43,156.71,158.27,155.71,909810,909810,0.49,0.31056,157.7975,"July 13, 23",0.0031056,,,,,
2023-07-12,158.61,158.69,157.14,157.51,154.97,1386615,1386615,-1.1,-0.69352,157.9875,"July 12, 23",-0.0069352,,,,,
2023-07-11,157.9,158.25,156.29,157.56,155.02,1064700,1064700,-0.34,-0.21533,157.5,"July 11, 23",-0.0021533,,,,,
2023-07-10,157.27,158.91,156.9,157.52,154.98,1783836,1783836,0.25,0.15896,157.65,"July 10, 23",0.0015896,,,,,
2023-07-07,156.28,157.81,155.81,157.08,154.54,1090847,1090847,0.8,0.5119,156.745,"July 07, 23",0.005119,,,,,
2023-07-06,157.44,157.61,156.17,156.76,154.23,1061500,1061500,-0.68,-0.43191,156.995,"July 06, 23",-0.0043191,,,,,
2023-07-05,157.93,159.6,157.6,158.45,155.89,789800,789800,0.52,0.32926,158.395,"July 05, 23",0.0032926,,,,,
2023-07-03,160.68,161.35,159.13,160.81,158.21,374740,374740,0.13,0.08090615,160.4925,"July 03, 23",0.0008090615,,,,,
2023-06-30,161.19,162.69,160.35,161.88,159.27,1035500,1035500,0.69,0.42807,161.5275,"June 30, 23",0.0042807,,,,,
2023-06-29,158.57,160.54,158.03,160.14,157.55,689015,689015,1.57,0.9901,159.32,"June 29, 23",0.009901,,,,,
2023-06-28,159.41,159.59,158.33,158.78,156.22,653100,653100,-0.63,-0.39521,159.0275,"June 28, 23",-0.0039521,,,,,
2023-06-27,157.67,159.86,157.22,159.58,157,797900,797900,1.91,1.21,158.5825,"June 27, 23",0.0121,,,,,
2023-06-26,156.35,158.16,156.22,157.38,154.84,963005,963005,1.03,0.65878,157.0275,"June 26, 23",0.0065878,,,,,
2023-06-23,154.75,157.11,154.35,156.06,153.54,1112400,1112400,1.31,0.84653,155.5675,"June 23, 23",0.0084653,,,,,
2023-06-22,156.55,157.04,155.36,156.03,153.51,930307,930307,-0.52,-0.33216,156.245,"June 22, 23",-0.0033216,,,,,
2023-06-21,154.87,156.97,153.91,156.57,154.04,820720,820720,1.7,1.1,155.58,"June 21, 23",0.011,,,,,
2023-06-20,154.78,155.85,154.41,155.34,152.83,815800,815800,0.56,0.3618,155.095,"June 20, 23",0.003618,,,,,
2023-06-16,158.61,158.61,155.67,155.91,153.39,1750309,1750309,-2.7,-1.7,157.2,"June 16, 23",-0.017,,,,,
2023-06-15,153.41,156.91,153.28,156.7,154.17,1115921,1115921,3.29,2.14,155.075,"June 15, 23",0.0214,,,,,
2023-06-14,153.86,154.48,152.48,153.6,151.12,934900,934900,-0.26,-0.16898,153.605,"June 14, 23",-0.0016898,,,,,
2023-06-13,151.18,153.71,151.14,153.47,150.99,1162132,1162132,2.29,1.51,152.375,"June 13, 23",0.0151,,,,,
2023-06-12,150.54,151.54,149.69,151.18,148.74,581100,581100,0.64,0.42514,150.7375,"June 12, 23",0.0042514,,,,,
2023-06-09,149.95,150.92,149.25,150.29,147.86,774500,774500,0.34,0.22674,150.1025,"June 09, 23",0.0022674,2023-06-30,0.25,0.25,2023-06-12,2023-05-05
2023-06-08,150.81,151.51,150.36,150.41,147.73,1198800,1198800,-0.4,-0.26523,150.7725,"June 08, 23",-0.0026523,,,,,
2023-06-07,149.64,151.52,148.85,151.13,148.44,910206,910206,1.49,0.99572,150.285,"June 07, 23",0.0099572,,,,,
2023-06-06,148.65,150.26,148.23,149.29,146.63,1292823,1292823,0.64,0.43054,149.1075,"June 06, 23",0.0043054,,,,,
2023-06-05,150.51,150.71,148.27,148.79,146.14,1431569,1431569,-1.72,-1.14,149.57,"June 05, 23",-0.0114,,,,,
2023-06-02,148.4,151.2,147.86,150.68,147.99,821806,821806,2.28,1.54,149.535,"June 02, 23",0.0154,,,,,
2023-06-01,145.63,146.95,144.67,146.95,144.33,838200,838200,1.32,0.90641,146.05,"June 01, 23",0.0090641,,,,,
2023-05-31,146.88,147.12,144.61,145.07,142.48,1734802,1734802,-1.81,-1.23,145.92,"May 31, 23",-0.0123,,,,,
2023-05-30,148.07,148.9,147.38,147.53,144.9,622912,622912,-0.54,-0.36469,147.97,"May 30, 23",-0.0036469,,,,,
2023-05-26,146.06,148.34,145.99,148.22,145.58,725938,725938,2.16,1.48,147.1525,"May 26, 23",0.0148,,,,,
2023-05-25,144.82,146.23,144.32,145.73,143.13,811900,811900,0.91,0.62837,145.275,"May 25, 23",0.0062837,,,,,
2023-05-24,145.44,145.64,143.73,144.26,141.69,952500,952500,-1.18,-0.81133,144.7675,"May 24, 23",-0.0081133,,,,,
2023-05-23,146.88,147.67,145.96,145.97,143.37,912019,912019,-0.91,-0.61955,146.62,"May 23, 23",-0.0061955,,,,,
2023-05-22,147.85,148.97,147.2,147.93,145.29,731000,731000,0.08,0.05410889,147.9875,"May 22, 23",0.0005410889,,,,,
2023-05-19,149.11,149.47,146.98,147.57,144.94,880500,880500,-1.54,-1.03,148.2825,"May 19, 23",-0.0103,,,,,
2023-05-18,146.27,148.28,145.44,147.79,145.16,856352,856352,1.52,1.04,146.945,"May 18, 23",0.0104,,,,,
2023-05-17,145.45,146.74,144.73,145.93,143.33,910400,910400,0.48,0.33001,145.7125,"May 17, 23",0.0033001,,,,,
2023-05-16,145.7,146,143.85,144.56,141.98,1083900,1083900,-1.14,-0.78243,145.0275,"May 16, 23",-0.0078243,,,,,
2023-05-15,145.82,146.53,145.2,146.34,143.73,1012232,1012232,0.52,0.3566,145.9725,"May 15, 23",0.003566,,,,,
2023-05-12,145.03,145.51,143.99,145.42,142.83,957500,957500,0.39,0.26891,144.9875,"May 12, 23",0.0026891,,,,,
2023-05-11,144.14,144.14,142.66,143.76,141.2,720800,720800,-0.38,-0.26363,143.675,"May 11, 23",-0.0026363,,,,,
2023-05-10,145.67,146.3,142.72,144.68,142.1,756407,756407,-0.99,-0.67962,144.8425,"May 10, 23",-0.0067962,,,,,
2023-05-09,144.62,145.3,144.01,144.41,141.84,601300,601300,-0.21,-0.14521,144.585,"May 09, 23",-0.0014521,,,,,
2023-05-08,145.47,145.61,143.95,145.02,142.44,630900,630900,-0.45,-0.30934,145.0125,"May 08, 23",-0.0030934,,,,,
2023-05-05,144.11,145.23,143.49,145.02,142.44,717600,717600,0.91,0.63146,144.4625,"May 05, 23",0.0063146,,,,,
2023-05-04,144.5,144.79,142.4,142.92,140.37,1463039,1463039,-1.58,-1.09,143.6525,"May 04, 23",-0.0109,,,,,
2023-05-03,146.16,147.88,144.43,144.58,142,1026806,1026806,-1.58,-1.08,145.7625,"May 03, 23",-0.0108,,,,,
2023-05-02,141.23,146.37,140.81,145.6,143.01,2050800,2050800,4.37,3.09,143.5025,"May 02, 23",0.0309,,,,,
2023-05-01,137.92,140.03,137.73,139.34,136.86,1509344,1509344,1.42,1.03,138.755,"May 01, 23",0.0103,,,,,
2023-04-28,136.89,138.3,136.64,137.93,135.47,1412938,1412938,1.04,0.75973,137.44,"April 28, 23",0.0075973,,,,,
2023-04-27,134.42,137.42,133.77,137.37,134.92,1393826,1393826,2.95,2.19,135.745,"April 27, 23",0.0219,,,,,
2023-04-26,134.56,135.99,133.12,133.74,131.36,1149400,1149400,-0.82,-0.60939,134.3525,"April 26, 23",-0.0060939,,,,,
2023-04-25,137.45,137.85,135.84,135.92,133.5,1065000,1065000,-1.53,-1.11,136.765,"April 25, 23",-0.0111,,,,,
2023-04-24,137.52,138.26,137.21,137.72,135.27,642946,642946,0.2,0.14543,137.6775,"April 24, 23",0.0014543,,,,,
2023-04-21,138.32,138.32,136.65,137.58,135.13,850400,850400,-0.74,-0.53499,137.7175,"April 21, 23",-0.0053499,,,,,
2023-04-20,136.83,137.98,136.3,137.97,135.51,888800,888800,1.14,0.83315,137.27,"April 20, 23",0.0083315,,,,,
2023-04-19,139.24,139.27,137.3,137.57,135.12,827020,827020,-1.67,-1.2,138.345,"April 19, 23",-0.012,,,,,
2023-04-18,139.89,140.34,138.71,139.25,136.77,839832,839832,-0.64,-0.4575,139.5475,"April 18, 23",-0.004575,,,,,
2023-04-17,138.67,139.5,138.02,139.22,136.74,999900,999900,0.55,0.39663,138.8525,"April 17, 23",0.0039663,,,,,
2023-04-14,138.4,140.05,137.68,138.35,135.88,828105,828105,-0.05,-0.03612717,138.62,"April 14, 23",-0.0003612717,,,,,
2023-04-13,138.55,138.58,135.96,138.45,135.98,1142200,1142200,-0.1,-0.07217611,137.885,"April 13, 23",-0.0007217611,,,,,
2023-04-12,138,139.02,137.71,138.53,136.06,1232300,1232300,0.53,0.38406,138.315,"April 12, 23",0.0038406,,,,,
2023-04-11,137.05,137.7,136.67,137.02,134.58,1109404,1109404,-0.03,-0.02188982,137.11,"April 11, 23",-0.0002188982,,,,,
2023-04-10,134.31,136.81,133.88,136.78,134.34,924300,924300,2.47,1.84,135.445,"April 10, 23",0.0184,,,,,
2023-04-06,135.24,136.45,134.5,135.25,132.84,1175833,1175833,0.01,0.00739426,135.36,"April 06, 23",7.39426e-05,,,,,
2023-04-05,138.06,138.51,134.4,135.67,133.25,1605913,1605913,-2.39,-1.73,136.66,"April 05, 23",-0.0173,,,,,
2023-04-04,144.06,144.13,138.92,139.06,136.58,964400,964400,-5,-3.47,141.5425,"April 04, 23",-0.0347,,,,,
2023-04-03,144.44,145.43,143.36,144.25,141.68,1104510,1104510,-0.19,-0.13154,144.37,"April 03, 23",-0.0013154,,,,,
2023-03-31,143.51,145.51,143.07,145.33,142.74,1159745,1159745,1.82,1.27,144.355,"March 31, 23",0.0127,,,,,
2023-03-30,143.52,143.97,142.14,142.83,140.28,585238,585238,-0.69,-0.48077,143.115,"March 30, 23",-0.0048077,,,,,
2023-03-29,142,142.46,141.16,142.24,139.71,799206,799206,0.24,0.16901,141.965,"March 29, 23",0.0016901,,,,,
2023-03-28,139.95,141.22,139.37,141.14,138.62,673921,673921,1.19,0.8503,140.42,"March 28, 23",0.008503,,,,,
2023-03-27,140.28,140.91,139.29,139.79,137.3,784300,784300,-0.49,-0.3493,140.0675,"March 27, 23",-0.003493,,,,,
2023-03-24,136.77,139.37,135.85,139.32,136.84,1053900,1053900,2.55,1.86,137.8275,"March 24, 23",0.0186,,,,,
2023-03-23,138.24,139.85,136.79,138.35,135.88,1271244,1271244,0.11,0.07957176,138.3075,"March 23, 23",0.0007957176,,,,,
2023-03-22,139.98,141.6,138.23,138.46,135.99,1039300,1039300,-1.52,-1.09,139.5675,"March 22, 23",-0.0109,,,,,
2023-03-21,140.35,140.85,138.73,140.07,137.57,960400,960400,-0.28,-0.1995,140,"March 21, 23",-0.001995,,,,,
2023-03-20,136.24,138.58,134.99,138.54,136.07,1240779,1240779,2.3,1.69,137.0875,"March 20, 23",0.0169,,,,,
2023-03-17,136.07,136.07,133.16,134.99,132.58,1856032,1856032,-1.08,-0.79371,135.0725,"March 17, 23",-0.0079371,,,,,
2023-03-16,133.29,136.48,132.92,135.84,133.42,1194700,1194700,2.55,1.91,134.6325,"March 16, 23",0.0191,,,,,
2023-03-15,135.76,135.81,131.52,134,131.61,1619200,1619200,-1.76,-1.3,134.2725,"March 15, 23",-0.013,,,,,
2023-03-14,137.64,138.8,136.22,138.51,136.04,1274008,1274008,0.87,0.63208,137.7925,"March 14, 23",0.0063208,,,,,
2023-03-13,134.41,136.81,133.3,135.35,132.94,1091400,1091400,0.94,0.69935,134.9675,"March 13, 23",0.0069935,,,,,
2023-03-10,139.11,139.49,135.08,135.72,133.3,891701,891701,-3.39,-2.44,137.35,"March 10, 23",-0.0244,,,,,
2023-03-09,141.34,141.66,138.1,138.94,136.46,1620443,1620443,-2.4,-1.7,140.01,"March 09, 23",-0.017,2023-03-31,0.25,0.25,2023-03-10,2023-02-09
2023-03-08,140.15,141.15,139.47,140.77,138.02,1145200,1145200,0.62,0.44238,140.385,"March 08, 23",0.0044238,,,,,
2023-03-07,143.56,143.56,140.04,140.08,137.34,876100,876100,-3.48,-2.42,141.81,"March 07, 23",-0.0242,,,,,
2023-03-06,143.74,144.73,143.03,143.4,140.6,647016,647016,-0.34,-0.23654,143.725,"March 06, 23",-0.0023654,,,,,
2023-03-03,143.62,144.13,142.15,143.93,141.12,589500,589500,0.31,0.21585,143.4575,"March 03, 23",0.0021585,,,,,
2023-03-02,140.96,142.65,140.46,142.34,139.56,782702,782702,1.38,0.979,141.6025,"March 02, 23",0.00979,,,,,
2023-03-01,140.93,142.32,140.93,141.65,138.88,733600,733600,0.72,0.51089,141.4575,"March 01, 23",0.0051089,,,,,
2023-02-28,141.34,142.67,141.01,141.56,138.79,1046500,1046500,0.22,0.15565,141.645,"February 28, 23",0.0015565,,,,,
2023-02-27,142.23,142.56,140.82,141.35,138.59,1128923,1128923,-0.88,-0.61872,141.74,"February 27, 23",-0.0061872,,,,,
2023-02-24,141.25,141.67,140.06,140.94,138.19,1115531,1115531,-0.31,-0.21947,140.98,"February 24, 23",-0.0021947,,,,,
2023-02-23,141.94,143.29,140.51,142.77,139.98,1100700,1100700,0.83,0.58475,142.1275,"February 23, 23",0.0058475,,,,,
2023-02-22,143.75,144.18,141.91,142.34,139.56,1033500,1033500,-1.41,-0.98087,143.045,"February 22, 23",-0.0098087,,,,,
2023-02-21,145.01,145.7,142.53,143,140.21,712559,712559,-2.01,-1.39,144.06,"February 21, 23",-0.0139,,,,,
2023-02-17,144.32,146.87,143.93,146.49,143.63,853828,853828,2.17,1.5,145.4025,"February 17, 23",0.015,,,,,
2023-02-16,144.4,145.5,144.34,144.55,141.73,609400,609400,0.15,0.10388,144.6975,"February 16, 23",0.0010388,,,,,
2023-02-15,143.97,146.25,143.83,146.2,143.34,648063,648063,2.23,1.55,145.0625,"February 15, 23",0.0155,,,,,
2023-02-14,145.13,146,143.56,144.37,141.55,1074300,1074300,-0.76,-0.52367,144.765,"February 14, 23",-0.0052367,,,,,
2023-02-13,144.95,146.62,144.63,145.83,142.98,1146235,1146235,0.88,0.60711,145.5075,"February 13, 23",0.0060711,,,,,
2023-02-10,144.33,145.28,144,144.69,141.86,879200,879200,0.36,0.24943,144.575,"February 10, 23",0.0024943,,,,,
2023-02-09,146.17,146.83,143.91,144.36,141.54,725600,725600,-1.81,-1.24,145.3175,"February 09, 23",-0.0124,,,,,
2023-02-08,146.55,146.74,144.7,144.97,142.14,832123,832123,-1.58,-1.08,145.74,"February 08, 23",-0.0108,,,,,
2023-02-07,145.8,147.06,144.02,146.74,143.87,1056824,1056824,0.94,0.64472,145.905,"February 07, 23",0.0064472,,,,,
2023-02-06,145.72,148.06,145.72,147.09,144.22,1833327,1833327,1.37,0.94016,146.6475,"February 06, 23",0.0094016,,,,,
2023-02-03,144,146.65,143.73,146.38,143.52,1301942,1301942,2.38,1.65,145.19,"February 03, 23",0.0165,,,,,
2023-02-02,145.5,146.14,143.03,144.52,141.7,1912626,1912626,-0.98,-0.67354,144.7975,"February 02, 23",-0.0067354,,,,,
2023-02-01,144.63,146.04,142.37,145.15,142.31,1842000,1842000,0.52,0.35954,144.5475,"February 01, 23",0.0035954,,,,,
2023-01-31,142.93,145.02,142.07,144.92,142.09,1020600,1020600,1.99,1.39,143.735,"January 31, 23",0.0139,,,,,
2023-01-30,143.17,143.76,141.99,142.31,139.53,798400,798400,-0.86,-0.60068,142.8075,"January 30, 23",-0.0060068,,,,,
2023-01-27,142.67,144.42,142.26,143.9,141.09,967900,967900,1.23,0.86213,143.3125,"January 27, 23",0.0086213,,,,,
2023-01-26,143.87,144.3,141.73,143.55,140.75,927000,927000,-0.32,-0.22242,143.3625,"January 26, 23",-0.0022242,,,,,
2023-01-25,142.65,143.26,141.46,142.8,140.01,1145230,1145230,0.15,0.10515,142.5425,"January 25, 23",0.0010515,,,,,
2023-01-24,140.8,144.47,140.78,144.06,141.25,918443,918443,3.26,2.32,142.5275,"January 24, 23",0.0232,,,,,
2023-01-23,142.77,143.47,141.64,143.05,140.25,885000,885000,0.28,0.19612,142.7325,"January 23, 23",0.0019612,,,,,
2023-01-20,139.92,142.65,138.67,142.5,139.72,1058334,1058334,2.58,1.84,140.935,"January 20, 23",0.0184,,,,,
2023-01-19,141,141.75,138.44,139.03,136.31,1381920,1381920,-1.97,-1.4,140.055,"January 19, 23",-0.014,,,,,
2023-01-18,144.62,144.92,140.82,141.42,138.66,939642,939642,-3.2,-2.21,142.945,"January 18, 23",-0.0221,,,,,
2023-01-17,146.61,147.01,144.47,144.63,141.8,1190503,1190503,-1.98,-1.35,145.68,"January 17, 23",-0.0135,,,,,
2023-01-13,144.66,146.82,144.66,146.13,143.27,622723,622723,1.47,1.02,145.5675,"January 13, 23",0.0102,,,,,
2023-01-12,146.39,146.39,144.73,145.55,142.71,545300,545300,-0.84,-0.57381,145.765,"January 12, 23",-0.0057381,,,,,
2023-01-11,143.69,145.5,142.9,145.48,142.64,816341,816341,1.79,1.25,144.3925,"January 11, 23",0.0125,,,,,
2023-01-10,142.11,143.24,141.82,142.81,140.02,424319,424319,0.7,0.49258,142.495,"January 10, 23",0.0049258,,,,,
2023-01-09,143.72,146.42,141.82,142.5,139.72,1011700,1011700,-1.22,-0.84887,143.615,"January 09, 23",-0.0084887,,,,,
2023-01-06,139.91,144.49,139.57,143.84,141.03,960708,960708,3.93,2.81,141.9525,"January 06, 23",0.0281,,,,,
2023-01-05,139.98,140.37,137.47,137.98,135.28,1313241,1313241,-2,-1.43,138.95,"January 05, 23",-0.0143,,,,,
2023-01-04,141.31,141.82,139.44,140.85,138.1,580917,580917,-0.46,-0.32553,140.855,"January 04, 23",-0.0032553,,,,,
2023-01-03,140.18,140.9,138.65,140.52,137.77,1446200,1446200,0.34,0.24255,140.0625,"January 03, 23",0.0024255,,,,,
2022-12-30,140,140.19,138.35,139.72,136.99,551117,551117,-0.28,-0.2,139.565,"December 30, 22",-0.002,,,,,
2022-12-29,139.16,140.95,139.02,140.37,137.63,452745,452745,1.21,0.8695,139.875,"December 29, 22",0.008695,,,,,
2022-12-28,140.62,141.48,138.32,138.36,135.66,480200,480200,-2.26,-1.61,139.695,"December 28, 22",-0.0161,,,,,
2022-12-27,139.89,140.67,139.22,140.13,137.39,447500,447500,0.24,0.17156,139.9775,"December 27, 22",0.0017156,,,,,
2022-12-23,138.03,139.42,137.77,139.38,136.66,412200,412200,1.35,0.97805,138.65,"December 23, 22",0.0097805,,,,,
2022-12-22,139.2,139.2,136.37,138.32,135.62,700501,700501,-0.88,-0.63218,138.2725,"December 22, 22",-0.0063218,,,,,
2022-12-21,138.74,140.49,138.49,140.36,137.62,630500,630500,1.62,1.17,139.52,"December 21, 22",0.0117,,,,,
2022-12-20,136.94,138.75,136.05,137.75,135.06,1029100,1029100,0.81,0.5915,137.3725,"December 20, 22",0.005915,,,,,
2022-12-19,136.82,138.06,136.41,136.98,134.3,826700,826700,0.16,0.11694,137.0675,"December 19, 22",0.0011694,,,,,
2022-12-16,136.72,137.52,135.54,136.77,134.1,2326746,2326746,0.05,0.03657109,136.6375,"December 16, 22",0.0003657109,,,,,
2022-12-15,140,140.45,137.94,138.25,135.55,1064800,1064800,-1.75,-1.25,139.16,"December 15, 22",-0.0125,,,,,
2022-12-14,143.49,144.49,141.38,141.75,138.98,853411,853411,-1.74,-1.21,142.7775,"December 14, 22",-0.0121,,,,,
2022-12-13,145.3,145.79,142.79,143.44,140.64,1025420,1025420,-1.86,-1.28,144.33,"December 13, 22",-0.0128,,,,,
2022-12-12,139.55,142.18,139.55,142.07,139.29,1034648,1034648,2.52,1.81,140.8375,"December 12, 22",0.0181,,,,,
2022-12-09,141.01,141.56,139,139.11,136.39,770233,770233,-1.9,-1.35,140.17,"December 09, 22",-0.0135,,,,,
2022-12-08,140.88,142.06,140.2,140.76,138.01,647500,647500,-0.12,-0.08517888,140.975,"December 08, 22",-0.0008517888,,,,,
2022-12-07,139.85,140.93,139.7,140.48,137.74,594700,594700,0.63,0.45048,140.24,"December 07, 22",0.0045048,,,,,
2022-12-06,141.92,141.99,138.82,139.82,137.09,734024,734024,-2.1,-1.48,140.6375,"December 06, 22",-0.0148,2022-12-23,0.22,0.22,2022-12-07,2022-11-04
2022-12-05,142.7,143.65,142,142.08,139.09,1105833,1105833,-0.62,-0.43448,142.6075,"December 05, 22",-0.0043448,,,,,
2022-12-02,141.82,145.03,141.57,144.39,141.35,1203702,1203702,2.57,1.81,143.2025,"December 02, 22",0.0181,,,,,
2022-12-01,142.99,143.52,141.62,143.29,140.28,1004808,1004808,0.3,0.2098,142.855,"December 01, 22",0.002098,,,,,
2022-11-30,138.81,142.57,137.8,142.42,139.42,1524126,1524126,3.61,2.6,140.4,"November 30, 22",0.026,,,,,
2022-11-29,139.12,139.9,138.21,139.01,136.09,781916,781916,-0.11,-0.07906843,139.06,"November 29, 22",-0.0007906843,,,,,
2022-11-28,141.65,142,138.88,139.36,136.43,738247,738247,-2.29,-1.62,140.4725,"November 28, 22",-0.0162,,,,,
2022-11-25,142.59,143.07,141.95,142.57,139.57,359948,359948,-0.02,-0.01402623,142.545,"November 25, 22",-0.0001402623,,,,,
2022-11-23,142,142.79,140.57,142.08,139.09,457609,457609,0.08,0.05633803,141.86,"November 23, 22",0.0005633803,,,,,
2022-11-22,141.4,141.8,140.31,141.64,138.66,770100,770100,0.24,0.16973,141.2875,"November 22, 22",0.0016973,,,,,
2022-11-21,139.42,141.02,138.78,140.48,137.52,806700,806700,1.06,0.76029,139.925,"November 21, 22",0.0076029,,,,,
2022-11-18,139.41,139.84,137.73,139.32,136.39,836939,836939,-0.09,-0.06455778,139.075,"November 18, 22",-0.0006455778,,,,,
2022-11-17,136.89,138.06,135.86,138.03,135.13,818189,818189,1.14,0.83279,137.21,"November 17, 22",0.0083279,,,,,
2022-11-16,138.58,139.68,137.39,138.57,135.65,652700,652700,-0.01,-0.00721605,138.555,"November 16, 22",-7.21605e-05,,,,,
2022-11-15,139.46,139.79,137.03,138.58,135.66,1166020,1166020,-0.88,-0.63101,138.715,"November 15, 22",-0.0063101,,,,,
2022-11-14,138.18,139.94,137.66,137.78,134.88,1093500,1093500,-0.4,-0.28948,138.39,"November 14, 22",-0.0028948,,,,,
2022-11-11,141.23,142.03,138.24,138.85,135.93,1386400,1386400,-2.38,-1.69,140.0875,"November 11, 22",-0.0169,,,,,
2022-11-10,139.38,141.07,138.78,140.68,137.72,1291134,1291134,1.3,0.9327,139.9775,"November 10, 22",0.009327,,,,,
2022-11-09,136.54,137.62,135.49,135.69,132.84,958400,958400,-0.85,-0.62253,136.335,"November 09, 22",-0.0062253,,,,,
2022-11-08,136.79,138.33,135.8,137.22,134.33,805900,805900,0.43,0.31435,137.035,"November 08, 22",0.0031435,,,,,
2022-11-07,135.43,136.45,134.43,136.4,133.53,1611800,1611800,0.97,0.71624,135.6775,"November 07, 22",0.0071624,,,,,
2022-11-04,134.18,135.58,132.14,135.25,132.4,1221317,1221317,1.07,0.79744,134.2875,"November 04, 22",0.0079744,,,,,
2022-11-03,128.97,133.63,128.57,131.72,128.95,1204002,1204002,2.75,2.13,130.7225,"November 03, 22",0.0213,,,,,
2022-11-02,132.17,134.56,129.73,130.09,127.35,1372000,1372000,-2.08,-1.57,131.6375,"November 02, 22",-0.0157,,,,,
2022-11-01,132.45,137.99,129.09,132.03,129.25,1914041,1914041,-0.42,-0.3171,132.89,"November 01, 22",-0.003171,,,,,
2022-10-31,129.39,130.77,128.48,129.66,126.93,2265132,2265132,0.27,0.20867,129.575,"October 31, 22",0.0020867,,,,,
2022-10-28,125.19,129.49,125,129.28,126.56,2182649,2182649,4.09,3.27,127.24,"October 28, 22",0.0327,,,,,
2022-10-27,124.61,125.82,124.11,124.62,122,1025700,1025700,0.01,0.00802504,124.79,"October 27, 22",8.02504e-05,,,,,
2022-10-26,123.97,124.69,122.47,123.74,121.14,989500,989500,-0.23,-0.18553,123.7175,"October 26, 22",-0.0018553,,,,,
2022-10-25,120.2,123.46,120.05,123.04,120.45,1115601,1115601,2.84,2.36,121.6875,"October 25, 22",0.0236,,,,,
2022-10-24,119.79,121.17,119.37,120.45,117.92,893600,893600,0.66,0.55096,120.195,"October 24, 22",0.0055096,,,,,
2022-10-21,115.1,119.41,114.36,119.18,116.67,1151000,1151000,4.08,3.54,117.0125,"October 21, 22",0.0354,,,,,
2022-10-20,117.7,117.81,114.25,115.1,112.68,1395746,1395746,-2.6,-2.21,116.215,"October 20, 22",-0.0221,,,,,
2022-10-19,117.73,118.91,116.79,117.99,115.51,1272200,1272200,0.26,0.22084,117.855,"October 19, 22",0.0022084,,,,,
2022-10-18,119.41,120.24,117.61,119.12,116.61,1857625,1857625,-0.29,-0.24286,119.095,"October 18, 22",-0.0024286,,,,,
2022-10-17,115.11,117.16,114.95,116.96,114.5,1029400,1029400,1.85,1.61,116.045,"October 17, 22",0.0161,,,,,
2022-10-14,116.76,117.02,113.13,113.26,110.88,1040316,1040316,-3.5,-3,115.0425,"October 14, 22",-0.03,,,,,
2022-10-13,111.72,116.04,110.96,115.8,113.36,1632524,1632524,4.08,3.65,113.63,"October 13, 22",0.0365,,,,,
2022-10-12,115.4,116.13,113.98,113.99,111.59,1202709,1202709,-1.41,-1.22,114.875,"October 12, 22",-0.0122,,,,,
2022-10-11,115.18,116.74,114.36,115.06,112.64,778403,778403,-0.12,-0.10418,115.335,"October 11, 22",-0.0010418,,,,,
2022-10-10,117.17,117.28,114.68,115.53,113.1,580100,580100,-1.64,-1.4,116.165,"October 10, 22",-0.014,,,,,
2022-10-07,118.57,118.82,115.66,116.29,113.84,940126,940126,-2.28,-1.92,117.335,"October 07, 22",-0.0192,,,,,
2022-10-06,120.67,121.45,119.25,119.71,117.19,1013023,1013023,-0.96,-0.79556,120.27,"October 06, 22",-0.0079556,,,,,
2022-10-05,119.99,122.24,119.94,121.08,118.53,1052000,1052000,1.09,0.90841,120.8125,"October 05, 22",0.0090841,,,,,
2022-10-04,119.66,121.7,119.47,121.12,118.57,1352500,1352500,1.46,1.22,120.4875,"October 04, 22",0.0122,,,,,
2022-10-03,115.12,118.48,114.61,117.55,115.08,1019830,1019830,2.43,2.11,116.44,"October 03, 22",0.0211,,,,,
2022-09-30,113.33,114.94,112.58,113.41,111.02,1970200,1970200,0.08,0.07059031,113.565,"September 30, 22",0.0007059031,,,,,
