date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,adjDividend,dividend,declarationDate,recordDate,paymentDate
2023-08-01,53.48,53.67,52.28,52.3,46.17,3923382,3923382,-1.18,-2.21,52.9325,"August 01, 23",-0.0221,,,,,
2023-07-31,54.04,54.23,53.33,53.55,47.28,3620528,3620528,-0.49,-0.90674,53.7875,"July 31, 23",-0.0090674,,,,,
2023-07-28,53.93,54.13,53.25,53.5,47.23,2930449,2930449,-0.43,-0.79733,53.7025,"July 28, 23",-0.0079733,,,,,
2023-07-27,54.04,54.3,53.17,53.36,47.11,2946513,2946513,-0.68,-1.26,53.7175,"July 27, 23",-0.0126,,,,,
2023-07-26,54.02,54.74,53.75,54.45,48.07,2149924,2149924,0.43,0.796,54.24,"July 26, 23",0.00796,,,,,
2023-07-25,54.1,54.33,53.8,54.12,47.78,2464058,2464058,0.02,0.03696858,54.0875,"July 25, 23",0.0003696858,,,,,
2023-07-24,53.9,54.25,53.66,53.89,47.58,2296576,2296576,-0.01,-0.01855288,53.925,"July 24, 23",-0.0001855288,,,,,
2023-07-21,53.28,54.11,53.09,53.78,47.48,2940543,2940543,0.5,0.93844,53.565,"July 21, 23",0.0093844,,,,,
2023-07-20,52.15,53.17,51.6,53.11,46.89,2871859,2871859,0.96,1.84,52.5075,"July 20, 23",0.0184,,,,,
2023-07-19,51.25,52.42,51.05,51.97,45.88,3028884,3028884,0.72,1.4,51.6725,"July 19, 23",0.014,,,,,
2023-07-18,51.36,51.95,50.44,51.05,45.07,3464096,3464096,-0.31,-0.60358,51.2,"July 18, 23",-0.0060358,,,,,
2023-07-17,52.63,52.64,51.29,51.31,45.3,2774887,2774887,-1.32,-2.51,51.9675,"July 17, 23",-0.0251,,,,,
2023-07-14,52.86,53.15,52.47,52.64,46.47,3443216,3443216,-0.22,-0.41619,52.78,"July 14, 23",-0.0041619,,,,,
2023-07-13,52.7,53.16,52.59,53.04,46.83,3921625,3921625,0.34,0.64516,52.8725,"July 13, 23",0.0064516,,,,,
2023-07-12,52.3,52.99,52.06,52.69,46.52,2660600,2660600,0.39,0.7457,52.51,"July 12, 23",0.007457,,,,,
2023-07-11,51.64,52.02,50.88,51.99,45.9,3227206,3227206,0.35,0.67777,51.6325,"July 11, 23",0.0067777,,,,,
2023-07-10,52.07,52.14,51.29,51.58,45.54,3321900,3321900,-0.49,-0.94104,51.77,"July 10, 23",-0.0094104,,,,,
2023-07-07,51.89,52.8,51.79,52.24,46.12,3214469,3214469,0.35,0.6745,52.18,"July 07, 23",0.006745,,,,,
2023-07-06,52.52,52.79,51.85,52.35,46.22,3410100,3410100,-0.17,-0.32369,52.3775,"July 06, 23",-0.0032369,,,,,
2023-07-05,52.26,53.55,52.05,53.09,46.87,4475609,4475609,0.83,1.59,52.7375,"July 05, 23",0.0159,,,,,
2023-07-03,51.56,52.62,51.42,52.61,46.45,1703800,1703800,1.05,2.04,52.0525,"July 03, 23",0.0204,,,,,
2023-06-30,51.18,52.21,51.07,51.79,45.72,6055913,6055913,0.61,1.19,51.5625,"June 30, 23",0.0119,,,,,
2023-06-29,51.21,52.07,50.96,51.82,45.75,2677300,2677300,0.61,1.19,51.515,"June 29, 23",0.0119,,,,,
2023-06-28,52.54,52.63,51.45,51.66,45.61,3966251,3966251,-0.88,-1.67,52.07,"June 28, 23",-0.0167,,,,,
2023-06-27,52.84,53,52.41,52.51,46.36,3675639,3675639,-0.33,-0.62453,52.69,"June 27, 23",-0.0062453,,,,,
2023-06-26,51.91,52.81,51.61,52.79,46.6,3592600,3592600,0.88,1.7,52.28,"June 26, 23",0.017,,,,,
2023-06-23,53.25,53.25,51.66,51.82,45.75,6304775,6304775,-1.43,-2.69,52.495,"June 23, 23",-0.0269,,,,,
2023-06-22,53.54,53.61,52.82,53,46.79,3628922,3628922,-0.54,-1.01,53.2425,"June 22, 23",-0.0101,,,,,
2023-06-21,53,53.46,52.19,53.29,47.05,3324510,3324510,0.29,0.54717,52.985,"June 21, 23",0.0054717,,,,,
2023-06-20,53.33,53.89,52.79,53.17,46.94,4952658,4952658,-0.16,-0.30002,53.295,"June 20, 23",-0.0030002,,,,,
2023-06-16,53.18,54.05,53.06,53.33,47.08,9868229,9868229,0.15,0.28206,53.405,"June 16, 23",0.0028206,,,,,
2023-06-15,52.88,53.07,52.45,52.87,46.68,3833232,3833232,-0.01,-0.01891074,52.8175,"June 15, 23",-0.0001891074,,,,,
2023-06-14,52.69,53.36,52.39,52.56,46.4,3308663,3308663,-0.13,-0.24673,52.75,"June 14, 23",-0.0024673,,,,,
2023-06-13,52.17,52.74,51.9,52.38,46.24,3428133,3428133,0.21,0.40253,52.2975,"June 13, 23",0.0040253,,,,,
2023-06-12,53.11,53.14,52.28,52.5,46.35,3971405,3971405,-0.61,-1.15,52.7575,"June 12, 23",-0.0115,,,,,
2023-06-09,53.38,53.66,53.03,53.09,46.87,3968836,3968836,-0.29,-0.54327,53.29,"June 09, 23",-0.0054327,,,,,
2023-06-08,52.96,53.37,52.17,53.29,47.05,5877744,5877744,0.33,0.62311,52.9475,"June 08, 23",0.0062311,,,,,
2023-06-07,51.92,53.37,51.1,53.05,46.83,7075954,7075954,1.13,2.18,52.36,"June 07, 23",0.0218,,,,,
2023-06-06,50.83,51.68,50.54,51.62,45.57,5817440,5817440,0.79,1.55,51.1675,"June 06, 23",0.0155,,,,,
2023-06-05,50.42,51.19,50.16,50.5,44.58,4530661,4530661,0.08,0.15867,50.5675,"June 05, 23",0.0015867,,,,,
2023-06-02,48.87,49.96,48.67,49.86,44.02,4539410,4539410,0.99,2.03,49.34,"June 02, 23",0.0203,,,,,
2023-06-01,49.57,49.76,48.48,49.02,43.28,4421800,4421800,-0.55,-1.11,49.2075,"June 01, 23",-0.0111,0.6675,0.6675,2023-05-10,2023-06-02,2023-06-20
2023-05-31,49.78,50.53,49.39,50.28,43.8,4871924,4871924,0.5,1,49.995,"May 31, 23",0.01,,,,,
2023-05-30,49.95,50.2,49.48,49.74,43.33,4130700,4130700,-0.21,-0.42042,49.8425,"May 30, 23",-0.0042042,,,,,
2023-05-26,50.29,50.4,49.56,49.86,43.43,3753505,3753505,-0.43,-0.85504,50.0275,"May 26, 23",-0.0085504,,,,,
2023-05-25,51.18,51.18,49.76,50.43,43.93,4344553,4344553,-0.75,-1.47,50.6375,"May 25, 23",-0.0147,,,,,
2023-05-24,52.29,52.64,51.3,51.31,44.7,3049700,3049700,-0.98,-1.87,51.885,"May 24, 23",-0.0187,,,,,
2023-05-23,52,52.93,51.95,52.29,45.55,3087400,3087400,0.29,0.55769,52.2925,"May 23, 23",0.0055769,,,,,
2023-05-22,52.28,52.46,51.69,52.16,45.44,3781579,3781579,-0.12,-0.22953,52.1475,"May 22, 23",-0.0022953,,,,,
2023-05-19,53.02,53.26,52.11,52.12,45.4,4237000,4237000,-0.9,-1.7,52.6275,"May 19, 23",-0.017,,,,,
2023-05-18,52.85,52.9,52.01,52.68,45.89,4886840,4886840,-0.17,-0.32167,52.61,"May 18, 23",-0.0032167,,,,,
2023-05-17,52.95,53.55,52.88,53.22,46.36,4057931,4057931,0.27,0.50992,53.15,"May 17, 23",0.0050992,,,,,
2023-05-16,54.76,54.76,52.83,52.84,46.03,3266909,3266909,-1.92,-3.51,53.7975,"May 16, 23",-0.0351,,,,,
2023-05-15,55.41,55.41,54.33,54.77,47.71,2941500,2941500,-0.64,-1.16,54.98,"May 15, 23",-0.0116,,,,,
2023-05-12,55.82,56.06,54.91,55.19,48.08,2475242,2475242,-0.63,-1.13,55.495,"May 12, 23",-0.0113,,,,,
2023-05-11,56.39,56.43,55.13,55.46,48.31,3379705,3379705,-0.93,-1.65,55.8525,"May 11, 23",-0.0165,,,,,
2023-05-10,56.93,57.02,55.87,56.35,49.09,3730181,3730181,-0.58,-1.02,56.5425,"May 10, 23",-0.0102,,,,,
2023-05-09,56.45,56.96,55.82,56.5,49.22,3449133,3449133,0.05,0.08857396,56.4325,"May 09, 23",0.0008857396,,,,,
2023-05-08,56.53,57.27,56.14,56.5,49.22,3764846,3764846,-0.03,-0.05306917,56.61,"May 08, 23",-0.0005306917,,,,,
2023-05-05,56.43,57.2,55.37,56.49,49.21,4139720,4139720,0.06,0.10633,56.3725,"May 05, 23",0.0010633,,,,,
2023-05-04,56.08,56.82,55.51,56.57,49.28,3673715,3673715,0.49,0.87375,56.245,"May 04, 23",0.0087375,,,,,
2023-05-03,55.95,56.75,55.63,55.76,48.57,3482900,3482900,-0.19,-0.33959,56.0225,"May 03, 23",-0.0033959,,,,,
2023-05-02,57.1,57.22,55.14,55.53,48.37,4039900,4039900,-1.57,-2.75,56.2475,"May 02, 23",-0.0275,,,,,
2023-05-01,56.96,57.65,56.81,57.12,49.76,3699300,3699300,0.16,0.2809,57.135,"May 01, 23",0.002809,,,,,
2023-04-28,57.37,57.9,56.84,57.14,49.78,3129044,3129044,-0.23,-0.40091,57.3125,"April 28, 23",-0.0040091,,,,,
2023-04-27,56.07,57.41,56.04,57.35,49.96,2832423,2832423,1.28,2.28,56.7175,"April 27, 23",0.0228,,,,,
2023-04-26,56.9,57.18,56.07,56.12,48.89,3119232,3119232,-0.78,-1.37,56.5675,"April 26, 23",-0.0137,,,,,
2023-04-25,57.71,57.87,57.16,57.31,49.92,3014543,3014543,-0.4,-0.69312,57.5125,"April 25, 23",-0.0069312,,,,,
2023-04-24,57.8,57.88,56.93,57.52,50.11,4724700,4724700,-0.28,-0.48443,57.5325,"April 24, 23",-0.0048443,,,,,
2023-04-21,57.68,57.89,56.96,57.71,50.27,3224000,3224000,0.03,0.0520111,57.56,"April 21, 23",0.000520111,,,,,
2023-04-20,57.48,57.62,56.28,57.21,49.84,6056322,6056322,-0.27,-0.46973,57.1475,"April 20, 23",-0.0046973,,,,,
2023-04-19,57.36,57.8,57,57.43,50.03,4554400,4554400,0.07,0.12204,57.3975,"April 19, 23",0.0012204,,,,,
2023-04-18,58.64,58.64,57.25,57.36,49.97,4119300,4119300,-1.28,-2.18,57.9725,"April 18, 23",-0.0218,,,,,
2023-04-17,58.19,58.69,57.83,58.68,51.12,3825249,3825249,0.49,0.84207,58.3475,"April 17, 23",0.0084207,,,,,
2023-04-14,58.12,58.15,57.61,57.93,50.46,2640896,2640896,-0.19,-0.32691,57.9525,"April 14, 23",-0.0032691,,,,,
2023-04-13,57.68,58.56,57.09,58.36,50.84,2897044,2897044,0.68,1.18,57.9225,"April 13, 23",0.0118,,,,,
2023-04-12,58.2,58.56,57.63,57.89,50.43,2112148,2112148,-0.31,-0.53265,58.07,"April 12, 23",-0.0053265,,,,,
2023-04-11,58,58.34,57.75,58.08,50.59,2299600,2299600,0.08,0.13793,58.0425,"April 11, 23",0.0013793,,,,,
2023-04-10,57.51,58.07,57.12,57.96,50.49,2741442,2741442,0.45,0.78247,57.665,"April 10, 23",0.0078247,,,,,
2023-04-06,57.81,58.14,57.22,58.06,50.58,3198024,3198024,0.25,0.43245,57.8075,"April 06, 23",0.0043245,,,,,
2023-04-05,56.65,57.8,56.45,57.41,50.01,3979045,3979045,0.76,1.34,57.0775,"April 05, 23",0.0134,,,,,
2023-04-04,55.76,56.42,55.36,56.31,49.05,2980895,2980895,0.55,0.98637,55.9625,"April 04, 23",0.0098637,,,,,
2023-04-03,56,56.1,55.05,55.57,48.41,2973300,2973300,-0.43,-0.76786,55.68,"April 03, 23",-0.0076786,,,,,
2023-03-31,55.72,55.94,55.32,55.91,48.7,3466704,3466704,0.19,0.34099,55.7225,"March 31, 23",0.0034099,,,,,
2023-03-30,55.91,56.09,55.46,55.69,48.51,2824416,2824416,-0.22,-0.39349,55.7875,"March 30, 23",-0.0039349,,,,,
2023-03-29,55,55.64,55,55.58,48.42,3121818,3121818,0.58,1.05,55.305,"March 29, 23",0.0105,,,,,
2023-03-28,53.96,55.07,53.77,54.72,47.67,2750900,2750900,0.76,1.41,54.38,"March 28, 23",0.0141,,,,,
2023-03-27,54.17,54.57,53.96,54.13,47.15,3958500,3958500,-0.04,-0.07384161,54.2075,"March 27, 23",-0.0007384161,,,,,
2023-03-24,52.31,53.84,52.19,53.83,46.89,3059641,3059641,1.52,2.91,53.0425,"March 24, 23",0.0291,,,,,
2023-03-23,53.03,53.58,52.03,52.22,45.49,4159172,4159172,-0.81,-1.53,52.715,"March 23, 23",-0.0153,,,,,
2023-03-22,53.88,54.46,53.21,53.21,46.35,3737500,3737500,-0.67,-1.24,53.69,"March 22, 23",-0.0124,,,,,
2023-03-21,55.52,55.64,53.37,54.09,47.12,5097810,5097810,-1.43,-2.58,54.655,"March 21, 23",-0.0258,,,,,
2023-03-20,55.24,55.9,55.03,55.62,48.45,4195271,4195271,0.38,0.68791,55.4475,"March 20, 23",0.0068791,,,,,
2023-03-17,55.82,55.94,54.95,55.4,48.26,9392330,9392330,-0.42,-0.75242,55.5275,"March 17, 23",-0.0075242,,,,,
2023-03-16,55.84,56.62,55.42,55.88,48.68,4467927,4467927,0.04,0.07163324,55.94,"March 16, 23",0.0007163324,,,,,
2023-03-15,54.71,56.2,54.2,55.91,48.7,5175456,5175456,1.2,2.19,55.255,"March 15, 23",0.0219,,,,,
2023-03-14,54.78,55.22,53.97,54.71,47.66,3980040,3980040,-0.07,-0.12778,54.67,"March 14, 23",-0.0012778,,,,,
2023-03-13,53.02,55.48,52.92,54.2,47.21,5463647,5463647,1.18,2.23,53.905,"March 13, 23",0.0223,,,,,
2023-03-10,54.4,54.55,53.02,53.21,46.35,4088926,4088926,-1.19,-2.19,53.795,"March 10, 23",-0.0219,,,,,
2023-03-09,54.94,55.47,54.18,54.27,47.28,4231449,4231449,-0.67,-1.22,54.715,"March 09, 23",-0.0122,,,,,
2023-03-08,54.58,55.16,54.38,54.96,47.88,3424100,3424100,0.38,0.69623,54.77,"March 08, 23",0.0069623,,,,,
2023-03-07,55.92,56.08,54.39,54.66,47.62,4626050,4626050,-1.26,-2.25,55.2625,"March 07, 23",-0.0225,,,,,
2023-03-06,55.86,56.19,55.7,55.97,48.76,4681207,4681207,0.11,0.19692,55.93,"March 06, 23",0.0019692,,,,,
2023-03-03,55.12,55.96,54.76,55.94,48.73,5971143,5971143,0.82,1.49,55.445,"March 03, 23",0.0149,,,,,
2023-03-02,53.97,55.01,53.74,54.99,47.9,5276440,5276440,1.02,1.89,54.4275,"March 02, 23",0.0189,0.6675,0.6675,2023-02-08,2023-03-03,2023-03-20
2023-03-01,55.34,56,54.37,54.74,47.1,7611300,7611300,-0.6,-1.08,55.1125,"March 01, 23",-0.0108,,,,,
2023-02-28,56.05,56.38,55.33,55.62,47.86,6158100,6158100,-0.43,-0.76717,55.845,"February 28, 23",-0.0076717,,,,,
2023-02-27,57,57.35,56.13,56.33,48.47,6682503,6682503,-0.67,-1.18,56.7025,"February 27, 23",-0.0118,,,,,
2023-02-24,57.03,57.19,56.24,57,49.04,4915800,4915800,-0.03,-0.05260389,56.865,"February 24, 23",-0.0005260389,,,,,
2023-02-23,57.67,57.9,57.06,57.29,49.29,4171409,4171409,-0.38,-0.65892,57.48,"February 23, 23",-0.0065892,,,,,
2023-02-22,58.09,58.25,57.46,57.71,49.66,3605791,3605791,-0.38,-0.65416,57.8775,"February 22, 23",-0.0065416,,,,,
2023-02-21,58.43,58.7,57.84,58.1,49.99,3668300,3668300,-0.33,-0.56478,58.2675,"February 21, 23",-0.0056478,,,,,
2023-02-17,58.15,58.93,57.62,58.7,50.51,3907200,3907200,0.55,0.94583,58.35,"February 17, 23",0.0094583,,,,,
2023-02-16,57.85,58.24,56.96,58.1,49.99,5425333,5425333,0.25,0.43215,57.7875,"February 16, 23",0.0043215,,,,,
2023-02-15,57.83,58.43,57.72,58.25,50.12,4260900,4260900,0.42,0.72627,58.0575,"February 15, 23",0.0072627,,,,,
2023-02-14,58.35,58.47,57.52,58.06,49.96,5495200,5495200,-0.29,-0.497,58.1,"February 14, 23",-0.00497,,,,,
2023-02-13,59.16,59.32,58.49,58.64,50.46,5977846,5977846,-0.52,-0.87897,58.9025,"February 13, 23",-0.0087897,,,,,
2023-02-10,58.07,59.77,57.81,59.54,51.23,5022820,5022820,1.47,2.53,58.7975,"February 10, 23",0.0253,,,,,
2023-02-09,59.8,60.11,57.71,57.73,49.67,7762300,7762300,-2.07,-3.46,58.8375,"February 09, 23",-0.0346,,,,,
2023-02-08,59.83,60.58,58.31,59.57,51.26,9473619,9473619,-0.26,-0.43456,59.5725,"February 08, 23",-0.0043456,,,,,
2023-02-07,61.32,61.82,60.82,61.6,53,4446235,4446235,0.28,0.45662,61.39,"February 07, 23",0.0045662,,,,,
2023-02-06,60.17,61.84,60,61.74,53.12,4223640,4223640,1.57,2.61,60.9375,"February 06, 23",0.0261,,,,,
2023-02-03,61.77,61.8,59.09,60.25,51.84,7882507,7882507,-1.52,-2.46,60.7275,"February 03, 23",-0.0246,,,,,
2023-02-02,63.31,63.54,61.94,62,53.35,6472752,6472752,-1.31,-2.07,62.6975,"February 02, 23",-0.0207,,,,,
2023-02-01,63.15,63.53,62.24,63.1,54.29,5232900,5232900,-0.05,-0.07917656,63.005,"February 01, 23",-0.0007917656,,,,,
2023-01-31,63.06,63.68,62.38,63.64,54.76,8194015,8194015,0.58,0.91976,63.19,"January 31, 23",0.0091976,,,,,
2023-01-30,62.29,63.19,62.21,62.69,53.94,3799803,3799803,0.4,0.64216,62.595,"January 30, 23",0.0064216,,,,,
2023-01-27,62.41,62.97,62.3,62.45,53.73,2375500,2375500,0.04,0.06409229,62.5325,"January 27, 23",0.0006409229,,,,,
2023-01-26,62.18,62.77,62.03,62.58,53.85,2718000,2718000,0.4,0.64329,62.39,"January 26, 23",0.0064329,,,,,
2023-01-25,62.21,62.5,61.78,62.32,53.62,3118100,3118100,0.11,0.17682,62.2025,"January 25, 23",0.0017682,,,,,
2023-01-24,63.11,63.59,62.24,62.48,53.76,4898200,4898200,-0.63,-0.99826,62.855,"January 24, 23",-0.0099826,,,,,
2023-01-23,62.28,63.54,62.1,62.97,54.18,4109628,4109628,0.69,1.11,62.7225,"January 23, 23",0.0111,,,,,
2023-01-20,61.96,62.44,61.5,62.42,53.71,4146700,4146700,0.46,0.74241,62.08,"January 20, 23",0.0074241,,,,,
2023-01-19,61.83,62.41,61.34,62.01,53.36,3748000,3748000,0.18,0.29112,61.8975,"January 19, 23",0.0029112,,,,,
2023-01-18,62.55,62.83,61.6,61.81,53.18,4663946,4663946,-0.74,-1.18,62.1975,"January 18, 23",-0.0118,,,,,
2023-01-17,62.82,63.19,62.21,62.52,53.79,5112825,5112825,-0.3,-0.47755,62.685,"January 17, 23",-0.0047755,,,,,
2023-01-13,62.57,63.07,62.12,62.92,54.14,3581618,3581618,0.35,0.55937,62.67,"January 13, 23",0.0055937,,,,,
2023-01-12,62.58,63.58,62.24,62.91,54.13,3715169,3715169,0.33,0.52733,62.8275,"January 12, 23",0.0052733,,,,,
2023-01-11,61.93,62.53,61.71,62.38,53.67,5578927,5578927,0.45,0.72663,62.1375,"January 11, 23",0.0072663,,,,,
2023-01-10,61.44,61.96,61.21,61.83,53.2,6264589,6264589,0.39,0.63477,61.61,"January 10, 23",0.0063477,,,,,
2023-01-09,61.54,62.49,61.45,61.59,52.99,6622237,6622237,0.05,0.08124797,61.7675,"January 09, 23",0.0008124797,,,,,
2023-01-06,62.09,62.35,61.23,61.87,53.23,7520076,7520076,-0.22,-0.35432,61.885,"January 06, 23",-0.0035432,,,,,
2023-01-05,62.72,63,61.34,61.46,52.88,5700700,5700700,-1.26,-2.01,62.13,"January 05, 23",-0.0201,,,,,
2023-01-04,63,63.94,62.89,63.21,54.39,7016700,7016700,0.21,0.33333,63.26,"January 04, 23",0.0033333,,,,,
2023-01-03,61.32,63.1,61.15,62.97,54.18,6226200,6226200,1.65,2.69,62.135,"January 03, 23",0.0269,,,,,
2022-12-30,61.74,61.88,60.48,61.32,52.76,3553600,3553600,-0.42,-0.68027,61.355,"December 30, 22",-0.0068027,,,,,
2022-12-29,61.78,62.12,61.41,61.64,53.04,3121237,3121237,-0.14,-0.22661,61.7375,"December 29, 22",-0.0022661,,,,,
2022-12-28,61.97,62.23,61.32,61.46,52.88,2869800,2869800,-0.51,-0.82298,61.745,"December 28, 22",-0.0082298,,,,,
2022-12-27,60.79,61.92,60.53,61.78,53.16,2955947,2955947,0.99,1.63,61.255,"December 27, 22",0.0163,,,,,
2022-12-23,60.33,60.79,60.05,60.79,52.31,2855337,2855337,0.46,0.76247,60.49,"December 23, 22",0.0076247,,,,,
2022-12-22,59.9,60.51,59.28,60.49,52.05,4147462,4147462,0.59,0.98497,60.045,"December 22, 22",0.0098497,,,,,
2022-12-21,59.86,60.4,59.61,60.05,51.67,3962731,3962731,0.19,0.31741,59.98,"December 21, 22",0.0031741,,,,,
2022-12-20,59.08,59.92,58.94,59.58,51.26,5518407,5518407,0.5,0.84631,59.38,"December 20, 22",0.0084631,,,,,
2022-12-19,58.69,60.18,58.53,59.25,50.98,7089805,7089805,0.56,0.95417,59.1625,"December 19, 22",0.0095417,,,,,
2022-12-16,58.7,58.92,57.18,58.62,50.44,16155731,16155731,-0.08,-0.13629,58.355,"December 16, 22",-0.0013629,,,,,
2022-12-15,59.12,59.61,58.42,58.84,50.63,6976833,6976833,-0.28,-0.47361,58.9975,"December 15, 22",-0.0047361,,,,,
2022-12-14,60.18,63.06,58.75,59.27,51,7844400,7844400,-0.91,-1.51,60.315,"December 14, 22",-0.0151,,,,,
2022-12-13,60.71,60.98,59.06,59.98,51.61,6679103,6679103,-0.73,-1.2,60.1825,"December 13, 22",-0.012,,,,,
2022-12-12,58.45,60.02,57.23,59.98,51.61,7001200,7001200,1.53,2.62,58.92,"December 12, 22",0.0262,,,,,
2022-12-09,58.18,58.59,57.89,58.28,50.15,7960457,7960457,0.1,0.17188,58.235,"December 09, 22",0.0017188,,,,,
2022-12-08,58.05,58.51,57.44,58.29,50.15,5615006,5615006,0.24,0.41344,58.0725,"December 08, 22",0.0041344,,,,,
2022-12-07,57.71,58.48,57.64,58,49.9,6346400,6346400,0.29,0.50251,57.9575,"December 07, 22",0.0050251,,,,,
2022-12-06,59.25,59.57,57.4,58.25,50.12,9698924,9698924,-1,-1.69,58.6175,"December 06, 22",-0.0169,,,,,
2022-12-05,60,60.16,58.85,59.27,51,5548332,5548332,-0.73,-1.22,59.57,"December 05, 22",-0.0122,,,,,
2022-12-02,59.92,60.74,59.76,60.47,52.03,4440836,4440836,0.55,0.91789,60.2225,"December 02, 22",0.0091789,,,,,
2022-12-01,60.82,61.19,59.93,60.37,51.94,6435300,6435300,-0.45,-0.73989,60.5775,"December 01, 22",-0.0073989,0.6675,0.668,2022-11-03,2022-12-02,2022-12-20
2022-11-30,59.59,61.26,59.15,61.11,52.01,9257327,9257327,1.52,2.55,60.2775,"November 30, 22",0.0255,,,,,
2022-11-29,60.26,60.26,59.44,59.77,50.87,3895500,3895500,-0.49,-0.81314,59.9325,"November 29, 22",-0.0081314,,,,,
2022-11-28,61.1,61.69,60.44,60.62,51.59,6469001,6469001,-0.48,-0.7856,60.9625,"November 28, 22",-0.007856,,,,,
2022-11-25,61.39,61.97,61.25,61.53,52.37,1702100,1702100,0.14,0.22805,61.535,"November 25, 22",0.0022805,,,,,
2022-11-23,60.07,61.14,60.03,61.03,51.94,3608921,3608921,0.96,1.6,60.5675,"November 23, 22",0.016,,,,,
2022-11-22,59.79,60.5,59.65,60.25,51.28,3578800,3578800,0.46,0.76936,60.0475,"November 22, 22",0.0076936,,,,,
2022-11-21,59.05,59.98,59.03,59.54,50.67,5112200,5112200,0.49,0.82981,59.4,"November 21, 22",0.0082981,,,,,
2022-11-18,58.8,59.23,58.49,59.16,50.35,7368348,7368348,0.36,0.61224,58.92,"November 18, 22",0.0061224,,,,,
2022-11-17,58.7,59.28,58.17,58.37,49.68,3662392,3662392,-0.33,-0.56218,58.63,"November 17, 22",-0.0056218,,,,,
2022-11-16,58.8,59.75,58.8,59.61,50.73,4159038,4159038,0.81,1.38,59.24,"November 16, 22",0.0138,,,,,
2022-11-15,58.74,59.59,58.32,58.88,50.11,5575900,5575900,0.14,0.23834,58.8825,"November 15, 22",0.0023834,,,,,
2022-11-14,61.77,61.92,57.95,57.96,49.33,15961400,15961400,-3.81,-6.17,59.9,"November 14, 22",-0.0617,,,,,
2022-11-11,62.3,62.3,60.97,61.66,52.48,5615134,5615134,-0.64,-1.03,61.8075,"November 11, 22",-0.0103,,,,,
2022-11-10,61.69,62.72,60.68,62.37,53.08,8582910,8582910,0.68,1.1,61.865,"November 10, 22",0.011,,,,,
2022-11-09,60.82,61.5,59.9,60.42,51.42,11129992,11129992,-0.4,-0.65768,60.66,"November 09, 22",-0.0065768,,,,,
2022-11-08,63.29,63.42,62.27,62.62,53.3,8069935,8069935,-0.67,-1.06,62.9,"November 08, 22",-0.0106,,,,,
2022-11-07,65.06,65.24,59.67,62.94,53.57,20566200,20566200,-2.12,-3.26,63.2275,"November 07, 22",-0.0326,,,,,
2022-11-04,67.33,68.42,66.34,67.13,57.13,7620965,7620965,-0.2,-0.29704,67.305,"November 04, 22",-0.0029704,,,,,
2022-11-03,68.43,69.79,68.26,69.23,58.92,3770484,3770484,0.8,1.17,68.9275,"November 03, 22",0.0117,,,,,
2022-11-02,69.48,70.76,69.03,69.04,58.76,3134100,3134100,-0.44,-0.63328,69.5775,"November 02, 22",-0.0063328,,,,,
2022-11-01,70.02,70.33,69.46,69.72,59.34,3780510,3780510,-0.3,-0.42845,69.8825,"November 01, 22",-0.0042845,,,,,
2022-10-31,70.68,70.8,69.3,69.97,59.55,7312879,7312879,-0.71,-1,70.1875,"October 31, 22",-0.01,,,,,
2022-10-28,67.67,69.54,67.24,69.41,59.07,3065500,3065500,1.74,2.57,68.465,"October 28, 22",0.0257,,,,,
2022-10-27,67.51,68.06,67.06,67.37,57.34,2762100,2762100,-0.14,-0.20738,67.5,"October 27, 22",-0.0020738,,,,,
2022-10-26,67.41,67.74,66.5,67.12,57.13,4203855,4203855,-0.29,-0.4302,67.1925,"October 26, 22",-0.004302,,,,,
2022-10-25,66.15,67.23,65.87,66.92,56.95,4108730,4108730,0.77,1.16,66.5425,"October 25, 22",0.0116,,,,,
2022-10-24,66,66.68,65.36,66.01,56.18,5847266,5847266,0.01,0.01515152,66.0125,"October 24, 22",0.0001515152,,,,,
2022-10-21,64.33,65.88,63.97,65.53,55.77,3607000,3607000,1.2,1.87,64.9275,"October 21, 22",0.0187,,,,,
2022-10-20,65.03,65.61,64.11,64.41,54.82,3300024,3300024,-0.62,-0.95341,64.79,"October 20, 22",-0.0095341,,,,,
2022-10-19,65.7,66.24,65.06,65.69,55.91,2415906,2415906,-0.01,-0.0152207,65.6725,"October 19, 22",-0.000152207,,,,,
2022-10-18,66.55,67.06,66.22,66.54,56.63,2904799,2904799,-0.01,-0.0150263,66.5925,"October 18, 22",-0.000150263,,,,,
2022-10-17,65.16,66.11,64.71,65.28,55.56,4322000,4322000,0.12,0.18416,65.315,"October 17, 22",0.0018416,,,,,
2022-10-14,65.58,65.93,63.95,64.31,54.73,4577834,4577834,-1.27,-1.94,64.9425,"October 14, 22",-0.0194,,,,,
2022-10-13,61.98,65.41,61.7,65.04,55.35,6225700,6225700,3.06,4.94,63.5325,"October 13, 22",0.0494,,,,,
2022-10-12,64.71,64.83,62.52,62.66,53.33,6378000,6378000,-2.05,-3.17,63.68,"October 12, 22",-0.0317,,,,,
2022-10-11,64.15,65.6,63.89,64.83,55.18,4155947,4155947,0.68,1.06,64.6175,"October 11, 22",0.0106,,,,,
2022-10-10,64.4,65.37,64.16,64.5,54.9,3888300,3888300,0.1,0.15528,64.6075,"October 10, 22",0.0015528,,,,,
